trial_index	trial_type	block_number	response_time_ms
55	go	4	476.850
56	go	4	474.680
57	go	4	724.366
58	go	4	357.341
59	go	4	n/a
60	nogo	4	224.031
61	go	4	441.234
62	go	4	457.559
63	go	4	393.026
64	go	4	410.221
65	nogo	4	n/a
66	go	4	341.102
67	go	4	443.533
68	nogo	4	240.444
69	go	4	457.218
70	nogo	4	223.610
71	go	4	404.412
72	go	4	473.968
73	go	4	373.570
74	nogo	4	390.440
75	go	4	456.300
76	go	4	490.951
77	go	4	376.147
78	go	4	460.037
79	go	4	524.524
80	nogo	4	556.771
81	go	4	423.896
82	go	4	556.732
83	go	4	441.512
84	nogo	4	390.780
85	go	4	573.342
86	go	4	374.565
87	nogo	4	473.847
88	go	4	491.226
89	go	4	476.553
90	go	4	374.823
91	go	4	490.571
92	go	4	440.830
93	nogo	4	474.499
94	go	4	359.153
95	go	4	440.952
96	go	4	490.706
97	go	4	490.526
98	go	4	424.154
99	nogo	4	591.039
100	go	4	475.109
101	go	4	556.421
102	go	4	493.730
103	nogo	4	490.690
104	go	4	457.717
105	go	4	524.358
106	go	4	407.891
107	go	4	474.032
108	nogo	4	273.756
109	go	4	407.466
110	go	4	391.039
111	go	4	476.722
112	go	4	707.596
113	go	4	657.161
114	go	4	457.812
115	go	5	523.797
116	go	5	507.323
117	go	5	441.371
118	go	5	407.483
119	go	5	391.177
120	go	5	427.341
121	nogo	5	323.772
122	go	5	357.398
123	nogo	5	n/a
124	go	5	440.070
125	nogo	5	656.887
126	go	5	357.657
127	go	5	441.137
128	go	5	457.113
129	nogo	5	374.474
130	go	5	424.474
131	go	5	493.102
132	go	5	459.613
133	go	5	393.613
134	go	5	357.907
135	go	5	524.308
136	nogo	5	423.982
137	go	5	357.888
138	go	5	541.505
139	go	5	507.160
140	go	5	358.401
141	go	5	509.215
142	go	5	357.732
143	nogo	5	357.221
144	go	5	390.238
145	go	5	474.734
146	go	5	441.035
147	go	5	657.767
148	nogo	5	n/a
149	go	5	507.664
150	nogo	5	324.164
151	go	5	542.373
152	go	5	574.459
153	go	5	442.838
154	go	5	507.771
155	go	5	507.813
156	go	5	407.284
157	go	5	491.904
158	go	5	376.309
159	go	5	512.620
160	nogo	5	425.480
161	go	5	490.450
162	go	5	559.308
163	go	5	926.764
164	nogo	5	158.912
165	go	5	491.412
166	nogo	5	407.639
167	go	5	473.161
168	go	5	508.001
169	go	5	506.495
170	nogo	5	n/a
171	go	5	491.086
172	go	5	390.419
173	go	5	393.808
174	go	5	426.945
193	go	7	474.620
194	go	7	508.030
195	go	7	477.887
196	go	7	360.074
197	nogo	7	157.594
198	go	7	408.280
199	nogo	7	374.624
200	go	7	393.038
201	go	7	460.579
202	nogo	7	373.659
203	go	7	341.291
204	go	7	410.948
205	go	7	441.407
206	go	7	340.674
207	go	7	524.471
208	go	7	360.579
209	go	7	507.576
210	go	7	360.299
211	go	7	374.512
212	go	7	407.542
213	go	7	493.889
214	go	7	506.463
215	go	7	424.293
216	go	7	357.566
217	nogo	7	357.478
218	go	7	440.815
219	nogo	7	573.415
220	go	7	475.121
221	nogo	7	158.173
222	go	7	341.676
223	nogo	7	207.797
224	go	7	457.763
225	go	7	474.777
226	go	7	357.443
227	go	7	409.717
228	go	7	457.375
229	go	7	458.463
230	go	7	439.622
231	nogo	7	258.029
232	go	7	474.352
233	go	7	541.128
234	nogo	7	390.292
235	go	7	641.324
236	go	7	758.491
237	nogo	7	n/a
238	go	7	657.261
239	go	7	540.691
240	go	7	693.816
241	go	7	591.046
242	go	7	572.334
243	go	7	426.023
244	go	7	n/a
245	go	7	440.685
246	nogo	7	358.933
247	go	7	456.573
248	go	7	407.858
249	go	7	477.369
250	go	7	459.231
251	nogo	7	425.356
252	go	7	641.306
253	go	8	441.112
254	nogo	8	390.414
255	go	8	491.245
256	go	8	507.642
257	go	8	490.150
258	go	8	374.317
259	go	8	490.891
260	nogo	8	506.527
261	go	8	542.952
262	nogo	8	472.501
263	go	8	458.253
264	go	8	407.842
265	go	8	510.221
266	nogo	8	508.862
267	go	8	507.100
268	go	8	608.601
269	go	8	774.835
270	go	8	n/a
271	go	8	357.871
272	nogo	8	442.351
273	go	8	457.860
274	go	8	390.980
275	go	8	424.764
276	go	8	558.293
277	go	8	527.231
278	go	8	428.074
279	go	8	507.180
280	nogo	8	459.495
281	go	8	541.075
282	go	8	543.183
283	go	8	510.612
284	nogo	8	391.404
285	go	8	473.801
286	go	8	508.132
287	go	8	958.720
288	go	8	424.363
289	go	8	459.575
290	go	8	527.491
291	go	8	442.904
292	nogo	8	675.995
293	go	8	1071.003
294	nogo	8	357.033
295	go	8	579.613
296	nogo	8	n/a
297	go	8	390.595
298	go	8	410.555
299	go	8	507.513
300	go	8	458.604
301	go	8	374.533
302	go	8	624.701
303	nogo	8	557.279
304	go	8	424.279
305	go	8	574.814
306	go	8	541.323
307	go	8	n/a
308	go	8	441.592
309	nogo	8	324.344
310	go	8	508.242
311	go	8	441.253
312	go	8	357.737
331	go	10	393.087
332	go	10	441.287
333	nogo	10	391.018
334	go	10	391.929
335	go	10	540.842
336	go	10	491.560
337	nogo	10	n/a
338	go	10	407.767
339	go	10	392.740
340	go	10	391.340
341	go	10	411.185
342	go	10	307.329
343	go	10	341.190
344	go	10	496.244
345	go	10	376.548
346	go	10	509.466
347	go	10	475.104
348	go	10	374.885
349	go	10	574.957
350	nogo	10	n/a
351	go	10	341.068
352	go	10	n/a
353	go	10	491.522
354	nogo	10	275.651
355	go	10	424.589
356	go	10	408.679
357	go	10	n/a
358	go	10	393.125
359	nogo	10	n/a
360	go	10	423.790
361	go	10	324.017
362	go	10	374.813
363	go	10	374.585
364	go	10	424.595
365	go	10	491.015
366	go	10	474.881
367	go	10	375.255
368	nogo	10	473.800
369	go	10	457.675
370	nogo	10	425.373
371	go	10	674.469
372	go	10	441.424
373	go	10	390.158
374	nogo	10	n/a
375	go	10	441.927
376	nogo	10	642.040
377	go	10	374.254
378	nogo	10	442.142
379	go	10	391.412
380	go	10	443.724
381	nogo	10	n/a
382	go	10	458.072
383	go	10	444.494
384	go	10	n/a
385	go	10	409.425
386	go	10	441.434
387	go	10	410.478
388	go	10	425.214
389	nogo	10	524.449
390	go	10	358.457
391	nogo	11	440.540
392	go	11	558.514
393	go	11	491.516
394	go	11	458.410
395	go	11	491.516
396	go	11	358.704
397	go	11	342.451
398	go	11	442.772
399	nogo	11	441.264
400	go	11	490.362
401	go	11	490.175
402	nogo	11	441.044
