trial_index	trial_type	block_number	path_length
55	go	4	777.298935
56	go	4	677.780742
57	go	4	1045.736443
58	go	4	435.668107
59	go	4	n/a
60	nogo	4	516.974187
61	go	4	599.791085
62	go	4	532.969894
63	go	4	577.797790
64	go	4	544.407995
65	nogo	4	n/a
66	go	4	561.641922
67	go	4	605.409998
68	nogo	4	478.280445
69	go	4	455.514414
70	nogo	4	475.405035
71	go	4	455.099683
72	go	4	863.323728
73	go	4	579.389927
74	nogo	4	779.112764
75	go	4	490.248695
76	go	4	495.728399
77	go	4	561.448503
78	go	4	458.936953
79	go	4	655.802488
80	nogo	4	740.285217
81	go	4	534.798854
82	go	4	525.577726
83	go	4	518.250480
84	nogo	4	469.419943
85	go	4	903.037219
86	go	4	513.001407
87	nogo	4	672.142685
88	go	4	629.185923
89	go	4	639.107395
90	go	4	510.157146
91	go	4	653.241786
92	go	4	645.913222
93	nogo	4	543.296313
94	go	4	589.956989
95	go	4	561.467605
96	go	4	483.033154
97	go	4	463.504807
98	go	4	521.600586
99	nogo	4	505.536502
100	go	4	748.147178
101	go	4	872.530933
102	go	4	490.198937
103	nogo	4	716.032704
104	go	4	510.111599
105	go	4	695.924459
106	go	4	625.132824
107	go	4	743.321729
108	nogo	4	445.197186
109	go	4	381.377920
110	go	4	393.780162
111	go	4	765.082937
112	go	4	653.383073
113	go	4	534.380794
114	go	4	571.842365
115	go	5	595.476244
116	go	5	930.125106
117	go	5	486.837515
118	go	5	523.697460
119	go	5	521.042250
120	go	5	629.819776
121	nogo	5	575.651801
122	go	5	427.914683
123	nogo	5	n/a
124	go	5	509.883430
125	nogo	5	861.484523
126	go	5	513.513459
127	go	5	542.019441
128	go	5	566.978143
129	nogo	5	713.656303
130	go	5	436.847525
131	go	5	691.618545
132	go	5	600.405317
133	go	5	520.976820
134	go	5	470.665922
135	go	5	667.692846
136	nogo	5	559.223949
137	go	5	452.368194
138	go	5	536.236385
139	go	5	596.803901
140	go	5	542.936110
141	go	5	565.351580
142	go	5	525.713110
143	nogo	5	560.964985
144	go	5	502.143901
145	go	5	500.457238
146	go	5	542.401700
147	go	5	599.241260
148	nogo	5	n/a
149	go	5	615.827651
150	nogo	5	542.431532
151	go	5	623.691920
152	go	5	981.830771
153	go	5	887.672722
154	go	5	888.871548
155	go	5	446.629816
156	go	5	466.008261
157	go	5	595.356983
158	go	5	533.946088
159	go	5	669.205272
160	nogo	5	394.660139
161	go	5	567.549604
162	go	5	499.589710
163	go	5	991.500438
164	nogo	5	481.584299
165	go	5	510.088382
166	nogo	5	582.670530
167	go	5	587.958309
168	go	5	498.967978
169	go	5	480.923408
170	nogo	5	n/a
171	go	5	559.955050
172	go	5	408.342033
173	go	5	577.554563
174	go	5	467.193539
193	go	7	507.186825
194	go	7	452.099977
195	go	7	964.801065
196	go	7	486.604575
197	nogo	7	524.781677
198	go	7	582.193101
199	nogo	7	493.434888
200	go	7	565.034296
201	go	7	548.476710
202	nogo	7	720.549330
203	go	7	442.119914
204	go	7	657.291407
205	go	7	507.735125
206	go	7	459.915012
207	go	7	562.247632
208	go	7	454.716782
209	go	7	586.228615
210	go	7	648.138255
211	go	7	555.419748
212	go	7	535.625426
213	go	7	833.073169
214	go	7	488.019296
215	go	7	546.460974
216	go	7	511.467200
217	nogo	7	520.223978
218	go	7	798.921001
