trial_index	trial_type	block_number	mean_velocity
55	go	4	1690.819413
56	go	4	1480.815040
57	go	4	1443.658145
58	go	4	1219.195996
59	go	4	n/a
60	nogo	4	1382.228485
61	go	4	1359.349200
62	go	4	1210.637343
63	go	4	1470.127995
64	go	4	1384.468029
65	nogo	4	n/a
66	go	4	1646.552691
67	go	4	1364.972634
68	nogo	4	1279.575358
69	go	4	996.274455
70	nogo	4	1272.999325
71	go	4	1173.984837
72	go	4	1821.482967
73	go	4	1550.954939
74	nogo	4	1487.317375
75	go	4	1074.400417
76	go	4	1045.255249
77	go	4	1492.631739
78	go	4	1036.306074
79	go	4	1250.281423
80	nogo	4	1047.877354
81	go	4	1261.627509
82	go	4	973.181251
83	go	4	1220.660264
84	nogo	4	868.171266
85	go	4	1622.579517
86	go	4	1433.761402
87	nogo	4	1106.944147
88	go	4	1280.848691
89	go	4	1341.105953
90	go	4	1426.313204
91	go	4	1331.595872
92	go	4	1523.516423
93	nogo	4	870.080979
94	go	4	1642.634626
95	go	4	1324.584371
96	go	4	1018.937981
97	go	4	978.808348
98	go	4	1229.743990
99	nogo	4	682.225276
100	go	4	1632.523548
101	go	4	1568.114000
102	go	4	1027.227965
103	nogo	4	1117.831730
104	go	4	1114.469662
105	go	4	1371.547005
106	go	4	1532.599241
107	go	4	1626.964243
108	nogo	4	1050.707548
109	go	4	935.975748
110	go	4	1007.010718
111	go	4	1604.883135
112	go	4	923.384743
113	go	4	834.847503
114	go	4	1249.077929
115	go	5	1174.962656
116	go	5	1833.399346
117	go	5	1146.036919
118	go	5	1340.810005
119	go	5	1393.282170
120	go	5	1473.811478
121	nogo	5	1215.876622
122	go	5	1197.307098
123	nogo	5	n/a
124	go	5	1158.642175
125	nogo	5	1090.077889
126	go	5	1507.716928
127	go	5	1228.688162
128	go	5	1287.561321
129	nogo	5	1360.771428
130	go	5	1029.150496
131	go	5	1452.831497
132	go	5	1306.328537
133	go	5	1384.648641
134	go	5	1315.050898
135	go	5	1316.447021
136	nogo	5	974.314444
137	go	5	1263.994805
138	go	5	1022.586891
139	go	5	1176.757343
140	go	5	1591.091039
141	go	5	1110.241629
142	go	5	1542.951235
143	nogo	5	1143.243923
144	go	5	1286.764858
145	go	5	1093.457740
146	go	5	1229.838500
147	go	5	911.024015
148	nogo	5	n/a
