onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	2.637	FLOW_B	B	1	1	1	3 + 100	103	103.0	2637.3	1	0
6.647	2.13	FLOW_B	B	1	2	1	6 + 103	109	109.0	2129.7	1	0
12.785	1.762	FLOW_B	B	1	3	1	5 + 107	112	112.0	1762.3	1	0
18.557	1.831	FLOW_B	B	1	4	1	104 + 4	108	108.0	1831.3	1	0
24.399	2.619	FLOW_B	B	1	5	1	105 + 8	113	113.0	2619.4	1	0
31.026	2.907	FLOW_B	B	1	6	1	3 + 105	108	108.0	2907.4	1	0
37.94	2.035	FLOW_B	B	1	7	1	6 + 102	108	108.0	2035.2	1	0
43.987	1.999	FLOW_B	B	1	8	1	106 + 5	111	111.0	1999.0	1	0
50.018	2.186	FLOW_B	B	1	9	1	3 + 109	112	112.0	2186.0	1	0
56.229	1.878	FLOW_B	B	1	10	1	108 + 6	114	114.0	1878.2	1	0
62.126	2.041	FLOW_B	B	1	11	1	100 + 4	104	104.0	2041.2	1	0
68.214	1.859	FLOW_B	B	1	12	1	6 + 109	115	115.0	1858.8	1	0
74.119	2.205	FLOW_B	B	1	13	1	8 + 104	112	112.0	2205.3	1	0
80.369	3.562	FLOW_B	B	1	14	1	108 + 6	114	114.0	3562.1	1	0
87.96	2.955	FLOW_B	B	1	15	1	2 + 103	105	105.0	2954.6	1	0
94.961	3.09	FLOW_B	B	1	16	1	6 + 109	115	115.0	3089.6	1	0
102.09	2.457	FLOW_B	B	1	17	1	107 + 7	114	114.0	2456.9	1	0
108.598	1.704	FLOW_B	B	1	18	1	8 + 105	113	113.0	1704.3	1	0
114.356	5.351	FLOW_B	B	1	19	1	9 + 105	114	114.0	5351.3	1	0
123.717	3.231	FLOW_B	B	1	20	1	9 + 104	113	113.0	3230.7	1	0
130.959	3.572	FLOW_B	B	1	21	1	9 + 108	117	117.0	3571.5	1	0
138.539	2.855	FLOW_B	B	1	22	1	4 + 109	113	113.0	2854.7	1	0
145.397	3.351	FLOW_B	B	1	23	1	107 + 9	116	116.0	3351.1	1	0
152.755	2.937	FLOW_B	B	1	24	1	109 + 4	113	113.0	2937.1	1	0
159.745	2.149	FLOW_B	B	1	25	1	107 + 3	110	110.0	2148.9	1	0
165.898	1.862	FLOW_B	B	1	26	1	100 + 6	106	106.0	1861.8	1	0
202.496	12.05	FLOW_F	F	2	1	8	81 + 69 + 38 + 104 + 18	310	310.0	12050.1	1	0
218.557	14.25	FLOW_F	F	2	2	8	107 + 64 + 91 + 47 + 10	319	319.0	14250.1	1	0
236.856	17.675	FLOW_F	F	2	3	9	29 + 71 + 72 + 67 + 9 + 102	350	350.0	17675.0	1	0
258.579	15.615	FLOW_F	F	2	4	9	70 + 14 + 77 + 108 + 4 + 87	360	360.0	15614.6	1	0
278.198	18.022	FLOW_F	F	2	5	10	63 + 12 + 88 + 39 + 12 + 103	317	n/a	18021.9	0	1
300.223	18.022	FLOW_F	F	2	6	10	109 + 62 + 37 + 36 + 43 + 92	379	n/a	18021.5	0	1
322.292	18.022	FLOW_F	F	2	7	9	71 + 91 + 104 + 40 + 12 + 9	327	n/a	18021.6	0	1
344.341	18.001	FLOW_F	F	2	8	9	4 + 102 + 93 + 42 + 87 + 30	358	n/a	18001.1	0	1
366.355	6.158	FLOW_F	F	2	9	8	57 + 10 + 45 + 84 + 100	296	n/a	6158.5	0	1
406.001	18.023	FLOW_O	O	3	1	11	7 + 107 + 24 + 18 + 11 + 85 + 80	332	n/a	18022.8	0	1
428.055	18.002	FLOW_O	O	3	2	11	106 + 47 + 74 + 6 + 91 + 97 + 63	484	n/a	18001.7	0	1
450.088	18.006	FLOW_O	O	3	3	11	68 + 14 + 17 + 45 + 9 + 26 + 108	287	n/a	18006.3	0	1
472.13	18.012	FLOW_O	O	3	4	11	16 + 65 + 9 + 69 + 107 + 59 + 21	346	n/a	18012.5	0	1
494.177	18.005	FLOW_O	O	3	5	11	94 + 36 + 14 + 67 + 103 + 35 + 3	352	n/a	18004.9	0	1
516.213	18.016	FLOW_O	O	3	6	11	24 + 61 + 109 + 90 + 68 + 6 + 39	397	n/a	18015.9	0	1
538.263	18.011	FLOW_O	O	3	7	11	108 + 98 + 19 + 62 + 45 + 9 + 50	391	n/a	18011.1	0	1
560.304	15.707	FLOW_O	O	3	8	11	14 + 28 + 106 + 76 + 24 + 5 + 78	331	n/a	15707.2	0	1
605.181	3.411	FLOW_B	B	4	1	1	2 + 103	105	105.0	3411.0	1	0
612.632	1.984	FLOW_B	B	4	2	1	7 + 102	109	109.0	1983.8	1	0
