onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	3.552	0	navigation	Trial1	navigation/STIM_000.jpg
6.013	2.594	0	navigation	Trial1	navigation/STIM_000.jpg
10.639	2.589	0	navigation	Trial1	navigation/STIM_000.jpg
16.69	2.361	1	navigation	Trial1	navigation/STIM_000.jpg
22.86	2.231	1	navigation	Trial1	navigation/STIM_000.jpg
27.64	2.787	0	navigation	Trial1	navigation/STIM_000.jpg
33.228	4.24	1	navigation	Trial1	navigation/STIM_001.jpg
39.803	3.318	1	navigation	Trial1	navigation/STIM_001.jpg
47.072	2.948	1	navigation	Trial1	navigation/STIM_001.jpg
52.489	3.268	1	navigation	Trial1	navigation/STIM_001.jpg
58.389	3.508	1	navigation	Trial1	navigation/STIM_001.jpg
65.089	2.927	1	navigation	Trial1	navigation/STIM_001.jpg
71.737	2.126	1	navigation	Trial1	navigation/STIM_002.jpg
77.444	3.526	0	navigation	Trial1	navigation/STIM_002.jpg
83.531	2.435	1	navigation	Trial1	navigation/STIM_002.jpg
88.442	2.4	0	navigation	Trial1	navigation/STIM_002.jpg
94.248	3.358	1	navigation	Trial1	navigation/STIM_002.jpg
101.398	1.634	1	navigation	Trial1	navigation/STIM_002.jpg
106.835	3.536	0	navigation	Trial1	navigation/STIM_003.jpg
113.781	3.888	1	navigation	Trial1	navigation/STIM_003.jpg
120.234	3.494	1	navigation	Trial1	navigation/STIM_003.jpg
127.182	2.079	1	navigation	Trial1	navigation/STIM_003.jpg
132.018	2.093	0	navigation	Trial1	navigation/STIM_003.jpg
137.41	2.933	1	navigation	Trial1	navigation/STIM_003.jpg
144.092	4.099	1	navigation	Trial1	navigation/STIM_004.jpg
150.828	3.643	1	navigation	Trial1	navigation/STIM_004.jpg
157.265	1.902	1	navigation	Trial1	navigation/STIM_004.jpg
162.945	1.918	1	navigation	Trial1	navigation/STIM_004.jpg
167.506	3.297	0	navigation	Trial1	navigation/STIM_004.jpg
173.761	1.337	0	navigation	Trial1	navigation/STIM_004.jpg
179.049	2.106	1	navigation	Trial1	navigation/STIM_005.jpg
184.736	4.069	0	navigation	Trial1	navigation/STIM_005.jpg
192.616	3.655	1	navigation	Trial1	navigation/STIM_005.jpg
199.137	2.695	1	navigation	Trial1	navigation/STIM_005.jpg
203.946	3.523	1	navigation	Trial1	navigation/STIM_005.jpg
209.739	2.815	0	navigation	Trial1	navigation/STIM_005.jpg
216.461	2.9	0	navigation	Trial1	navigation/STIM_006.jpg
221.385	3.036	1	navigation	Trial1	navigation/STIM_006.jpg
226.997	2.055	1	navigation	Trial1	navigation/STIM_006.jpg
232.1	2.103	0	navigation	Trial1	navigation/STIM_006.jpg
237.083	1.787	1	navigation	Trial1	navigation/STIM_006.jpg
242.102	1.662	1	navigation	Trial1	navigation/STIM_006.jpg
245.78	3.951	1	navigation	Trial1	navigation/STIM_007.jpg
251.97	2.612	0	navigation	Trial1	navigation/STIM_007.jpg
256.934	1.639	1	navigation	Trial1	navigation/STIM_007.jpg
261.24	2.642	1	navigation	Trial1	navigation/STIM_007.jpg
267.788	1.828	1	navigation	Trial1	navigation/STIM_007.jpg
273.354	2.505	1	navigation	Trial1	navigation/STIM_007.jpg
278.395	3.284	1	navigation	Trial1	navigation/STIM_008.jpg
284.429	2.566	1	navigation	Trial1	navigation/STIM_008.jpg
290.337	2.445	1	navigation	Trial1	navigation/STIM_008.jpg
296.289	2.323	0	navigation	Trial1	navigation/STIM_008.jpg
301.325	2.833	1	navigation	Trial1	navigation/STIM_008.jpg
307.148	2.618	0	navigation	Trial1	navigation/STIM_008.jpg
312.141	2.578	0	navigation	Trial1	navigation/STIM_009.jpg
318.596	3.156	1	navigation	Trial1	navigation/STIM_009.jpg
324.962	1.665	1	navigation	Trial1	navigation/STIM_009.jpg
329.761	2.686	0	navigation	Trial1	navigation/STIM_009.jpg
335.088	2.866	1	navigation	Trial1	navigation/STIM_009.jpg
340.73	3.122	1	navigation	Trial1	navigation/STIM_009.jpg
347.243	1.892	0	navigation	Trial1	navigation/STIM_010.jpg
351.843	4.094	0	navigation	Trial1	navigation/STIM_010.jpg
358.577	3.677	1	navigation	Trial1	navigation/STIM_010.jpg
364.275	2.122	1	navigation	Trial1	navigation/STIM_010.jpg
369.959	1.612	1	navigation	Trial1	navigation/STIM_010.jpg
375.02	1.394	1	navigation	Trial1	navigation/STIM_010.jpg
380.047	3.686	1	navigation	Trial1	navigation/STIM_011.jpg
386.441	2.5	1	navigation	Trial1	navigation/STIM_011.jpg
392.208	1.921	1	navigation	Trial1	navigation/STIM_011.jpg
397.531	3.388	1	navigation	Trial1	navigation/STIM_011.jpg
403.838	1.867	1	navigation	Trial1	navigation/STIM_011.jpg
409.429	1.462	0	navigation	Trial1	navigation/STIM_011.jpg
414.288	0.95	1	pointing	Trial1	pointing/STIM_000.jpg
417.478	0.87	1	pointing	Trial1	pointing/STIM_000.jpg
421.837	1.299	1	pointing	Trial1	pointing/STIM_000.jpg
426.562	0.924	1	pointing	Trial1	pointing/STIM_000.jpg
431.098	0.906	1	pointing	Trial1	pointing/STIM_000.jpg
435.883	1.204	1	pointing	Trial1	pointing/STIM_000.jpg
441.086	0.865	1	pointing	Trial1	pointing/STIM_001.jpg
444.619	1.064	1	pointing	Trial1	pointing/STIM_001.jpg
449.503	0.817	1	pointing	Trial1	pointing/STIM_001.jpg
453.148	1.07	1	pointing	Trial1	pointing/STIM_001.jpg
456.922	0.927	1	pointing	Trial1	pointing/STIM_001.jpg
461.466	1.268	1	pointing	Trial1	pointing/STIM_001.jpg
464.974	0.775	1	pointing	Trial1	pointing/STIM_002.jpg
468.641	1.094	1	pointing	Trial1	pointing/STIM_002.jpg
471.844	1.241	1	pointing	Trial1	pointing/STIM_002.jpg
475.863	0.858	0	pointing	Trial1	pointing/STIM_002.jpg
480.48	0.892	1	pointing	Trial1	pointing/STIM_002.jpg
484.981	0.81	1	pointing	Trial1	pointing/STIM_002.jpg
489.536	1.048	1	pointing	Trial1	pointing/STIM_003.jpg
492.813	0.952	1	pointing	Trial1	pointing/STIM_003.jpg
496.929	0.736	1	pointing	Trial1	pointing/STIM_003.jpg
500.817	0.828	1	pointing	Trial1	pointing/STIM_003.jpg
504.828	1.118	0	pointing	Trial1	pointing/STIM_003.jpg
509.882	1.254	1	pointing	Trial1	pointing/STIM_003.jpg
514.296	1.155	1	pointing	Trial1	pointing/STIM_004.jpg
519.048	1.19	1	pointing	Trial1	pointing/STIM_004.jpg
523.504	1.07	1	pointing	Trial1	pointing/STIM_004.jpg
528.146	1.185	1	pointing	Trial1	pointing/STIM_004.jpg
532.807	0.976	1	pointing	Trial1	pointing/STIM_004.jpg
536.179	1.014	1	pointing	Trial1	pointing/STIM_004.jpg
539.88	0.85	1	pointing	Trial1	pointing/STIM_005.jpg
543.089	1.024	1	pointing	Trial1	pointing/STIM_005.jpg
547.261	1.265	1	pointing	Trial1	pointing/STIM_005.jpg
552.09	1.127	1	pointing	Trial1	pointing/STIM_005.jpg
556.026	0.718	1	pointing	Trial1	pointing/STIM_005.jpg
560.016	0.945	0	pointing	Trial1	pointing/STIM_005.jpg
564.02	0.799	1	pointing	Trial1	pointing/STIM_006.jpg
567.639	0.999	1	pointing	Trial1	pointing/STIM_006.jpg
571.021	0.997	1	pointing	Trial1	pointing/STIM_006.jpg
574.625	1.2	1	pointing	Trial1	pointing/STIM_006.jpg
579.549	1.01	1	pointing	Trial1	pointing/STIM_006.jpg
583.197	0.728	1	pointing	Trial1	pointing/STIM_006.jpg
586.351	1.077	1	pointing	Trial1	pointing/STIM_007.jpg
590.484	0.784	1	pointing	Trial1	pointing/STIM_007.jpg
595.224	0.992	1	pointing	Trial1	pointing/STIM_007.jpg
598.512	0.997	1	pointing	Trial1	pointing/STIM_007.jpg
602.302	1.212	1	pointing	Trial1	pointing/STIM_007.jpg
607.36	1.298	1	pointing	Trial1	pointing/STIM_007.jpg
612.343	0.834	1	pointing	Trial1	pointing/STIM_008.jpg
616.106	1.255	1	pointing	Trial1	pointing/STIM_008.jpg
621.248	0.791	0	pointing	Trial1	pointing/STIM_008.jpg
624.161	0.868	1	pointing	Trial1	pointing/STIM_008.jpg
628.48	0.872	1	pointing	Trial1	pointing/STIM_008.jpg
633.009	1.182	1	pointing	Trial1	pointing/STIM_008.jpg
636.203	1.053	1	pointing	Trial1	pointing/STIM_009.jpg
640.751	1.126	1	pointing	Trial1	pointing/STIM_009.jpg
644.054	1.246	1	pointing	Trial1	pointing/STIM_009.jpg
647.595	1.193	1	pointing	Trial1	pointing/STIM_009.jpg
651.312	1.18	1	pointing	Trial1	pointing/STIM_009.jpg
655.91	0.722	0	pointing	Trial1	pointing/STIM_009.jpg
659.281	1.164	1	pointing	Trial1	pointing/STIM_010.jpg
663.993	1.274	1	pointing	Trial1	pointing/STIM_010.jpg
667.661	1.267	1	pointing	Trial1	pointing/STIM_010.jpg
670.985	0.744	1	pointing	Trial1	pointing/STIM_010.jpg
674.355	0.84	0	pointing	Trial1	pointing/STIM_010.jpg
678.788	1.315	1	pointing	Trial1	pointing/STIM_010.jpg
683.826	1.184	1	pointing	Trial1	pointing/STIM_011.jpg
688.645	0.877	1	pointing	Trial1	pointing/STIM_011.jpg
692.038	0.712	1	pointing	Trial1	pointing/STIM_011.jpg
695.835	1.004	1	pointing	Trial1	pointing/STIM_011.jpg
699.178	1.206	0	pointing	Trial1	pointing/STIM_011.jpg
702.475	0.824	1	pointing	Trial1	pointing/STIM_011.jpg
705.321	1.581	1	navigation	Trial2	navigation/STIM_000.jpg
710.435	3.35	1	navigation	Trial2	navigation/STIM_000.jpg
716.358	1.867	0	navigation	Trial2	navigation/STIM_000.jpg
721.435	1.35	0	navigation	Trial2	navigation/STIM_000.jpg
726.109	2.782	1	navigation	Trial2	navigation/STIM_000.jpg
731.806	2.957	1	navigation	Trial2	navigation/STIM_000.jpg
738.463	1.631	0	navigation	Trial2	navigation/STIM_001.jpg
742.543	1.999	1	navigation	Trial2	navigation/STIM_001.jpg
746.907	2.373	1	navigation	Trial2	navigation/STIM_001.jpg
752.762	1.994	1	navigation	Trial2	navigation/STIM_001.jpg
757.659	2.326	0	navigation	Trial2	navigation/STIM_001.jpg
762.771	2.001	1	navigation	Trial2	navigation/STIM_001.jpg
767.56	3.699	1	navigation	Trial2	navigation/STIM_002.jpg
774.0	3.475	1	navigation	Trial2	navigation/STIM_002.jpg
780.519	1.643	1	navigation	Trial2	navigation/STIM_002.jpg
785.531	2.404	1	navigation	Trial2	navigation/STIM_002.jpg
790.701	2.267	0	navigation	Trial2	navigation/STIM_002.jpg
796.309	2.383	1	navigation	Trial2	navigation/STIM_002.jpg
801.553	3.268	1	navigation	Trial2	navigation/STIM_003.jpg
808.243	3.286	0	navigation	Trial2	navigation/STIM_003.jpg
813.634	2.27	1	navigation	Trial2	navigation/STIM_003.jpg
818.193	2.932	1	navigation	Trial2	navigation/STIM_003.jpg
823.292	2.064	1	navigation	Trial2	navigation/STIM_003.jpg
828.548	1.3	0	navigation	Trial2	navigation/STIM_003.jpg
832.614	3.043	1	navigation	Trial2	navigation/STIM_004.jpg
838.991	3.193	1	navigation	Trial2	navigation/STIM_004.jpg
846.036	2.14	1	navigation	Trial2	navigation/STIM_004.jpg
850.264	1.69	1	navigation	Trial2	navigation/STIM_004.jpg
854.907	2.052	1	navigation	Trial2	navigation/STIM_004.jpg
859.342	2.581	0	navigation	Trial2	navigation/STIM_004.jpg
864.324	2.28	1	navigation	Trial2	navigation/STIM_005.jpg
868.945	2.637	1	navigation	Trial2	navigation/STIM_005.jpg
875.043	2.743	1	navigation	Trial2	navigation/STIM_005.jpg
880.837	1.333	1	navigation	Trial2	navigation/STIM_005.jpg
884.633	1.827	1	navigation	Trial2	navigation/STIM_005.jpg
888.501	2.415	1	navigation	Trial2	navigation/STIM_005.jpg
894.419	2.541	1	navigation	Trial2	navigation/STIM_006.jpg
899.892	2.146	1	navigation	Trial2	navigation/STIM_006.jpg
905.989	2.891	0	navigation	Trial2	navigation/STIM_006.jpg
912.424	1.918	1	navigation	Trial2	navigation/STIM_006.jpg
916.728	2.325	1	navigation	Trial2	navigation/STIM_006.jpg
922.084	2.86	1	navigation	Trial2	navigation/STIM_006.jpg
928.149	2.636	1	navigation	Trial2	navigation/STIM_007.jpg
934.535	2.935	1	navigation	Trial2	navigation/STIM_007.jpg
939.906	1.764	1	navigation	Trial2	navigation/STIM_007.jpg
945.502	1.584	1	navigation	Trial2	navigation/STIM_007.jpg
949.775	1.297	1	navigation	Trial2	navigation/STIM_007.jpg
954.824	2.378	1	navigation	Trial2	navigation/STIM_007.jpg
960.069	2.183	1	navigation	Trial2	navigation/STIM_008.jpg
966.122	1.93	1	navigation	Trial2	navigation/STIM_008.jpg
971.031	3.0	0	navigation	Trial2	navigation/STIM_008.jpg
976.562	2.487	1	navigation	Trial2	navigation/STIM_008.jpg
981.944	2.505	1	navigation	Trial2	navigation/STIM_008.jpg
987.592	1.712	1	navigation	Trial2	navigation/STIM_008.jpg
991.36	2.891	1	navigation	Trial2	navigation/STIM_009.jpg
997.115	3.161	1	navigation	Trial2	navigation/STIM_009.jpg
1003.65	1.478	1	navigation	Trial2	navigation/STIM_009.jpg
1009.067	2.948	1	navigation	Trial2	navigation/STIM_009.jpg
1015.886	2.728	1	navigation	Trial2	navigation/STIM_009.jpg
1021.746	2.397	0	navigation	Trial2	navigation/STIM_009.jpg
1027.376	1.62	0	navigation	Trial2	navigation/STIM_010.jpg
1031.745	3.311	1	navigation	Trial2	navigation/STIM_010.jpg
1037.483	2.892	1	navigation	Trial2	navigation/STIM_010.jpg
1043.62	2.579	1	navigation	Trial2	navigation/STIM_010.jpg
1049.209	2.96	1	navigation	Trial2	navigation/STIM_010.jpg
1054.869	2.03	1	navigation	Trial2	navigation/STIM_010.jpg
1060.261	1.797	1	navigation	Trial2	navigation/STIM_011.jpg
1066.015	1.42	0	navigation	Trial2	navigation/STIM_011.jpg
1069.892	2.967	1	navigation	Trial2	navigation/STIM_011.jpg
1075.562	3.03	1	navigation	Trial2	navigation/STIM_011.jpg
1082.478	2.193	1	navigation	Trial2	navigation/STIM_011.jpg
