trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.640484	1	stopped_near_deadline	0	n/a	0
2	go	1	go_only	1	1	1	0.574906	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.574906	1
3	go	1	go_only	1	1	1	0.556754	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.556754	1
4	go	1	go_only	1	1	1	0.526605	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526605	1
5	go	1	go_only	1	1	1	0.394122	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.394122	1
6	go	1	go_only	1	1	0	0.361589	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
7	go	1	go_only	1	1	1	0.476651	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.476651	1
8	go	1	go_only	1	1	1	0.443358	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443358	1
9	go	1	go_only	1	1	1	0.462068	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.462068	1
10	go	1	go_only	1	2	0	0.494224	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
11	go	1	go_only	1	1	1	0.493630	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493630	1
12	go	1	go_only	1	1	1	0.359661	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.359661	1
13	go	1	go_only	1	1	1	0.343891	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.343891	1
14	go	1	go_only	1	1	1	0.360096	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.360096	1
15	go	1	go_only	1	1	1	0.494843	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494843	1
16	go	1	go_only	1	1	1	0.528991	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528991	1
17	go	1	go_only	1	1	1	0.427837	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.427837	1
18	go	1	go_only	1	1	1	0.377264	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.377264	1
19	go	2	go_nogo_prac	1	1	1	0.394503	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.394503	1
20	go	2	go_nogo_prac	1	1	1	0.393933	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.393933	1
21	go	2	go_nogo_prac	1	1	1	0.446080	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.446080	1
22	go	2	go_nogo_prac	1	1	1	0.427625	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.427625	1
23	go	2	go_nogo_prac	1	1	1	0.576289	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.576289	1
24	go	2	go_nogo_prac	1	1	1	0.492922	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.492922	1
25	go	2	go_nogo_prac	1	1	1	0.594413	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594413	1
26	go	2	go_nogo_prac	1	1	1	0.527554	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527554	1
27	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.527306	1	stopped_early	0	0.527306	1
28	go	2	go_nogo_prac	1	2	0	0.543189	0	0	0	0	0	0	1	1	0	0.543189	1	stopped_early	0	n/a	0
29	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.561237	1	stopped_early	0	0.561237	1
30	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.493902	1	stopped_early	0	0.493902	1
31	go	2	go_nogo_prac	1	1	1	0.509384	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.509384	1
32	go	2	go_nogo_prac	1	1	1	0.461034	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461034	1
33	go	2	go_nogo_prac	1	1	0	0.476196	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
34	go	2	go_nogo_prac	1	1	1	0.460575	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460575	1
35	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.744480	1	stopped_early	0	0.744480	1
36	go	2	go_nogo_prac	1	1	1	0.561498	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561498	1
37	go	3	go_only	0	1	1	0.877886	0	0	0	0	0	0	1	1	0	0.660951	1	stopped_early	0	0.877886	1
38	go	3	go_only	0	1	1	0.543856	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543856	1
39	go	3	go_only	0	1	1	0.545243	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.545243	1
40	go	3	go_only	0	1	1	0.493762	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493762	1
41	go	3	go_only	0	1	1	0.478127	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.478127	1
42	go	3	go_only	0	1	1	0.546293	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.546293	1
43	go	3	go_only	0	1	1	0.461022	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461022	1
44	go	3	go_only	0	2	0	0.478624	0	0	0	0	0	0	1	1	0	0.461405	1	stopped_early	0	n/a	0
45	go	3	go_only	0	1	1	0.543348	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543348	1
46	go	3	go_only	0	1	1	0.462105	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.462105	1
47	go	3	go_only	0	1	1	0.558896	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.558896	1
48	go	3	go_only	0	1	1	0.712226	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.712226	1
49	go	3	go_only	0	1	1	0.577621	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577621	1
50	go	3	go_only	0	1	1	0.644745	0	0	0	0	0	0	1	1	0	0.461369	1	stopped_early	0	0.644745	1
51	go	3	go_only	0	1	1	0.559990	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559990	1
52	go	3	go_only	0	1	1	0.495173	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.495173	1
53	go	3	go_only	0	1	1	0.394713	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.394713	1
54	go	3	go_only	0	1	1	0.578339	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.578339	1
55	go	4	go_nogo	0	1	1	0.828732	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.828732	1
56	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.444057	1	stopped_early	0	0.444057	1
57	go	4	go_nogo	0	1	1	0.559289	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559289	1
58	go	4	go_nogo	0	1	1	0.495205	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.495205	1
59	go	4	go_nogo	0	1	1	0.410491	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.410491	1
60	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.394388	1	stopped_early	0	0.394388	1
61	go	4	go_nogo	0	1	1	0.462133	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.462133	1
62	go	4	go_nogo	0	2	0	0.445487	0	0	0	0	0	0	1	1	0	0.411840	1	stopped_early	0	n/a	0
63	go	4	go_nogo	0	1	1	0.443847	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443847	1
64	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.374887	1	stopped_early	0	0.374887	1
