onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
212.165	2.107	0	learning	LS1	h50_p21_i_up_right.jpg
259.326	1.34	1	learning	LS1	h74_p12_i_up_right.jpg
306.486	1.228	0	learning	LS1	h77_p42_k_down_q1_left.jpg
353.647	1.212	1	learning	LS1	h27_p8_k_up_q1_left.jpg
400.808	1.355	1	learning	LS1	h76_p11_i_down_right.jpg
447.968	1.499	0	learning	LS1	h50_p45_k_up_q3_right.jpg
494.962	0.956	1	learning	LS1	h27_p10_i_up_left.jpg
542.123	0.86	1	learning	LS1	h76_p29_k_down_q1_left.jpg
589.283	1.691	0	learning	LS1	h74_p16_k_up_q1_left.jpg
636.11	1.772	1	learning	LS1	h77_p16_i_down_right.jpg
728.265	1.349	1	learning	LS2	h74_p48_i_up_right.jpg
775.092	0.727	1	learning	LS2	h27_p8_k_up_q1_left.jpg
822.086	1.175	1	learning	LS2	h50_p37_i_up_right.jpg
868.913	1.001	1	learning	LS2	h27_p34_i_up_right.jpg
916.074	1.272	1	learning	LS2	h50_p45_k_up_q3_right.jpg
963.234	1.209	1	learning	LS2	h77_p35_i_down_left.jpg
1010.395	0.985	1	learning	LS2	h76_p29_k_down_q1_left.jpg
1057.722	0.84	1	learning	LS2	h77_p42_k_down_q1_left.jpg
1104.883	0.728	1	learning	LS2	h74_p16_k_up_q1_left.jpg
1152.21	0.919	1	learning	LS2	h76_p49_i_down_right.jpg
1244.531	0.784	1	learning	LS3	h27_p8_k_up_q1_left.jpg
1291.692	0.783	1	learning	LS3	h74_p12_i_up_right.jpg
1338.852	0.831	1	learning	LS3	h77_p16_i_down_right.jpg
1385.846	0.848	1	learning	LS3	h76_p11_i_down_right.jpg
1433.007	0.656	1	learning	LS3	h74_p16_k_up_q1_left.jpg
1480.167	0.96	1	learning	LS3	h27_p10_i_up_left.jpg
1527.328	1.183	1	learning	LS3	h50_p45_k_up_q3_right.jpg
1574.322	1.024	1	learning	LS3	h76_p29_k_down_q1_left.jpg
1621.482	0.992	1	learning	LS3	h77_p42_k_down_q1_left.jpg
1668.476	1.185	1	learning	LS3	h50_p21_i_up_right.jpg
1760.631	0.858	1	learning	LS4	h50_p45_k_up_q3_right.jpg
1807.625	0.81	1	learning	LS4	h76_p29_k_down_q1_left.jpg
1854.619	0.922	1	learning	LS4	h74_p48_i_up_right.jpg
1901.613	1.099	1	learning	LS4	h50_p37_i_up_right.jpg
1948.44	0.748	1	learning	LS4	h77_p42_k_down_q1_left.jpg
1995.434	0.781	1	learning	LS4	h27_p34_i_up_right.jpg
2042.594	0.877	1	learning	LS4	h76_p49_i_down_right.jpg
2089.922	0.732	1	learning	LS4	h77_p35_i_down_left.jpg
