onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	13.270	13270.0	learning	LS1	PICTURE_43.jpg	i	n/a
13.270	9.984	9984.0	learning	LS1	PICTURE_247.jpg	c	n/a
23.254	11.017	11017.0	learning	LS1	PICTURE_43.jpg	c	n/a
34.271	16.367	16367.0	learning	LS1	PICTURE_610.jpg	c	n/a
50.638	10.684	10684.0	learning	LS1	PICTURE_247.jpg	i	n/a
61.322	14.115	14115.0	learning	LS1	PICTURE_741.jpg	i	n/a
75.437	13.708	13708.0	learning	LS1	PICTURE_599.jpg	i	n/a
89.145	15.867	15867.0	learning	LS1	PICTURE_610.jpg	i	n/a
105.012	8.750	8750.0	learning	LS1	PICTURE_741.jpg	c	n/a
113.762	10.909	10909.0	learning	LS1	PICTURE_599.jpg	c	n/a
124.671	11.569	11569.0	learning	LS2	PICTURE_247.jpg	c	n/a
136.240	12.607	12607.0	learning	LS2	PICTURE_599.jpg	i	n/a
148.847	8.202	8202.0	learning	LS2	PICTURE_610.jpg	c	n/a
157.049	12.420	12420.0	learning	LS2	PICTURE_247.jpg	i	n/a
169.469	9.121	9121.0	learning	LS2	PICTURE_43.jpg	c	n/a
178.590	8.220	8220.0	learning	LS2	PICTURE_741.jpg	i	n/a
186.810	8.600	8600.0	learning	LS2	PICTURE_610.jpg	i	n/a
195.410	7.707	7707.0	learning	LS2	PICTURE_599.jpg	c	n/a
203.117	9.523	9523.0	learning	LS2	PICTURE_43.jpg	i	n/a
212.640	10.868	10868.0	learning	LS2	PICTURE_741.jpg	c	n/a
223.508	10.401	10401.0	learning	LS3	PICTURE_247.jpg	c	n/a
233.909	7.115	7115.0	learning	LS3	PICTURE_599.jpg	c	n/a
241.024	7.348	7348.0	learning	LS3	PICTURE_741.jpg	i	n/a
248.372	8.061	8061.0	learning	LS3	PICTURE_610.jpg	i	n/a
256.433	12.612	12612.0	learning	LS3	PICTURE_599.jpg	i	n/a
269.045	16.364	16364.0	learning	LS3	PICTURE_43.jpg	i	n/a
285.409	7.007	7007.0	learning	LS3	PICTURE_247.jpg	i	n/a
292.416	7.727	7727.0	learning	LS3	PICTURE_741.jpg	c	n/a
300.143	7.488	7488.0	learning	LS3	PICTURE_610.jpg	c	n/a
307.631	10.440	10440.0	learning	LS3	PICTURE_43.jpg	c	n/a
318.071	8.379	8379.0	learning	LS4	PICTURE_247.jpg	i	n/a
326.450	9.253	9253.0	learning	LS4	PICTURE_599.jpg	c	n/a
335.703	7.094	7094.0	learning	LS4	PICTURE_43.jpg	c	n/a
342.797	7.973	7973.0	learning	LS4	PICTURE_741.jpg	i	n/a
350.770	10.126	10126.0	learning	LS4	PICTURE_43.jpg	i	n/a
360.896	7.300	7300.0	learning	LS4	PICTURE_741.jpg	c	n/a
368.196	7.520	7520.0	learning	LS4	PICTURE_610.jpg	c	n/a
375.716	8.699	8699.0	learning	LS4	PICTURE_247.jpg	c	n/a
384.415	8.120	8120.0	learning	LS4	PICTURE_610.jpg	i	n/a
392.535	6.580	6580.0	learning	LS4	PICTURE_599.jpg	i	n/a
399.115	11.458	11458.0	learning	LS1	PICTURE_235.jpg	i	n/a
