onset	duration	accuracy	trial_type	learning_stage	stimulus
24.142	0.058	incorrect	learning	LS1	h42_p5_k_down_left.jpg
28.812	1.284	incorrect	learning	LS1	h120_p12_k_up_right.jpg
33.465	1.381	correct	learning	LS1	h85_p11_k_up_left.jpg
38.118	0.443	correct	learning	LS1	h120_p12_k_up_right.jpg
42.772	1.479	correct	learning	LS1	h25_p14_k_down_left.jpg
47.425	1.032	incorrect	learning	LS1	h29_p3_k_down_left.jpg
52.078	0.293	correct	learning	LS1	h25_p14_k_down_left.jpg
56.748	1.385	correct	learning	LS1	h29_p3_k_down_left.jpg
61.401	1.417	incorrect	learning	LS1	h42_p5_k_down_left.jpg
66.054	0.128	incorrect	learning	LS1	h85_p11_k_up_left.jpg
75.227	1.249	incorrect	learning	LS2	h85_p11_k_up_left.jpg
79.880	0.479	correct	learning	LS2	h120_p12_k_up_right.jpg
84.550	1.603	correct	learning	LS2	h25_p14_k_down_left.jpg
89.203	2.323	incorrect	learning	LS2	h120_p12_k_up_right.jpg
93.856	0.479	incorrect	learning	LS2	h42_p5_k_down_left.jpg
98.526	0.425	correct	learning	LS2	h29_p3_k_down_left.jpg
103.196	1.764	correct	learning	LS2	h42_p5_k_down_left.jpg
107.866	1.114	correct	learning	LS2	h25_p14_k_down_left.jpg
112.536	0.274	incorrect	learning	LS2	h85_p11_k_up_left.jpg
117.206	1.620	correct	learning	LS2	h29_p3_k_down_left.jpg
126.395	0.058	incorrect	learning	LS3	h42_p5_k_down_left.jpg
131.049	1.435	incorrect	learning	LS3	h25_p14_k_down_left.jpg
135.718	1.048	incorrect	learning	LS3	h29_p3_k_down_left.jpg
140.372	1.756	correct	learning	LS3	h120_p12_k_up_right.jpg
145.042	1.629	correct	learning	LS3	h85_p11_k_up_left.jpg
149.711	1.082	correct	learning	LS3	h120_p12_k_up_right.jpg
154.364	0.094	correct	learning	LS3	h42_p5_k_down_left.jpg
159.034	1.486	correct	learning	LS3	h29_p3_k_down_left.jpg
163.688	0.899	correct	learning	LS3	h25_p14_k_down_left.jpg
168.341	0.044	correct	learning	LS3	h85_p11_k_up_left.jpg
177.530	0.967	correct	learning	LS4	h25_p14_k_down_left.jpg
182.200	1.989	correct	learning	LS4	h120_p12_k_up_right.jpg
186.853	1.974	incorrect	learning	LS4	h25_p14_k_down_left.jpg
191.507	1.719	correct	learning	LS4	h85_p11_k_up_left.jpg
196.193	0.447	correct	learning	LS4	h42_p5_k_down_left.jpg
200.863	1.304	incorrect	learning	LS4	h29_p3_k_down_left.jpg
205.533	1.553	incorrect	learning	LS4	h42_p5_k_down_left.jpg
210.203	0.314	correct	learning	LS4	h120_p12_k_up_right.jpg
214.873	1.432	correct	learning	LS4	h85_p11_k_up_left.jpg
219.559	0.536	incorrect	learning	LS4	h29_p3_k_down_left.jpg
246.711	2.264	incorrect	control	LS1	h25_p14_k_down_left.jpg
251.314	1.244	incorrect	control	LS1	h28_p46_k_down_right.jpg
255.917	2.030	correct	control	LS1	h83_p29_k_up_right.jpg
260.521	1.425	correct	control	LS1	h28_p33_i_down_right.jpg
265.124	1.252	incorrect	control	LS1	h25_p12_i_down_left.jpg
269.727	2.215	correct	control	LS1	h83_p34_i_up_right.jpg
274.330	2.026	correct	control	LS1	h33_p15_i_down_left.jpg
278.933	1.773	correct	control	LS1	h94_p31_i_up_left.jpg
283.536	2.415	correct	control	LS1	h33_p11_k_down_right.jpg
288.139	1.810	correct	control	LS1	h94_p2_k_up_left.jpg
297.262	1.388	correct	control	LS2	h28_p37_i_down_left.jpg
301.849	2.095	correct	control	LS2	h25_p14_k_down_left.jpg
306.452	1.490	correct	control	LS2	h94_p33_i_up_left.jpg
311.055	1.190	correct	control	LS2	h33_p33_i_down_right.jpg
315.658	2.296	correct	control	LS2	h33_p11_k_down_right.jpg
320.261	1.691	correct	control	LS2	h83_p49_i_up_left.jpg
324.848	1.806	correct	control	LS2	h28_p46_k_down_right.jpg
329.434	2.514	correct	control	LS2	h94_p2_k_up_left.jpg
334.038	1.909	correct	control	LS2	h83_p29_k_up_right.jpg
338.624	1.369	correct	control	LS2	h25_p31_i_down_right.jpg
347.730	2.226	correct	control	LS3	h33_p15_i_down_left.jpg
352.333	1.622	incorrect	control	LS3	h25_p12_i_down_left.jpg
356.920	1.241	correct	control	LS3	h25_p14_k_down_left.jpg
361.523	2.428	correct	control	LS3	h83_p34_i_up_right.jpg
366.110	1.840	correct	control	LS3	h83_p29_k_up_right.jpg
370.696	1.763	correct	control	LS3	h33_p11_k_down_right.jpg
375.282	1.591	correct	control	LS3	h94_p2_k_up_left.jpg
379.886	2.057	correct	control	LS3	h28_p33_i_down_right.jpg
384.472	1.485	incorrect	control	LS3	h28_p46_k_down_right.jpg
389.058	1.217	correct	control	LS3	h94_p31_i_up_left.jpg
398.181	1.770	incorrect	control	LS4	h94_p2_k_up_left.jpg
402.785	1.229	incorrect	control	LS4	h28_p46_k_down_right.jpg
407.388	1.312	correct	control	LS4	h25_p31_i_down_right.jpg
411.991	1.955	incorrect	control	LS4	h83_p29_k_up_right.jpg
416.594	1.766	incorrect	control	LS4	h25_p14_k_down_left.jpg
421.197	2.072	incorrect	control	LS4	h33_p33_i_down_right.jpg
425.784	2.172	correct	control	LS4	h83_p49_i_up_left.jpg
430.387	1.567	correct	control	LS4	h28_p37_i_down_left.jpg
434.973	0.979	correct	control	LS4	h33_p11_k_down_right.jpg
439.576	2.373	correct	control	LS4	h94_p33_i_up_left.jpg
466.828	1.530	incorrect	learning	LS1	h116_p28_k_up_right.jpg
471.482	0.803	incorrect	learning	LS1	h46_p18_k_down_left.jpg
476.151	0.498	correct	learning	LS1	h12_p4_k_down_left.jpg
480.805	1.883	incorrect	learning	LS1	h116_p28_k_up_right.jpg
485.491	1.054	correct	learning	LS1	h32_p31_k_down_right.jpg
490.161	0.549	correct	learning	LS1	h89_p39_k_up_left.jpg
494.831	1.467	correct	learning	LS1	h46_p18_k_down_left.jpg
499.517	0.855	incorrect	learning	LS1	h12_p4_k_down_left.jpg
504.187	0.249	correct	learning	LS1	h32_p31_k_down_right.jpg
