trial_index	trial_type	block_number	path_length
55	go	4	693.081218
56	go	4	551.859909
57	go	4	n/a
58	go	4	560.136575
59	go	4	560.887171
60	go	4	801.593432
61	nogo	4	527.943751
62	go	4	553.887597
63	go	4	613.128275
64	nogo	4	579.589532
65	go	4	604.989211
66	nogo	4	464.342148
67	go	4	564.726197
68	go	4	599.425545
69	go	4	555.825239
70	go	4	603.795684
71	go	4	571.226240
72	go	4	603.968361
73	go	4	612.913428
74	go	4	n/a
75	go	4	578.536957
76	nogo	4	622.984413
77	go	4	609.889818
78	go	4	556.530925
79	go	4	610.150870
80	go	4	585.761638
81	go	4	591.205442
82	go	4	571.320990
83	go	4	593.021929
84	go	4	618.945883
85	go	4	582.560248
86	nogo	4	499.200243
87	go	4	605.981095
88	go	4	553.769783
89	nogo	4	548.829490
90	go	4	603.336008
91	go	4	608.822580
92	go	4	602.709465
93	nogo	4	551.429798
94	go	4	639.048281
95	nogo	4	568.339804
96	go	4	554.239311
97	go	4	589.611658
98	go	4	557.078806
99	go	4	594.654898
100	go	4	615.774611
101	go	4	656.281744
102	go	4	578.209330
103	go	4	572.708070
104	nogo	4	576.430426
105	go	4	623.486713
106	go	4	544.998680
107	nogo	4	536.673538
108	go	4	606.677583
109	go	4	512.350384
110	go	4	592.978739
111	nogo	4	595.356769
112	go	4	613.536523
113	go	4	552.874411
114	nogo	4	636.393245
115	nogo	5	538.353673
116	go	5	613.433277
117	go	5	622.435547
118	go	5	616.908149
119	nogo	5	573.215493
120	go	5	601.030933
121	go	5	595.588776
122	go	5	603.073894
123	go	5	534.491102
124	go	5	609.360878
125	go	5	581.095971
126	go	5	569.178383
127	go	5	602.614274
128	nogo	5	522.268272
129	go	5	638.284612
130	go	5	648.659485
131	go	5	616.287582
132	go	5	592.762807
133	go	5	640.506966
134	go	5	616.842528
135	nogo	5	328.822290
136	go	5	600.382297
137	go	5	569.357386
138	go	5	611.407502
139	go	5	570.006464
140	go	5	596.942231
141	nogo	5	519.602808
142	go	5	610.682803
143	nogo	5	529.021964
144	go	5	610.793086
145	go	5	514.415706
146	go	5	558.615980
147	nogo	5	415.175294
148	go	5	n/a
149	nogo	5	540.906586
150	go	5	591.136526
151	go	5	588.161299
152	go	5	598.213942
153	go	5	545.651333
154	nogo	5	514.247014
155	go	5	558.179935
156	go	5	557.683691
157	go	5	650.798287
158	go	5	506.965288
159	nogo	5	659.235035
160	go	5	n/a
161	go	5	602.698036
162	nogo	5	593.415020
163	go	5	593.036445
164	go	5	551.310181
165	go	5	609.034305
166	go	5	571.199295
167	go	5	594.639360
168	go	5	559.400714
169	go	5	618.370709
170	go	5	628.945114
171	go	5	610.097463
172	go	5	622.817261
173	nogo	5	n/a
174	go	5	579.488577
193	go	7	541.176562
194	go	7	579.055823
195	nogo	7	476.241375
196	go	7	572.243479
197	go	7	624.350780
198	go	7	581.116113
199	go	7	559.368925
200	go	7	746.153735
201	nogo	7	468.053915
202	go	7	607.345375
203	go	7	579.875634
204	nogo	7	580.153670
205	go	7	647.579063
206	go	7	627.949131
207	go	7	526.650090
208	go	7	600.866652
209	nogo	7	695.049901
210	go	7	603.246694
211	go	7	555.914698
212	nogo	7	678.318287
213	go	7	509.854230
214	go	7	575.423082
215	go	7	867.909308
216	go	7	530.655803
217	nogo	7	621.125303
218	go	7	606.583863
219	go	7	606.074611
220	go	7	506.889541
221	go	7	560.603380
222	go	7	555.582523
223	go	7	621.332716
224	go	7	606.113939
225	go	7	527.687720
226	go	7	789.941817
227	go	7	524.993375
228	go	7	542.142591
229	nogo	7	508.360259
230	go	7	547.525031
231	go	7	483.015915
232	go	7	564.803717
233	nogo	7	n/a
234	go	7	556.713850
235	go	7	598.195074
236	nogo	7	560.963498
237	go	7	573.114722
238	nogo	7	484.640818
239	go	7	606.601519
240	go	7	576.504436
241	go	7	606.908135
242	go	7	n/a
243	go	7	634.273882
244	go	7	687.827667
245	go	7	597.716494
246	nogo	7	561.694267
247	go	7	603.277751
248	go	7	613.691237
249	go	7	626.228175
250	nogo	7	428.879631
251	go	7	608.478988
252	go	7	537.671209
253	go	8	544.364169
254	go	8	609.196586
255	go	8	623.384553
256	nogo	8	588.489924
257	go	8	554.306077
258	go	8	636.954754
259	go	8	581.270193
260	go	8	564.409458
261	nogo	8	491.026141
262	go	8	543.812129
263	go	8	579.569490
264	go	8	n/a
265	go	8	551.326462
266	go	8	563.368473
267	go	8	616.679933
268	go	8	568.668229
269	nogo	8	603.431936
270	go	8	559.845144
271	go	8	612.628861
272	go	8	540.916819
273	go	8	562.725512
274	go	8	581.820872
275	go	8	597.292926
276	go	8	579.104944
277	nogo	8	556.819032
278	go	8	607.780923
279	nogo	8	596.928738
280	go	8	551.992519
281	nogo	8	580.874117
282	go	8	607.495044
283	nogo	8	459.554205
284	go	8	614.694913
285	go	8	579.657420
286	go	8	546.373338
287	go	8	615.698413
288	go	8	n/a
289	go	8	782.776190
290	nogo	8	510.552271
291	go	8	544.789205
292	go	8	602.106056
293	go	8	587.435301
294	go	8	598.665018
295	go	8	547.581286
296	go	8	541.658513
297	go	8	824.884546
298	nogo	8	611.492230
299	go	8	548.717407
300	go	8	540.313090
301	go	8	786.501153
302	go	8	n/a
303	nogo	8	548.006981
304	go	8	603.589872
305	go	8	586.804336
306	nogo	8	543.526676
307	go	8	612.072504
308	go	8	537.285246
309	go	8	572.169120
310	go	8	627.224508
311	go	8	618.838381
312	nogo	8	718.146043
331	go	10	601.193889
332	go	10	579.294658
333	nogo	10	513.319469
334	go	10	566.283319
335	nogo	10	491.430868
336	go	10	558.461239
337	nogo	10	522.035183
338	go	10	553.143951
339	go	10	615.386955
340	go	10	588.142636
341	go	10	604.880128
342	nogo	10	581.923349
343	go	10	603.133421
344	go	10	n/a
345	go	10	641.321106
346	go	10	573.196411
347	go	10	572.072351
348	go	10	560.569033
349	go	10	548.276828
350	go	10	616.881062
351	nogo	10	n/a
352	go	10	634.917586
353	nogo	10	594.625485
354	go	10	592.789535
355	go	10	613.251031
356	go	10	551.515780
357	go	10	636.697514
358	go	10	559.408854
359	go	10	557.004109
360	go	10	711.592293
361	go	10	610.519391
362	go	10	609.498840
363	go	10	561.263318
364	nogo	10	538.823899
365	go	10	617.346321
366	nogo	10	748.323101
367	go	10	586.072966
368	go	10	564.599391
369	go	10	585.217963
370	go	10	517.985414
371	go	10	523.663339
372	go	10	651.858639
373	go	10	566.300431
374	go	10	594.026164
375	go	10	588.977280
376	go	10	573.001290
377	nogo	10	548.105561
378	go	10	602.749876
379	go	10	574.639063
380	nogo	10	621.942198
381	go	10	596.665939
382	nogo	10	541.851652
383	go	10	597.345492
384	nogo	10	548.140490
385	go	10	582.755215
386	go	10	591.747245
387	go	10	597.463783
388	go	10	682.382693
389	go	10	716.361158
390	go	10	602.988904
391	go	11	627.176484
392	go	11	639.943992
393	go	11	627.353505
394	go	11	539.740580
395	go	11	593.012028
396	go	11	567.570885
397	go	11	579.516649
398	go	11	614.418088
399	go	11	591.695246
400	go	11	595.021846
401	go	11	605.051845
402	go	11	624.121928
403	nogo	11	n/a
404	go	11	586.471564
405	nogo	11	651.190415
406	go	11	648.776470
407	go	11	579.788674
408	go	11	627.777299
409	nogo	11	541.841711
410	go	11	n/a
411	go	11	577.472481
412	nogo	11	599.774109
413	go	11	627.477327
414	go	11	601.529875
415	nogo	11	579.564618
416	go	11	572.232587
417	nogo	11	577.365799
418	go	11	589.660747
419	nogo	11	562.011694
420	go	11	587.479525
421	go	11	579.996994
422	nogo	11	536.921878
423	go	11	573.844284
424	go	11	537.249161
425	go	11	627.464370
426	nogo	11	558.328148
427	go	11	729.767075
428	go	11	592.009360
429	go	11	608.991353
430	go	11	588.646702
431	nogo	11	536.647038
432	go	11	596.054293
433	go	11	612.239540
434	go	11	588.239475
435	nogo	11	585.353637
436	go	11	579.684453
437	go	11	555.674798
438	go	11	602.871732
439	go	11	568.411266
440	go	11	597.009210
441	go	11	600.384051
442	go	11	571.183718
443	go	11	594.654606
444	go	11	n/a
445	go	11	577.149495
446	go	11	n/a
447	go	11	539.325708
448	go	11	608.577954
449	go	11	574.187056
450	nogo	11	344.544009
469	go	13	707.637381
470	go	13	568.400106
471	go	13	538.393663
472	go	13	601.497406
473	go	13	581.213227
474	go	13	584.419326
475	nogo	13	545.153520
476	go	13	569.929474
477	go	13	568.787929
478	go	13	571.126554
479	nogo	13	n/a
480	go	13	618.138492
481	go	13	583.585120
482	go	13	606.918371
483	go	13	646.212519
484	go	13	575.695938
485	go	13	588.576080
486	nogo	13	489.352722
487	go	13	558.577222
488	go	13	595.622231
489	go	13	608.657548
490	go	13	634.343501
491	go	13	626.789193
492	go	13	606.507092
493	nogo	13	583.996016
494	go	13	620.523529
495	go	13	615.812447
496	go	13	636.654659
497	go	13	545.970013
498	nogo	13	704.732546
499	go	13	607.078937
500	nogo	13	599.068016
501	go	13	591.711330
502	go	13	594.574665
503	nogo	13	561.659995
504	go	13	621.602647
505	go	13	622.602806
506	go	13	609.883109
507	go	13	586.894948
508	go	13	607.085085
509	nogo	13	555.024826
510	go	13	570.836872
511	go	13	582.477974
512	go	13	596.724614
513	go	13	540.530208
514	go	13	563.831975
515	nogo	13	n/a
516	go	13	597.534437
517	nogo	13	n/a
518	go	13	551.404449
519	go	13	911.683271
520	go	13	600.566391
521	go	13	698.390686
522	go	13	608.292369
523	go	13	641.024228
524	nogo	13	n/a
525	go	13	608.631865
526	go	13	659.236136
527	nogo	13	579.514002
528	go	13	629.626787
529	go	14	607.219842
530	go	14	654.005921
531	go	14	592.946255
532	nogo	14	609.916413
533	go	14	630.615791
534	go	14	604.758973
