trial_index	trial_type	block_number	path_length
55	nogo	4	521.016551
56	go	4	610.606409
57	go	4	610.634836
58	go	4	624.330379
59	go	4	713.329175
60	go	4	730.281684
61	go	4	580.355835
62	go	4	519.043703
63	go	4	787.913936
64	go	4	750.030123
65	nogo	4	601.882444
66	go	4	610.036005
67	go	4	568.170896
68	go	4	501.375413
69	go	4	649.102828
70	nogo	4	n/a
71	go	4	646.040344
72	go	4	566.020597
73	nogo	4	634.806720
74	go	4	699.342688
75	go	4	780.470706
76	nogo	4	542.140156
77	go	4	n/a
78	go	4	563.770218
79	nogo	4	n/a
80	go	4	554.029288
81	go	4	545.580921
82	nogo	4	591.581219
83	go	4	647.381896
84	go	4	769.935919
85	go	4	582.137012
86	go	4	676.210940
87	go	4	594.367128
88	go	4	583.756618
89	go	4	611.955561
90	go	4	631.453420
91	go	4	564.006278
92	go	4	572.457376
93	go	4	583.120245
94	nogo	4	n/a
95	go	4	584.816330
96	go	4	1040.232324
97	nogo	4	501.031263
98	go	4	611.762653
99	go	4	n/a
100	nogo	4	n/a
101	go	4	575.907319
102	go	4	474.867858
103	go	4	n/a
104	go	4	579.736272
105	go	4	614.923851
106	go	4	524.387248
107	go	4	553.669024
108	go	4	590.924126
109	nogo	4	n/a
110	go	4	573.921899
111	nogo	4	630.122366
112	go	4	574.538773
113	go	4	521.738484
114	go	4	546.976206
115	go	5	865.079260
116	go	5	637.161084
117	go	5	567.534925
118	go	5	744.076776
119	nogo	5	n/a
120	go	5	564.604511
121	go	5	597.238317
122	go	5	619.436239
123	nogo	5	421.361623
124	go	5	511.006699
125	nogo	5	596.554632
126	go	5	615.090125
127	go	5	527.714117
128	go	5	852.601622
129	go	5	559.712428
130	go	5	855.375238
131	go	5	849.572031
132	go	5	566.752698
133	nogo	5	n/a
134	go	5	555.062984
135	nogo	5	n/a
136	go	5	609.038021
137	nogo	5	492.140753
138	go	5	583.341883
139	go	5	603.467751
140	go	5	533.496283
141	go	5	846.386454
142	go	5	557.200821
