trial_index	trial_type	block_number	mean_acceleration
55	nogo	4	13118.080994
56	go	4	23324.135426
57	go	4	26794.741408
58	go	4	37486.434156
59	go	4	30168.762983
60	go	4	31217.535214
61	go	4	32471.510116
62	go	4	35676.852054
63	go	4	33643.914506
64	go	4	38810.007864
65	nogo	4	21257.978566
66	go	4	25947.664637
67	go	4	16184.662869
68	go	4	28316.114890
69	go	4	27258.268286
70	nogo	4	n/a
71	go	4	18987.244901
72	go	4	23322.377274
73	nogo	4	16412.618165
74	go	4	33245.139090
75	go	4	26172.082206
76	nogo	4	38427.858998
77	go	4	n/a
78	go	4	23368.822936
79	nogo	4	n/a
80	go	4	47730.631392
81	go	4	24780.679012
82	nogo	4	43175.151521
83	go	4	30843.950489
84	go	4	13506.379548
85	go	4	26607.680132
86	go	4	31962.395664
87	go	4	25439.207593
88	go	4	24169.630395
89	go	4	17979.621401
90	go	4	26878.977078
91	go	4	38495.923496
92	go	4	16401.780649
93	go	4	22149.383302
94	nogo	4	n/a
95	go	4	31839.528755
96	go	4	67260.432836
97	nogo	4	19977.825034
98	go	4	14025.867163
99	go	4	n/a
100	nogo	4	n/a
101	go	4	20411.785914
102	go	4	34393.647900
103	go	4	n/a
104	go	4	19068.640158
105	go	4	33511.650911
106	go	4	19385.936187
107	go	4	25295.933597
108	go	4	15423.659368
109	nogo	4	n/a
110	go	4	22451.525478
111	nogo	4	22963.177140
112	go	4	16572.110274
113	go	4	24021.168398
114	go	4	12245.767644
115	go	5	29231.984550
116	go	5	24144.639269
117	go	5	23793.126307
118	go	5	36090.068720
119	nogo	5	n/a
120	go	5	21224.918845
121	go	5	26047.673948
122	go	5	16089.035311
123	nogo	5	21989.181452
124	go	5	34884.812075
125	nogo	5	26141.941187
126	go	5	22509.823167
127	go	5	17501.750190
128	go	5	30926.060198
129	go	5	19253.284884
130	go	5	26709.803721
131	go	5	28439.082125
132	go	5	15547.274045
133	nogo	5	n/a
134	go	5	15760.459655
135	nogo	5	n/a
136	go	5	19914.729942
137	nogo	5	14982.257463
138	go	5	11199.528872
139	go	5	14824.844716
140	go	5	45682.619659
141	go	5	35326.744389
142	go	5	26421.895409
143	nogo	5	n/a
144	go	5	23618.530321
145	go	5	13711.978457
146	go	5	13873.923631
147	nogo	5	10746.069307
148	go	5	11438.076607
149	nogo	5	13369.093802
150	go	5	18500.939982
151	nogo	5	14924.125827
