trial_index	trial_type	block_number	response_time_ms
55	nogo	4	491.470
56	go	4	542.621
57	go	4	563.002
58	go	4	444.926
59	go	4	575.923
60	go	4	577.888
61	go	4	577.927
62	go	4	576.559
63	go	4	893.597
64	go	4	594.665
65	nogo	4	743.699
66	go	4	593.618
67	go	4	710.472
68	go	4	479.329
69	go	4	628.025
70	nogo	4	n/a
71	go	4	711.043
72	go	4	693.900
73	nogo	4	661.384
74	go	4	692.983
75	go	4	628.219
76	nogo	4	244.406
77	go	4	n/a
78	go	4	760.423
79	nogo	4	n/a
80	go	4	610.602
81	go	4	661.733
82	nogo	4	291.702
83	go	4	626.091
84	go	4	1311.249
85	go	4	610.665
86	go	4	926.105
87	go	4	644.304
88	go	4	859.732
89	go	4	928.174
90	go	4	627.222
91	go	4	510.749
92	go	4	709.440
93	go	4	858.966
94	nogo	4	n/a
95	go	4	609.975
96	go	4	644.488
97	nogo	4	627.465
98	go	4	1076.367
99	go	4	n/a
100	nogo	4	n/a
101	go	4	709.984
102	go	4	676.361
103	go	4	n/a
104	go	4	659.764
105	go	4	610.117
106	go	4	726.728
107	go	4	628.181
108	go	4	712.819
109	nogo	4	n/a
110	go	4	678.348
111	nogo	4	642.302
112	go	4	826.320
113	go	4	608.971
114	go	4	910.508
115	go	5	891.240
116	go	5	745.510
117	go	5	561.730
118	go	5	626.198
119	nogo	5	n/a
120	go	5	679.437
121	go	5	627.109
122	go	5	663.408
123	nogo	5	460.134
124	go	5	578.110
125	nogo	5	460.086
126	go	5	711.042
127	go	5	761.363
128	go	5	729.186
129	go	5	708.584
130	go	5	825.800
131	go	5	843.736
132	go	5	727.667
133	nogo	5	n/a
134	go	5	859.419
135	nogo	5	n/a
136	go	5	742.886
137	nogo	5	541.080
138	go	5	742.904
139	go	5	794.174
140	go	5	492.778
141	go	5	610.102
142	go	5	626.568
143	nogo	5	n/a
144	go	5	677.165
145	go	5	726.921
146	go	5	793.552
147	nogo	5	744.475
148	go	5	777.692
149	nogo	5	811.318
150	go	5	527.020
151	nogo	5	859.823
152	go	5	1308.156
153	go	5	n/a
154	go	5	760.241
155	go	5	859.484
156	go	5	694.742
157	go	5	n/a
158	go	5	660.670
159	nogo	5	n/a
160	go	5	826.363
161	go	5	643.830
162	nogo	5	559.179
163	go	5	661.061
164	go	5	611.045
165	go	5	575.202
166	go	5	543.627
167	go	5	594.544
168	go	5	626.246
169	go	5	644.151
170	go	5	592.335
171	go	5	694.707
172	go	5	1026.528
173	go	5	810.196
174	go	5	n/a
193	go	7	494.340
194	nogo	7	n/a
195	go	7	577.291
196	go	7	761.283
197	nogo	7	n/a
198	go	7	558.903
199	go	7	578.814
200	nogo	7	359.976
201	go	7	660.386
202	go	7	592.816
203	nogo	7	426.564
204	go	7	707.871
205	nogo	7	n/a
206	go	7	677.617
207	nogo	7	726.518
208	go	7	761.289
209	go	7	658.935
210	go	7	628.061
211	nogo	7	726.296
212	go	7	744.869
213	go	7	724.969
214	go	7	593.139
215	nogo	7	n/a
216	go	7	560.297
217	go	7	542.541
218	go	7	993.418
219	go	7	578.587
220	go	7	544.886
221	go	7	794.662
222	nogo	7	n/a
223	go	7	659.219
224	go	7	960.096
225	go	7	577.032
226	go	7	528.554
227	nogo	7	n/a
228	go	7	n/a
229	go	7	708.707
230	go	7	544.359
231	go	7	594.151
232	nogo	7	n/a
233	go	7	861.701
234	go	7	660.443
235	go	7	728.246
236	go	7	1160.527
237	go	7	693.718
238	go	7	1360.344
239	go	7	677.370
240	go	7	677.249
241	go	7	844.735
242	go	7	627.710
243	go	7	928.055
244	nogo	7	n/a
245	go	7	626.704
246	go	7	678.010
247	go	7	n/a
248	go	7	727.869
249	go	7	793.614
250	go	7	795.380
251	go	7	894.120
252	go	7	526.884
253	go	8	777.970
254	go	8	662.215
255	nogo	8	594.170
256	go	8	661.261
257	go	8	1293.077
258	nogo	8	977.162
259	go	8	n/a
260	nogo	8	494.218
261	go	8	993.977
262	go	8	876.081
263	nogo	8	561.325
264	go	8	875.041
265	go	8	1094.359
266	go	8	1393.589
267	go	8	727.507
268	go	8	676.271
269	go	8	593.161
270	nogo	8	558.501
271	go	8	692.318
272	nogo	8	692.338
273	go	8	976.378
274	go	8	710.680
275	nogo	8	459.824
276	go	8	761.253
277	go	8	n/a
278	go	8	712.201
279	go	8	695.847
280	go	8	829.416
281	go	8	642.154
282	go	8	593.345
283	nogo	8	n/a
284	go	8	861.122
285	nogo	8	676.731
286	go	8	627.161
287	go	8	626.112
288	go	8	861.379
289	go	8	677.938
290	go	8	777.747
291	go	8	560.645
292	go	8	577.821
293	go	8	643.870
294	go	8	628.135
295	go	8	611.963
296	go	8	912.023
297	go	8	1159.509
298	go	8	644.138
299	go	8	677.988
300	go	8	610.710
301	go	8	979.379
302	go	8	594.426
303	nogo	8	460.550
304	go	8	1427.684
305	go	8	790.865
306	go	8	843.436
307	go	8	460.902
308	nogo	8	n/a
309	go	8	n/a
310	go	8	610.380
311	go	8	643.427
312	nogo	8	n/a
331	nogo	10	394.049
332	go	10	893.472
333	go	10	778.014
334	go	10	678.163
335	go	10	662.204
336	go	10	725.910
337	go	10	777.099
338	nogo	10	n/a
339	go	10	659.432
340	go	10	677.692
341	go	10	893.758
342	go	10	626.966
343	nogo	10	n/a
344	go	10	743.987
345	nogo	10	527.868
346	go	10	627.526
347	nogo	10	494.476
348	go	10	542.611
349	go	10	643.678
350	go	10	744.052
351	nogo	10	n/a
352	go	10	627.509
353	nogo	10	328.076
354	go	10	777.079
355	go	10	575.653
356	go	10	610.118
357	go	10	845.490
358	go	10	561.989
359	go	10	559.858
360	go	10	545.473
361	go	10	510.326
362	go	10	610.818
363	nogo	10	627.529
364	go	10	877.050
365	go	10	661.576
366	go	10	644.855
367	go	10	777.822
368	go	10	809.975
369	go	10	960.269
370	go	10	611.291
371	go	10	510.135
372	go	10	577.906
373	nogo	10	n/a
374	go	10	661.215
375	nogo	10	n/a
376	go	10	859.809
377	go	10	943.430
378	go	10	726.922
379	go	10	595.664
380	go	10	627.798
381	go	10	n/a
382	go	10	1059.911
383	go	10	560.514
384	nogo	10	n/a
385	go	10	644.255
386	go	10	627.472
387	nogo	10	345.191
388	go	10	710.969
389	go	10	611.360
390	go	10	679.332
391	go	11	442.745
392	go	11	961.905
393	nogo	11	n/a
394	go	11	874.655
395	nogo	11	408.514
396	go	11	793.050
397	go	11	811.405
398	go	11	526.992
399	go	11	713.203
400	go	11	592.469
401	go	11	844.664
402	go	11	611.968
403	go	11	693.934
404	nogo	11	161.112
405	go	11	811.196
406	nogo	11	n/a
407	go	11	725.455
408	go	11	1025.727
409	go	11	862.147
410	go	11	1077.397
411	go	11	975.526
412	go	11	692.642
413	go	11	744.328
414	nogo	11	1094.377
415	go	11	492.687
416	go	11	576.352
417	go	11	859.133
418	go	11	727.769
419	go	11	677.975
420	nogo	11	378.320
421	go	11	909.859
422	go	11	727.343
423	go	11	677.768
424	go	11	661.217
425	go	11	744.222
426	nogo	11	n/a
427	go	11	924.818
428	nogo	11	n/a
429	go	11	610.296
430	go	11	660.682
431	go	11	594.732
432	go	11	844.118
433	go	11	960.760
434	go	11	611.508
435	go	11	693.739
436	go	11	611.602
437	nogo	11	n/a
438	go	11	661.099
439	nogo	11	528.307
440	go	11	1241.881
441	go	11	561.814
442	go	11	727.468
443	nogo	11	n/a
444	go	11	594.536
445	go	11	627.785
446	go	11	493.997
447	go	11	628.411
448	nogo	11	541.837
449	go	11	693.864
450	go	11	793.820
469	go	13	827.525
470	nogo	13	327.337
471	go	13	576.039
472	go	13	545.136
473	nogo	13	n/a
474	go	13	709.609
475	go	13	562.033
476	nogo	13	n/a
477	go	13	1143.518
478	go	13	477.718
479	go	13	577.527
480	go	13	628.994
481	go	13	527.970
482	go	13	577.398
483	go	13	594.768
484	go	13	577.923
485	go	13	661.568
486	go	13	760.974
487	go	13	659.503
488	go	13	645.132
489	go	13	576.737
490	go	13	561.266
491	go	13	511.059
492	go	13	628.161
493	go	13	576.674
494	go	13	610.118
495	go	13	543.826
496	nogo	13	427.843
497	go	13	609.944
498	nogo	13	n/a
499	go	13	712.076
500	nogo	13	n/a
501	go	13	626.249
502	go	13	612.432
503	go	13	829.295
504	go	13	562.549
505	go	13	460.147
506	go	13	743.396
507	go	13	694.611
508	nogo	13	527.808
509	go	13	1044.131
510	nogo	13	n/a
511	go	13	576.241
512	go	13	444.222
513	go	13	n/a
514	nogo	13	1192.218
515	go	13	628.607
516	nogo	13	510.868
517	go	13	677.159
518	go	13	n/a
519	go	13	1009.492
520	go	13	1129.458
521	go	13	943.305
522	go	13	n/a
523	nogo	13	n/a
524	go	13	825.607
525	go	13	n/a
526	nogo	13	493.726
527	go	13	544.109
528	go	13	677.103
529	go	14	625.832
530	go	14	693.638
531	go	14	628.360
532	go	14	644.667
533	go	14	n/a
534	go	14	610.113
535	go	14	660.475
536	go	14	493.926
537	go	14	776.965
538	go	14	428.240
539	go	14	642.822
540	go	14	578.636
541	go	14	661.628
542	nogo	14	n/a
543	go	14	661.125
544	go	14	796.095
545	go	14	627.480
546	go	14	610.097
547	go	14	627.230
548	nogo	14	n/a
549	go	14	528.097
550	go	14	760.694
551	nogo	14	444.239
552	go	14	627.285
553	nogo	14	460.092
554	go	14	609.658
555	go	14	743.724
556	go	14	638.995
557	go	14	577.583
558	go	14	844.098
559	go	14	994.629
560	nogo	14	1243.496
561	go	14	626.553
562	nogo	14	325.873
563	go	14	893.343
564	go	14	n/a
565	go	14	992.413
566	nogo	14	n/a
567	go	14	676.929
568	nogo	14	610.684
569	go	14	659.280
570	go	14	911.238
571	go	14	1209.588
572	nogo	14	n/a
573	go	14	710.593
574	go	14	n/a
575	go	14	644.938
576	nogo	14	n/a
577	go	14	609.510
578	go	14	695.099
579	go	14	494.296
580	go	14	795.111
581	go	14	593.530
582	nogo	14	342.534
583	go	14	794.119
584	go	14	660.728
585	go	14	593.617
586	go	14	676.206
587	go	14	643.155
588	nogo	14	875.003
