trial_index	trial_type	block_number	mean_velocity
55	nogo	4	833.693310
56	go	4	1125.291610
57	go	4	1084.605670
58	go	4	1403.223592
59	go	4	1274.283367
60	go	4	1300.452444
61	go	4	1004.202842
62	go	4	927.289647
63	go	4	898.844159
64	go	4	1297.680037
65	nogo	4	673.600185
66	go	4	1057.846950
67	go	4	799.709512
68	go	4	1045.994979
69	go	4	1033.562743
70	nogo	4	n/a
71	go	4	930.985490
72	go	4	815.709645
73	nogo	4	798.631521
74	go	4	1034.538255
75	go	4	1242.355099
76	nogo	4	1434.993231
77	go	4	n/a
78	go	4	741.390667
79	nogo	4	n/a
80	go	4	907.349285
81	go	4	846.428278
82	nogo	4	1391.534420
83	go	4	1034.006568
84	go	4	595.117527
85	go	4	953.284048
86	go	4	730.166601
87	go	4	947.138386
88	go	4	692.863331
89	go	4	671.469295
90	go	4	1006.746929
91	go	4	1142.079088
92	go	4	826.292188
93	go	4	678.863169
94	nogo	4	n/a
95	go	4	958.754745
96	go	4	1614.045521
97	nogo	4	658.557144
98	go	4	577.506144
99	go	4	n/a
100	nogo	4	n/a
101	go	4	831.122283
102	go	4	719.995624
103	go	4	n/a
104	go	4	878.702760
105	go	4	1007.878738
106	go	4	738.728618
107	go	4	905.958214
108	go	4	828.996153
109	nogo	4	n/a
110	go	4	846.058341
111	nogo	4	795.633460
112	go	4	709.735860
113	go	4	856.754377
114	go	4	611.895846
115	go	5	970.647025
116	go	5	874.478324
117	go	5	1010.334553
118	go	5	1188.245783
119	nogo	5	n/a
120	go	5	852.354677
121	go	5	978.341443
122	go	5	933.718655
123	nogo	5	709.411371
124	go	5	883.927026
125	nogo	5	1005.423110
126	go	5	865.055048
127	go	5	693.117629
128	go	5	1169.251543
129	go	5	808.902773
130	go	5	1035.814672
131	go	5	1006.917131
132	go	5	778.863146
133	nogo	5	n/a
134	go	5	645.858554
135	nogo	5	n/a
136	go	5	838.826137
137	nogo	5	712.137875
138	go	5	785.218708
139	go	5	776.575321
140	go	5	1121.619709
141	go	5	1387.287942
142	go	5	914.067482
143	nogo	5	n/a
144	go	5	994.964315
145	go	5	791.502016
146	go	5	853.373315
147	nogo	5	640.539764
148	go	5	830.107430
149	nogo	5	601.603379
150	go	5	1150.179866
151	nogo	5	715.147692
152	go	5	476.882982
153	go	5	n/a
154	go	5	785.366170
155	go	5	698.034470
156	go	5	812.970462
157	go	5	n/a
158	go	5	887.965847
159	nogo	5	n/a
160	go	5	756.558418
161	go	5	884.524162
162	nogo	5	770.097542
163	go	5	832.506542
164	go	5	1017.001066
165	go	5	1064.610340
166	go	5	1041.517395
167	go	5	986.165209
168	go	5	975.574848
169	go	5	957.944177
170	go	5	1011.527401
171	go	5	1633.409541
172	go	5	554.327515
173	go	5	710.602489
174	go	5	n/a
