trial_index	trial_type	block_number	mean_acceleration
55	go	4	14579.132005
56	go	4	13828.462093
57	nogo	4	n/a
58	go	4	20359.381421
59	nogo	4	16503.830072
60	go	4	15665.511644
61	go	4	26108.154002
62	go	4	14278.381510
63	nogo	4	9493.289050
64	go	4	17169.625204
65	go	4	21881.030827
66	go	4	14921.616074
67	nogo	4	12155.278505
68	go	4	12980.859718
69	nogo	4	20366.202416
70	go	4	11519.037349
71	go	4	19747.573160
72	go	4	24274.998012
73	nogo	4	14640.462611
74	go	4	10366.717774
75	go	4	15825.061850
76	go	4	12533.318059
77	go	4	8392.511515
78	go	4	13048.526316
79	go	4	15199.540287
80	nogo	4	10148.798147
81	go	4	9570.690255
82	go	4	14809.702107
83	go	4	15433.268802
84	go	4	34165.990523
85	go	4	26392.898122
86	go	4	19338.162495
87	nogo	4	n/a
88	go	4	13276.376145
89	go	4	16753.593757
90	nogo	4	10087.677556
91	go	4	12624.722253
92	go	4	14575.708686
93	go	4	14927.966902
94	go	4	12856.431988
95	go	4	9100.292461
96	go	4	11787.247425
97	go	4	15209.564300
98	go	4	10660.268216
99	go	4	14961.005966
100	go	4	18938.034739
101	go	4	14653.288873
102	go	4	11343.254228
103	nogo	4	21398.553833
104	go	4	15579.882109
105	go	4	10504.322704
106	go	4	13749.070510
107	nogo	4	10238.748330
108	go	4	10246.819308
109	go	4	10000.396424
110	go	4	12324.787884
111	nogo	4	12019.130892
112	go	4	13305.597344
113	go	4	12101.409697
114	go	4	12538.561436
115	nogo	5	n/a
116	go	5	18835.382810
117	nogo	5	10510.074856
118	go	5	13900.347142
119	go	5	17408.411962
120	go	5	15264.951688
121	go	5	13794.501501
122	go	5	16872.275162
123	go	5	12702.494129
124	go	5	13767.825053
125	nogo	5	15547.558056
126	go	5	10495.471480
127	go	5	11877.165280
128	go	5	10581.458204
129	go	5	17843.616189
130	nogo	5	12014.877449
131	go	5	13775.841362
132	go	5	17794.848695
133	go	5	13024.016164
134	go	5	15670.325787
135	go	5	12439.430878
136	go	5	16247.163432
137	nogo	5	10933.094150
138	go	5	16162.348895
139	go	5	11297.559602
140	go	5	16066.720401
141	go	5	12906.905681
142	go	5	18065.292045
143	go	5	10526.048364
144	nogo	5	12189.815578
145	go	5	15301.485274
146	go	5	7899.149415
147	go	5	12185.718813
148	nogo	5	13120.803223
149	go	5	13556.432285
150	nogo	5	16335.866990
151	go	5	13927.646473
152	go	5	15453.644821
153	go	5	15941.161839
154	go	5	10448.224101
155	nogo	5	11378.824739
156	go	5	13545.029727
157	go	5	12752.429695
158	go	5	16389.310311
159	go	5	10562.387339
160	go	5	14770.681435
161	go	5	10639.038293
162	go	5	10085.357336
163	go	5	10671.745929
164	nogo	5	26408.682482
165	go	5	18202.485462
166	go	5	10775.724855
167	go	5	11569.728943
168	go	5	17492.704231
169	nogo	5	11336.024192
170	go	5	14900.402018
171	go	5	10959.045091
172	nogo	5	11303.862464
173	go	5	20048.289730
174	go	5	13365.285103
193	nogo	7	n/a
194	go	7	17840.217659
195	go	7	15949.633817
196	go	7	14046.868626
197	nogo	7	13695.007240
198	go	7	14625.247928
199	go	7	8648.796862
200	nogo	7	14323.569009
201	go	7	13349.009562
202	go	7	11802.191030
203	nogo	7	7772.924273
204	go	7	12889.615108
205	go	7	15009.070626
206	go	7	17347.683104
207	go	7	15341.553891
208	go	7	12215.408280
209	go	7	12880.629496
210	nogo	7	n/a
211	go	7	12216.206792
212	go	7	10163.418656
213	go	7	15538.125268
214	go	7	11227.008944
215	nogo	7	12662.099773
216	go	7	15146.107743
217	go	7	13288.674306
218	go	7	21806.775608
219	go	7	11393.889658
220	go	7	15734.447196
221	nogo	7	14791.831898
222	go	7	13397.097091
223	nogo	7	11083.775546
224	go	7	14854.774635
225	go	7	12162.669965
226	go	7	15573.566594
227	go	7	12476.475847
228	go	7	14784.672231
229	nogo	7	15083.202253
230	go	7	12046.581546
231	go	7	12311.420256
232	go	7	10455.948455
233	go	7	16393.685053
234	go	7	14548.265402
235	go	7	12550.124734
236	nogo	7	10828.336026
237	go	7	14326.568599
238	go	7	10531.199130
239	go	7	14226.363714
240	go	7	16218.685474
241	go	7	11289.744557
242	go	7	12744.133003
243	go	7	10360.984319
244	go	7	14136.087176
245	go	7	16372.050426
246	go	7	13670.462524
247	nogo	7	n/a
248	go	7	14728.717565
249	go	7	12798.643157
250	go	7	11182.921603
251	go	7	8042.077354
252	nogo	7	15983.872539
253	go	8	n/a
254	go	8	15141.593592
255	go	8	13876.262851
256	go	8	15268.070752
257	go	8	14065.746204
258	nogo	8	19533.988199
259	go	8	22048.497562
260	go	8	14690.894374
261	nogo	8	17413.367681
262	go	8	16164.806379
263	go	8	14738.731377
264	go	8	15251.906966
265	go	8	n/a
266	nogo	8	21279.529429
267	go	8	18569.840525
268	nogo	8	11675.881142
269	go	8	12851.419396
270	go	8	13739.451352
271	go	8	12699.662933
272	nogo	8	11090.282283
273	go	8	21297.759930
274	go	8	11591.298593
275	go	8	12412.179408
276	go	8	12930.104663
277	go	8	10842.530121
278	go	8	12594.690234
279	go	8	11626.410390
280	nogo	8	14512.751300
281	go	8	17129.493423
282	go	8	11498.462899
283	go	8	13345.670171
284	go	8	16722.049954
285	go	8	12970.414164
286	go	8	14798.486314
287	go	8	12845.575815
288	go	8	11617.239616
289	go	8	14141.853996
290	nogo	8	18578.275733
291	go	8	n/a
292	go	8	22199.202431
293	nogo	8	12584.143100
294	go	8	9598.657114
295	go	8	11064.640678
296	go	8	10432.203144
297	nogo	8	9421.854802
298	go	8	17646.201171
299	go	8	10847.250244
300	nogo	8	12152.094272
301	go	8	12401.139915
302	go	8	11068.235366
303	go	8	14832.726077
304	nogo	8	14230.983371
305	go	8	10154.974042
306	go	8	16579.649883
307	go	8	13835.453682
308	nogo	8	9994.872102
309	go	8	19074.460547
310	go	8	12808.464363
311	go	8	14704.690543
312	go	8	11989.393162
331	go	10	16293.215896
332	go	10	15286.697942
333	go	10	19537.457587
334	go	10	42899.142907
335	go	10	20888.001225
336	go	10	11040.868300
337	nogo	10	14616.841057
338	go	10	11817.157866
339	go	10	12750.289729
340	go	10	13620.886708
341	nogo	10	21912.463635
342	go	10	19493.184912
343	go	10	12751.571789
344	nogo	10	13775.646837
345	go	10	13525.950695
346	go	10	11452.078575
347	go	10	16407.498873
348	go	10	14298.424843
349	nogo	10	14074.438032
350	go	10	13104.673116
351	go	10	9473.671532
352	nogo	10	13369.370949
353	go	10	10345.281217
354	go	10	16352.721722
355	go	10	14449.509044
356	go	10	13353.698601
357	go	10	11099.593234
358	go	10	12011.014250
359	nogo	10	12694.013892
360	go	10	16266.198920
361	go	10	15478.930313
362	go	10	13708.680416
363	go	10	10095.201529
364	go	10	10170.457591
365	go	10	14141.936721
366	go	10	15938.778072
367	nogo	10	20172.152987
368	go	10	15749.931534
369	go	10	12167.353093
370	nogo	10	13632.101509
371	go	10	15491.999854
372	go	10	12935.714927
373	go	10	17459.280280
374	go	10	9942.880435
375	go	10	16406.079562
376	go	10	11305.752623
377	go	10	11259.910417
378	go	10	19725.391382
379	nogo	10	11601.614175
380	go	10	13009.391551
381	go	10	12123.252813
382	go	10	12704.147659
383	nogo	10	10903.456635
384	go	10	18838.503036
385	go	10	10383.089119
386	nogo	10	15820.663339
387	go	10	12459.690378
388	go	10	12834.282528
389	nogo	10	9316.717123
390	go	10	14523.452190
391	go	11	19001.106273
392	go	11	23149.701807
393	nogo	11	23951.549776
394	go	11	12575.037601
395	go	11	9869.655155
396	go	11	11082.011289
397	go	11	10590.588253
398	go	11	8425.374785
399	go	11	10875.870267
400	go	11	8895.505616
401	nogo	11	10347.814495
402	go	11	10745.144742
403	go	11	9767.460672
404	nogo	11	n/a
405	go	11	14092.867534
406	go	11	15773.458622
407	nogo	11	7096.578052
408	go	11	11607.543231
409	go	11	10686.961789
410	go	11	12045.147401
411	nogo	11	11626.054030
412	go	11	9978.043461
413	go	11	16159.460781
414	go	11	11174.251569
415	go	11	12643.915058
416	go	11	12342.924236
417	nogo	11	11343.754331
418	go	11	10433.590335
419	nogo	11	7634.245811
420	go	11	15962.153083
421	go	11	13814.840187
422	go	11	9273.950077
423	go	11	12823.394549
424	nogo	11	11963.147697
425	go	11	10278.144518
426	go	11	11533.234253
427	go	11	11016.096677
428	go	11	8895.050216
429	go	11	10949.336483
430	nogo	11	12726.011221
431	go	11	12810.246422
432	go	11	14081.319871
433	go	11	16487.825994
434	go	11	15171.487877
435	go	11	14371.505089
436	go	11	10637.868867
437	go	11	12326.274957
438	go	11	12931.258991
439	nogo	11	9648.817769
440	go	11	11998.835018
441	nogo	11	11398.182289
442	go	11	13172.277643
443	go	11	14355.599860
444	go	11	11851.687902
445	go	11	8682.519605
446	go	11	10687.611113
447	go	11	11811.228470
448	nogo	11	11496.983186
449	go	11	n/a
450	go	11	14817.415767
469	go	13	13551.839501
470	go	13	13048.884471
471	go	13	19367.164454
472	go	13	14684.183428
473	go	13	13106.280598
474	go	13	13473.333827
475	go	13	13706.494034
476	nogo	13	9771.373359
477	go	13	14202.019390
478	nogo	13	7207.888668
479	go	13	10637.241327
480	nogo	13	8325.050631
481	go	13	11080.325070
482	go	13	6013.725758
483	go	13	10800.631275
484	go	13	10252.214240
485	nogo	13	8158.302289
486	go	13	14387.608038
487	go	13	13977.724071
488	nogo	13	13809.873442
489	go	13	16420.971805
490	go	13	15053.806036
491	go	13	9689.775164
492	nogo	13	12525.621867
493	go	13	13362.308994
494	go	13	8063.326430
495	go	13	11363.589507
496	go	13	9851.936468
497	go	13	24296.502162
498	go	13	16105.972540
499	go	13	12465.828327
500	go	13	13306.458176
501	go	13	14061.980290
502	go	13	11145.692922
503	nogo	13	12406.518327
504	go	13	15102.605108
505	nogo	13	13310.120969
506	go	13	11317.037594
507	nogo	13	10612.047139
508	go	13	11680.291432
509	nogo	13	11957.091544
510	go	13	12079.992553
511	go	13	13797.306854
512	go	13	10679.583059
513	go	13	12817.402894
514	go	13	10703.856278
515	go	13	7875.141113
516	go	13	9734.538309
517	go	13	n/a
518	go	13	11594.787677
519	go	13	12274.228404
520	go	13	16809.853891
521	go	13	13003.177364
522	go	13	11202.384504
523	nogo	13	9947.514707
524	go	13	16200.323755
525	go	13	n/a
526	nogo	13	12509.439523
527	go	13	14443.643386
528	go	13	9647.826782
529	go	14	17309.523112
530	go	14	13533.008305
531	nogo	14	13552.945312
532	go	14	16064.204898
533	go	14	13089.218721
534	nogo	14	8807.824567
