onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	1.772	correct	generate	Run1	generate/STIM_000.jpg
4.76	2.363	correct	generate	Run1	generate/STIM_000.jpg
10.318	1.977	correct	generate	Run1	generate/STIM_000.jpg
16.153	1.48	correct	generate	Run1	generate/STIM_000.jpg
19.88	1.836	correct	generate	Run1	generate/STIM_000.jpg
24.129	1.715	correct	generate	Run1	generate/STIM_001.jpg
28.67	2.295	correct	generate	Run1	generate/STIM_001.jpg
34.623	1.34	correct	generate	Run1	generate/STIM_001.jpg
38.984	2.171	incorrect	generate	Run1	generate/STIM_001.jpg
44.26	2.103	correct	generate	Run1	generate/STIM_001.jpg
50.27	1.416	incorrect	generate	Run1	generate/STIM_002.jpg
53.935	2.538	incorrect	generate	Run1	generate/STIM_002.jpg
59.934	2.461	correct	generate	Run1	generate/STIM_002.jpg
66.05	0.999	correct	generate	Run1	generate/STIM_002.jpg
70.166	1.732	incorrect	generate	Run1	generate/STIM_002.jpg
75.211	2.509	correct	generate	Run1	generate/STIM_003.jpg
79.89	1.682	correct	generate	Run1	generate/STIM_003.jpg
84.969	1.624	correct	generate	Run1	generate/STIM_003.jpg
88.809	2.079	correct	generate	Run1	generate/STIM_003.jpg
93.186	1.751	correct	generate	Run1	generate/STIM_003.jpg
97.504	2.302	correct	generate	Run1	generate/STIM_004.jpg
101.849	1.854	incorrect	generate	Run1	generate/STIM_004.jpg
106.452	1.865	correct	generate	Run1	generate/STIM_004.jpg
111.021	1.961	correct	generate	Run1	generate/STIM_004.jpg
116.775	1.305	correct	generate	Run1	generate/STIM_004.jpg
122.083	2.306	correct	generate	Run1	generate/STIM_005.jpg
126.534	2.756	incorrect	generate	Run1	generate/STIM_005.jpg
132.721	2.352	correct	generate	Run1	generate/STIM_005.jpg
138.981	1.488	correct	generate	Run1	generate/STIM_005.jpg
142.708	1.989	correct	generate	Run1	generate/STIM_005.jpg
147.239	1.46	correct	generate	Run1	generate/STIM_006.jpg
151.165	2.403	correct	generate	Run1	generate/STIM_006.jpg
156.735	1.752	incorrect	generate	Run1	generate/STIM_006.jpg
162.121	1.496	correct	generate	Run1	generate/STIM_006.jpg
165.754	2.28	correct	generate	Run1	generate/STIM_006.jpg
170.435	1.71	correct	generate	Run1	generate/STIM_007.jpg
174.471	2.114	correct	generate	Run1	generate/STIM_007.jpg
179.31	2.018	incorrect	generate	Run1	generate/STIM_007.jpg
184.527	2.315	correct	generate	Run1	generate/STIM_007.jpg
190.145	1.229	correct	generate	Run1	generate/STIM_007.jpg
193.991	2.31	correct	generate	Run1	generate/STIM_008.jpg
199.258	2.214	correct	generate	Run1	generate/STIM_008.jpg
204.598	1.661	incorrect	generate	Run1	generate/STIM_008.jpg
210.061	1.779	correct	generate	Run1	generate/STIM_008.jpg
214.426	2.399	correct	generate	Run1	generate/STIM_008.jpg
220.459	1.962	correct	generate	Run1	generate/STIM_009.jpg
225.696	1.803	correct	generate	Run1	generate/STIM_009.jpg
231.319	2.538	correct	generate	Run1	generate/STIM_009.jpg
237.305	1.268	incorrect	generate	Run1	generate/STIM_009.jpg
240.588	1.45	correct	generate	Run1	generate/STIM_009.jpg
245.266	1.648	correct	generate	Run1	generate/STIM_010.jpg
250.118	1.436	correct	generate	Run1	generate/STIM_010.jpg
253.758	2.648	correct	generate	Run1	generate/STIM_010.jpg
258.792	1.999	incorrect	generate	Run1	generate/STIM_010.jpg
263.214	2.369	correct	generate	Run1	generate/STIM_010.jpg
