onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	4.712	FLOW_B	B	1	1	1	109 + 8	117	117.0	4711.5	1	0
8.745	4.262	FLOW_B	B	1	2	1	109 + 9	118	118.0	4261.8	1	0
17.023	2.276	FLOW_B	B	1	3	1	103 + 4	107	107.0	2275.7	1	0
23.334	1.806	FLOW_B	B	1	4	1	4 + 108	112	112.0	1806.3	1	0
29.153	1.66	FLOW_B	B	1	5	1	100 + 1	101	101.0	1659.6	1	0
34.82	2.164	FLOW_B	B	1	6	1	100 + 9	109	109.0	2164.2	1	0
41.016	1.869	FLOW_B	B	1	7	1	103 + 7	110	110.0	1868.6	1	0
46.925	2.211	FLOW_B	B	1	8	1	7 + 103	110	110.0	2210.6	1	0
53.146	2.079	FLOW_B	B	1	9	1	4 + 100	104	104.0	2079.2	1	0
59.233	3.008	FLOW_B	B	1	10	1	109 + 5	114	114.0	3007.9	1	0
66.247	1.93	FLOW_B	B	1	11	1	107 + 7	114	114.0	1929.8	1	0
72.187	3.235	FLOW_B	B	1	12	1	9 + 104	113	113.0	3234.7	1	0
79.426	2.209	FLOW_B	B	1	13	1	3 + 102	105	105.0	2209.2	1	0
85.642	1.866	FLOW_B	B	1	14	1	6 + 100	106	106.0	1865.9	1	0
91.516	1.948	FLOW_B	B	1	15	1	7 + 103	110	110.0	1947.7	1	0
97.469	2.287	FLOW_B	B	1	16	1	6 + 100	106	106.0	2286.7	1	0
103.76	1.805	FLOW_B	B	1	17	1	104 + 5	109	109.0	1804.8	1	0
109.567	2.116	FLOW_B	B	1	18	1	6 + 100	106	106.0	2116.1	1	0
115.731	2.407	FLOW_B	B	1	19	1	104 + 6	110	110.0	2406.6	1	0
122.14	2.274	FLOW_B	B	1	20	1	1 + 106	107	107.0	2274.1	1	0
128.459	3.234	FLOW_B	B	1	21	1	9 + 106	115	115.0	3233.7	1	0
135.698	1.713	FLOW_B	B	1	22	1	109 + 7	116	116.0	1713.1	1	0
141.425	1.518	FLOW_B	B	1	23	1	100 + 2	102	102.0	1518.1	1	0
146.953	1.757	FLOW_B	B	1	24	1	101 + 5	106	106.0	1756.9	1	0
152.714	1.877	FLOW_B	B	1	25	1	107 + 6	113	113.0	1876.7	1	0
158.636	3.013	FLOW_B	B	1	26	1	5 + 109	114	114.0	3012.7	1	0
165.699	1.664	FLOW_B	B	1	27	1	4 + 100	104	104.0	1664.2	1	0
205.161	18.019	FLOW_F	F	2	1	8	107 + 89 + 88 + 27 + 98	409	n/a	18019.3	0	1
227.204	9.714	FLOW_F	F	2	2	8	66 + 34 + 95 + 47 + 100	342	342.0	9714.1	1	0
240.931	17.406	FLOW_F	F	2	3	8	102 + 71 + 11 + 79 + 57	320	320.0	17406.5	1	0
262.338	16.452	FLOW_F	F	2	4	9	44 + 4 + 108 + 26 + 47 + 76	305	306.0	16452.2	0	0
282.832	15.887	FLOW_F	F	2	5	9	105 + 57 + 27 + 15 + 89 + 1	294	294.0	15887.3	1	0
302.721	18.004	FLOW_F	F	2	6	9	28 + 29 + 103 + 7 + 76 + 88	331	n/a	18003.8	0	1
324.777	15.632	FLOW_F	F	2	7	9	50 + 24 + 101 + 94 + 67 + 2	338	333.0	15632.2	0	0
344.464	11.518	FLOW_F	F	2	8	8	53 + 20 + 75 + 106 + 43	297	297.0	11517.9	1	0
360.006	10.787	FLOW_F	F	2	9	8	108 + 75 + 15 + 70 + 73	341	331.0	10786.8	0	0
374.812	0.352	FLOW_F	F	2	10	8	94 + 29 + 103 + 44 + 98	368	n/a	352.2	0	1
409.803	16.108	FLOW_O	O	3	1	11	86 + 101 + 94 + 69 + 80 + 65 + 7	502	467.0	16107.5	0	0
429.957	13.669	FLOW_O	O	3	2	11	5 + 53 + 26 + 101 + 53 + 58 + 85	381	354.0	13668.9	0	0
447.631	17.646	FLOW_O	O	3	3	11	2 + 32 + 55 + 25 + 108 + 87 + 91	400	395.0	17646.5	0	0
469.326	18.019	FLOW_O	O	3	4	11	24 + 32 + 2 + 101 + 61 + 15 + 57	292	n/a	18019.4	0	1
491.398	18.007	FLOW_O	O	3	5	11	9 + 102 + 74 + 68 + 31 + 85 + 86	455	n/a	18006.9	0	1
513.41	18.024	FLOW_O	O	3	6	11	91 + 44 + 30 + 92 + 14 + 6 + 107	384	n/a	18023.7	0	1
535.47	18.02	FLOW_O	O	3	7	11	42 + 89 + 53 + 94 + 34 + 5 + 107	424	n/a	18019.8	0	1
557.54	18.01	FLOW_O	O	3	8	11	7 + 85 + 103 + 19 + 58 + 76 + 45	393	n/a	18009.8	0	1
579.55	0.261	FLOW_O	O	3	9	11	12 + 15 + 87 + 49 + 104 + 8 + 20	295	n/a	261.1	0	1
612.717	2.882	FLOW_B	B	4	1	1	108 + 9	117	117.0	2882.5	1	0
619.649	3.51	FLOW_B	B	4	2	1	5 + 107	112	112.0	3509.8	1	0
627.207	2.42	FLOW_B	B	4	3	1	4 + 101	105	105.0	2419.6	1	0
633.673	3.452	FLOW_B	B	4	4	1	3 + 108	111	111.0	3452.2	1	0
