trial_index	trial_type	block_number	response_time_ms
55	nogo	4	525.511
56	go	4	427.183
57	go	4	512.185
58	go	4	n/a
59	nogo	4	342.419
60	go	4	244.651
61	go	4	360.596
62	go	4	296.144
63	nogo	4	n/a
64	go	4	410.033
65	go	4	493.527
66	go	4	n/a
67	go	4	575.882
68	go	4	374.955
69	nogo	4	377.145
70	go	4	n/a
71	go	4	446.064
72	go	4	327.237
73	go	4	n/a
74	go	4	276.122
75	go	4	493.915
76	nogo	4	n/a
77	go	4	n/a
78	nogo	4	425.766
79	go	4	509.825
80	nogo	4	n/a
81	go	4	477.085
82	nogo	4	n/a
83	go	4	n/a
84	go	4	n/a
85	go	4	n/a
86	go	4	410.591
87	nogo	4	1126.908
88	go	4	511.195
89	go	4	479.377
90	go	4	359.931
91	go	4	327.594
92	go	4	327.688
93	go	4	361.849
94	nogo	4	559.267
95	go	4	410.101
96	go	4	511.392
97	go	4	542.950
98	go	4	362.444
99	go	4	n/a
100	go	4	n/a
101	go	4	411.405
102	go	4	344.298
103	go	4	293.340
104	go	4	360.284
105	go	4	n/a
106	go	4	442.786
107	go	4	428.264
108	go	4	444.681
109	go	4	395.866
110	go	4	460.422
111	nogo	4	411.541
112	go	4	327.319
113	nogo	4	n/a
114	go	4	376.318
115	go	5	410.650
116	go	5	411.437
117	go	5	478.121
118	go	5	293.898
119	go	5	428.573
120	go	5	376.714
121	go	5	324.978
122	nogo	5	n/a
123	go	5	362.341
124	nogo	5	n/a
125	go	5	375.813
126	go	5	262.412
127	go	5	359.889
128	go	5	811.262
129	go	5	511.144
130	nogo	5	n/a
131	go	5	426.394
132	nogo	5	n/a
133	go	5	342.605
134	go	5	444.658
135	go	5	n/a
136	go	5	394.606
137	go	5	360.132
138	go	5	327.787
139	nogo	5	n/a
140	go	5	326.107
141	nogo	5	742.166
142	go	5	n/a
143	nogo	5	428.461
144	go	5	n/a
145	nogo	5	388.964
146	go	5	491.770
147	go	5	426.961
148	go	5	495.081
149	go	5	394.302
150	go	5	477.592
151	go	5	475.106
152	nogo	5	n/a
153	go	5	427.936
