trial_index	trial_type	block_number	mean_acceleration
55	nogo	4	26951.419407
56	go	4	89340.902396
57	go	4	70195.727128
58	go	4	n/a
59	nogo	4	31397.421047
60	go	4	87472.032455
61	go	4	55819.291723
62	go	4	86662.183086
63	nogo	4	n/a
64	go	4	34216.967181
65	go	4	39489.727846
66	go	4	n/a
67	go	4	30951.350519
68	go	4	40913.050371
69	nogo	4	54629.109024
70	go	4	n/a
71	go	4	46482.049449
72	go	4	66002.507809
73	go	4	n/a
74	go	4	49186.351845
75	go	4	49378.962110
76	nogo	4	n/a
77	go	4	n/a
78	nogo	4	40566.200925
79	go	4	39570.482614
80	nogo	4	n/a
81	go	4	60911.101870
82	nogo	4	n/a
83	go	4	n/a
84	go	4	n/a
85	go	4	n/a
86	go	4	70792.562584
87	nogo	4	27284.185514
88	go	4	37248.512567
89	go	4	51743.262295
90	go	4	66596.266144
91	go	4	67738.966520
92	go	4	50455.190524
93	go	4	55878.356040
94	nogo	4	33900.967824
95	go	4	47276.758244
96	go	4	31181.770494
97	go	4	26176.359553
98	go	4	52038.327594
99	go	4	n/a
100	go	4	n/a
101	go	4	63724.518372
102	go	4	77691.320632
103	go	4	56376.278846
104	go	4	48723.897773
105	go	4	n/a
106	go	4	41410.174220
107	go	4	53096.771067
108	go	4	37140.202705
109	go	4	48761.286162
110	go	4	45160.743676
111	nogo	4	43275.356925
112	go	4	74336.710605
113	nogo	4	n/a
114	go	4	69085.991935
115	go	5	58668.691980
116	go	5	51078.609448
117	go	5	41580.397207
118	go	5	71951.253565
119	go	5	36709.513534
120	go	5	98864.072569
121	go	5	68952.951007
122	nogo	5	n/a
123	go	5	92574.115019
124	nogo	5	n/a
125	go	5	54743.749679
126	go	5	72318.276163
127	go	5	64722.780541
128	go	5	38967.768532
129	go	5	45220.132323
130	nogo	5	n/a
131	go	5	47303.048993
132	nogo	5	n/a
133	go	5	60814.566471
134	go	5	59501.588317
135	go	5	n/a
136	go	5	48896.451881
137	go	5	63093.036082
138	go	5	53030.712613
139	nogo	5	n/a
140	go	5	46817.062049
141	nogo	5	19082.311174
142	go	5	n/a
143	nogo	5	52797.924881
144	go	5	n/a
145	nogo	5	21233.620437
146	go	5	22631.423691
147	go	5	38906.939000
148	go	5	27932.018928
149	go	5	37286.171488
150	go	5	35208.680421
151	go	5	34278.721645
152	nogo	5	n/a
153	go	5	33220.896534
154	go	5	43730.854738
