onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	1.194	correct	2back	Block1	2back/STIM_000.jpg
4.65	1.084	correct	2back	Block1	2back/STIM_000.jpg
8.067	0.854	correct	2back	Block1	2back/STIM_000.jpg
11.235	0.591	correct	2back	Block1	2back/STIM_001.jpg
14.402	0.834	correct	2back	Block1	2back/STIM_001.jpg
17.383	1.038	correct	2back	Block1	2back/STIM_001.jpg
21.689	1.089	incorrect	2back	Block1	2back/STIM_002.jpg
25.415	1.093	correct	2back	Block1	2back/STIM_002.jpg
29.575	1.008	correct	2back	Block1	2back/STIM_002.jpg
34.283	0.748	incorrect	2back	Block1	2back/STIM_003.jpg
37.387	1.075	correct	2back	Block1	2back/STIM_003.jpg
41.657	1.122	correct	2back	Block1	2back/STIM_003.jpg
46.674	0.599	incorrect	2back	Block1	2back/STIM_004.jpg
51.049	0.584	correct	2back	Block1	2back/STIM_004.jpg
54.219	0.896	correct	2back	Block1	2back/STIM_004.jpg
58.842	1.315	correct	2back	Block1	2back/STIM_005.jpg
63.993	0.818	correct	2back	Block1	2back/STIM_005.jpg
67.99	0.609	correct	2back	Block1	2back/STIM_005.jpg
70.952	1.099	correct	2back	Block1	2back/STIM_006.jpg
75.559	1.034	incorrect	2back	Block1	2back/STIM_006.jpg
80.199	0.802	correct	2back	Block1	2back/STIM_006.jpg
84.992	1.164	correct	2back	Block1	2back/STIM_007.jpg
88.457	0.721	incorrect	2back	Block1	2back/STIM_007.jpg
93.013	0.772	correct	2back	Block1	2back/STIM_007.jpg
96.818	1.371	correct	2back	Block1	2back/STIM_008.jpg
100.227	0.962	correct	2back	Block1	2back/STIM_008.jpg
103.34	0.925	correct	2back	Block1	2back/STIM_008.jpg
107.249	0.873	correct	2back	Block1	2back/STIM_009.jpg
111.904	1.185	correct	2back	Block1	2back/STIM_009.jpg
115.654	0.576	correct	2back	Block1	2back/STIM_009.jpg
118.961	0.744	correct	2back	Block1	2back/STIM_010.jpg
122.419	0.784	incorrect	2back	Block1	2back/STIM_010.jpg
126.985	0.548	correct	2back	Block1	2back/STIM_010.jpg
130.722	1.374	correct	2back	Block1	2back/STIM_011.jpg
135.681	0.88	correct	2back	Block1	2back/STIM_011.jpg
139.014	0.981	correct	2back	Block1	2back/STIM_011.jpg
143.566	0.758	correct	2back	Block1	2back/STIM_012.jpg
147.261	1.115	correct	2back	Block1	2back/STIM_012.jpg
151.527	1.011	incorrect	2back	Block1	2back/STIM_012.jpg
156.277	1.246	correct	2back	Block1	2back/STIM_013.jpg
161.372	0.758	correct	2back	Block1	2back/STIM_013.jpg
164.334	1.218	correct	2back	Block1	2back/STIM_013.jpg
168.973	0.585	correct	2back	Block1	2back/STIM_014.jpg
171.815	1.244	correct	2back	Block1	2back/STIM_014.jpg
176.336	0.958	correct	2back	Block1	2back/STIM_014.jpg
180.896	1.398	incorrect	2back	Block1	2back/STIM_015.jpg
185.091	0.908	correct	2back	Block1	2back/STIM_015.jpg
189.645	1.039	correct	2back	Block1	2back/STIM_015.jpg
193.005	0.873	correct	2back	Block1	2back/STIM_016.jpg
196.25	0.541	correct	2back	Block1	2back/STIM_016.jpg
199.459	0.611	correct	2back	Block1	2back/STIM_016.jpg
202.379	1.107	correct	2back	Block1	2back/STIM_017.jpg
207.155	1.124	correct	2back	Block1	2back/STIM_017.jpg
212.138	0.987	correct	2back	Block1	2back/STIM_017.jpg
216.681	0.953	correct	2back	Block1	2back/STIM_018.jpg
219.882	1.196	correct	2back	Block1	2back/STIM_018.jpg
224.401	0.662	correct	2back	Block1	2back/STIM_018.jpg
227.082	0.871	correct	2back	Block1	2back/STIM_019.jpg
231.567	0.81	correct	2back	Block1	2back/STIM_019.jpg
234.805	1.266	correct	2back	Block1	2back/STIM_019.jpg
240.017	0.956	correct	2back	Block1	2back/STIM_020.jpg
242.949	0.636	correct	2back	Block1	2back/STIM_020.jpg
247.519	0.684	incorrect	2back	Block1	2back/STIM_020.jpg
251.422	1.356	incorrect	2back	Block1	2back/STIM_021.jpg
255.84	0.735	correct	2back	Block1	2back/STIM_021.jpg
259.178	0.684	correct	2back	Block1	2back/STIM_021.jpg
263.621	1.2	incorrect	2back	Block1	2back/STIM_022.jpg
267.145	1.218	correct	2back	Block1	2back/STIM_022.jpg
271.743	1.114	correct	2back	Block1	2back/STIM_022.jpg
276.575	1.034	correct	2back	Block1	2back/STIM_023.jpg
280.378	1.28	incorrect	2back	Block1	2back/STIM_023.jpg
284.569	0.564	incorrect	2back	Block1	2back/STIM_023.jpg
288.971	1.375	correct	2back	Block1	2back/STIM_024.jpg
292.395	0.933	correct	2back	Block1	2back/STIM_024.jpg
296.699	0.554	correct	2back	Block1	2back/STIM_024.jpg
301.049	1.087	correct	2back	Block1	2back/STIM_025.jpg
304.178	1.203	correct	2back	Block1	2back/STIM_025.jpg
308.318	1.116	incorrect	2back	Block1	2back/STIM_025.jpg
313.322	1.059	correct	2back	Block1	2back/STIM_026.jpg
316.716	0.929	correct	2back	Block1	2back/STIM_026.jpg
321.39	0.639	correct	2back	Block1	2back/STIM_026.jpg
324.773	1.064	correct	2back	Block1	2back/STIM_027.jpg
328.353	0.699	incorrect	2back	Block1	2back/STIM_027.jpg
332.529	1.071	correct	2back	Block1	2back/STIM_027.jpg
336.758	0.762	correct	2back	Block1	2back/STIM_028.jpg
339.96	0.656	incorrect	2back	Block1	2back/STIM_028.jpg
343.451	0.594	incorrect	2back	Block1	2back/STIM_028.jpg
347.013	1.283	correct	2back	Block1	2back/STIM_029.jpg
351.587	1.167	correct	2back	Block1	2back/STIM_029.jpg
356.361	1.013	correct	2back	Block1	2back/STIM_029.jpg
361.06	0.758	correct	2back	Block1	2back/STIM_030.jpg
364.115	0.783	correct	2back	Block1	2back/STIM_030.jpg
368.464	0.883	correct	2back	Block1	2back/STIM_030.jpg
372.331	1.063	correct	2back	Block1	2back/STIM_031.jpg
376.354	0.857	correct	2back	Block1	2back/STIM_031.jpg
380.775	0.956	correct	2back	Block1	2back/STIM_031.jpg
384.035	1.271	incorrect	2back	Block1	2back/STIM_032.jpg
387.373	1.091	correct	2back	Block1	2back/STIM_032.jpg
390.981	0.873	correct	2back	Block1	2back/STIM_032.jpg
395.516	1.197	correct	2back	Block1	2back/STIM_033.jpg
399.07	0.784	correct	2back	Block1	2back/STIM_033.jpg
402.666	0.553	incorrect	2back	Block1	2back/STIM_033.jpg
405.724	0.669	incorrect	2back	Block1	2back/STIM_034.jpg
408.876	0.736	correct	2back	Block1	2back/STIM_034.jpg
412.298	0.935	correct	2back	Block1	2back/STIM_034.jpg
415.602	0.948	correct	2back	Block1	2back/STIM_035.jpg
420.511	0.751	correct	2back	Block1	2back/STIM_035.jpg
424.084	1.063	correct	2back	Block1	2back/STIM_035.jpg
427.856	1.143	correct	2back	Block1	2back/STIM_036.jpg
431.435	0.713	correct	2back	Block1	2back/STIM_036.jpg
435.503	0.689	correct	2back	Block1	2back/STIM_036.jpg
440.06	0.541	correct	2back	Block1	2back/STIM_037.jpg
443.821	1.137	correct	2back	Block1	2back/STIM_037.jpg
448.932	1.019	incorrect	2back	Block1	2back/STIM_037.jpg
452.174	0.696	incorrect	2back	Block1	2back/STIM_038.jpg
456.086	0.531	correct	2back	Block1	2back/STIM_038.jpg
459.156	1.141	correct	2back	Block1	2back/STIM_038.jpg
463.207	1.202	incorrect	2back	Block1	2back/STIM_039.jpg
467.001	0.676	correct	2back	Block1	2back/STIM_039.jpg
469.85	0.829	correct	2back	Block1	2back/STIM_039.jpg
473.839	0.641	correct	0back	Block1	0back/STIM_000.jpg
477.954	0.578	correct	0back	Block1	0back/STIM_000.jpg
482.404	0.532	correct	0back	Block1	0back/STIM_000.jpg
486.062	0.327	correct	0back	Block1	0back/STIM_001.jpg
488.838	0.567	correct	0back	Block1	0back/STIM_001.jpg
492.547	0.594	correct	0back	Block1	0back/STIM_001.jpg
496.755	0.729	correct	0back	Block1	0back/STIM_002.jpg
501.214	0.63	correct	0back	Block1	0back/STIM_002.jpg
504.419	0.509	correct	0back	Block1	0back/STIM_002.jpg
508.189	0.761	incorrect	0back	Block1	0back/STIM_003.jpg
511.33	0.488	correct	0back	Block1	0back/STIM_003.jpg
515.016	0.72	correct	0back	Block1	0back/STIM_003.jpg
518.63	0.588	correct	0back	Block1	0back/STIM_004.jpg
521.642	0.473	correct	0back	Block1	0back/STIM_004.jpg
524.803	0.487	correct	0back	Block1	0back/STIM_004.jpg
528.094	0.447	correct	0back	Block1	0back/STIM_005.jpg
531.642	0.651	correct	0back	Block1	0back/STIM_005.jpg
535.038	0.616	correct	0back	Block1	0back/STIM_005.jpg
538.067	0.762	correct	0back	Block1	0back/STIM_006.jpg
540.829	0.514	correct	0back	Block1	0back/STIM_006.jpg
543.971	0.658	correct	0back	Block1	0back/STIM_006.jpg
547.635	0.746	correct	0back	Block1	0back/STIM_007.jpg
551.184	0.704	correct	0back	Block1	0back/STIM_007.jpg
554.297	0.652	correct	0back	Block1	0back/STIM_007.jpg
558.385	0.513	correct	0back	Block1	0back/STIM_008.jpg
562.812	0.684	correct	0back	Block1	0back/STIM_008.jpg
567.44	0.668	correct	0back	Block1	0back/STIM_008.jpg
571.582	0.484	correct	0back	Block1	0back/STIM_009.jpg
574.296	0.734	incorrect	0back	Block1	0back/STIM_009.jpg
578.59	0.466	correct	0back	Block1	0back/STIM_009.jpg
581.381	0.393	correct	0back	Block1	0back/STIM_010.jpg
584.39	0.499	correct	0back	Block1	0back/STIM_010.jpg
587.578	0.623	correct	0back	Block1	0back/STIM_010.jpg
592.127	0.524	correct	0back	Block1	0back/STIM_011.jpg
596.132	0.601	correct	0back	Block1	0back/STIM_011.jpg
600.43	0.74	correct	0back	Block1	0back/STIM_011.jpg
604.068	0.526	correct	0back	Block1	0back/STIM_012.jpg
607.694	0.562	correct	0back	Block1	0back/STIM_012.jpg
611.47	0.395	correct	0back	Block1	0back/STIM_012.jpg
615.032	0.434	correct	0back	Block1	0back/STIM_013.jpg
