trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.539439	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.539439	1
2	go	1	go_only	1	2	0	0.443982	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
3	go	1	go_only	1	1	1	0.442255	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.442255	1
4	go	1	go_only	1	1	1	0.760597	0	0	0	0	0	0	1	1	0	0.460757	1	stopped_early	0	0.760597	1
5	go	1	go_only	1	1	1	0.685416	0	0	0	0	0	0	1	1	0	0.451941	1	stopped_early	0	0.685416	1
6	go	1	go_only	1	1	1	0.586887	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.586887	1
7	go	1	go_only	1	1	1	0.544613	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.544613	1
8	go	1	go_only	1	1	1	0.527064	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527064	1
9	go	1	go_only	1	1	1	0.528978	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528978	1
10	go	1	go_only	1	1	1	0.496080	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.496080	1
11	go	1	go_only	1	1	1	0.495716	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.495716	1
12	go	1	go_only	1	1	1	0.561117	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561117	1
13	go	1	go_only	1	1	1	0.561440	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561440	1
14	go	1	go_only	1	1	1	0.559741	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559741	1
15	go	1	go_only	1	1	1	0.510634	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.510634	1
16	go	1	go_only	1	1	1	0.760791	0	0	0	0	0	0	1	1	0	0.510233	1	stopped_early	0	0.760791	1
17	go	1	go_only	1	1	1	0.528704	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528704	1
18	go	1	go_only	1	1	1	0.493022	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493022	1
19	go	2	go_nogo_prac	1	1	1	0.579644	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.579644	1
20	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.426866	1	stopped_early	0	0.426866	1
21	go	2	go_nogo_prac	1	1	1	0.794764	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.794764	1
