onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	1.378	1	generate	Run1	generate/STIM_000.jpg
5.234	2.83	1	generate	Run1	generate/STIM_000.jpg
11.035	2.437	1	generate	Run1	generate/STIM_000.jpg
16.454	1.522	1	generate	Run1	generate/STIM_000.jpg
21.06	2.604	1	generate	Run1	generate/STIM_000.jpg
25.757	1.566	1	generate	Run1	generate/STIM_001.jpg
30.089	2.295	1	generate	Run1	generate/STIM_001.jpg
36.154	2.526	1	generate	Run1	generate/STIM_001.jpg
41.114	1.526	1	generate	Run1	generate/STIM_001.jpg
44.975	1.554	1	generate	Run1	generate/STIM_001.jpg
50.391	1.537	1	generate	Run1	generate/STIM_002.jpg
54.007	1.411	0	generate	Run1	generate/STIM_002.jpg
57.882	2.184	0	generate	Run1	generate/STIM_002.jpg
62.219	1.57	1	generate	Run1	generate/STIM_002.jpg
66.162	1.182	0	generate	Run1	generate/STIM_002.jpg
69.602	3.26	1	generate	Run1	generate/STIM_003.jpg
76.541	3.097	1	generate	Run1	generate/STIM_003.jpg
81.823	2.954	1	generate	Run1	generate/STIM_003.jpg
86.909	2.577	1	generate	Run1	generate/STIM_003.jpg
92.914	1.094	1	generate	Run1	generate/STIM_003.jpg
97.327	3.028	0	generate	Run1	generate/STIM_004.jpg
103.209	1.802	1	generate	Run1	generate/STIM_004.jpg
107.103	1.884	1	generate	Run1	generate/STIM_004.jpg
112.16	1.416	1	generate	Run1	generate/STIM_004.jpg
116.388	1.334	1	generate	Run1	generate/STIM_004.jpg
120.011	2.056	0	generate	Run1	generate/STIM_005.jpg
124.089	2.04	0	generate	Run1	generate/STIM_005.jpg
128.93	2.83	1	generate	Run1	generate/STIM_005.jpg
135.132	1.283	0	generate	Run1	generate/STIM_005.jpg
139.887	1.977	0	generate	Run1	generate/STIM_005.jpg
144.652	2.176	1	generate	Run1	generate/STIM_006.jpg
149.165	2.786	1	generate	Run1	generate/STIM_006.jpg
154.559	2.32	0	generate	Run1	generate/STIM_006.jpg
159.624	2.48	1	generate	Run1	generate/STIM_006.jpg
165.809	1.974	1	generate	Run1	generate/STIM_006.jpg
170.99	2.539	1	generate	Run1	generate/STIM_007.jpg
176.726	1.325	1	generate	Run1	generate/STIM_007.jpg
180.979	1.483	0	generate	Run1	generate/STIM_007.jpg
186.171	1.64	1	generate	Run1	generate/STIM_007.jpg
191.059	1.571	1	generate	Run1	generate/STIM_007.jpg
196.498	1.347	0	generate	Run1	generate/STIM_008.jpg
200.507	2.946	0	generate	Run1	generate/STIM_008.jpg
205.711	1.539	1	generate	Run1	generate/STIM_008.jpg
210.269	1.375	1	generate	Run1	generate/STIM_008.jpg
215.594	2.423	1	generate	Run1	generate/STIM_008.jpg
220.297	2.998	1	generate	Run1	generate/STIM_009.jpg
225.381	1.359	1	generate	Run1	generate/STIM_009.jpg
229.181	1.388	1	generate	Run1	generate/STIM_009.jpg
232.641	2.361	1	generate	Run1	generate/STIM_009.jpg
238.025	1.22	1	generate	Run1	generate/STIM_009.jpg
241.569	2.45	1	generate	Run1	generate/STIM_010.jpg
247.449	2.94	1	generate	Run1	generate/STIM_010.jpg
253.359	1.258	1	generate	Run1	generate/STIM_010.jpg
256.691	1.316	1	generate	Run1	generate/STIM_010.jpg
260.12	1.48	1	generate	Run1	generate/STIM_010.jpg
263.757	2.41	0	generate	Run1	generate/STIM_011.jpg
270.134	2.642	1	generate	Run1	generate/STIM_011.jpg
275.431	2.597	1	generate	Run1	generate/STIM_011.jpg
280.667	1.207	1	generate	Run1	generate/STIM_011.jpg
285.783	2.098	1	generate	Run1	generate/STIM_011.jpg
291.113	2.079	1	generate	Run1	generate/STIM_012.jpg
295.746	2.605	1	generate	Run1	generate/STIM_012.jpg
301.895	2.497	1	generate	Run1	generate/STIM_012.jpg
307.581	1.729	1	generate	Run1	generate/STIM_012.jpg
311.436	1.25	0	generate	Run1	generate/STIM_012.jpg
315.709	2.206	0	generate	Run1	generate/STIM_013.jpg
320.276	2.577	1	generate	Run1	generate/STIM_013.jpg
326.59	2.118	1	generate	Run1	generate/STIM_013.jpg
331.054	1.408	1	generate	Run1	generate/STIM_013.jpg
336.013	1.831	1	generate	Run1	generate/STIM_013.jpg
340.874	1.682	1	generate	Run1	generate/STIM_014.jpg
344.742	3.06	1	generate	Run1	generate/STIM_014.jpg
351.164	2.327	1	generate	Run1	generate/STIM_014.jpg
356.699	2.478	0	generate	Run1	generate/STIM_014.jpg
362.795	1.595	1	generate	Run1	generate/STIM_014.jpg
368.254	2.404	1	generate	Run1	generate/STIM_015.jpg
373.405	2.788	1	generate	Run1	generate/STIM_015.jpg
379.052	2.784	1	generate	Run1	generate/STIM_015.jpg
384.499	1.467	1	generate	Run1	generate/STIM_015.jpg
388.251	1.485	1	generate	Run1	generate/STIM_015.jpg
391.788	3.148	1	generate	Run1	generate/STIM_016.jpg
397.723	1.328	1	generate	Run1	generate/STIM_016.jpg
402.141	2.719	1	generate	Run1	generate/STIM_016.jpg
408.753	2.258	1	generate	Run1	generate/STIM_016.jpg
413.852	1.336	1	generate	Run1	generate/STIM_016.jpg
418.007	2.002	0	generate	Run1	generate/STIM_017.jpg
422.303	1.842	1	generate	Run1	generate/STIM_017.jpg
427.433	1.333	0	generate	Run1	generate/STIM_017.jpg
432.662	2.772	0	generate	Run1	generate/STIM_017.jpg
437.968	2.242	0	generate	Run1	generate/STIM_017.jpg
444.2	2.367	1	generate	Run1	generate/STIM_018.jpg
448.696	2.944	1	generate	Run1	generate/STIM_018.jpg
455.16	1.955	1	generate	Run1	generate/STIM_018.jpg
460.509	1.512	1	generate	Run1	generate/STIM_018.jpg
464.27	2.568	0	generate	Run1	generate/STIM_018.jpg
469.473	2.584	1	generate	Run1	generate/STIM_019.jpg
474.675	1.819	1	generate	Run1	generate/STIM_019.jpg
478.899	2.819	1	generate	Run1	generate/STIM_019.jpg
485.629	1.56	0	generate	Run1	generate/STIM_019.jpg
490.231	1.39	1	generate	Run1	generate/STIM_019.jpg
495.359	1.974	0	generate	Run1	generate/STIM_020.jpg
500.112	2.936	1	generate	Run1	generate/STIM_020.jpg
505.872	1.744	1	generate	Run1	generate/STIM_020.jpg
510.932	1.659	1	generate	Run1	generate/STIM_020.jpg
514.649	2.579	1	generate	Run1	generate/STIM_020.jpg
520.098	2.498	0	generate	Run1	generate/STIM_021.jpg
525.824	3.103	1	generate	Run1	generate/STIM_021.jpg
532.792	1.199	1	generate	Run1	generate/STIM_021.jpg
537.389	1.683	1	generate	Run1	generate/STIM_021.jpg
542.732	1.619	1	generate	Run1	generate/STIM_021.jpg
546.686	2.119	1	generate	Run1	generate/STIM_022.jpg
552.29	2.64	1	generate	Run1	generate/STIM_022.jpg
557.064	2.539	1	generate	Run1	generate/STIM_022.jpg
563.471	1.53	1	generate	Run1	generate/STIM_022.jpg
568.063	2.371	1	generate	Run1	generate/STIM_022.jpg
572.994	1.893	1	generate	Run1	generate/STIM_023.jpg
577.126	2.154	0	generate	Run1	generate/STIM_023.jpg
582.905	2.392	1	generate	Run1	generate/STIM_023.jpg
589.06	2.337	1	generate	Run1	generate/STIM_023.jpg
595.261	1.786	1	generate	Run1	generate/STIM_023.jpg
599.997	2.442	1	generate	Run1	generate/STIM_024.jpg
606.383	2.346	0	generate	Run1	generate/STIM_024.jpg
610.776	1.939	1	generate	Run1	generate/STIM_024.jpg
614.948	2.172	1	generate	Run1	generate/STIM_024.jpg
620.171	1.23	1	generate	Run1	generate/STIM_024.jpg
624.707	1.044	1	repeat	Run1	repeat/STIM_000.jpg
629.6	1.001	1	repeat	Run1	repeat/STIM_000.jpg
633.888	0.612	1	repeat	Run1	repeat/STIM_000.jpg
637.788	1.018	1	repeat	Run1	repeat/STIM_000.jpg
641.169	0.823	1	repeat	Run1	repeat/STIM_000.jpg
645.298	0.686	1	repeat	Run1	repeat/STIM_001.jpg
648.579	0.706	1	repeat	Run1	repeat/STIM_001.jpg
652.577	0.69	1	repeat	Run1	repeat/STIM_001.jpg
656.501	0.666	1	repeat	Run1	repeat/STIM_001.jpg
659.581	0.936	1	repeat	Run1	repeat/STIM_001.jpg
663.787	0.659	1	repeat	Run1	repeat/STIM_002.jpg
667.856	0.595	1	repeat	Run1	repeat/STIM_002.jpg
672.246	0.884	1	repeat	Run1	repeat/STIM_002.jpg
677.086	0.977	1	repeat	Run1	repeat/STIM_002.jpg
681.465	0.947	1	repeat	Run1	repeat/STIM_002.jpg
685.042	0.96	1	repeat	Run1	repeat/STIM_003.jpg
689.025	0.789	1	repeat	Run1	repeat/STIM_003.jpg
693.002	0.949	1	repeat	Run1	repeat/STIM_003.jpg
697.651	0.98	1	repeat	Run1	repeat/STIM_003.jpg
702.167	0.761	1	repeat	Run1	repeat/STIM_003.jpg
705.077	0.967	1	repeat	Run1	repeat/STIM_004.jpg
708.702	1.027	1	repeat	Run1	repeat/STIM_004.jpg
712.203	1.011	1	repeat	Run1	repeat/STIM_004.jpg
716.345	0.686	1	repeat	Run1	repeat/STIM_004.jpg
720.963	0.916	1	repeat	Run1	repeat/STIM_004.jpg
724.298	0.712	1	repeat	Run1	repeat/STIM_005.jpg
727.452	0.649	1	repeat	Run1	repeat/STIM_005.jpg
731.433	0.576	1	repeat	Run1	repeat/STIM_005.jpg
734.403	0.934	1	repeat	Run1	repeat/STIM_005.jpg
737.854	0.786	1	repeat	Run1	repeat/STIM_005.jpg
740.858	0.926	1	repeat	Run1	repeat/STIM_006.jpg
745.218	0.965	1	repeat	Run1	repeat/STIM_006.jpg
749.411	0.986	1	repeat	Run1	repeat/STIM_006.jpg
753.503	0.956	1	repeat	Run1	repeat/STIM_006.jpg
756.804	0.743	1	repeat	Run1	repeat/STIM_006.jpg
760.611	0.572	1	repeat	Run1	repeat/STIM_007.jpg
764.861	0.604	1	repeat	Run1	repeat/STIM_007.jpg
768.149	0.955	1	repeat	Run1	repeat/STIM_007.jpg
772.423	0.979	1	repeat	Run1	repeat/STIM_007.jpg
775.862	1.087	1	repeat	Run1	repeat/STIM_007.jpg
778.973	0.633	1	repeat	Run1	repeat/STIM_008.jpg
782.999	0.652	1	repeat	Run1	repeat/STIM_008.jpg
786.901	0.922	1	repeat	Run1	repeat/STIM_008.jpg
790.468	0.676	1	repeat	Run1	repeat/STIM_008.jpg
794.119	0.556	1	repeat	Run1	repeat/STIM_008.jpg
798.203	1.061	1	repeat	Run1	repeat/STIM_009.jpg
802.53	0.556	1	repeat	Run1	repeat/STIM_009.jpg
805.661	0.627	1	repeat	Run1	repeat/STIM_009.jpg
808.404	0.638	1	repeat	Run1	repeat/STIM_009.jpg
811.404	0.718	1	repeat	Run1	repeat/STIM_009.jpg
815.845	1.02	1	repeat	Run1	repeat/STIM_010.jpg
820.807	1.026	1	repeat	Run1	repeat/STIM_010.jpg
824.023	0.625	1	repeat	Run1	repeat/STIM_010.jpg
827.805	0.74	1	repeat	Run1	repeat/STIM_010.jpg
830.776	0.914	1	repeat	Run1	repeat/STIM_010.jpg
834.008	1.039	1	repeat	Run1	repeat/STIM_011.jpg
838.177	0.811	1	repeat	Run1	repeat/STIM_011.jpg
841.685	0.583	1	repeat	Run1	repeat/STIM_011.jpg
845.778	0.863	1	repeat	Run1	repeat/STIM_011.jpg
849.469	0.772	1	repeat	Run1	repeat/STIM_011.jpg
853.116	0.905	1	repeat	Run1	repeat/STIM_012.jpg
856.81	0.551	1	repeat	Run1	repeat/STIM_012.jpg
860.641	0.671	1	repeat	Run1	repeat/STIM_012.jpg
863.33	1.007	1	repeat	Run1	repeat/STIM_012.jpg
866.898	0.717	1	repeat	Run1	repeat/STIM_012.jpg
869.672	0.996	1	repeat	Run1	repeat/STIM_013.jpg
873.034	0.737	1	repeat	Run1	repeat/STIM_013.jpg
877.121	0.612	1	repeat	Run1	repeat/STIM_013.jpg
880.664	0.769	1	repeat	Run1	repeat/STIM_013.jpg
884.773	0.826	1	repeat	Run1	repeat/STIM_013.jpg
888.122	0.594	1	repeat	Run1	repeat/STIM_014.jpg
890.777	0.586	1	repeat	Run1	repeat/STIM_014.jpg
893.831	0.843	1	repeat	Run1	repeat/STIM_014.jpg
897.934	1.015	1	repeat	Run1	repeat/STIM_014.jpg
901.858	0.758	1	repeat	Run1	repeat/STIM_014.jpg
905.382	1.828	1	generate	Run2	generate/STIM_000.jpg
910.93	1.516	1	generate	Run2	generate/STIM_000.jpg
915.897	1.608	1	generate	Run2	generate/STIM_000.jpg
920.681	1.789	1	generate	Run2	generate/STIM_000.jpg
925.04	0.985	1	generate	Run2	generate/STIM_000.jpg
928.251	2.142	1	generate	Run2	generate/STIM_001.jpg
932.889	1.827	1	generate	Run2	generate/STIM_001.jpg
937.067	2.382	1	generate	Run2	generate/STIM_001.jpg
942.921	1.31	1	generate	Run2	generate/STIM_001.jpg
947.806	1.616	1	generate	Run2	generate/STIM_001.jpg
951.624	1.85	1	generate	Run2	generate/STIM_002.jpg
957.464	1.532	1	generate	Run2	generate/STIM_002.jpg
962.261	1.006	1	generate	Run2	generate/STIM_002.jpg
966.636	1.24	1	generate	Run2	generate/STIM_002.jpg
970.51	1.45	1	generate	Run2	generate/STIM_002.jpg
975.336	2.349	1	generate	Run2	generate/STIM_003.jpg
979.886	2.59	1	generate	Run2	generate/STIM_003.jpg
986.326	1.373	0	generate	Run2	generate/STIM_003.jpg
990.049	1.375	1	generate	Run2	generate/STIM_003.jpg
994.362	1.25	1	generate	Run2	generate/STIM_003.jpg
998.776	1.305	1	generate	Run2	generate/STIM_004.jpg
1003.167	1.718	1	generate	Run2	generate/STIM_004.jpg
1008.127	1.507	1	generate	Run2	generate/STIM_004.jpg
1013.572	1.43	1	generate	Run2	generate/STIM_004.jpg
1018.135	1.245	1	generate	Run2	generate/STIM_004.jpg
1021.544	1.205	1	generate	Run2	generate/STIM_005.jpg
1024.993	1.443	1	generate	Run2	generate/STIM_005.jpg
1028.646	2.097	1	generate	Run2	generate/STIM_005.jpg
1034.727	1.774	1	generate	Run2	generate/STIM_005.jpg
1040.179	1.744	1	generate	Run2	generate/STIM_005.jpg
1045.887	1.942	1	generate	Run2	generate/STIM_006.jpg
1050.475	1.497	1	generate	Run2	generate/STIM_006.jpg
1054.571	1.914	1	generate	Run2	generate/STIM_006.jpg
1058.72	1.385	0	generate	Run2	generate/STIM_006.jpg
1062.957	1.867	1	generate	Run2	generate/STIM_006.jpg
1068.607	1.198	1	generate	Run2	generate/STIM_007.jpg
1072.513	2.314	1	generate	Run2	generate/STIM_007.jpg
1078.289	1.392	0	generate	Run2	generate/STIM_007.jpg
1081.739	0.923	1	generate	Run2	generate/STIM_007.jpg
1086.638	2.228	1	generate	Run2	generate/STIM_007.jpg
1092.824	1.903	1	generate	Run2	generate/STIM_008.jpg
1096.971	2.229	1	generate	Run2	generate/STIM_008.jpg
1103.199	1.327	1	generate	Run2	generate/STIM_008.jpg
1106.55	1.354	1	generate	Run2	generate/STIM_008.jpg
1110.6	1.608	1	generate	Run2	generate/STIM_008.jpg
1114.74	1.835	1	generate	Run2	generate/STIM_009.jpg
1119.189	1.103	1	generate	Run2	generate/STIM_009.jpg
1123.976	1.884	1	generate	Run2	generate/STIM_009.jpg
1129.725	1.911	1	generate	Run2	generate/STIM_009.jpg
1135.322	1.846	1	generate	Run2	generate/STIM_009.jpg
1139.36	2.335	1	generate	Run2	generate/STIM_010.jpg
1143.846	2.452	1	generate	Run2	generate/STIM_010.jpg
1149.679	1.399	1	generate	Run2	generate/STIM_010.jpg
1154.868	1.148	1	generate	Run2	generate/STIM_010.jpg
1160.006	1.794	1	generate	Run2	generate/STIM_010.jpg
1164.605	2.029	1	generate	Run2	generate/STIM_011.jpg
1168.926	1.875	1	generate	Run2	generate/STIM_011.jpg
1173.624	1.607	1	generate	Run2	generate/STIM_011.jpg
1177.277	1.457	0	generate	Run2	generate/STIM_011.jpg
1181.525	2.042	1	generate	Run2	generate/STIM_011.jpg
1186.012	1.95	1	generate	Run2	generate/STIM_012.jpg
1190.985	1.102	1	generate	Run2	generate/STIM_012.jpg
1195.86	2.062	1	generate	Run2	generate/STIM_012.jpg
1200.547	1.924	1	generate	Run2	generate/STIM_012.jpg
1205.69	1.109	1	generate	Run2	generate/STIM_012.jpg
1210.52	2.724	0	generate	Run2	generate/STIM_013.jpg
1217.02	1.663	1	generate	Run2	generate/STIM_013.jpg
1221.44	1.695	1	generate	Run2	generate/STIM_013.jpg
1225.977	0.996	1	generate	Run2	generate/STIM_013.jpg
1229.971	1.736	1	generate	Run2	generate/STIM_013.jpg
1234.445	1.239	1	generate	Run2	generate/STIM_014.jpg
1239.366	1.98	1	generate	Run2	generate/STIM_014.jpg
1245.205	1.239	1	generate	Run2	generate/STIM_014.jpg
1248.457	0.931	1	generate	Run2	generate/STIM_014.jpg
1252.082	2.148	1	generate	Run2	generate/STIM_014.jpg
1257.135	1.431	1	generate	Run2	generate/STIM_015.jpg
1261.501	2.614	1	generate	Run2	generate/STIM_015.jpg
1267.129	1.896	0	generate	Run2	generate/STIM_015.jpg
1272.263	1.691	0	generate	Run2	generate/STIM_015.jpg
1277.469	2.046	1	generate	Run2	generate/STIM_015.jpg
1282.436	2.059	1	generate	Run2	generate/STIM_016.jpg
