onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
211.73	1.208	correct	learning	LS1	h54_p3_k_up_q2_right.jpg	98
258.891	1.144	correct	learning	LS1	h80_p30_k_down_q2_right.jpg	98
306.051	1.336	correct	learning	LS1	h76_p49_i_down_right.jpg	97
353.212	1.591	correct	learning	LS1	h54_p47_i_up_left.jpg	97
400.373	1.304	correct	learning	LS1	h58_p6_k_down_q3_right.jpg	98
447.367	0.841	correct	learning	LS1	h76_p29_k_down_q1_left.jpg	98
494.527	1.0	incorrect	learning	LS1	h61_p5_k_up_q2_right.jpg	97
541.521	1.72	correct	learning	LS1	h58_p15_i_down_left.jpg	97
588.348	1.258	incorrect	learning	LS1	h80_p25_i_down_right.jpg	98
635.176	1.291	correct	learning	LS1	h61_p25_i_up_left.jpg	97
727.33	0.948	correct	learning	LS2	h61_p5_k_up_q2_right.jpg	98
774.824	0.915	correct	learning	LS2	h76_p11_i_down_right.jpg	97
822.151	0.834	correct	learning	LS2	h80_p16_i_down_right.jpg	97
869.479	0.801	correct	learning	LS2	h54_p3_k_up_q2_right.jpg	98
916.806	0.944	correct	learning	LS2	h58_p11_i_down_right.jpg	97
964.133	1.007	correct	learning	LS2	h61_p15_i_up_right.jpg	97
1011.294	0.991	correct	learning	LS2	h80_p30_k_down_q2_right.jpg	98
1058.454	0.863	correct	learning	LS2	h76_p29_k_down_q1_left.jpg	98
1105.781	0.894	correct	learning	LS2	h58_p6_k_down_q3_right.jpg	98
1153.109	1.102	correct	learning	LS2	h54_p31_i_up_left.jpg	97
1245.43	1.093	correct	learning	LS3	h76_p49_i_down_right.jpg	97
1292.591	0.806	correct	learning	LS3	h61_p25_i_up_left.jpg	97
1339.584	0.806	correct	learning	LS3	h58_p15_i_down_left.jpg	97
1386.578	0.775	correct	learning	LS3	h80_p30_k_down_q2_right.jpg	98
1433.739	0.807	correct	learning	LS3	h58_p6_k_down_q3_right.jpg	98
1480.733	0.68	correct	learning	LS3	h54_p3_k_up_q2_right.jpg	98
1527.727	0.696	correct	learning	LS3	h61_p5_k_up_q2_right.jpg	98
1574.554	0.681	incorrect	learning	LS3	h80_p25_i_down_right.jpg	98
1621.548	0.762	correct	learning	LS3	h76_p29_k_down_q1_left.jpg	98
1668.375	0.843	correct	learning	LS3	h54_p47_i_up_left.jpg	97
1760.363	0.725	correct	learning	LS4	h61_p5_k_up_q2_right.jpg	98
1807.357	0.694	correct	learning	LS4	h80_p30_k_down_q2_right.jpg	98
1854.685	0.837	correct	learning	LS4	h58_p6_k_down_q3_right.jpg	98
1902.178	0.867	correct	learning	LS4	h61_p15_i_up_right.jpg	97
1949.506	0.787	correct	learning	LS4	h54_p31_i_up_left.jpg	97
1996.666	0.771	correct	learning	LS4	h80_p16_i_down_right.jpg	97
2043.827	0.787	correct	learning	LS4	h76_p11_i_down_right.jpg	97
2090.987	0.722	correct	learning	LS4	h54_p3_k_up_q2_right.jpg	98
2138.148	0.85	correct	learning	LS4	h76_p29_k_down_q1_left.jpg	98
2185.308	1.042	correct	learning	LS4	h58_p11_i_down_right.jpg	97
2458.44	1.226	incorrect	learning	LS1	h34_p17_i_up_left.jpg	98
2505.6	1.066	correct	learning	LS1	h56_p13_k_up_q2_right.jpg	98
2552.594	1.77	correct	learning	LS1	h69_p34_k_down_q1_left.jpg	98
2599.755	1.818	incorrect	learning	LS1	h24_p40_k_up_q4_left.jpg	97
2646.749	1.243	correct	learning	LS1	h56_p2_i_up_left.jpg	97
2693.743	1.004	correct	learning	LS1	h69_p20_i_down_left.jpg	97
2740.903	1.1	incorrect	learning	LS1	h77_p16_i_down_right.jpg	98
2788.064	1.1	correct	learning	LS1	h24_p20_i_up_right.jpg	97
2834.891	1.229	correct	learning	LS1	h77_p42_k_down_q1_left.jpg	98
2881.885	0.958	correct	learning	LS1	h34_p41_k_up_q4_left.jpg	98
2974.04	0.887	correct	learning	LS2	h77_p35_i_down_left.jpg	97
3021.367	1.078	correct	learning	LS2	h69_p47_i_down_right.jpg	97
3068.861	0.917	correct	learning	LS2	h56_p49_i_up_left.jpg	97
3116.188	0.82	correct	learning	LS2	h24_p40_k_up_q4_left.jpg	98
3163.515	0.772	correct	learning	LS2	h77_p42_k_down_q1_left.jpg	98
3210.842	0.755	correct	learning	LS2	h56_p13_k_up_q2_right.jpg	98
3258.336	0.785	correct	learning	LS2	h24_p48_i_up_right.jpg	97
3305.497	1.377	correct	learning	LS2	h34_p21_i_up_right.jpg	97
3352.657	0.786	correct	learning	LS2	h69_p34_k_down_q1_left.jpg	98
3399.818	1.01	correct	learning	LS2	h34_p41_k_up_q4_left.jpg	98
3492.139	1.05	correct	learning	LS3	h34_p17_i_up_left.jpg	97
3539.3	0.874	correct	learning	LS3	h24_p40_k_up_q4_left.jpg	98
3586.294	0.747	correct	learning	LS3	h56_p13_k_up_q2_right.jpg	98
3633.288	0.876	correct	learning	LS3	h69_p20_i_down_left.jpg	97
3680.448	0.908	correct	learning	LS3	h24_p20_i_up_right.jpg	97
3727.442	0.717	correct	learning	LS3	h77_p42_k_down_q1_left.jpg	98
3774.436	0.718	correct	learning	LS3	h69_p34_k_down_q1_left.jpg	98
3821.43	0.958	correct	learning	LS3	h34_p41_k_up_q4_left.jpg	98
3868.591	0.846	correct	learning	LS3	h77_p16_i_down_right.jpg	97
3915.585	0.879	correct	learning	LS3	h56_p2_i_up_left.jpg	97
4007.739	0.824	correct	learning	LS4	h77_p42_k_down_q1_left.jpg	98
4054.567	0.857	correct	learning	LS4	h24_p40_k_up_q4_left.jpg	98
4101.894	0.777	correct	learning	LS4	h56_p49_i_up_left.jpg	97
4149.221	0.888	correct	learning	LS4	h69_p47_i_down_right.jpg	97
4196.382	0.824	correct	learning	LS4	h24_p48_i_up_right.jpg	97
4243.709	0.647	correct	learning	LS4	h56_p13_k_up_q2_right.jpg	98
4291.036	0.806	correct	learning	LS4	h34_p21_i_up_right.jpg	97
4338.197	0.79	correct	learning	LS4	h77_p35_i_down_left.jpg	97
4385.357	1.318	correct	learning	LS4	h69_p34_k_down_q1_left.jpg	98
4432.518	0.742	correct	learning	LS4	h34_p41_k_up_q4_left.jpg	98
4705.649	1.15	incorrect	learning	LS1	h97_p35_i_down_left.jpg	98
4752.81	1.022	correct	learning	LS1	h51_p24_k_up_q3_right.jpg	98
4799.97	1.006	incorrect	learning	LS1	h101_p37_i_down_left.jpg	98
4847.297	1.596	incorrect	learning	LS1	h51_p17_i_up_left.jpg	98
4894.291	0.926	incorrect	learning	LS1	h38_p47_i_up_left.jpg	98
4941.452	1.485	correct	learning	LS1	h95_p32_k_down_q2_right.jpg	98
4988.446	1.63	incorrect	learning	LS1	h97_p23_k_down_q2_right.jpg	97
5035.273	0.976	correct	learning	LS1	h38_p37_k_up_q3_right.jpg	98
5082.267	1.632	incorrect	learning	LS1	h95_p37_i_down_left.jpg	98
5129.261	1.808	correct	learning	LS1	h101_p49_k_down_q2_right.jpg	98
5221.416	0.794	correct	learning	LS2	h38_p37_k_up_q3_right.jpg	98
5268.91	1.096	correct	learning	LS2	h101_p21_i_down_left.jpg	97
5316.237	1.096	correct	learning	LS2	h97_p23_k_down_q2_right.jpg	98
5363.564	1.767	correct	learning	LS2	h95_p31_i_down_right.jpg	97
5410.891	0.695	correct	learning	LS2	h101_p49_k_down_q2_right.jpg	98
5458.218	1.046	correct	learning	LS2	h51_p13_i_up_right.jpg	97
5505.546	0.822	correct	learning	LS2	h95_p32_k_down_q2_right.jpg	98
5552.873	0.981	correct	learning	LS2	h38_p25_i_up_left.jpg	97
5600.2	0.644	correct	learning	LS2	h51_p24_k_up_q3_right.jpg	98
5647.361	1.252	correct	learning	LS2	h97_p33_i_down_right.jpg	97
5739.682	1.1	correct	learning	LS3	h95_p37_i_down_left.jpg	97
5786.843	0.589	correct	learning	LS3	h101_p49_k_down_q2_right.jpg	98
5834.003	0.701	correct	learning	LS3	h97_p35_i_down_left.jpg	97
5880.997	0.797	correct	learning	LS3	h51_p17_i_up_left.jpg	97
5927.991	0.798	correct	learning	LS3	h38_p47_i_up_left.jpg	97
5974.818	1.599	correct	learning	LS3	h101_p37_i_down_left.jpg	97
6021.812	1.04	correct	learning	LS3	h51_p24_k_up_q3_right.jpg	98
6068.806	1.025	correct	learning	LS3	h95_p32_k_down_q2_right.jpg	98
6115.8	0.786	correct	learning	LS3	h97_p23_k_down_q2_right.jpg	98
6162.961	0.706	correct	learning	LS3	h38_p37_k_up_q3_right.jpg	98
6255.115	0.81	correct	learning	LS4	h38_p25_i_up_left.jpg	97
6302.109	0.795	correct	learning	LS4	h101_p21_i_down_left.jpg	97
6349.436	0.811	correct	learning	LS4	h97_p33_i_down_right.jpg	97
6396.764	0.794	correct	learning	LS4	h95_p32_k_down_q2_right.jpg	98
6444.091	0.857	correct	learning	LS4	h51_p13_i_up_right.jpg	97
6491.418	0.697	correct	learning	LS4	h97_p23_k_down_q2_right.jpg	98
6538.745	0.872	correct	learning	LS4	h95_p31_i_down_right.jpg	97
6585.906	0.68	correct	learning	LS4	h101_p49_k_down_q2_right.jpg	98
6633.233	1.207	correct	learning	LS4	h51_p24_k_up_q3_right.jpg	98
