trial_index	trial_type	block_number	response_time_ms
55	go	4	677.720
56	go	4	644.277
57	nogo	4	458.994
58	go	4	711.592
59	go	4	795.189
60	go	4	660.245
61	go	4	928.064
62	go	4	793.632
63	nogo	4	578.351
64	go	4	743.833
65	go	4	912.535
66	go	4	727.988
67	go	4	676.162
68	go	4	660.951
69	nogo	4	460.600
70	go	4	577.156
71	go	4	810.531
72	nogo	4	427.175
73	go	4	1077.695
74	go	4	926.424
75	go	4	862.946
76	go	4	843.744
77	go	4	1008.682
78	go	4	727.132
79	go	4	n/a
80	go	4	811.179
81	go	4	695.141
82	go	4	877.981
83	nogo	4	394.174
84	go	4	793.378
85	go	4	827.718
86	go	4	760.639
87	go	4	743.362
88	go	4	862.594
89	go	4	895.318
90	go	4	826.509
91	nogo	4	509.051
92	go	4	760.204
93	go	4	943.925
94	go	4	959.592
95	go	4	909.498
96	go	4	926.197
97	nogo	4	492.688
98	go	4	757.148
99	nogo	4	644.051
100	go	4	826.553
101	go	4	977.946
102	go	4	828.241
103	go	4	1058.165
104	nogo	4	426.658
105	go	4	727.448
106	nogo	4	427.008
107	go	4	677.603
108	go	4	660.908
109	nogo	4	428.305
110	go	4	761.211
111	go	4	593.904
112	go	4	611.460
113	nogo	4	444.559
114	go	4	794.728
115	go	5	726.838
116	go	5	661.336
117	go	5	828.219
118	nogo	5	410.941
119	go	5	677.895
120	nogo	5	461.085
121	go	5	826.238
122	go	5	710.444
123	go	5	744.311
124	go	5	645.341
125	nogo	5	443.354
126	go	5	844.841
127	go	5	728.289
128	go	5	845.165
129	nogo	5	442.262
130	go	5	760.984
131	go	5	743.583
132	nogo	5	428.077
133	go	5	709.304
134	go	5	860.994
135	go	5	711.112
136	go	5	560.495
137	go	5	694.679
138	nogo	5	494.881
139	go	5	744.734
140	nogo	5	542.144
141	go	5	793.940
142	go	5	809.218
143	go	5	626.474
144	go	5	679.179
145	go	5	728.078
146	go	5	877.288
147	nogo	5	410.391
148	go	5	744.316
149	go	5	727.377
150	go	5	826.217
151	go	5	677.791
152	nogo	5	427.625
153	go	5	661.335
154	go	5	1043.097
155	nogo	5	510.109
156	go	5	844.760
157	nogo	5	528.615
158	go	5	827.139
159	go	5	844.334
160	go	5	n/a
161	go	5	845.822
162	go	5	960.023
163	go	5	942.843
164	go	5	977.594
165	nogo	5	494.134
166	go	5	662.802
167	go	5	878.645
168	go	5	711.675
169	go	5	762.036
170	go	5	929.431
171	go	5	561.828
172	go	5	628.192
173	go	5	675.288
174	go	5	813.326
193	nogo	7	525.730
194	go	7	494.042
195	go	7	477.353
196	go	7	593.583
197	go	7	744.438
198	go	7	642.764
199	go	7	626.777
200	nogo	7	460.469
201	go	7	627.956
202	go	7	644.586
203	go	7	628.227
204	go	7	642.681
205	go	7	744.114
206	go	7	843.319
207	go	7	627.975
208	go	7	844.412
209	go	7	643.636
210	nogo	7	494.995
211	go	7	594.858
212	nogo	7	343.117
213	go	7	661.379
214	go	7	792.841
