onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	7.223	1	learning	LS1	PICTURE_610.jpg	i
7.223	5.859	1	learning	LS1	PICTURE_741.jpg	c
13.082	11.694	1	learning	LS1	PICTURE_247.jpg	c
24.776	6.173	1	learning	LS1	PICTURE_599.jpg	i
30.949	8.336	1	learning	LS1	PICTURE_741.jpg	i
39.285	9.378	1	learning	LS1	PICTURE_599.jpg	c
48.663	11.374	0	learning	LS1	PICTURE_43.jpg	c
60.037	7.459	1	learning	LS1	PICTURE_247.jpg	i
67.496	8.161	1	learning	LS1	PICTURE_610.jpg	c
75.657	11.104	1	learning	LS1	PICTURE_43.jpg	i
86.761	8.385	1	learning	LS2	PICTURE_741.jpg	i
95.146	7.809	1	learning	LS2	PICTURE_599.jpg	i
102.955	8.359	1	learning	LS2	PICTURE_43.jpg	i
111.314	6.510	1	learning	LS2	PICTURE_610.jpg	c
117.824	7.060	1	learning	LS2	PICTURE_43.jpg	c
124.884	6.496	1	learning	LS2	PICTURE_610.jpg	i
131.380	8.012	1	learning	LS2	PICTURE_741.jpg	c
139.392	8.088	1	learning	LS2	PICTURE_247.jpg	c
147.480	7.844	1	learning	LS2	PICTURE_599.jpg	c
155.324	6.960	1	learning	LS2	PICTURE_247.jpg	i
162.284	7.620	1	learning	LS3	PICTURE_247.jpg	i
169.904	8.177	1	learning	LS3	PICTURE_599.jpg	i
178.081	9.860	1	learning	LS3	PICTURE_610.jpg	c
187.941	8.184	1	learning	LS3	PICTURE_43.jpg	c
196.125	7.948	1	learning	LS3	PICTURE_610.jpg	i
204.073	6.270	1	learning	LS3	PICTURE_599.jpg	c
210.343	6.514	1	learning	LS3	PICTURE_741.jpg	c
216.857	6.276	1	learning	LS3	PICTURE_43.jpg	i
223.133	7.159	1	learning	LS3	PICTURE_741.jpg	i
230.292	7.402	1	learning	LS3	PICTURE_247.jpg	c
237.694	6.615	1	learning	LS4	PICTURE_247.jpg	c
244.309	6.678	1	learning	LS4	PICTURE_741.jpg	c
250.987	8.181	1	learning	LS4	PICTURE_610.jpg	c
259.168	8.084	1	learning	LS4	PICTURE_599.jpg	i
267.252	8.308	1	learning	LS4	PICTURE_610.jpg	i
275.560	6.458	1	learning	LS4	PICTURE_741.jpg	i
282.018	7.808	1	learning	LS4	PICTURE_43.jpg	i
289.826	6.125	1	learning	LS4	PICTURE_247.jpg	i
295.951	7.481	1	learning	LS4	PICTURE_43.jpg	c
303.432	8.679	1	learning	LS4	PICTURE_599.jpg	c
312.111	8.307	1	learning	LS1	PICTURE_400.jpg	i
320.418	6.144	0	learning	LS1	PICTURE_462.jpg	i
326.562	7.022	1	learning	LS1	PICTURE_402.jpg	c
333.584	8.058	0	learning	LS1	PICTURE_405.jpg	i
341.642	6.855	0	learning	LS1	PICTURE_21.jpg	i
348.497	9.817	1	learning	LS1	PICTURE_462.jpg	c
358.314	12.299	0	learning	LS1	PICTURE_405.jpg	c
370.613	10.303	1	learning	LS1	PICTURE_400.jpg	c
380.916	8.948	1	learning	LS1	PICTURE_21.jpg	c
389.864	8.531	1	learning	LS1	PICTURE_402.jpg	i
398.395	11.244	0	learning	LS2	PICTURE_462.jpg	i
409.639	7.148	1	learning	LS2	PICTURE_400.jpg	c
416.787	7.052	1	learning	LS2	PICTURE_402.jpg	i
423.839	9.361	0	learning	LS2	PICTURE_405.jpg	i
433.200	8.791	0	learning	LS2	PICTURE_21.jpg	i
441.991	12.540	1	learning	LS2	PICTURE_405.jpg	c
454.531	8.459	1	learning	LS2	PICTURE_462.jpg	c
462.990	7.256	1	learning	LS2	PICTURE_402.jpg	c
470.246	7.973	1	learning	LS2	PICTURE_400.jpg	i
478.219	9.169	1	learning	LS2	PICTURE_21.jpg	c
487.388	7.590	1	learning	LS3	PICTURE_462.jpg	c
494.978	7.187	1	learning	LS3	PICTURE_402.jpg	c
502.165	6.784	1	learning	LS3	PICTURE_21.jpg	i
508.949	7.187	1	learning	LS3	PICTURE_462.jpg	i
516.136	7.590	1	learning	LS3	PICTURE_400.jpg	i
523.726	7.514	1	learning	LS3	PICTURE_405.jpg	i
531.240	7.118	1	learning	LS3	PICTURE_21.jpg	c
538.358	6.722	1	learning	LS3	PICTURE_402.jpg	i
545.080	9.046	1	learning	LS3	PICTURE_405.jpg	c
554.126	8.009	1	learning	LS3	PICTURE_400.jpg	c
562.135	7.711	1	learning	LS4	PICTURE_405.jpg	c
569.846	6.813	1	learning	LS4	PICTURE_21.jpg	i
576.659	8.316	1	learning	LS4	PICTURE_462.jpg	i
584.975	7.100	1	learning	LS4	PICTURE_400.jpg	c
592.075	7.163	1	learning	LS4	PICTURE_21.jpg	c
599.238	7.386	1	learning	LS4	PICTURE_400.jpg	i
606.624	6.976	1	learning	LS4	PICTURE_405.jpg	i
613.600	7.206	1	learning	LS4	PICTURE_402.jpg	i
620.806	9.355	1	learning	LS4	PICTURE_462.jpg	c
630.161	7.191	1	learning	LS4	PICTURE_402.jpg	c
637.352	14.170	1	control	LS1	PICTURE_718.jpg	i
651.522	8.010	1	control	LS1	PICTURE_292.jpg	c
659.532	6.807	1	control	LS1	PICTURE_2.jpg	c
666.339	6.724	1	control	LS1	PICTURE_430.jpg	c
673.063	7.287	1	control	LS1	PICTURE_292.jpg	i
680.350	8.164	1	control	LS1	PICTURE_286.jpg	i
688.514	6.968	1	control	LS1	PICTURE_2.jpg	i
695.482	7.051	1	control	LS1	PICTURE_718.jpg	c
702.533	7.122	1	control	LS1	PICTURE_430.jpg	i
709.655	7.365	1	control	LS1	PICTURE_286.jpg	c
717.020	7.219	1	control	LS2	PICTURE_718.jpg	c
724.239	7.602	1	control	LS2	PICTURE_292.jpg	i
731.841	8.144	1	control	LS2	PICTURE_286.jpg	i
739.985	9.646	1	control	LS2	PICTURE_430.jpg	i
749.631	6.998	1	control	LS2	PICTURE_2.jpg	i
756.629	6.748	1	control	LS2	PICTURE_286.jpg	c
763.377	21.213	1	control	LS2	PICTURE_292.jpg	c
784.590	6.735	1	control	LS2	PICTURE_718.jpg	i
791.325	5.853	1	control	LS2	PICTURE_2.jpg	c
797.178	6.409	1	control	LS2	PICTURE_430.jpg	c
803.587	8.350	1	control	LS3	PICTURE_731.jpg	c
811.937	6.827	1	control	LS3	PICTURE_733.jpg	i
818.764	7.543	1	control	LS3	PICTURE_645.jpg	i
826.307	7.141	1	control	LS3	PICTURE_731.jpg	i
833.448	12.175	1	control	LS3	PICTURE_98.jpg	c
845.623	7.140	1	control	LS3	PICTURE_645.jpg	c
852.763	6.743	1	control	LS3	PICTURE_98.jpg	i
859.506	7.300	1	control	LS3	PICTURE_134.jpg	i
866.806	6.583	1	control	LS3	PICTURE_733.jpg	c
873.389	n/a	n/a	control	LS3	PICTURE_134.jpg	c
898.389	6.847	1	control	LS4	PICTURE_134.jpg	c
905.236	6.291	1	control	LS4	PICTURE_645.jpg	c
911.527	6.994	1	control	LS4	PICTURE_134.jpg	i
918.521	6.737	1	control	LS4	PICTURE_98.jpg	i
925.258	5.681	1	control	LS4	PICTURE_733.jpg	c
930.939	8.143	1	control	LS4	PICTURE_731.jpg	i
939.082	7.246	1	control	LS4	PICTURE_733.jpg	i
946.328	8.756	1	control	LS4	PICTURE_731.jpg	c
955.084	5.787	1	control	LS4	PICTURE_98.jpg	c
960.871	6.656	1	control	LS4	PICTURE_645.jpg	i
967.527	8.836	1	learning	LS1	PICTURE_488.jpg	c
976.363	6.193	0	learning	LS1	PICTURE_480.jpg	c
982.556	6.110	0	learning	LS1	PICTURE_508.jpg	c
988.666	10.825	1	learning	LS1	PICTURE_15.jpg	i
999.491	12.347	0	learning	LS1	PICTURE_480.jpg	i
1011.838	7.306	1	learning	LS1	PICTURE_95.jpg	c
1019.144	7.869	1	learning	LS1	PICTURE_488.jpg	i
1027.013	10.832	1	learning	LS1	PICTURE_15.jpg	c
1037.845	8.676	0	learning	LS1	PICTURE_508.jpg	i
1046.521	9.879	0	learning	LS1	PICTURE_95.jpg	i
1056.400	7.813	1	learning	LS2	PICTURE_480.jpg	i
1064.213	8.036	1	learning	LS2	PICTURE_488.jpg	i
1072.249	8.099	1	learning	LS2	PICTURE_508.jpg	i
1080.348	11.522	1	learning	LS2	PICTURE_15.jpg	i
1091.870	10.145	1	learning	LS2	PICTURE_95.jpg	c
1102.015	7.490	1	learning	LS2	PICTURE_508.jpg	c
1109.505	10.119	1	learning	LS2	PICTURE_15.jpg	c
1119.624	6.510	1	learning	LS2	PICTURE_488.jpg	c
1126.134	13.944	0	learning	LS2	PICTURE_95.jpg	i
1140.078	8.103	1	learning	LS2	PICTURE_480.jpg	c
1148.181	11.482	1	learning	LS3	PICTURE_95.jpg	c
1159.663	6.600	1	learning	LS3	PICTURE_480.jpg	i
1166.263	9.077	1	learning	LS3	PICTURE_508.jpg	c
1175.340	7.074	1	learning	LS3	PICTURE_488.jpg	c
1182.414	7.149	1	learning	LS3	PICTURE_95.jpg	i
1189.563	7.393	1	learning	LS3	PICTURE_480.jpg	c
1196.956	7.317	1	learning	LS3	PICTURE_15.jpg	i
1204.273	6.920	1	learning	LS3	PICTURE_508.jpg	i
1211.193	6.843	1	learning	LS3	PICTURE_488.jpg	i
1218.036	7.247	1	learning	LS3	PICTURE_15.jpg	c
1225.283	7.267	1	learning	LS4	PICTURE_508.jpg	c
1232.550	6.231	1	learning	LS4	PICTURE_480.jpg	i
1238.781	8.554	1	learning	LS4	PICTURE_15.jpg	i
1247.335	6.698	1	learning	LS4	PICTURE_480.jpg	c
1254.033	7.241	1	learning	LS4	PICTURE_95.jpg	i
1261.274	6.824	1	learning	LS4	PICTURE_508.jpg	i
1268.098	7.687	1	learning	LS4	PICTURE_15.jpg	c
1275.785	6.631	1	learning	LS4	PICTURE_488.jpg	i
1282.416	7.501	1	learning	LS4	PICTURE_95.jpg	c
1289.917	6.132	1	learning	LS4	PICTURE_488.jpg	c
1296.049	11.505	1	control	LS1	PICTURE_485.jpg	i
1307.554	7.743	1	control	LS1	PICTURE_549.jpg	c
1315.297	6.700	1	control	LS1	PICTURE_418.jpg	c
1321.997	7.896	1	control	LS1	PICTURE_350.jpg	c
1329.893	6.374	1	control	LS1	PICTURE_498.jpg	c
1336.267	6.617	1	control	LS1	PICTURE_350.jpg	i
1342.884	6.540	1	control	LS1	PICTURE_485.jpg	c
1349.424	6.944	1	control	LS1	PICTURE_418.jpg	i
1356.368	7.827	1	control	LS1	PICTURE_498.jpg	i
1364.195	7.430	1	control	LS1	PICTURE_549.jpg	i
1371.625	6.972	1	control	LS2	PICTURE_350.jpg	c
1378.597	5.929	1	control	LS2	PICTURE_418.jpg	c
1384.526	6.632	1	control	LS2	PICTURE_549.jpg	c
1391.158	6.376	1	control	LS2	PICTURE_498.jpg	i
