trial_index	trial_type	block_number	response_time_ms
55	nogo	4	527.425
56	go	4	545.251
57	go	4	n/a
58	nogo	4	360.829
59	go	4	595.070
60	go	4	526.324
61	go	4	592.679
62	nogo	4	477.291
63	go	4	460.824
64	go	4	525.357
65	go	4	628.166
66	go	4	559.552
67	go	4	494.397
68	go	4	529.196
69	nogo	4	495.403
70	go	4	459.035
71	go	4	578.704
72	go	4	577.732
73	go	4	545.542
74	go	4	628.324
75	go	4	575.552
76	go	4	745.159
77	nogo	4	493.005
78	go	4	610.866
79	nogo	4	393.500
80	go	4	575.864
81	go	4	595.171
82	go	4	727.857
83	nogo	4	344.135
84	go	4	494.987
85	nogo	4	461.740
86	go	4	477.438
87	go	4	542.069
88	go	4	444.836
89	go	4	578.113
90	go	4	494.194
91	nogo	4	392.685
92	go	4	495.402
93	go	4	679.803
94	go	4	511.648
95	go	4	479.965
96	go	4	495.145
97	go	4	461.490
98	nogo	4	361.118
99	go	4	461.320
100	go	4	428.262
101	nogo	4	310.260
102	go	4	527.786
103	go	4	492.973
104	go	4	428.808
105	go	4	478.034
106	nogo	4	444.668
107	go	4	544.511
108	go	4	494.148
109	go	4	512.235
110	go	4	595.647
111	go	4	576.835
112	go	4	526.919
113	go	4	529.690
114	go	4	593.612
115	go	5	n/a
116	nogo	5	408.981
117	go	5	510.597
118	go	5	494.099
119	nogo	5	n/a
120	go	5	477.790
121	go	5	613.052
122	go	5	561.476
123	go	5	n/a
124	go	5	494.749
125	go	5	528.997
126	go	5	494.981
127	go	5	445.108
128	nogo	5	378.197
129	go	5	577.836
130	go	5	512.278
131	nogo	5	361.014
132	go	5	511.246
133	nogo	5	374.592
134	go	5	427.791
135	go	5	594.685
136	nogo	5	457.814
137	go	5	479.641
138	nogo	5	445.112
139	go	5	577.267
140	go	5	977.840
141	go	5	526.472
142	go	5	612.489
143	go	5	677.878
144	go	5	645.222
145	go	5	695.201
146	go	5	593.799
147	go	5	578.114
148	go	5	525.518
149	go	5	526.431
150	go	5	545.319
151	go	5	546.034
152	go	5	442.969
153	go	5	578.644
154	nogo	5	495.271
155	go	5	442.646
156	go	5	478.372
157	go	5	527.329
158	nogo	5	393.578
159	go	5	525.440
160	go	5	627.264
161	nogo	5	427.726
162	go	5	511.772
163	go	5	543.900
164	go	5	579.302
165	go	5	545.473
166	nogo	5	394.945
167	go	5	461.440
168	go	5	459.993
169	go	5	645.618
170	nogo	5	376.430
171	go	5	578.259
172	go	5	528.505
173	go	5	n/a
174	go	5	562.252
193	nogo	7	327.708
194	go	7	495.142
195	go	7	n/a
196	nogo	7	408.986
197	go	7	477.818
198	go	7	492.820
199	go	7	511.956
200	nogo	7	328.136
201	go	7	495.005
202	go	7	459.881
203	go	7	560.485
204	nogo	7	344.436
205	go	7	492.256
206	nogo	7	241.646
207	go	7	444.528
