trial_index	trial_type	block_number	mean_acceleration
55	nogo	4	12226.598504
56	go	4	27469.367275
57	go	4	n/a
58	nogo	4	26558.453776
59	go	4	42524.095879
60	go	4	16656.106979
61	go	4	17672.222456
62	nogo	4	10371.608331
63	go	4	32780.008625
64	go	4	24387.212893
65	go	4	15861.416451
66	go	4	15896.412921
67	go	4	32765.590286
68	go	4	24982.725833
69	nogo	4	21805.103938
70	go	4	31396.993857
71	go	4	19664.431195
72	go	4	23848.225043
73	go	4	21964.103387
74	go	4	16758.347689
75	go	4	21200.919914
76	go	4	13054.558720
77	nogo	4	14706.430249
78	go	4	18789.173737
79	nogo	4	20242.648646
80	go	4	19684.362268
81	go	4	22945.590723
82	go	4	15880.962548
83	nogo	4	21560.834466
84	go	4	21439.232620
85	nogo	4	23207.535006
86	go	4	26730.650932
87	go	4	20368.877961
88	go	4	35832.302898
89	go	4	25775.757464
90	go	4	25031.314204
91	nogo	4	14789.050539
92	go	4	30247.172788
93	go	4	17397.165652
94	go	4	22484.076809
95	go	4	24004.532923
96	go	4	30423.125506
97	go	4	40589.795716
98	nogo	4	21566.337568
99	go	4	25264.447504
100	go	4	51040.614861
101	nogo	4	31681.869239
102	go	4	34393.232028
103	go	4	40263.936482
104	go	4	31959.860980
105	go	4	29974.119224
106	nogo	4	24506.085971
107	go	4	19275.718953
108	go	4	32249.535342
109	go	4	18429.892959
110	go	4	15307.686712
111	go	4	16647.509324
112	go	4	18115.806805
113	go	4	21274.642267
114	go	4	14960.162675
115	go	5	n/a
116	nogo	5	25021.243250
117	go	5	19976.066084
118	go	5	37467.762193
119	nogo	5	n/a
120	go	5	36351.263358
121	go	5	19230.196617
122	go	5	19932.225638
123	go	5	n/a
124	go	5	23928.023290
125	go	5	24196.333516
126	go	5	24078.761895
127	go	5	21559.542038
128	nogo	5	24296.790514
129	go	5	22234.820878
130	go	5	22372.235883
131	nogo	5	18688.003148
132	go	5	19836.168302
133	nogo	5	17028.379308
134	go	5	34989.359692
135	go	5	15412.124745
136	nogo	5	17230.225662
137	go	5	28783.306440
138	nogo	5	11908.315222
139	go	5	18585.216006
140	go	5	13637.049653
141	go	5	20547.502142
142	go	5	22154.468701
143	go	5	18221.705931
144	go	5	14767.047815
145	go	5	13186.156810
146	go	5	13432.044690
147	go	5	19418.852545
148	go	5	26587.851076
149	go	5	21688.804577
150	go	5	24393.965309
151	go	5	27759.352911
152	go	5	35418.509396
153	go	5	19367.969463
154	nogo	5	15443.637647
155	go	5	25838.505676
156	go	5	24794.587438
157	go	5	20496.096039
158	nogo	5	25617.363884
159	go	5	18435.918914
160	go	5	22444.814160
161	nogo	5	28329.706339
162	go	5	26117.152211
163	go	5	14716.562707
164	go	5	14641.155821
165	go	5	22052.546863
166	nogo	5	18687.032375
167	go	5	26657.877657
168	go	5	30053.271894
169	go	5	18836.581232
170	nogo	5	24711.671395
171	go	5	24517.808993
172	go	5	20872.639292
173	go	5	n/a
174	go	5	20216.491175
193	nogo	7	18390.609135
194	go	7	29634.277259
195	go	7	n/a
196	nogo	7	15638.936675
197	go	7	17817.274628
198	go	7	28033.709798
199	go	7	17980.577539
200	nogo	7	14323.676763
201	go	7	24438.363372
202	go	7	25872.248106
203	go	7	22500.295539
204	nogo	7	13430.965451
205	go	7	22699.626968
206	nogo	7	25535.687015
207	go	7	57472.139588
208	go	7	25702.104503
209	go	7	n/a
210	go	7	44656.391549
211	go	7	29011.249178
212	go	7	27173.010087
213	go	7	17701.357304
214	go	7	29899.607159
215	go	7	29053.115959
216	go	7	19652.765751
217	nogo	7	33505.128032
218	go	7	27914.106869
219	go	7	25436.426403
220	go	7	22197.288481
221	go	7	25367.565567
222	go	7	16085.334561
223	go	7	40614.592503
224	nogo	7	17092.325656
225	go	7	20775.807686
226	go	7	37041.656641
227	go	7	20341.902146
228	go	7	24552.363866
229	go	7	32999.030130
230	go	7	27001.323676
231	nogo	7	16459.955602
232	go	7	25462.219231
233	go	7	20865.717759
234	nogo	7	n/a
235	go	7	29635.637680
236	nogo	7	24579.618769
237	go	7	25541.400955
238	go	7	24695.481524
239	go	7	27988.801136
240	go	7	20378.919293
241	go	7	28451.889903
242	go	7	34042.426583
243	nogo	7	19141.980858
244	go	7	21414.738614
245	go	7	15784.651459
246	nogo	7	27513.013731
247	go	7	53334.428808
248	go	7	35482.090473
249	go	7	23142.585454
