trial_index	trial_type	block_number	response_time_ms
55	go	4	842.529
56	go	4	945.040
57	go	4	825.543
58	nogo	4	441.953
59	go	4	892.394
60	go	4	777.915
61	nogo	4	476.167
62	go	4	828.622
63	go	4	913.511
64	nogo	4	410.007
65	go	4	925.621
66	go	4	826.663
67	go	4	942.599
68	nogo	4	407.656
69	go	4	1044.812
70	go	4	1160.252
71	go	4	928.153
72	nogo	4	493.852
73	go	4	1177.117
74	nogo	4	443.435
75	go	4	926.804
76	go	4	1276.359
77	go	4	1044.521
78	go	4	877.714
79	go	4	911.457
80	nogo	4	375.976
81	go	4	779.087
82	nogo	4	325.490
83	go	4	1009.944
84	nogo	4	393.242
85	go	4	859.799
86	nogo	4	408.699
87	go	4	1144.509
88	go	4	943.739
89	go	4	1059.840
90	go	4	943.313
91	go	4	926.780
92	go	4	892.648
93	go	4	892.470
94	go	4	778.116
95	go	4	844.183
96	nogo	4	443.431
97	go	4	977.595
98	go	4	1161.863
99	go	4	926.385
100	go	4	860.838
101	go	4	n/a
102	go	4	1044.311
103	go	4	926.957
104	nogo	4	609.038
105	go	4	1057.978
106	go	4	860.160
107	go	4	777.887
108	go	4	1076.750
109	go	4	1208.090
110	go	4	1058.291
111	go	4	1010.250
112	go	4	844.527
113	go	4	976.074
114	go	4	641.913
115	nogo	5	427.684
116	go	5	808.963
117	go	5	826.540
118	go	5	907.526
119	go	5	907.969
120	go	5	1007.554
121	go	5	891.736
122	go	5	1358.566
123	nogo	5	492.809
124	go	5	1042.700
125	go	5	793.557
126	nogo	5	409.661
127	go	5	958.655
128	go	5	1010.636
129	nogo	5	428.136
130	go	5	878.690
131	go	5	843.398
132	go	5	678.152
133	go	5	760.394
134	go	5	846.219
135	go	5	1160.556
136	go	5	1042.111
137	go	5	876.200
138	nogo	5	409.680
139	go	5	691.557
140	go	5	826.512
141	go	5	841.550
142	go	5	744.388
143	go	5	891.978
144	nogo	5	427.855
145	go	5	892.952
146	go	5	808.592
147	nogo	5	526.636
148	go	5	n/a
149	go	5	842.118
150	go	5	1508.553
