trial_index	trial_type	block_number	path_length
55	go	4	602.443169
56	go	4	595.173627
57	go	4	611.440722
58	nogo	4	309.308291
59	go	4	600.305124
60	go	4	603.275252
61	nogo	4	332.553644
62	go	4	606.179224
63	go	4	585.735713
64	nogo	4	244.203264
65	go	4	586.712482
66	go	4	589.863744
67	go	4	583.804517
68	nogo	4	248.569670
69	go	4	601.622587
70	go	4	608.832969
71	go	4	592.648189
72	nogo	4	466.397014
73	go	4	623.372519
74	nogo	4	471.196698
75	go	4	613.921198
76	go	4	596.292716
77	go	4	607.302846
78	go	4	593.456236
79	go	4	585.954825
80	nogo	4	278.597127
81	go	4	595.381179
82	nogo	4	238.867342
83	go	4	615.263731
84	nogo	4	232.796038
85	go	4	570.676233
86	nogo	4	183.661389
87	go	4	598.023963
88	go	4	594.570661
89	go	4	591.743846
90	go	4	597.974135
91	go	4	612.712825
92	go	4	623.512906
93	go	4	598.050847
94	go	4	653.419986
95	go	4	597.766874
96	nogo	4	220.809985
97	go	4	620.841207
98	go	4	624.031758
99	go	4	615.944654
100	go	4	622.010076
101	go	4	n/a
102	go	4	626.695192
103	go	4	615.579528
104	nogo	4	547.919104
105	go	4	604.438089
106	go	4	587.884072
107	go	4	609.245823
108	go	4	622.649457
109	go	4	615.584572
110	go	4	590.359906
111	go	4	600.309350
112	go	4	597.623659
113	go	4	582.149718
114	go	4	654.832548
115	nogo	5	523.135314
116	go	5	599.024688
117	go	5	633.589688
118	go	5	619.921333
119	go	5	577.714928
120	go	5	623.368493
121	go	5	590.253648
122	go	5	595.835052
123	nogo	5	514.184752
124	go	5	603.951356
125	go	5	590.918060
126	nogo	5	344.405113
127	go	5	633.758663
128	go	5	594.955361
129	nogo	5	514.922199
130	go	5	594.254642
131	go	5	598.633950
132	go	5	599.278567
133	go	5	613.309327
134	go	5	603.867539
135	go	5	600.146250
136	go	5	581.728916
137	go	5	615.647422
138	nogo	5	355.768701
139	go	5	590.845119
140	go	5	602.483408
141	go	5	605.720812
142	go	5	569.959142
143	go	5	612.968722
144	nogo	5	450.203336
145	go	5	613.170305
146	go	5	620.568357
147	nogo	5	583.276584
148	go	5	n/a
149	go	5	554.824596
150	go	5	642.361129
151	go	5	582.824543
152	go	5	604.993448
153	nogo	5	382.959175
154	go	5	585.704721
155	go	5	614.452006
156	go	5	601.494213
157	go	5	625.093875
158	nogo	5	391.465978
159	go	5	603.886799
160	go	5	610.211720
161	go	5	608.088607
162	go	5	739.588140
163	go	5	615.385049
164	go	5	531.473129
165	go	5	637.011428
166	nogo	5	447.439215
167	go	5	637.057168
168	go	5	592.748030
169	go	5	616.018671
170	go	5	578.451833
171	nogo	5	270.570779
172	go	5	603.873223
173	go	5	603.649650
174	nogo	5	338.090745
193	go	7	613.230034
194	nogo	7	282.481353
195	go	7	589.429473
196	go	7	594.741569
197	go	7	579.203504
198	go	7	617.332640
199	go	7	619.568687
200	go	7	752.240322
201	go	7	587.911686
202	go	7	n/a
203	go	7	623.321433
204	nogo	7	453.833929
205	go	7	606.200665
206	nogo	7	444.863532
207	go	7	652.327764
208	nogo	7	319.677318
209	go	7	593.652226
210	go	7	616.795026
211	go	7	549.101878
212	go	7	596.931994
213	nogo	7	493.817659
214	go	7	608.770184
215	go	7	n/a
216	go	7	628.987506
217	go	7	596.411349
218	nogo	7	311.568457
219	go	7	593.322981
220	go	7	599.550403
221	go	7	623.089042
222	nogo	7	490.764938
223	go	7	612.169198
224	go	7	620.238251
225	nogo	7	369.822430
226	go	7	632.413512
227	go	7	734.860633
228	go	7	620.184867
229	go	7	600.101712
230	go	7	603.784572
231	go	7	582.893082
232	go	7	601.061622
233	go	7	616.932682
234	go	7	639.804673
235	go	7	619.627927
236	go	7	629.940983
237	go	7	608.068389
238	nogo	7	371.410419
239	go	7	592.078343
240	go	7	595.722792
241	go	7	596.475261
242	go	7	621.578940
243	nogo	7	587.287314
244	go	7	588.763386
245	go	7	n/a
246	go	7	592.108393
247	nogo	7	509.317998
248	go	7	627.688147
249	nogo	7	340.149018
250	go	7	655.424240
251	go	7	609.097149
252	go	7	610.707785
253	go	8	656.874647
254	go	8	627.425933
255	go	8	611.583660
256	nogo	8	347.859731
257	go	8	628.526413
258	go	8	602.253374
259	go	8	648.614414
260	go	8	572.438015
261	go	8	620.059180
262	go	8	609.903193
263	go	8	589.816737
264	nogo	8	212.767939
265	go	8	603.555247
266	nogo	8	274.623638
267	go	8	591.415236
268	go	8	611.442141
269	go	8	597.050054
270	go	8	607.740931
271	go	8	609.157877
272	go	8	n/a
273	go	8	591.091953
274	go	8	614.733024
275	go	8	613.867703
276	nogo	8	394.577743
277	go	8	602.264762
278	go	8	629.842546
279	go	8	n/a
280	go	8	613.241368
281	go	8	610.629750
282	go	8	591.684004
283	nogo	8	395.434080
284	go	8	654.950021
285	nogo	8	449.874055
286	go	8	596.880437
287	nogo	8	277.679623
288	go	8	636.739816
289	go	8	648.951549
290	go	8	619.738604
291	go	8	513.234897
292	go	8	598.273933
293	nogo	8	513.440335
294	go	8	607.877392
295	go	8	603.386130
296	go	8	622.305612
297	go	8	588.390640
298	go	8	640.186605
299	nogo	8	624.543887
300	go	8	592.106852
301	go	8	623.393578
302	nogo	8	317.393612
303	go	8	636.473390
304	go	8	n/a
305	go	8	598.614792
306	nogo	8	390.739869
307	go	8	732.626535
308	go	8	623.002518
309	go	8	583.207437
310	nogo	8	625.169984
311	go	8	614.618462
312	go	8	n/a
331	go	10	646.979117
332	go	10	655.726167
333	go	10	609.217089
334	go	10	562.478026
335	nogo	10	544.423486
336	go	10	585.217457
337	go	10	592.640876
338	go	10	600.219571
339	nogo	10	375.292808
340	go	10	583.653607
341	go	10	586.296119
342	nogo	10	383.045883
343	go	10	607.226678
344	go	10	619.936128
345	go	10	570.841499
346	go	10	n/a
347	go	10	628.517257
348	go	10	586.342261
349	go	10	582.321093
350	nogo	10	453.662824
351	go	10	619.269145
352	nogo	10	556.750702
353	go	10	624.568698
354	go	10	607.141449
355	nogo	10	529.593591
356	go	10	597.269741
357	nogo	10	487.101040
358	go	10	629.555475
359	go	10	644.263580
360	go	10	n/a
361	go	10	n/a
362	go	10	689.316082
363	go	10	737.924308
364	go	10	613.471117
365	go	10	593.172016
366	go	10	621.357353
