onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
0.0	1.251	1251.1	incongruent	Block1	incongruent/STIM_000.jpg	99
5.04	1.104	1103.5	incongruent	Block1	incongruent/STIM_000.jpg	99
8.404	1.167	1166.7	incongruent	Block1	incongruent/STIM_000.jpg	99
13.501	0.549	549.0	incongruent	Block1	incongruent/STIM_000.jpg	100
16.215	0.994	994.3	incongruent	Block1	incongruent/STIM_000.jpg	100
20.146	0.81	809.8	incongruent	Block1	incongruent/STIM_001.jpg	100
24.578	0.609	609.2	incongruent	Block1	incongruent/STIM_001.jpg	100
27.256	0.762	761.9	incongruent	Block1	incongruent/STIM_001.jpg	99
31.893	1.122	1121.8	incongruent	Block1	incongruent/STIM_001.jpg	100
36.895	0.62	619.6	incongruent	Block1	incongruent/STIM_001.jpg	99
40.268	0.802	802.5	incongruent	Block1	incongruent/STIM_002.jpg	99
44.693	1.13	1129.9	incongruent	Block1	incongruent/STIM_002.jpg	100
48.549	0.771	771.2	incongruent	Block1	incongruent/STIM_002.jpg	99
51.509	0.615	615.1	incongruent	Block1	incongruent/STIM_002.jpg	99
55.634	0.699	698.6	incongruent	Block1	incongruent/STIM_002.jpg	99
59.141	0.993	992.9	incongruent	Block1	incongruent/STIM_003.jpg	100
63.293	0.9	899.8	incongruent	Block1	incongruent/STIM_003.jpg	99
67.304	0.753	752.7	incongruent	Block1	incongruent/STIM_003.jpg	99
70.794	1.064	1063.5	incongruent	Block1	incongruent/STIM_003.jpg	100
74.563	0.984	983.9	incongruent	Block1	incongruent/STIM_003.jpg	99
78.318	0.707	707.4	incongruent	Block1	incongruent/STIM_004.jpg	100
82.763	0.613	612.9	incongruent	Block1	incongruent/STIM_004.jpg	99
87.207	0.778	778.5	incongruent	Block1	incongruent/STIM_004.jpg	100
91.544	0.852	852.3	incongruent	Block1	incongruent/STIM_004.jpg	100
95.814	0.77	770.5	incongruent	Block1	incongruent/STIM_004.jpg	100
98.859	0.652	651.6	incongruent	Block1	incongruent/STIM_005.jpg	100
101.962	0.855	854.6	incongruent	Block1	incongruent/STIM_005.jpg	100
104.862	0.908	907.5	incongruent	Block1	incongruent/STIM_005.jpg	100
109.145	0.568	567.9	incongruent	Block1	incongruent/STIM_005.jpg	99
112.84	0.876	875.7	incongruent	Block1	incongruent/STIM_005.jpg	99
117.577	0.776	776.4	incongruent	Block1	incongruent/STIM_006.jpg	100
121.179	1.181	1181.1	incongruent	Block1	incongruent/STIM_006.jpg	99
125.293	0.725	724.8	incongruent	Block1	incongruent/STIM_006.jpg	99
128.353	0.563	563.1	incongruent	Block1	incongruent/STIM_006.jpg	100
131.562	0.777	776.6	incongruent	Block1	incongruent/STIM_006.jpg	99
134.475	1.054	1053.9	incongruent	Block1	incongruent/STIM_007.jpg	99
137.918	0.744	743.5	incongruent	Block1	incongruent/STIM_007.jpg	100
141.138	1.103	1103.2	incongruent	Block1	incongruent/STIM_007.jpg	100
145.948	0.547	547.0	incongruent	Block1	incongruent/STIM_007.jpg	99
150.311	0.723	722.7	incongruent	Block1	incongruent/STIM_007.jpg	99
153.513	0.952	951.8	incongruent	Block1	incongruent/STIM_008.jpg	100
156.949	1.107	1107.4	incongruent	Block1	incongruent/STIM_008.jpg	100
160.802	0.698	698.3	incongruent	Block1	incongruent/STIM_008.jpg	100
164.468	0.939	939.4	incongruent	Block1	incongruent/STIM_008.jpg	100
169.376	0.647	647.4	incongruent	Block1	incongruent/STIM_008.jpg	100
173.769	0.908	908.5	incongruent	Block1	incongruent/STIM_009.jpg	99
176.936	0.594	594.4	incongruent	Block1	incongruent/STIM_009.jpg	99
179.723	0.675	675.2	incongruent	Block1	incongruent/STIM_009.jpg	99
183.391	0.609	609.1	incongruent	Block1	incongruent/STIM_009.jpg	100
187.98	0.674	674.3	incongruent	Block1	incongruent/STIM_009.jpg	100
191.783	0.671	670.7	incongruent	Block1	incongruent/STIM_010.jpg	100
195.112	1.16	1159.9	incongruent	Block1	incongruent/STIM_010.jpg	100
199.83	0.6	600.1	incongruent	Block1	incongruent/STIM_010.jpg	99
202.809	0.861	860.6	incongruent	Block1	incongruent/STIM_010.jpg	99
207.625	1.053	1052.6	incongruent	Block1	incongruent/STIM_010.jpg	100
212.099	0.936	936.3	incongruent	Block1	incongruent/STIM_011.jpg	100
