onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	1.661	correct	regulate	Run1	regulate/STIM_000.jpg
4.404	1.347	correct	regulate	Run1	regulate/STIM_000.jpg
7.793	1.169	incorrect	regulate	Run1	regulate/STIM_000.jpg
11.443	1.7	correct	regulate	Run1	regulate/STIM_000.jpg
15.579	1.908	correct	regulate	Run1	regulate/STIM_001.jpg
19.726	2.215	correct	regulate	Run1	regulate/STIM_001.jpg
24.208	1.694	correct	regulate	Run1	regulate/STIM_001.jpg
29.558	1.517	correct	regulate	Run1	regulate/STIM_001.jpg
34.107	1.14	correct	regulate	Run1	regulate/STIM_002.jpg
38.556	2.358	correct	regulate	Run1	regulate/STIM_002.jpg
43.926	1.296	correct	regulate	Run1	regulate/STIM_002.jpg
47.787	1.532	correct	regulate	Run1	regulate/STIM_002.jpg
51.522	1.132	correct	regulate	Run1	regulate/STIM_003.jpg
55.824	1.898	incorrect	regulate	Run1	regulate/STIM_003.jpg
60.411	2.022	correct	regulate	Run1	regulate/STIM_003.jpg
65.867	1.604	correct	regulate	Run1	regulate/STIM_003.jpg
70.094	2.366	correct	regulate	Run1	regulate/STIM_004.jpg
75.271	1.801	correct	regulate	Run1	regulate/STIM_004.jpg
80.731	1.734	correct	regulate	Run1	regulate/STIM_004.jpg
84.937	0.953	correct	regulate	Run1	regulate/STIM_004.jpg
89.195	1.523	correct	regulate	Run1	regulate/STIM_005.jpg
93.192	1.972	correct	regulate	Run1	regulate/STIM_005.jpg
97.799	1.183	incorrect	regulate	Run1	regulate/STIM_005.jpg
101.411	1.82	incorrect	regulate	Run1	regulate/STIM_005.jpg
106.159	1.834	correct	regulate	Run1	regulate/STIM_006.jpg
110.112	1.188	correct	regulate	Run1	regulate/STIM_006.jpg
114.13	1.926	correct	regulate	Run1	regulate/STIM_006.jpg
118.106	2.12	correct	regulate	Run1	regulate/STIM_006.jpg
122.294	1.809	incorrect	regulate	Run1	regulate/STIM_007.jpg
127.264	2.355	correct	regulate	Run1	regulate/STIM_007.jpg
132.455	1.983	correct	regulate	Run1	regulate/STIM_007.jpg
137.651	1.496	correct	regulate	Run1	regulate/STIM_007.jpg
142.904	2.448	incorrect	regulate	Run1	regulate/STIM_008.jpg
147.444	1.865	incorrect	regulate	Run1	regulate/STIM_008.jpg
151.479	1.626	incorrect	regulate	Run1	regulate/STIM_008.jpg
156.175	1.607	incorrect	regulate	Run1	regulate/STIM_008.jpg
160.725	1.331	correct	regulate	Run1	regulate/STIM_009.jpg
165.027	1.623	incorrect	regulate	Run1	regulate/STIM_009.jpg
168.96	1.965	correct	regulate	Run1	regulate/STIM_009.jpg
174.765	1.858	incorrect	regulate	Run1	regulate/STIM_009.jpg
180.255	1.214	correct	regulate	Run1	regulate/STIM_010.jpg
183.505	1.594	correct	regulate	Run1	regulate/STIM_010.jpg
188.283	1.62	correct	regulate	Run1	regulate/STIM_010.jpg
192.912	1.414	incorrect	regulate	Run1	regulate/STIM_010.jpg
197.704	1.392	incorrect	regulate	Run1	regulate/STIM_011.jpg
203.034	1.26	incorrect	regulate	Run1	regulate/STIM_011.jpg
207.035	1.464	correct	regulate	Run1	regulate/STIM_011.jpg
210.727	1.467	correct	regulate	Run1	regulate/STIM_011.jpg
215.431	1.894	correct	regulate	Run1	regulate/STIM_012.jpg
220.984	1.828	incorrect	regulate	Run1	regulate/STIM_012.jpg
226.303	2.263	incorrect	regulate	Run1	regulate/STIM_012.jpg
231.867	1.437	incorrect	regulate	Run1	regulate/STIM_012.jpg
236.875	1.268	incorrect	regulate	Run1	regulate/STIM_013.jpg
241.734	1.933	correct	regulate	Run1	regulate/STIM_013.jpg
245.921	1.452	correct	regulate	Run1	regulate/STIM_013.jpg
250.602	1.259	incorrect	regulate	Run1	regulate/STIM_013.jpg
254.281	2.437	correct	regulate	Run1	regulate/STIM_014.jpg
259.207	2.005	incorrect	regulate	Run1	regulate/STIM_014.jpg
263.713	2.109	correct	regulate	Run1	regulate/STIM_014.jpg
268.19	1.432	incorrect	regulate	Run1	regulate/STIM_014.jpg
271.896	1.85	correct	regulate	Run1	regulate/STIM_015.jpg
277.11	2.399	correct	regulate	Run1	regulate/STIM_015.jpg
281.712	1.317	correct	regulate	Run1	regulate/STIM_015.jpg
286.958	1.694	incorrect	regulate	Run1	regulate/STIM_015.jpg
291.733	2.572	correct	regulate	Run1	regulate/STIM_016.jpg
296.527	1.228	incorrect	regulate	Run1	regulate/STIM_016.jpg
300.866	1.912	incorrect	regulate	Run1	regulate/STIM_016.jpg
306.379	0.96	correct	regulate	Run1	regulate/STIM_016.jpg
309.818	1.305	correct	regulate	Run1	regulate/STIM_017.jpg
313.986	1.136	correct	regulate	Run1	regulate/STIM_017.jpg
318.274	1.294	incorrect	regulate	Run1	regulate/STIM_017.jpg
322.45	1.269	correct	regulate	Run1	regulate/STIM_017.jpg
326.422	2.538	correct	regulate	Run1	regulate/STIM_018.jpg
331.589	2.419	incorrect	regulate	Run1	regulate/STIM_018.jpg
337.026	1.701	incorrect	regulate	Run1	regulate/STIM_018.jpg
341.245	1.58	incorrect	regulate	Run1	regulate/STIM_018.jpg
346.739	1.971	correct	regulate	Run1	regulate/STIM_019.jpg
352.156	2.314	correct	regulate	Run1	regulate/STIM_019.jpg
356.913	1.872	correct	regulate	Run1	regulate/STIM_019.jpg
362.288	2.037	correct	regulate	Run1	regulate/STIM_019.jpg
366.833	2.478	correct	regulate	Run1	regulate/STIM_020.jpg
372.83	2.084	incorrect	regulate	Run1	regulate/STIM_020.jpg
378.164	2.145	correct	regulate	Run1	regulate/STIM_020.jpg
383.231	2.071	correct	regulate	Run1	regulate/STIM_020.jpg
388.014	2.489	correct	regulate	Run1	regulate/STIM_021.jpg
393.647	1.917	correct	regulate	Run1	regulate/STIM_021.jpg
399.015	1.945	correct	regulate	Run1	regulate/STIM_021.jpg
404.599	2.035	correct	regulate	Run1	regulate/STIM_021.jpg
410.262	1.129	incorrect	regulate	Run1	regulate/STIM_022.jpg
413.583	1.138	correct	regulate	Run1	regulate/STIM_022.jpg
418.475	1.99	correct	regulate	Run1	regulate/STIM_022.jpg
423.095	1.339	correct	regulate	Run1	regulate/STIM_022.jpg
426.984	1.343	correct	regulate	Run1	regulate/STIM_023.jpg
431.003	1.338	correct	regulate	Run1	regulate/STIM_023.jpg
434.475	1.887	correct	regulate	Run1	regulate/STIM_023.jpg
438.467	1.91	correct	regulate	Run1	regulate/STIM_023.jpg
443.762	1.562	correct	regulate	Run1	regulate/STIM_024.jpg
448.931	1.061	incorrect	regulate	Run1	regulate/STIM_024.jpg
452.584	1.941	correct	regulate	Run1	regulate/STIM_024.jpg
456.777	1.442	incorrect	regulate	Run1	regulate/STIM_024.jpg
461.391	1.274	correct	regulate	Run1	regulate/STIM_025.jpg
466.648	2.199	correct	regulate	Run1	regulate/STIM_025.jpg
471.694	1.37	correct	regulate	Run1	regulate/STIM_025.jpg
476.44	1.8	correct	regulate	Run1	regulate/STIM_025.jpg
480.976	1.725	correct	regulate	Run1	regulate/STIM_026.jpg
486.557	1.16	correct	regulate	Run1	regulate/STIM_026.jpg
489.842	1.067	incorrect	regulate	Run1	regulate/STIM_026.jpg
