onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	20.203	20203.0	learning	LS1	PICTURE_610.jpg	c	n/a
20.203	11.099	11099.0	learning	LS1	PICTURE_599.jpg	c	n/a
31.302	16.537	16537.0	learning	LS1	PICTURE_741.jpg	c	n/a
47.839	16.860	16860.0	learning	LS1	PICTURE_247.jpg	i	n/a
64.699	9.521	9521.0	learning	LS1	PICTURE_43.jpg	i	n/a
74.220	24.558	24558.0	learning	LS1	PICTURE_741.jpg	i	n/a
98.778	22.970	22970.0	learning	LS1	PICTURE_610.jpg	i	n/a
121.748	16.107	16107.0	learning	LS1	PICTURE_43.jpg	c	n/a
137.855	21.233	21233.0	learning	LS1	PICTURE_247.jpg	c	n/a
159.088	10.695	10695.0	learning	LS1	PICTURE_599.jpg	i	n/a
169.783	21.285	21285.0	learning	LS2	PICTURE_247.jpg	i	n/a
191.068	17.460	17460.0	learning	LS2	PICTURE_610.jpg	i	n/a
208.528	16.991	16991.0	learning	LS2	PICTURE_599.jpg	c	n/a
225.519	18.119	18119.0	learning	LS2	PICTURE_43.jpg	i	n/a
243.638	n/a	n/a	learning	LS2	PICTURE_741.jpg	i	n/a
268.638	14.783	14783.0	learning	LS2	PICTURE_43.jpg	c	n/a
283.421	14.795	14795.0	learning	LS2	PICTURE_247.jpg	c	n/a
298.216	10.172	10172.0	learning	LS2	PICTURE_610.jpg	c	n/a
308.388	11.617	11617.0	learning	LS2	PICTURE_741.jpg	c	n/a
320.005	17.861	17861.0	learning	LS2	PICTURE_599.jpg	i	n/a
337.866	13.747	13747.0	learning	LS3	PICTURE_43.jpg	i	n/a
351.613	11.519	11519.0	learning	LS3	PICTURE_247.jpg	i	n/a
363.132	12.648	12648.0	learning	LS3	PICTURE_610.jpg	i	n/a
375.780	12.981	12981.0	learning	LS3	PICTURE_741.jpg	i	n/a
388.761	8.992	8992.0	learning	LS3	PICTURE_599.jpg	i	n/a
397.753	10.924	10924.0	learning	LS3	PICTURE_610.jpg	c	n/a
408.677	10.454	10454.0	learning	LS3	PICTURE_43.jpg	c	n/a
419.131	8.225	8225.0	learning	LS3	PICTURE_599.jpg	c	n/a
427.356	11.433	11433.0	learning	LS3	PICTURE_247.jpg	c	n/a
438.789	11.761	11761.0	learning	LS3	PICTURE_741.jpg	c	n/a
450.550	15.156	15156.0	learning	LS4	PICTURE_599.jpg	i	n/a
465.706	8.298	8298.0	learning	LS4	PICTURE_610.jpg	c	n/a
474.004	19.176	19176.0	learning	LS4	PICTURE_741.jpg	c	n/a
493.180	17.108	17108.0	learning	LS4	PICTURE_610.jpg	i	n/a
510.288	11.047	11047.0	learning	LS4	PICTURE_741.jpg	i	n/a
521.335	14.574	14574.0	learning	LS4	PICTURE_43.jpg	i	n/a
535.909	12.027	12027.0	learning	LS4	PICTURE_247.jpg	i	n/a
547.936	12.998	12998.0	learning	LS4	PICTURE_43.jpg	c	n/a
560.934	12.211	12211.0	learning	LS4	PICTURE_247.jpg	c	n/a
573.145	10.621	10621.0	learning	LS4	PICTURE_599.jpg	c	n/a
583.766	12.879	12879.0	control	LS1	PICTURE_418.jpg	c	n/a
596.645	13.047	13047.0	control	LS1	PICTURE_485.jpg	i	n/a
609.692	12.737	12737.0	control	LS1	PICTURE_549.jpg	i	n/a
622.429	10.828	10828.0	control	LS1	PICTURE_485.jpg	c	n/a
633.257	13.863	13863.0	control	LS1	PICTURE_498.jpg	i	n/a
647.120	10.675	10675.0	control	LS1	PICTURE_549.jpg	c	n/a
657.795	13.083	13083.0	control	LS1	PICTURE_350.jpg	i	n/a
670.878	12.932	12932.0	control	LS1	PICTURE_418.jpg	i	n/a
683.810	9.747	9747.0	control	LS1	PICTURE_498.jpg	c	n/a
693.557	19.506	19506.0	control	LS1	PICTURE_350.jpg	c	n/a
713.063	19.709	19709.0	control	LS2	PICTURE_418.jpg	c	n/a
732.772	11.087	11087.0	control	LS2	PICTURE_549.jpg	i	n/a
743.859	13.176	13176.0	control	LS2	PICTURE_350.jpg	i	n/a
757.035	8.873	8873.0	control	LS2	PICTURE_485.jpg	c	n/a
765.908	9.522	9522.0	control	LS2	PICTURE_498.jpg	c	n/a
775.430	10.969	10969.0	control	LS2	PICTURE_350.jpg	c	n/a
786.399	8.579	8579.0	control	LS2	PICTURE_549.jpg	c	n/a
794.978	11.147	11147.0	control	LS2	PICTURE_485.jpg	i	n/a
806.125	13.076	13076.0	control	LS2	PICTURE_418.jpg	i	n/a
819.201	9.728	9728.0	control	LS2	PICTURE_498.jpg	i	n/a
828.929	13.284	13284.0	control	LS3	PICTURE_388.jpg	i	n/a
842.213	9.613	9613.0	control	LS3	PICTURE_552.jpg	c	n/a
851.826	16.817	16817.0	control	LS3	PICTURE_663.jpg	i	n/a
868.643	11.232	11232.0	control	LS3	PICTURE_314.jpg	c	n/a
879.875	10.923	10923.0	control	LS3	PICTURE_552.jpg	i	n/a
890.798	12.054	12054.0	control	LS3	PICTURE_663.jpg	c	n/a
902.852	13.665	13665.0	control	LS3	PICTURE_476.jpg	i	n/a
916.517	11.117	11117.0	control	LS3	PICTURE_388.jpg	c	n/a
927.634	12.408	12408.0	control	LS3	PICTURE_314.jpg	i	n/a
940.042	11.140	11140.0	control	LS3	PICTURE_476.jpg	c	n/a
951.182	10.063	10063.0	control	LS4	PICTURE_388.jpg	i	n/a
961.245	10.554	10554.0	control	LS4	PICTURE_476.jpg	c	n/a
971.799	9.123	9123.0	control	LS4	PICTURE_552.jpg	c	n/a
980.922	9.611	9611.0	control	LS4	PICTURE_314.jpg	i	n/a
990.533	10.423	10423.0	control	LS4	PICTURE_663.jpg	c	n/a
1000.956	9.153	9153.0	control	LS4	PICTURE_314.jpg	c	n/a
1010.109	8.842	8842.0	control	LS4	PICTURE_552.jpg	i	n/a
1018.951	9.173	9173.0	control	LS4	PICTURE_663.jpg	i	n/a
1028.124	8.862	8862.0	control	LS4	PICTURE_476.jpg	i	n/a
1036.986	9.033	9033.0	control	LS4	PICTURE_388.jpg	c	n/a
1046.019	14.960	14960.0	learning	LS1	PICTURE_52.jpg	i	n/a
1060.979	12.085	12085.0	learning	LS1	PICTURE_594.jpg	c	n/a
1073.064	10.816	10816.0	learning	LS1	PICTURE_581.jpg	c	n/a
1083.880	10.660	10660.0	learning	LS1	PICTURE_605.jpg	i	n/a
1094.540	10.022	10022.0	learning	LS1	PICTURE_576.jpg	i	n/a
1104.562	13.708	13708.0	learning	LS1	PICTURE_581.jpg	i	n/a
1118.270	23.463	23463.0	learning	LS1	PICTURE_594.jpg	i	n/a
1141.733	15.803	15803.0	learning	LS1	PICTURE_576.jpg	c	n/a
1157.536	14.215	14215.0	learning	LS1	PICTURE_605.jpg	c	n/a
1171.751	13.909	13909.0	learning	LS1	PICTURE_52.jpg	c	n/a
1185.660	10.592	10592.0	learning	LS2	PICTURE_581.jpg	c	n/a
1196.252	8.047	8047.0	learning	LS2	PICTURE_576.jpg	c	n/a
1204.299	10.613	10613.0	learning	LS2	PICTURE_52.jpg	i	n/a
