trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	1.057736	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.057736	1
2	go	1	go_only	1	1	1	0.842196	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.842196	1
3	go	1	go_only	1	1	1	1.327673	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.327673	1
4	go	1	go_only	1	1	1	0.828139	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.828139	1
5	go	1	go_only	1	1	1	0.810032	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.810032	1
6	go	1	go_only	1	1	1	1.059316	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.059316	1
7	go	1	go_only	1	1	1	0.708966	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.708966	1
8	go	1	go_only	1	1	1	0.893860	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.893860	1
9	go	1	go_only	1	1	1	0.876541	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.876541	1
10	go	1	go_only	1	1	1	0.744070	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.744070	1
11	go	1	go_only	1	1	1	0.794988	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.794988	1
12	go	1	go_only	1	1	1	0.711106	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.711106	1
13	go	1	go_only	1	1	1	1.043421	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.043421	1
14	go	1	go_only	1	1	1	0.795946	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.795946	1
15	go	1	go_only	1	1	1	0.841208	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.841208	1
16	go	1	go_only	1	1	1	0.844573	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.844573	1
17	go	1	go_only	1	1	1	0.828749	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.828749	1
18	go	1	go_only	1	1	1	0.744008	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.744008	1
19	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.375139	1	stopped_early	0	0.375139	1
