onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
24.142	1.973	1	learning	LS1	h35_p50_k_down_right.jpg
28.828	1.969	0	learning	LS1	h33_p11_k_down_right.jpg
33.498	0.810	0	learning	LS1	h12_p4_k_down_left.jpg
38.168	1.914	1	learning	LS1	h33_p11_k_down_right.jpg
42.838	1.959	1	learning	LS1	h117_p6_k_up_left.jpg
47.525	0.567	1	learning	LS1	h94_p2_k_up_left.jpg
52.194	0.259	1	learning	LS1	h117_p6_k_up_left.jpg
56.864	0.001	1	learning	LS1	h35_p50_k_down_right.jpg
61.518	0.790	0	learning	LS1	h94_p2_k_up_left.jpg
66.187	1.815	1	learning	LS1	h12_p4_k_down_left.jpg
75.360	1.624	1	learning	LS2	h117_p6_k_up_left.jpg
80.030	0.073	1	learning	LS2	h94_p2_k_up_left.jpg
84.700	2.082	0	learning	LS2	h12_p4_k_down_left.jpg
89.370	0.975	1	learning	LS2	h33_p11_k_down_right.jpg
94.023	n/a	n/a	learning	LS2	n/a
98.676	0.156	1	learning	LS2	h33_p11_k_down_right.jpg
103.346	0.967	0	learning	LS2	h35_p50_k_down_right.jpg
108.016	0.754	1	learning	LS2	h117_p6_k_up_left.jpg
112.686	1.376	1	learning	LS2	h94_p2_k_up_left.jpg
117.356	1.164	1	learning	LS2	h35_p50_k_down_right.jpg
126.529	0.036	1	learning	LS3	h117_p6_k_up_left.jpg
131.182	1.099	1	learning	LS3	h33_p11_k_down_right.jpg
135.852	0.969	1	learning	LS3	h12_p4_k_down_left.jpg
140.505	0.260	1	learning	LS3	h33_p11_k_down_right.jpg
145.175	1.793	1	learning	LS3	h12_p4_k_down_left.jpg
149.845	0.508	1	learning	LS3	h94_p2_k_up_left.jpg
154.498	0.200	1	learning	LS3	h35_p50_k_down_right.jpg
159.151	1.114	1	learning	LS3	h117_p6_k_up_left.jpg
163.804	0.799	1	learning	LS3	h94_p2_k_up_left.jpg
168.474	0.625	1	learning	LS3	h35_p50_k_down_right.jpg
177.647	1.557	1	learning	LS4	h35_p50_k_down_right.jpg
182.300	0.465	1	learning	LS4	h12_p4_k_down_left.jpg
186.970	1.024	1	learning	LS4	h117_p6_k_up_left.jpg
191.623	1.531	1	learning	LS4	h33_p11_k_down_right.jpg
196.293	0.889	1	learning	LS4	h35_p50_k_down_right.jpg
200.963	0.015	1	learning	LS4	h33_p11_k_down_right.jpg
205.616	0.971	1	learning	LS4	h94_p2_k_up_left.jpg
210.269	0.930	1	learning	LS4	h12_p4_k_down_left.jpg
214.922	1.167	1	learning	LS4	h94_p2_k_up_left.jpg
219.609	1.529	1	learning	LS4	h117_p6_k_up_left.jpg
246.861	1.529	0	learning	LS1	h53_p33_k_down_right.jpg
251.547	1.102	1	learning	LS1	h82_p21_k_up_right.jpg
256.234	0.461	1	learning	LS1	h53_p33_k_down_right.jpg
260.921	1.326	1	learning	LS1	h22_p21_k_down_left.jpg
265.607	1.159	0	learning	LS1	h82_p21_k_up_right.jpg
270.294	0.318	1	learning	LS1	h107_p42_k_up_right.jpg
274.963	1.251	1	learning	LS1	h22_p21_k_down_left.jpg
279.633	0.683	1	learning	LS1	h108_p27_k_up_left.jpg
284.303	0.175	0	learning	LS1	h107_p42_k_up_right.jpg
288.973	1.257	1	learning	LS1	h108_p27_k_up_left.jpg
298.196	0.632	1	learning	LS2	h107_p42_k_up_right.jpg
302.866	1.300	1	learning	LS2	h107_p42_k_up_right.jpg
307.536	1.147	1	learning	LS2	h22_p21_k_down_left.jpg
312.205	0.623	1	learning	LS2	h108_p27_k_up_left.jpg
