onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	n/a	n/a	learning	LS1	PICTURE_68.jpg	c	late
25.000	11.076	correct	learning	LS1	PICTURE_71.jpg	c	hit
36.076	10.798	correct	learning	LS1	PICTURE_68.jpg	i	correct rejection
46.874	13.081	correct	learning	LS1	PICTURE_67.jpg	c	hit
59.955	10.080	incorrect	learning	LS1	PICTURE_74.jpg	c	miss
70.035	15.554	incorrect	learning	LS1	PICTURE_72.jpg	i	false alarm
85.589	15.435	correct	learning	LS1	PICTURE_74.jpg	i	correct rejection
101.024	10.201	incorrect	learning	LS1	PICTURE_67.jpg	i	false alarm
111.225	16.320	correct	learning	LS1	PICTURE_72.jpg	c	hit
127.545	11.085	correct	learning	LS1	PICTURE_71.jpg	i	correct rejection
138.630	9.432	correct	learning	LS2	PICTURE_72.jpg	c	hit
148.062	9.475	correct	learning	LS2	PICTURE_71.jpg	i	correct rejection
157.537	8.238	correct	learning	LS2	PICTURE_67.jpg	c	hit
165.775	10.998	incorrect	learning	LS2	PICTURE_74.jpg	i	false alarm
176.773	10.241	correct	learning	LS2	PICTURE_68.jpg	c	hit
187.014	8.845	correct	learning	LS2	PICTURE_71.jpg	c	hit
195.859	9.048	correct	learning	LS2	PICTURE_72.jpg	i	correct rejection
204.907	13.249	correct	learning	LS2	PICTURE_74.jpg	c	hit
218.156	10.892	incorrect	learning	LS2	PICTURE_67.jpg	i	false alarm
229.048	13.014	correct	learning	LS2	PICTURE_68.jpg	i	correct rejection
242.062	10.242	correct	learning	LS3	PICTURE_67.jpg	i	correct rejection
252.304	8.686	correct	learning	LS3	PICTURE_74.jpg	c	hit
260.990	13.527	correct	learning	LS3	PICTURE_72.jpg	c	hit
274.517	8.291	correct	learning	LS3	PICTURE_68.jpg	i	correct rejection
282.808	8.656	correct	learning	LS3	PICTURE_74.jpg	i	correct rejection
291.464	10.938	correct	learning	LS3	PICTURE_68.jpg	c	hit
302.402	7.942	correct	learning	LS3	PICTURE_71.jpg	c	hit
310.344	14.862	correct	learning	LS3	PICTURE_72.jpg	i	correct rejection
325.206	8.826	correct	learning	LS3	PICTURE_67.jpg	c	hit
334.032	10.309	correct	learning	LS3	PICTURE_71.jpg	i	correct rejection
344.341	13.773	correct	learning	LS4	PICTURE_74.jpg	i	correct rejection
358.114	9.178	correct	learning	LS4	PICTURE_71.jpg	i	correct rejection
367.292	8.899	correct	learning	LS4	PICTURE_67.jpg	i	correct rejection
376.191	7.183	correct	learning	LS4	PICTURE_71.jpg	c	hit
383.374	11.224	correct	learning	LS4	PICTURE_74.jpg	c	hit
394.598	10.945	correct	learning	LS4	PICTURE_68.jpg	i	correct rejection
405.543	11.627	correct	learning	LS4	PICTURE_72.jpg	c	hit
417.170	10.230	correct	learning	LS4	PICTURE_68.jpg	c	hit
427.400	9.794	correct	learning	LS4	PICTURE_72.jpg	i	correct rejection
437.194	7.758	correct	learning	LS4	PICTURE_67.jpg	c	hit
444.952	12.610	correct	learning	LS1	PICTURE_38.jpg	c	hit
457.562	15.050	correct	learning	LS1	PICTURE_26.jpg	c	hit
472.612	12.056	incorrect	learning	LS1	PICTURE_659.jpg	c	miss
484.668	14.969	incorrect	learning	LS1	PICTURE_654.jpg	i	false alarm
499.637	11.654	incorrect	learning	LS1	PICTURE_212.jpg	i	false alarm
511.291	17.615	correct	learning	LS1	PICTURE_654.jpg	c	hit
528.906	13.178	correct	learning	LS1	PICTURE_659.jpg	i	correct rejection
542.084	13.053	correct	learning	LS1	PICTURE_38.jpg	i	correct rejection
555.137	11.336	correct	learning	LS1	PICTURE_26.jpg	i	correct rejection
566.473	11.218	correct	learning	LS1	PICTURE_212.jpg	c	hit
577.691	11.005	correct	learning	LS2	PICTURE_654.jpg	c	hit
588.696	17.924	correct	learning	LS2	PICTURE_26.jpg	i	correct rejection
606.620	7.731	correct	learning	LS2	PICTURE_212.jpg	c	hit
614.351	7.613	correct	learning	LS2	PICTURE_659.jpg	c	hit
621.964	9.735	correct	learning	LS2	PICTURE_212.jpg	i	correct rejection
631.699	8.495	correct	learning	LS2	PICTURE_26.jpg	c	hit
640.194	8.379	correct	learning	LS2	PICTURE_654.jpg	i	correct rejection
648.573	9.864	correct	learning	LS2	PICTURE_38.jpg	i	correct rejection
658.437	9.746	correct	learning	LS2	PICTURE_659.jpg	i	correct rejection
668.183	8.827	correct	learning	LS2	PICTURE_38.jpg	c	hit
677.010	12.293	correct	learning	LS3	PICTURE_26.jpg	i	correct rejection
689.303	7.218	correct	learning	LS3	PICTURE_659.jpg	i	correct rejection
696.521	7.738	correct	learning	LS3	PICTURE_38.jpg	c	hit
704.259	8.740	correct	learning	LS3	PICTURE_659.jpg	c	hit
712.999	10.543	correct	learning	LS3	PICTURE_654.jpg	i	correct rejection
723.542	11.384	correct	learning	LS3	PICTURE_212.jpg	i	correct rejection
734.926	10.308	correct	learning	LS3	PICTURE_654.jpg	c	hit
745.234	10.351	correct	learning	LS3	PICTURE_38.jpg	i	correct rejection
755.585	7.993	correct	learning	LS3	PICTURE_26.jpg	c	hit
763.578	9.476	correct	learning	LS3	PICTURE_212.jpg	c	hit
773.054	7.342	correct	learning	LS4	PICTURE_26.jpg	c	hit
780.396	9.623	correct	learning	LS4	PICTURE_659.jpg	i	correct rejection
790.019	9.668	correct	learning	LS4	PICTURE_654.jpg	c	hit
799.687	8.268	correct	learning	LS4	PICTURE_212.jpg	c	hit
807.955	7.992	correct	learning	LS4	PICTURE_38.jpg	i	correct rejection
815.947	9.474	correct	learning	LS4	PICTURE_659.jpg	c	hit
825.421	8.395	correct	learning	LS4	PICTURE_26.jpg	i	correct rejection
833.816	10.677	correct	learning	LS4	PICTURE_38.jpg	c	hit
844.493	10.080	correct	learning	LS4	PICTURE_654.jpg	i	correct rejection
854.573	11.402	correct	learning	LS4	PICTURE_212.jpg	i	correct rejection
865.975	10.014	incorrect	learning	LS1	PICTURE_379.jpg	i	false alarm
875.989	11.976	correct	learning	LS1	PICTURE_465.jpg	c	hit
887.965	10.899	correct	learning	LS1	PICTURE_692.jpg	i	correct rejection
898.864	9.975	incorrect	learning	LS1	PICTURE_592.jpg	i	false alarm
908.839	13.856	correct	learning	LS1	PICTURE_379.jpg	c	hit
922.695	9.581	correct	learning	LS1	PICTURE_592.jpg	c	hit
932.276	12.815	incorrect	learning	LS1	PICTURE_640.jpg	i	false alarm
945.091	11.098	correct	learning	LS1	PICTURE_692.jpg	c	hit
956.189	11.141	correct	learning	LS1	PICTURE_465.jpg	i	correct rejection
967.330	10.545	correct	learning	LS1	PICTURE_640.jpg	c	hit
977.875	8.732	correct	learning	LS2	PICTURE_640.jpg	c	hit
986.607	9.095	correct	learning	LS2	PICTURE_592.jpg	c	hit
995.702	12.816	correct	learning	LS2	PICTURE_640.jpg	i	correct rejection
1008.518	10.940	correct	learning	LS2	PICTURE_692.jpg	i	correct rejection
1019.458	9.223	correct	learning	LS2	PICTURE_379.jpg	c	hit
1028.681	9.906	correct	learning	LS2	PICTURE_592.jpg	i	correct rejection
1038.587	9.630	correct	learning	LS2	PICTURE_465.jpg	c	hit
1048.217	8.393	correct	learning	LS2	PICTURE_379.jpg	i	correct rejection
1056.610	11.952	incorrect	learning	LS2	PICTURE_465.jpg	i	false alarm
1068.562	10.395	correct	learning	LS2	PICTURE_692.jpg	c	hit
1078.957	8.583	correct	learning	LS3	PICTURE_692.jpg	c	hit
1087.540	n/a	n/a	learning	LS3	PICTURE_379.jpg	c	late
1112.540	7.708	correct	learning	LS3	PICTURE_640.jpg	c	hit
1120.248	8.869	correct	learning	LS3	PICTURE_465.jpg	i	correct rejection
1129.117	9.393	correct	learning	LS3	PICTURE_592.jpg	i	correct rejection
1138.510	22.869	correct	learning	LS3	PICTURE_640.jpg	i	correct rejection
1161.379	13.157	correct	learning	LS3	PICTURE_379.jpg	i	correct rejection
1174.536	9.041	correct	learning	LS3	PICTURE_592.jpg	c	hit
1183.577	9.883	correct	learning	LS3	PICTURE_692.jpg	i	correct rejection
1193.460	9.926	correct	learning	LS3	PICTURE_465.jpg	c	hit
1203.386	10.670	correct	learning	LS4	PICTURE_379.jpg	i	correct rejection
1214.056	10.553	correct	learning	LS4	PICTURE_592.jpg	c	hit
1224.609	7.877	correct	learning	LS4	PICTURE_640.jpg	c	hit
1232.486	7.584	correct	learning	LS4	PICTURE_465.jpg	c	hit
1240.070	10.825	correct	learning	LS4	PICTURE_379.jpg	c	hit
1250.895	9.588	correct	learning	LS4	PICTURE_640.jpg	i	correct rejection
1260.483	10.749	correct	learning	LS4	PICTURE_692.jpg	i	correct rejection
1271.232	9.033	correct	learning	LS4	PICTURE_465.jpg	i	correct rejection
1280.265	8.435	correct	learning	LS4	PICTURE_592.jpg	i	correct rejection
1288.700	10.078	correct	learning	LS4	PICTURE_692.jpg	c	hit
1298.778	13.008	correct	control	LS1	PICTURE_540.jpg	c	hit
1311.786	15.283	correct	control	LS1	PICTURE_263.jpg	i	correct rejection
1327.069	12.447	correct	control	LS1	PICTURE_491.jpg	c	hit
1339.516	12.330	correct	control	LS1	PICTURE_116.jpg	i	correct rejection
1351.846	10.774	correct	control	LS1	PICTURE_491.jpg	i	correct rejection
1362.620	10.976	correct	control	LS1	PICTURE_135.jpg	c	hit
1373.596	9.921	correct	control	LS1	PICTURE_263.jpg	c	hit
1383.517	8.821	correct	control	LS1	PICTURE_116.jpg	c	hit
1392.338	9.184	correct	control	LS1	PICTURE_540.jpg	i	correct rejection
1401.522	11.785	correct	control	LS1	PICTURE_135.jpg	i	correct rejection
1413.307	11.571	correct	control	LS2	PICTURE_540.jpg	i	correct rejection
1424.878	10.016	correct	control	LS2	PICTURE_491.jpg	i	correct rejection
1434.894	10.857	correct	control	LS2	PICTURE_135.jpg	c	hit
1445.751	7.861	correct	control	LS2	PICTURE_116.jpg	c	hit
1453.612	8.543	correct	control	LS2	PICTURE_263.jpg	i	correct rejection
1462.155	8.427	correct	control	LS2	PICTURE_135.jpg	i	correct rejection
1470.582	9.271	correct	control	LS2	PICTURE_491.jpg	c	hit
1479.853	7.553	correct	control	LS2	PICTURE_540.jpg	c	hit
1487.406	10.315	correct	control	LS2	PICTURE_263.jpg	c	hit
1497.721	9.559	correct	control	LS2	PICTURE_116.jpg	i	correct rejection
1507.280	12.064	correct	control	LS3	PICTURE_111.jpg	i	correct rejection
1519.344	13.067	correct	control	LS3	PICTURE_151.jpg	i	correct rejection
1532.411	8.952	correct	control	LS3	PICTURE_111.jpg	c	hit
1541.363	13.631	correct	control	LS3	PICTURE_234.jpg	c	hit
1554.994	9.195	correct	control	LS3	PICTURE_151.jpg	c	hit
1564.189	10.358	correct	control	LS3	PICTURE_234.jpg	i	correct rejection
1574.547	8.482	correct	control	LS3	PICTURE_119.jpg	c	hit
1583.029	11.243	correct	control	LS3	PICTURE_621.jpg	i	correct rejection
1594.272	12.084	correct	control	LS3	PICTURE_119.jpg	i	correct rejection
1606.356	9.727	correct	control	LS3	PICTURE_621.jpg	c	hit
1616.083	12.393	correct	control	LS4	PICTURE_151.jpg	i	correct rejection
1628.476	8.596	correct	control	LS4	PICTURE_119.jpg	i	correct rejection
1637.072	12.639	correct	control	LS4	PICTURE_151.jpg	c	hit
1649.711	9.321	correct	control	LS4	PICTURE_234.jpg	i	correct rejection
1659.032	9.045	correct	control	LS4	PICTURE_119.jpg	c	hit
1668.077	10.208	correct	control	LS4	PICTURE_621.jpg	i	correct rejection
1678.285	8.491	correct	control	LS4	PICTURE_234.jpg	c	hit
1686.776	8.214	correct	control	LS4	PICTURE_111.jpg	c	hit
