onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	n/a	n/a	learning	LS1	PICTURE_68.jpg	c	n/a
25.000	11.076	11076.0	learning	LS1	PICTURE_71.jpg	c	n/a
36.076	10.798	10798.0	learning	LS1	PICTURE_68.jpg	i	n/a
46.874	13.081	13081.0	learning	LS1	PICTURE_67.jpg	c	n/a
59.955	10.080	10080.0	learning	LS1	PICTURE_74.jpg	c	n/a
70.035	15.554	15554.0	learning	LS1	PICTURE_72.jpg	i	n/a
85.589	15.435	15435.0	learning	LS1	PICTURE_74.jpg	i	n/a
101.024	10.201	10201.0	learning	LS1	PICTURE_67.jpg	i	n/a
111.225	16.320	16320.0	learning	LS1	PICTURE_72.jpg	c	n/a
127.545	11.085	11085.0	learning	LS1	PICTURE_71.jpg	i	n/a
138.630	9.432	9432.0	learning	LS2	PICTURE_72.jpg	c	n/a
148.062	9.475	9475.0	learning	LS2	PICTURE_71.jpg	i	n/a
157.537	8.238	8238.0	learning	LS2	PICTURE_67.jpg	c	n/a
165.775	10.998	10998.0	learning	LS2	PICTURE_74.jpg	i	n/a
176.773	10.241	10241.0	learning	LS2	PICTURE_68.jpg	c	n/a
187.014	8.845	8845.0	learning	LS2	PICTURE_71.jpg	c	n/a
195.859	9.048	9048.0	learning	LS2	PICTURE_72.jpg	i	n/a
204.907	13.249	13249.0	learning	LS2	PICTURE_74.jpg	c	n/a
218.156	10.892	10892.0	learning	LS2	PICTURE_67.jpg	i	n/a
229.048	13.014	13014.0	learning	LS2	PICTURE_68.jpg	i	n/a
242.062	10.242	10242.0	learning	LS3	PICTURE_67.jpg	i	n/a
252.304	8.686	8686.0	learning	LS3	PICTURE_74.jpg	c	n/a
260.990	13.527	13527.0	learning	LS3	PICTURE_72.jpg	c	n/a
274.517	8.291	8291.0	learning	LS3	PICTURE_68.jpg	i	n/a
282.808	8.656	8656.0	learning	LS3	PICTURE_74.jpg	i	n/a
291.464	10.938	10938.0	learning	LS3	PICTURE_68.jpg	c	n/a
302.402	7.942	7942.0	learning	LS3	PICTURE_71.jpg	c	n/a
310.344	14.862	14862.0	learning	LS3	PICTURE_72.jpg	i	n/a
325.206	8.826	8826.0	learning	LS3	PICTURE_67.jpg	c	n/a
334.032	10.309	10309.0	learning	LS3	PICTURE_71.jpg	i	n/a
344.341	13.773	13773.0	learning	LS4	PICTURE_74.jpg	i	n/a
358.114	9.178	9178.0	learning	LS4	PICTURE_71.jpg	i	n/a
367.292	8.899	8899.0	learning	LS4	PICTURE_67.jpg	i	n/a
376.191	7.183	7183.0	learning	LS4	PICTURE_71.jpg	c	n/a
383.374	11.224	11224.0	learning	LS4	PICTURE_74.jpg	c	n/a
394.598	10.945	10945.0	learning	LS4	PICTURE_68.jpg	i	n/a
405.543	11.627	11627.0	learning	LS4	PICTURE_72.jpg	c	n/a
417.170	10.230	10230.0	learning	LS4	PICTURE_68.jpg	c	n/a
427.400	9.794	9794.0	learning	LS4	PICTURE_72.jpg	i	n/a
437.194	7.758	7758.0	learning	LS4	PICTURE_67.jpg	c	n/a
444.952	12.610	12610.0	learning	LS1	PICTURE_38.jpg	c	n/a
457.562	15.050	15050.0	learning	LS1	PICTURE_26.jpg	c	n/a
472.612	12.056	12056.0	learning	LS1	PICTURE_659.jpg	c	n/a
484.668	14.969	14969.0	learning	LS1	PICTURE_654.jpg	i	n/a
499.637	11.654	11654.0	learning	LS1	PICTURE_212.jpg	i	n/a
511.291	17.615	17615.0	learning	LS1	PICTURE_654.jpg	c	n/a
528.906	13.178	13178.0	learning	LS1	PICTURE_659.jpg	i	n/a
542.084	13.053	13053.0	learning	LS1	PICTURE_38.jpg	i	n/a
555.137	11.336	11336.0	learning	LS1	PICTURE_26.jpg	i	n/a
566.473	11.218	11218.0	learning	LS1	PICTURE_212.jpg	c	n/a
577.691	11.005	11005.0	learning	LS2	PICTURE_654.jpg	c	n/a
588.696	17.924	17924.0	learning	LS2	PICTURE_26.jpg	i	n/a
606.620	7.731	7731.0	learning	LS2	PICTURE_212.jpg	c	n/a
614.351	7.613	7613.0	learning	LS2	PICTURE_659.jpg	c	n/a
621.964	9.735	9735.0	learning	LS2	PICTURE_212.jpg	i	n/a
631.699	8.495	8495.0	learning	LS2	PICTURE_26.jpg	c	n/a
640.194	8.379	8379.0	learning	LS2	PICTURE_654.jpg	i	n/a
648.573	9.864	9864.0	learning	LS2	PICTURE_38.jpg	i	n/a
658.437	9.746	9746.0	learning	LS2	PICTURE_659.jpg	i	n/a
668.183	8.827	8827.0	learning	LS2	PICTURE_38.jpg	c	n/a
677.010	12.293	12293.0	learning	LS3	PICTURE_26.jpg	i	n/a
689.303	7.218	7218.0	learning	LS3	PICTURE_659.jpg	i	n/a
696.521	7.738	7738.0	learning	LS3	PICTURE_38.jpg	c	n/a
704.259	8.740	8740.0	learning	LS3	PICTURE_659.jpg	c	n/a
712.999	10.543	10543.0	learning	LS3	PICTURE_654.jpg	i	n/a
723.542	11.384	11384.0	learning	LS3	PICTURE_212.jpg	i	n/a
734.926	10.308	10308.0	learning	LS3	PICTURE_654.jpg	c	n/a
745.234	10.351	10351.0	learning	LS3	PICTURE_38.jpg	i	n/a
755.585	7.993	7993.0	learning	LS3	PICTURE_26.jpg	c	n/a
763.578	9.476	9476.0	learning	LS3	PICTURE_212.jpg	c	n/a
773.054	7.342	7342.0	learning	LS4	PICTURE_26.jpg	c	n/a
780.396	9.623	9623.0	learning	LS4	PICTURE_659.jpg	i	n/a
790.019	9.668	9668.0	learning	LS4	PICTURE_654.jpg	c	n/a
799.687	8.268	8268.0	learning	LS4	PICTURE_212.jpg	c	n/a
807.955	7.992	7992.0	learning	LS4	PICTURE_38.jpg	i	n/a
815.947	9.474	9474.0	learning	LS4	PICTURE_659.jpg	c	n/a
825.421	8.395	8395.0	learning	LS4	PICTURE_26.jpg	i	n/a
833.816	10.677	10677.0	learning	LS4	PICTURE_38.jpg	c	n/a
844.493	10.080	10080.0	learning	LS4	PICTURE_654.jpg	i	n/a
854.573	11.402	11402.0	learning	LS4	PICTURE_212.jpg	i	n/a
865.975	10.014	10014.0	learning	LS1	PICTURE_379.jpg	i	n/a
875.989	11.976	11976.0	learning	LS1	PICTURE_465.jpg	c	n/a
887.965	10.899	10899.0	learning	LS1	PICTURE_692.jpg	i	n/a
898.864	9.975	9975.0	learning	LS1	PICTURE_592.jpg	i	n/a
908.839	13.856	13856.0	learning	LS1	PICTURE_379.jpg	c	n/a
922.695	9.581	9581.0	learning	LS1	PICTURE_592.jpg	c	n/a
932.276	12.815	12815.0	learning	LS1	PICTURE_640.jpg	i	n/a
945.091	11.098	11098.0	learning	LS1	PICTURE_692.jpg	c	n/a
956.189	11.141	11141.0	learning	LS1	PICTURE_465.jpg	i	n/a
967.330	10.545	10545.0	learning	LS1	PICTURE_640.jpg	c	n/a
977.875	8.732	8732.0	learning	LS2	PICTURE_640.jpg	c	n/a
986.607	9.095	9095.0	learning	LS2	PICTURE_592.jpg	c	n/a
995.702	12.816	12816.0	learning	LS2	PICTURE_640.jpg	i	n/a
1008.518	10.940	10940.0	learning	LS2	PICTURE_692.jpg	i	n/a
1019.458	9.223	9223.0	learning	LS2	PICTURE_379.jpg	c	n/a
1028.681	9.906	9906.0	learning	LS2	PICTURE_592.jpg	i	n/a
1038.587	9.630	9630.0	learning	LS2	PICTURE_465.jpg	c	n/a
1048.217	8.393	8393.0	learning	LS2	PICTURE_379.jpg	i	n/a
1056.610	11.952	11952.0	learning	LS2	PICTURE_465.jpg	i	n/a
1068.562	10.395	10395.0	learning	LS2	PICTURE_692.jpg	c	n/a
1078.957	8.583	8583.0	learning	LS3	PICTURE_692.jpg	c	n/a
1087.540	n/a	n/a	learning	LS3	PICTURE_379.jpg	c	n/a
1112.540	7.708	7708.0	learning	LS3	PICTURE_640.jpg	c	n/a
1120.248	8.869	8869.0	learning	LS3	PICTURE_465.jpg	i	n/a
1129.117	9.393	9393.0	learning	LS3	PICTURE_592.jpg	i	n/a
1138.510	22.869	22869.0	learning	LS3	PICTURE_640.jpg	i	n/a
1161.379	13.157	13157.0	learning	LS3	PICTURE_379.jpg	i	n/a
1174.536	9.041	9041.0	learning	LS3	PICTURE_592.jpg	c	n/a
