trial_index	trial_type	block_number	mean_velocity
55	go	4	869.729812
56	go	4	936.338650
57	go	4	887.716462
58	go	4	826.128098
59	go	4	898.798059
60	go	4	868.832182
61	nogo	4	920.596330
62	go	4	979.630934
63	go	4	1118.293911
64	go	4	1202.511465
65	nogo	4	1018.622853
66	go	4	1265.136300
67	go	4	754.057100
68	go	4	1201.453080
69	go	4	926.095796
70	go	4	970.480829
71	nogo	4	758.533093
72	go	4	977.557383
73	go	4	877.482357
74	go	4	1210.576500
75	go	4	1054.112586
76	nogo	4	791.847654
77	go	4	1204.017704
78	go	4	1140.082101
79	nogo	4	1111.280786
80	go	4	852.728593
81	go	4	737.147519
82	go	4	835.853685
83	go	4	499.126221
84	go	4	822.184090
85	nogo	4	850.028924
86	go	4	678.416281
87	go	4	771.293415
88	go	4	704.599548
89	go	4	641.612916
90	go	4	638.221775
91	go	4	572.336404
92	go	4	837.662355
93	go	4	925.770796
94	go	4	878.139702
95	go	4	957.177044
96	go	4	787.977755
97	nogo	4	863.814772
98	go	4	935.271370
99	go	4	923.083744
100	go	4	967.876030
101	go	4	664.615876
102	go	4	1018.050378
103	go	4	772.729951
104	go	4	838.294078
105	go	4	613.865600
106	nogo	4	427.998421
107	go	4	711.227234
108	nogo	4	716.667928
109	go	4	781.072431
110	nogo	4	726.429070
111	go	4	1047.910529
112	nogo	4	851.009605
113	go	4	995.586267
114	nogo	4	568.608001
115	go	5	891.875516
116	go	5	747.788208
117	go	5	992.904542
118	go	5	1174.548896
119	go	5	1069.527084
120	go	5	901.058372
121	go	5	992.168656
122	go	5	769.424193
123	go	5	724.019805
124	go	5	938.625121
125	go	5	875.974228
126	go	5	1003.729688
127	nogo	5	924.909478
128	go	5	937.349139
129	go	5	1148.040350
130	go	5	495.164862
131	nogo	5	756.596296
132	go	5	1055.057923
133	go	5	803.182928
134	go	5	884.749062
135	go	5	940.852084
136	go	5	550.723159
137	nogo	5	764.425462
138	go	5	827.136432
139	go	5	675.287064
140	go	5	641.480391
141	nogo	5	851.549169
142	go	5	842.614802
143	nogo	5	682.097280
144	go	5	907.869502
145	go	5	805.819434
146	nogo	5	578.412611
147	go	5	560.498101
148	go	5	888.883486
149	go	5	772.908765
150	go	5	976.904071
151	go	5	664.585652
152	go	5	725.517597
153	go	5	1001.728876
154	nogo	5	936.977797
155	go	5	934.967829
156	nogo	5	930.160697
157	go	5	697.041756
158	go	5	533.141426
159	go	5	586.143282
160	nogo	5	549.261926
161	go	5	519.550892
162	go	5	842.657542
163	go	5	676.047903
164	go	5	941.330167
165	go	5	780.402870
166	go	5	993.398714
167	go	5	765.589632
168	nogo	5	804.603704
169	go	5	1097.939934
170	go	5	914.860909
171	go	5	975.724682
172	nogo	5	809.205100
173	go	5	1014.182349
174	nogo	5	753.987362
193	go	7	1127.637344
194	go	7	1050.948345
195	go	7	1151.473801
196	go	7	853.241964
197	go	7	1127.614344
198	nogo	7	1058.245969
199	go	7	1269.233395
200	go	7	1137.677251
201	go	7	1068.647909
202	nogo	7	742.399337
203	go	7	1010.092813
204	go	7	953.836664
205	nogo	7	930.319356
206	go	7	1310.211056
207	nogo	7	1096.889697
208	go	7	1029.456099
209	go	7	1432.996918
210	nogo	7	1027.370221
211	go	7	947.106761
212	go	7	985.363531
213	go	7	1118.011507
214	nogo	7	781.845038
215	go	7	844.304127
216	go	7	963.766841
217	go	7	1005.757812
218	go	7	940.321092
219	go	7	967.467540
220	go	7	1303.978050
221	go	7	1266.236576
222	go	7	1051.175267
223	nogo	7	927.812557
224	go	7	975.411425
225	nogo	7	947.362871
226	go	7	1080.266208
227	go	7	1119.941637
228	go	7	972.759033
229	go	7	1047.972846
230	go	7	932.628127
231	go	7	756.446549
232	go	7	977.132873
233	go	7	1100.149737
234	nogo	7	938.809449
235	go	7	1035.599069
236	nogo	7	963.444453
237	go	7	1143.651097
238	nogo	7	900.022793
239	go	7	962.783860
240	go	7	1197.758230
241	go	7	n/a
242	go	7	1097.668778
243	go	7	835.306898
244	go	7	n/a
245	go	7	1037.946873
246	go	7	1081.864290
247	go	7	983.664304
248	nogo	7	944.174174
249	go	7	1393.374233
250	go	7	939.788646
251	go	7	779.931448
252	go	7	1219.115228
253	go	8	1127.320836
254	go	8	1215.240190
255	go	8	1104.900724
256	go	8	1025.048858
257	nogo	8	1193.145234
258	go	8	1230.035780
259	go	8	994.198940
260	go	8	980.185386
261	go	8	1009.469309
262	nogo	8	757.254867
263	go	8	1224.322011
264	go	8	1308.274621
265	go	8	791.227648
266	go	8	1137.056323
267	go	8	1043.590312
268	go	8	1026.622532
269	nogo	8	936.491319
270	go	8	996.319767
271	go	8	991.774773
272	nogo	8	956.321759
273	go	8	1077.639632
274	go	8	879.950230
275	nogo	8	1105.242307
276	go	8	1119.370165
277	nogo	8	965.156794
278	go	8	1003.244048
