trial_index	trial_type	block_number	response_time_ms
55	go	4	676.308
56	go	4	644.346
57	go	4	711.565
58	go	4	728.331
59	go	4	661.079
60	go	4	693.424
61	nogo	4	444.845
62	go	4	644.304
63	go	4	577.870
64	go	4	510.527
65	nogo	4	375.845
66	go	4	511.374
67	go	4	760.581
68	go	4	524.901
69	go	4	677.465
70	go	4	641.997
71	nogo	4	408.640
72	go	4	576.808
73	go	4	626.179
74	go	4	493.157
75	go	4	628.904
76	nogo	4	361.615
77	go	4	511.228
78	go	4	545.785
79	nogo	4	392.814
80	go	4	693.108
81	go	4	794.076
82	go	4	710.512
83	go	4	1211.404
84	go	4	742.909
85	nogo	4	360.299
86	go	4	875.614
87	go	4	742.987
88	go	4	827.310
89	go	4	960.753
90	go	4	910.174
91	go	4	1010.776
92	go	4	792.345
93	go	4	678.975
94	go	4	644.026
95	go	4	609.167
96	go	4	777.128
97	nogo	4	460.303
98	go	4	626.962
99	go	4	625.980
100	go	4	644.617
101	go	4	927.749
102	go	4	592.012
103	go	4	810.343
104	go	4	709.042
105	go	4	961.205
106	nogo	4	460.442
107	go	4	876.030
108	nogo	4	493.868
109	go	4	692.048
110	nogo	4	443.032
111	go	4	559.402
112	nogo	4	461.151
113	go	4	611.199
114	nogo	4	660.728
115	go	5	609.025
116	go	5	792.515
117	go	5	609.647
118	go	5	494.729
119	go	5	560.564
120	go	5	627.366
121	go	5	627.835
122	go	5	743.400
123	go	5	826.674
124	go	5	660.057
125	go	5	626.937
126	go	5	576.927
127	nogo	5	428.253
128	go	5	643.876
129	go	5	512.172
130	go	5	1126.620
131	nogo	5	444.280
132	go	5	577.233
133	go	5	694.369
134	go	5	690.218
135	go	5	629.547
136	go	5	1075.419
137	nogo	5	474.610
138	go	5	709.076
139	go	5	911.601
140	go	5	995.105
141	nogo	5	442.270
142	go	5	693.617
143	nogo	5	427.352
144	go	5	709.130
145	go	5	759.194
146	nogo	5	609.944
147	go	5	1059.168
148	go	5	693.211
149	go	5	761.172
150	go	5	644.541
151	go	5	859.491
152	go	5	827.228
153	go	5	627.412
154	nogo	5	392.239
155	go	5	659.967
156	nogo	5	376.369
157	go	5	842.835
158	go	5	1143.414
159	go	5	1010.493
160	nogo	5	510.974
161	go	5	1111.993
162	go	5	710.557
163	go	5	928.539
164	go	5	626.700
165	go	5	895.436
166	go	5	628.051
167	go	5	777.500
168	nogo	5	460.124
169	go	5	525.844
170	go	5	677.285
171	go	5	626.245
172	nogo	5	442.831
173	go	5	641.613
174	nogo	5	476.962
193	go	7	544.622
194	go	7	593.821
195	go	7	526.924
196	go	7	644.841
197	go	7	529.908
198	nogo	7	360.566
199	go	7	475.521
200	go	7	560.515
201	go	7	561.093
202	nogo	7	394.713
203	go	7	592.598
204	go	7	611.386
205	nogo	7	376.860
206	go	7	478.901
207	nogo	7	410.541
208	go	7	610.274
209	go	7	427.006
210	nogo	7	343.053
211	go	7	644.769
212	go	7	612.287
213	go	7	526.304
214	nogo	7	344.336
215	go	7	710.518
216	go	7	609.390
217	go	7	611.081
218	go	7	627.548
219	go	7	643.470
220	go	7	493.748
221	go	7	495.842
222	go	7	560.650
223	nogo	7	359.716
224	go	7	593.796
225	nogo	7	393.076
226	go	7	543.452
227	go	7	528.154
228	go	7	608.859
229	go	7	593.827
230	go	7	610.902
231	go	7	711.116
232	go	7	609.745
233	go	7	562.347
234	nogo	7	425.578
235	go	7	595.186
236	nogo	7	426.859
237	go	7	578.530
238	nogo	7	360.919
239	go	7	610.802
240	go	7	478.391
241	go	7	n/a
242	go	7	545.403
243	go	7	711.113
244	go	7	n/a
245	go	7	575.042
246	go	7	576.369
247	go	7	559.548
248	nogo	7	409.842
249	go	7	477.736
250	go	7	644.751
251	go	7	810.159
252	go	7	495.027
253	go	8	511.395
254	go	8	461.775
255	go	8	543.209
256	go	8	559.574
257	nogo	8	344.667
258	go	8	478.675
