trial_index	trial_type	block_number	path_length
55	go	4	588.205055
56	go	4	587.639769
57	go	4	616.598356
58	go	4	601.694704
59	go	4	578.785864
60	go	4	602.469087
61	nogo	4	547.451112
62	go	4	614.530126
63	go	4	627.562052
64	go	4	593.400086
65	nogo	4	518.621435
66	go	4	625.600412
67	go	4	560.651935
68	go	4	610.681300
69	go	4	627.397118
70	go	4	606.323426
71	nogo	4	411.233255
72	go	4	563.862626
73	go	4	549.460849
74	go	4	576.313344
75	go	4	645.210297
76	nogo	4	391.823561
77	go	4	594.780050
78	go	4	603.223026
79	nogo	4	584.790399
80	go	4	576.447854
81	go	4	585.351006
82	go	4	593.883990
83	go	4	596.141035
84	go	4	596.949718
85	nogo	4	419.812625
86	go	4	582.346837
87	go	4	559.717913
88	go	4	570.981545
89	go	4	605.465150
90	go	4	569.951511
91	go	4	568.755066
92	go	4	649.579681
93	go	4	612.786205
94	go	4	565.544449
95	go	4	583.080381
96	go	4	599.182540
97	nogo	4	527.117914
98	go	4	570.537701
99	go	4	577.831685
100	go	4	606.949638
101	go	4	616.596582
102	go	4	602.697837
103	go	4	613.047084
104	go	4	594.385626
105	go	4	579.706865
106	nogo	4	261.264103
107	go	4	610.952942
108	nogo	4	460.939096
109	go	4	540.539457
110	nogo	4	418.678484
111	go	4	586.203141
112	nogo	4	520.051714
113	go	4	591.533654
114	nogo	4	451.549411
115	go	5	528.058891
116	go	5	592.632998
117	go	5	588.749699
118	go	5	581.082813
119	go	5	581.471715
120	go	5	565.293206
121	go	5	622.918010
122	go	5	571.989868
123	go	5	598.528203
124	go	5	603.306084
125	go	5	549.180216
126	go	5	561.912370
127	nogo	5	534.707003
128	go	5	603.536333
129	go	5	587.994007
130	go	5	557.862488
131	nogo	5	437.003968
132	go	5	591.111078
133	go	5	557.704925
134	go	5	610.669463
135	go	5	576.359683
136	go	5	583.077759
137	nogo	5	464.534244
138	go	5	586.502427
139	go	5	604.202836
140	go	5	627.346782
141	nogo	5	504.245607
142	go	5	584.451867
143	nogo	5	382.532500
144	go	5	628.179240
145	go	5	598.002309
146	nogo	5	439.495601
147	go	5	593.661429
148	go	5	616.183633
149	go	5	588.316434
150	go	5	612.363329
151	go	5	571.205254
152	go	5	587.854116
153	go	5	611.691614
154	nogo	5	492.264429
155	go	5	601.190578
156	nogo	5	489.401818
157	go	5	587.490840
158	go	5	600.638677
159	go	5	592.293390
160	nogo	5	353.967893
161	go	5	577.736799
162	go	5	584.269668
163	go	5	616.411486
164	go	5	573.915260
165	go	5	685.536707
166	go	5	606.986383
167	go	5	595.245709
168	nogo	5	490.772696
169	go	5	577.344797
170	go	5	619.621113
171	go	5	611.042509
172	nogo	5	479.701072
173	go	5	634.151793
174	nogo	5	472.696920
193	go	7	614.135655
194	go	7	606.807065
195	go	7	606.738721
196	go	7	550.205316
197	go	7	597.531636
198	nogo	7	540.227053
199	go	7	582.114731
200	go	7	618.163306
201	go	7	581.440534
202	nogo	7	403.969695
203	go	7	581.122355
204	go	7	583.162096
205	nogo	7	489.917709
206	go	7	627.461123
207	nogo	7	596.610701
208	go	7	628.249880
209	go	7	587.614716
210	nogo	7	506.334277
211	go	7	594.570989
212	go	7	587.176354
213	go	7	588.413928
214	nogo	7	386.332229
215	go	7	599.892858
216	go	7	587.309490
217	go	7	597.156330
218	go	7	573.740957
219	go	7	606.213032
220	go	7	621.751860
221	go	7	627.852896
222	go	7	589.341098
223	nogo	7	457.876146
224	go	7	579.195012
225	nogo	7	514.462755
226	go	7	568.553180
227	go	7	591.501432
228	go	7	575.889690
229	go	7	622.314467
230	go	7	569.744108
231	go	7	537.921168
232	go	7	595.801688
233	go	7	618.665574
234	nogo	7	540.180536
235	go	7	599.110424
236	nogo	7	539.742297
237	go	7	661.636355
238	nogo	7	445.151634
239	go	7	588.070307
240	go	7	552.769975
241	go	7	n/a
242	go	7	598.671406
243	go	7	579.880156
244	go	7	n/a
245	go	7	579.053953
246	go	7	605.133867
247	go	7	533.808747
248	nogo	7	528.453436
249	go	7	642.035635
250	go	7	589.870373
251	go	7	618.366387
252	go	7	583.399790
253	go	8	576.506126
254	go	8	561.167417
255	go	8	580.915146
256	go	8	573.590484
257	nogo	8	589.799609
258	go	8	567.942576
259	go	8	541.353850
260	go	8	583.547096
261	go	8	599.941238
262	nogo	8	386.564752
263	go	8	582.620564
264	go	8	581.668709
265	go	8	310.459926
266	go	8	582.879859
267	go	8	602.440684
268	go	8	543.472409
269	nogo	8	477.885807
270	go	8	592.874624
271	go	8	539.835009
272	nogo	8	519.563396
273	go	8	566.595115
274	go	8	611.318672
275	nogo	8	620.273919
276	go	8	553.284412
277	nogo	8	508.978813
278	go	8	579.484697
279	nogo	8	459.035498
280	go	8	568.099261
281	go	8	596.312935
282	go	8	639.579398
283	go	8	609.151432
284	nogo	8	564.623188
285	go	8	647.134515
286	go	8	553.836703
287	go	8	658.166129
288	go	8	543.764466
289	go	8	581.361850
290	go	8	582.428291
291	go	8	608.420415
292	nogo	8	528.253939
293	go	8	613.369945
294	go	8	601.361759
295	nogo	8	582.859079
296	go	8	622.834955
297	go	8	572.659267
298	go	8	598.878476
299	go	8	626.863693
300	go	8	567.826834
301	go	8	605.457673
302	go	8	n/a
303	go	8	598.312403
304	go	8	613.141940
305	go	8	605.673243
306	go	8	n/a
307	go	8	607.432086
308	nogo	8	395.693265
309	go	8	615.878148
310	go	8	602.741818
311	nogo	8	556.737301
312	go	8	560.224931
331	nogo	10	489.601093
332	go	10	555.597929
333	go	10	564.009735
334	go	10	614.326516
335	go	10	604.380199
336	go	10	629.352645
337	go	10	626.646904
338	go	10	587.848329
339	go	10	613.647924
340	go	10	584.773088
341	nogo	10	443.687159
342	go	10	614.626086
343	go	10	583.856679
344	go	10	570.271865
345	go	10	535.300436
346	go	10	568.021217
347	nogo	10	545.528345
348	go	10	576.230515
349	nogo	10	524.479085
350	go	10	586.303709
351	nogo	10	544.558184
352	go	10	638.627372
353	go	10	589.736141
354	go	10	656.153051
355	go	10	589.152041
356	go	10	n/a
357	nogo	10	561.156551
358	go	10	597.193947
359	go	10	593.415400
360	nogo	10	446.791279
361	go	10	612.549050
362	go	10	607.431668
363	go	10	581.216055
364	nogo	10	512.847142
365	go	10	590.610729
366	nogo	10	544.176725
367	go	10	557.308627
368	go	10	572.624663
369	go	10	616.964580
370	nogo	10	491.899984
371	go	10	558.767495
372	go	10	613.168209
373	go	10	552.508901
374	go	10	533.475600
375	go	10	621.736335
376	go	10	573.618615
377	go	10	579.328352
378	go	10	605.153161
