onset	duration	accuracy	trial_type	learning_stage	stimulus
24.142	n/a	n/a	learning	LS1	n/a
28.812	2.392	correct	learning	LS1	h34_p41_k_up_q4_left.jpg
33.465	0.849	incorrect	learning	LS1	h76_p29_k_down_q1_left.jpg
38.118	1.877	incorrect	learning	LS1	h34_p41_k_up_q4_left.jpg
42.805	1.683	incorrect	learning	LS1	h97_p23_k_down_q2_right.jpg
47.475	0.658	correct	learning	LS1	h44_p18_k_up_q1_right.jpg
52.161	0.318	incorrect	learning	LS1	h26_p20_k_up_q2_right.jpg
56.814	2.458	incorrect	learning	LS1	h97_p23_k_down_q2_right.jpg
61.468	2.489	correct	learning	LS1	h26_p20_k_up_q2_right.jpg
66.137	0.511	correct	learning	LS1	h44_p18_k_up_q1_right.jpg
75.344	1.944	incorrect	learning	LS2	h97_p23_k_down_q2_right.jpg
80.030	2.101	incorrect	learning	LS2	h44_p18_k_up_q1_right.jpg
84.700	1.283	incorrect	learning	LS2	h76_p29_k_down_q1_left.jpg
89.370	1.728	incorrect	learning	LS2	h34_p41_k_up_q4_left.jpg
94.023	0.247	incorrect	learning	LS2	h26_p20_k_up_q2_right.jpg
98.693	1.772	correct	learning	LS2	h76_p29_k_down_q1_left.jpg
103.363	1.450	correct	learning	LS2	h26_p20_k_up_q2_right.jpg
108.049	0.591	correct	learning	LS2	h34_p41_k_up_q4_left.jpg
112.719	1.668	correct	learning	LS2	h44_p18_k_up_q1_right.jpg
117.389	1.458	correct	learning	LS2	h97_p23_k_down_q2_right.jpg
126.562	1.892	correct	learning	LS3	h26_p20_k_up_q2_right.jpg
131.232	1.474	correct	learning	LS3	h97_p23_k_down_q2_right.jpg
135.885	0.960	correct	learning	LS3	h76_p29_k_down_q1_left.jpg
140.538	0.169	correct	learning	LS3	h34_p41_k_up_q4_left.jpg
145.208	1.020	correct	learning	LS3	h44_p18_k_up_q1_right.jpg
149.861	1.236	correct	learning	LS3	h76_p29_k_down_q1_left.jpg
154.515	1.449	correct	learning	LS3	h26_p20_k_up_q2_right.jpg
159.201	0.999	correct	learning	LS3	h44_p18_k_up_q1_right.jpg
163.871	0.596	correct	learning	LS3	h34_p41_k_up_q4_left.jpg
168.524	0.006	correct	learning	LS3	h97_p23_k_down_q2_right.jpg
177.697	0.673	correct	learning	LS4	h34_p41_k_up_q4_left.jpg
