onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
24.142	n/a	n/a	learning	LS1	n/a	n/a
28.812	2.392	2391.5	learning	LS1	h34_p41_k_up_q4_left.jpg	n/a
33.465	0.849	848.7	learning	LS1	h76_p29_k_down_q1_left.jpg	n/a
38.118	1.877	1877.1	learning	LS1	h34_p41_k_up_q4_left.jpg	n/a
42.805	1.683	1682.7	learning	LS1	h97_p23_k_down_q2_right.jpg	n/a
47.475	0.658	658.1	learning	LS1	h44_p18_k_up_q1_right.jpg	n/a
52.161	0.318	317.8	learning	LS1	h26_p20_k_up_q2_right.jpg	n/a
56.814	2.458	2458.0	learning	LS1	h97_p23_k_down_q2_right.jpg	n/a
61.468	2.489	2488.8	learning	LS1	h26_p20_k_up_q2_right.jpg	n/a
66.137	0.511	511.2	learning	LS1	h44_p18_k_up_q1_right.jpg	n/a
75.344	1.944	1944.2	learning	LS2	h97_p23_k_down_q2_right.jpg	n/a
80.030	2.101	2100.9	learning	LS2	h44_p18_k_up_q1_right.jpg	n/a
84.700	1.283	1282.8	learning	LS2	h76_p29_k_down_q1_left.jpg	n/a
89.370	1.728	1727.9	learning	LS2	h34_p41_k_up_q4_left.jpg	n/a
94.023	0.247	246.7	learning	LS2	h26_p20_k_up_q2_right.jpg	n/a
98.693	1.772	1771.8	learning	LS2	h76_p29_k_down_q1_left.jpg	n/a
103.363	1.450	1449.8	learning	LS2	h26_p20_k_up_q2_right.jpg	n/a
108.049	0.591	590.5	learning	LS2	h34_p41_k_up_q4_left.jpg	n/a
112.719	1.668	1667.8	learning	LS2	h44_p18_k_up_q1_right.jpg	n/a
117.389	1.458	1457.7	learning	LS2	h97_p23_k_down_q2_right.jpg	n/a
126.562	1.892	1891.7	learning	LS3	h26_p20_k_up_q2_right.jpg	n/a
131.232	1.474	1473.8	learning	LS3	h97_p23_k_down_q2_right.jpg	n/a
135.885	0.960	959.9	learning	LS3	h76_p29_k_down_q1_left.jpg	n/a
140.538	0.169	169.4	learning	LS3	h34_p41_k_up_q4_left.jpg	n/a
145.208	1.020	1020.5	learning	LS3	h44_p18_k_up_q1_right.jpg	n/a
149.861	1.236	1236.4	learning	LS3	h76_p29_k_down_q1_left.jpg	n/a
154.515	1.449	1449.3	learning	LS3	h26_p20_k_up_q2_right.jpg	n/a
159.201	0.999	999.4	learning	LS3	h44_p18_k_up_q1_right.jpg	n/a
163.871	0.596	596.2	learning	LS3	h34_p41_k_up_q4_left.jpg	n/a
168.524	0.006	6.0	learning	LS3	h97_p23_k_down_q2_right.jpg	n/a
177.697	0.673	672.7	learning	LS4	h34_p41_k_up_q4_left.jpg	n/a
182.350	0.282	282.5	learning	LS4	h97_p23_k_down_q2_right.jpg	n/a
187.004	1.058	1057.7	learning	LS4	h34_p41_k_up_q4_left.jpg	n/a
191.657	1.433	1433.4	learning	LS4	h26_p20_k_up_q2_right.jpg	n/a
196.310	0.042	41.9	learning	LS4	h76_p29_k_down_q1_left.jpg	n/a
200.980	1.675	1675.2	learning	LS4	h44_p18_k_up_q1_right.jpg	n/a
205.650	1.209	1209.4	learning	LS4	h26_p20_k_up_q2_right.jpg	n/a
210.320	0.501	501.5	learning	LS4	h44_p18_k_up_q1_right.jpg	n/a
214.989	1.492	1492.3	learning	LS4	h97_p23_k_down_q2_right.jpg	n/a
219.643	1.186	1185.9	learning	LS4	h76_p29_k_down_q1_left.jpg	n/a
246.811	n/a	n/a	control	LS1	n/a	n/a
251.915	2.033	2032.6	control	LS1	h95_p32_k_down_q2_right.jpg	n/a
256.534	1.761	1760.9	control	LS1	h38_p25_i_up_left.jpg	n/a
261.138	1.394	1393.7	control	LS1	h38_p37_k_up_q3_right.jpg	n/a
265.741	2.210	2209.7	control	LS1	h56_p2_i_up_left.jpg	n/a
270.344	1.683	1682.5	control	LS1	h56_p13_k_up_q2_right.jpg	n/a
274.947	2.195	2194.5	control	LS1	h101_p49_k_down_q2_right.jpg	n/a
279.550	2.403	2402.7	control	LS1	h50_p21_i_up_right.jpg	n/a
284.153	1.796	1795.7	control	LS1	h101_p21_i_down_left.jpg	n/a
288.773	1.620	1619.7	control	LS1	h50_p45_k_up_q3_right.jpg	n/a
297.879	2.072	2072.3	control	LS2	h95_p32_k_down_q2_right.jpg	n/a
302.483	1.466	1465.5	control	LS2	h56_p49_i_up_left.jpg	n/a
307.086	1.162	1162.3	control	LS2	h101_p37_i_down_left.jpg	n/a
311.672	2.282	2282.3	control	LS2	h56_p13_k_up_q2_right.jpg	n/a
316.275	1.675	1675.5	control	LS2	h95_p37_i_down_left.jpg	n/a
320.878	1.964	1963.7	control	LS2	h38_p47_i_up_left.jpg	n/a
325.482	2.460	2460.0	control	LS2	h50_p37_i_up_right.jpg	n/a
330.085	1.869	1869.2	control	LS2	h50_p45_k_up_q3_right.jpg	n/a
334.671	1.279	1279.0	control	LS2	h101_p49_k_down_q2_right.jpg	n/a
339.258	1.376	1375.9	control	LS2	h38_p37_k_up_q3_right.jpg	n/a
348.364	1.589	1588.7	control	LS3	h95_p32_k_down_q2_right.jpg	n/a
352.950	1.078	1078.4	control	LS3	h56_p13_k_up_q2_right.jpg	n/a
357.537	2.406	2405.7	control	LS3	h95_p31_i_down_right.jpg	n/a
362.123	1.896	1895.6	control	LS3	h101_p49_k_down_q2_right.jpg	n/a
366.710	1.993	1992.7	control	LS3	h56_p2_i_up_left.jpg	n/a
371.296	0.987	986.8	control	LS3	h38_p37_k_up_q3_right.jpg	n/a
375.883	2.171	2170.9	control	LS3	h101_p21_i_down_left.jpg	n/a
380.469	1.484	1484.4	control	LS3	h50_p45_k_up_q3_right.jpg	n/a
385.056	0.942	941.9	control	LS3	h38_p25_i_up_left.jpg	n/a
389.642	2.302	2302.2	control	LS3	h50_p21_i_up_right.jpg	n/a
398.748	1.860	1859.6	control	LS4	h95_p32_k_down_q2_right.jpg	n/a
403.352	0.981	980.9	control	LS4	h38_p37_k_up_q3_right.jpg	n/a
407.955	1.988	1988.5	control	LS4	h38_p47_i_up_left.jpg	n/a
412.541	1.414	1414.3	control	LS4	h101_p49_k_down_q2_right.jpg	n/a
417.128	1.575	1575.3	control	LS4	h101_p37_i_down_left.jpg	n/a
421.714	2.232	2231.7	control	LS4	h50_p45_k_up_q3_right.jpg	n/a
426.301	2.313	2312.9	control	LS4	h56_p13_k_up_q2_right.jpg	n/a
430.887	2.394	2394.1	control	LS4	h95_p37_i_down_left.jpg	n/a
435.474	2.475	2475.1	control	LS4	h56_p49_i_up_left.jpg	n/a
440.077	1.868	1868.3	control	LS4	h50_p37_i_up_right.jpg	n/a
467.312	1.474	1474.2	learning	LS1	h20_p53_k_up_q3_right.jpg	n/a
471.982	0.480	480.3	learning	LS1	h58_p6_k_down_q3_right.jpg	n/a
476.652	1.806	1805.5	learning	LS1	h56_p13_k_up_q2_right.jpg	n/a
481.338	1.803	1803.1	learning	LS1	h88_p35_k_down_q1_left.jpg	n/a
486.008	1.960	1960.2	learning	LS1	h20_p53_k_up_q3_right.jpg	n/a
490.678	1.687	1686.6	learning	LS1	h38_p37_k_up_q3_right.jpg	n/a
495.331	1.317	1316.5	learning	LS1	h38_p37_k_up_q3_right.jpg	n/a
500.001	0.100	99.6	learning	LS1	h56_p13_k_up_q2_right.jpg	n/a
504.671	n/a	n/a	learning	LS1	n/a	n/a
509.358	1.166	1165.8	learning	LS1	h58_p6_k_down_q3_right.jpg	n/a
518.530	0.070	69.5	learning	LS2	h20_p53_k_up_q3_right.jpg	n/a
523.200	1.181	1181.2	learning	LS2	h58_p6_k_down_q3_right.jpg	n/a
527.837	n/a	n/a	learning	LS2	n/a	n/a
532.523	0.046	46.2	learning	LS2	h88_p35_k_down_q1_left.jpg	n/a
537.177	1.800	1799.5	learning	LS2	h38_p37_k_up_q3_right.jpg	n/a
541.863	0.247	246.9	learning	LS2	h20_p53_k_up_q3_right.jpg	n/a
546.516	0.123	123.1	learning	LS2	h56_p13_k_up_q2_right.jpg	n/a
551.186	1.345	1345.1	learning	LS2	h56_p13_k_up_q2_right.jpg	n/a
555.856	0.557	557.0	learning	LS2	h88_p35_k_down_q1_left.jpg	n/a
560.526	0.334	333.7	learning	LS2	h38_p37_k_up_q3_right.jpg	n/a
569.732	0.517	516.7	learning	LS3	h56_p13_k_up_q2_right.jpg	n/a
574.402	n/a	n/a	learning	LS3	n/a	n/a
579.055	1.242	1241.5	learning	LS3	h38_p37_k_up_q3_right.jpg	n/a
583.708	0.860	859.8	learning	LS3	h20_p53_k_up_q3_right.jpg	n/a
588.362	0.236	236.1	learning	LS3	h58_p6_k_down_q3_right.jpg	n/a
593.015	0.949	948.9	learning	LS3	h38_p37_k_up_q3_right.jpg	n/a
597.668	1.119	1119.5	learning	LS3	h56_p13_k_up_q2_right.jpg	n/a
602.338	1.937	1936.5	learning	LS3	h58_p6_k_down_q3_right.jpg	n/a
607.008	1.038	1038.5	learning	LS3	h20_p53_k_up_q3_right.jpg	n/a
611.661	0.929	929.4	learning	LS3	h88_p35_k_down_q1_left.jpg	n/a
620.851	1.310	1310.1	learning	LS4	h88_p35_k_down_q1_left.jpg	n/a
625.504	n/a	n/a	learning	LS4	n/a	n/a
630.157	0.415	415.5	learning	LS4	h38_p37_k_up_q3_right.jpg	n/a
634.827	0.109	108.9	learning	LS4	h58_p6_k_down_q3_right.jpg	n/a
639.497	1.066	1066.3	learning	LS4	h56_p13_k_up_q2_right.jpg	n/a
644.150	1.892	1892.3	learning	LS4	h58_p6_k_down_q3_right.jpg	n/a
648.803	1.539	1539.0	learning	LS4	h88_p35_k_down_q1_left.jpg	n/a
