onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
241.512	0.841	correct	learning	LS1	h53_p33_k_down_right.jpg	98
288.378	1.444	incorrect	learning	LS1	h114_p33_i_up_left.jpg	98
335.243	1.136	incorrect	learning	LS1	h83_p49_i_up_left.jpg	98
382.109	1.1	incorrect	learning	LS1	h18_p49_i_down_right.jpg	98
428.974	1.143	correct	learning	LS1	h53_p35_i_down_left.jpg	97
475.839	1.011	incorrect	learning	LS1	h35_p50_k_down_right.jpg	97
522.371	1.057	correct	learning	LS1	h18_p7_k_down_right.jpg	98
568.903	1.07	correct	learning	LS1	h114_p35_k_up_right.jpg	98
615.768	0.841	incorrect	learning	LS1	h83_p29_k_up_right.jpg	97
662.467	1.173	correct	learning	LS1	h35_p43_i_down_left.jpg	97
754.363	1.156	correct	learning	LS2	h114_p35_k_up_right.jpg	98
801.062	1.168	correct	learning	LS2	h18_p47_i_down_right.jpg	97
847.927	1.132	correct	learning	LS2	h53_p25_i_down_right.jpg	97
894.626	1.432	correct	learning	LS2	h35_p31_i_down_right.jpg	97
941.324	0.773	correct	learning	LS2	h53_p33_k_down_right.jpg	98
988.023	1.042	correct	learning	LS2	h83_p34_i_up_right.jpg	97
1034.555	0.847	correct	learning	LS2	h35_p50_k_down_right.jpg	98
1081.253	0.811	correct	learning	LS2	h114_p16_i_up_left.jpg	97
1128.119	0.838	correct	learning	LS2	h18_p7_k_down_right.jpg	98
1174.651	1.044	correct	learning	LS2	h83_p29_k_up_right.jpg	98
1266.547	0.851	correct	learning	LS3	h18_p7_k_down_right.jpg	98
1313.079	0.672	correct	learning	LS3	h114_p35_k_up_right.jpg	98
1359.61	1.004	correct	learning	LS3	h18_p49_i_down_right.jpg	97
1406.309	1.017	correct	learning	LS3	h35_p43_i_down_left.jpg	97
1452.841	0.806	correct	learning	LS3	h83_p49_i_up_left.jpg	97
1499.373	0.771	correct	learning	LS3	h35_p50_k_down_right.jpg	98
1546.071	0.96	correct	learning	LS3	h83_p29_k_up_right.jpg	98
1592.603	0.781	correct	learning	LS3	h53_p33_k_down_right.jpg	98
1639.135	0.73	incorrect	learning	LS3	h114_p33_i_up_left.jpg	98
1685.667	0.838	correct	learning	LS3	h53_p35_i_down_left.jpg	97
1777.396	1.525	incorrect	learning	LS4	h53_p25_i_down_right.jpg	98
1823.928	0.787	correct	learning	LS4	h114_p35_k_up_right.jpg	98
1870.46	0.976	correct	learning	LS4	h18_p7_k_down_right.jpg	98
1917.158	0.813	correct	learning	LS4	h35_p50_k_down_right.jpg	98
1963.857	0.888	correct	learning	LS4	h114_p16_i_up_left.jpg	97
2010.389	0.998	correct	learning	LS4	h18_p47_i_down_right.jpg	97
2057.254	1.153	correct	learning	LS4	h35_p31_i_down_right.jpg	97
2104.12	1.021	correct	learning	LS4	h83_p34_i_up_right.jpg	97
2150.818	0.81	correct	learning	LS4	h53_p33_k_down_right.jpg	98
2197.35	0.999	correct	learning	LS4	h83_p29_k_up_right.jpg	98
2469.703	1.169	incorrect	learning	LS1	h11_p47_i_down_right.jpg	98
2516.568	1.037	correct	learning	LS1	h82_p37_i_up_right.jpg	97
