trial_index	trial_type	block_number	path_length
55	go	4	468.001227
56	go	4	857.913626
57	go	4	568.929942
58	go	4	751.858640
59	go	4	504.693597
60	go	4	750.981489
61	go	4	477.904791
62	go	4	550.400374
63	go	4	552.612149
64	nogo	4	459.208651
65	go	4	571.206884
66	nogo	4	655.562072
67	go	4	630.120772
68	go	4	651.603576
69	go	4	831.829219
70	go	4	571.119307
71	go	4	498.576142
72	nogo	4	698.260544
73	go	4	506.653696
74	nogo	4	876.265413
75	go	4	480.560569
76	go	4	859.813528
77	nogo	4	545.986371
78	go	4	535.884385
79	go	4	643.302931
80	go	4	798.347287
81	go	4	787.612002
82	go	4	624.430265
83	go	4	566.159891
84	go	4	838.139356
85	go	4	794.081875
86	nogo	4	862.459087
87	go	4	527.637641
88	go	4	n/a
89	go	4	518.011459
90	go	4	609.385276
91	nogo	4	423.335477
92	go	4	511.321250
93	go	4	n/a
94	go	4	690.586799
95	go	4	806.775479
96	go	4	n/a
97	go	4	729.984968
98	go	4	589.523830
99	nogo	4	696.745218
100	go	4	666.556145
101	nogo	4	649.764692
102	go	4	701.774724
103	go	4	833.992204
104	nogo	4	543.324144
105	go	4	601.361171
106	go	4	632.181899
107	go	4	549.284393
108	go	4	567.619117
109	nogo	4	448.365712
110	go	4	583.556258
111	go	4	655.378476
112	nogo	4	581.314240
113	go	4	686.104518
114	go	4	623.242589
115	nogo	5	636.705459
116	go	5	744.642613
117	go	5	818.818869
118	go	5	831.787313
119	go	5	605.493276
120	go	5	856.963422
121	nogo	5	554.502674
122	go	5	n/a
123	go	5	550.174539
124	nogo	5	n/a
125	go	5	705.484262
126	go	5	814.074434
127	go	5	689.604150
128	nogo	5	632.555389
129	go	5	n/a
130	go	5	683.256981
131	go	5	766.235185
132	nogo	5	474.731885
133	go	5	577.129602
134	go	5	594.523472
135	go	5	757.482559
136	go	5	536.364683
137	nogo	5	n/a
138	go	5	581.376659
139	nogo	5	451.638930
140	go	5	667.298739
141	go	5	614.140392
142	go	5	582.050432
143	go	5	1035.099718
144	go	5	520.971686
145	nogo	5	n/a
146	go	5	508.218317
147	go	5	n/a
148	go	5	803.343920
149	go	5	n/a
150	go	5	593.826380
151	go	5	736.749586
152	nogo	5	603.560922
153	go	5	650.741471
154	go	5	n/a
155	go	5	548.388141
156	go	5	761.885119
157	go	5	544.298549
158	go	5	817.824392
159	go	5	743.849626
160	go	5	506.259789
161	go	5	798.457591
162	go	5	650.663586
