trial_index	trial_type	block_number	response_time_ms
55	go	4	428.419
56	go	4	545.961
57	go	4	377.498
58	go	4	429.142
59	go	4	345.483
60	go	4	459.428
61	go	4	393.880
62	go	4	591.638
63	go	4	712.150
64	nogo	4	159.118
65	go	4	428.334
66	nogo	4	708.227
67	go	4	476.943
68	go	4	544.877
69	go	4	443.869
70	go	4	430.503
71	go	4	411.261
72	nogo	4	427.531
73	go	4	428.185
74	nogo	4	443.837
75	go	4	409.419
76	go	4	477.473
77	nogo	4	445.215
78	go	4	510.832
79	go	4	561.428
80	go	4	460.618
81	go	4	540.123
82	go	4	579.731
83	go	4	444.163
84	go	4	558.400
85	go	4	778.580
86	nogo	4	462.401
87	go	4	510.090
88	go	4	n/a
89	go	4	495.739
90	go	4	543.569
91	nogo	4	140.949
92	go	4	496.408
93	go	4	n/a
94	go	4	446.398
95	go	4	596.741
96	go	4	n/a
97	go	4	443.603
98	go	4	461.879
99	nogo	4	494.444
100	go	4	441.990
101	nogo	4	593.262
102	go	4	460.991
103	go	4	729.762
104	nogo	4	445.928
105	go	4	579.039
106	go	4	492.143
107	go	4	530.402
108	go	4	528.436
109	nogo	4	562.244
110	go	4	461.005
111	go	4	446.926
112	nogo	4	476.247
113	go	4	562.666
114	go	4	578.678
115	nogo	5	445.445
116	go	5	511.623
117	go	5	479.247
118	go	5	479.134
119	go	5	579.163
120	go	5	495.358
121	nogo	5	445.188
122	go	5	n/a
123	go	5	379.199
124	nogo	5	n/a
125	go	5	460.898
126	go	5	477.873
127	go	5	445.739
128	nogo	5	560.621
129	go	5	n/a
130	go	5	478.138
131	go	5	444.393
132	nogo	5	527.935
133	go	5	546.179
134	go	5	445.628
135	go	5	513.365
136	go	5	459.985
137	nogo	5	n/a
138	go	5	479.485
139	nogo	5	509.737
140	go	5	545.508
141	go	5	512.596
142	go	5	525.550
143	go	5	680.083
144	go	5	511.803
145	nogo	5	n/a
146	go	5	395.347
147	go	5	n/a
148	go	5	512.711
149	go	5	n/a
150	go	5	413.017
151	go	5	462.436
152	nogo	5	511.860
153	go	5	477.423
154	go	5	n/a
155	go	5	525.478
156	go	5	630.182
157	go	5	544.090
158	go	5	729.519
159	go	5	479.989
160	go	5	577.056
161	go	5	510.830
162	go	5	528.676
163	go	5	426.922
164	nogo	5	844.509
165	go	5	429.016
166	go	5	545.878
167	go	5	462.319
168	nogo	5	644.443
169	go	5	478.470
170	go	5	361.747
171	go	5	510.216
172	nogo	5	726.394
173	go	5	412.286
174	go	5	510.742
193	go	7	429.355
194	go	7	512.502
195	nogo	7	561.677
196	go	7	443.248
197	go	7	376.667
198	go	7	n/a
199	go	7	495.687
200	go	7	495.285
201	go	7	495.685
202	nogo	7	712.645
203	go	7	511.511
204	go	7	412.947
205	go	7	512.680
206	go	7	528.943
207	go	7	495.028
208	go	7	460.771
209	go	7	529.741
210	go	7	478.603
211	go	7	495.267
212	go	7	611.646
213	go	7	479.512
214	nogo	7	n/a
215	go	7	527.224
216	go	7	1126.811
217	go	7	512.117
218	go	7	n/a
219	nogo	7	n/a
220	go	7	476.067
221	nogo	7	576.257
222	go	7	478.307
223	nogo	7	461.033
224	go	7	462.182
225	nogo	7	660.459
226	go	7	579.089
227	go	7	629.007
228	nogo	7	177.442
229	go	7	524.304
230	nogo	7	412.211
231	go	7	442.894
232	nogo	7	545.756
233	go	7	512.065
234	go	7	595.187
235	go	7	477.877
236	go	7	443.280
237	go	7	677.940
238	go	7	n/a
239	go	7	660.061
240	go	7	608.946
241	nogo	7	392.638
