trial_index	trial_type	block_number	mean_acceleration
55	go	4	41883.619521
56	go	4	62433.255600
57	go	4	54787.475568
58	go	4	57752.357944
59	go	4	70527.400389
60	go	4	70454.737675
61	go	4	40824.147649
62	go	4	30966.864033
63	go	4	23801.191441
64	nogo	4	37941.617277
65	go	4	38441.285895
66	nogo	4	29447.679666
67	go	4	45490.396864
68	go	4	35156.724382
69	go	4	67530.513906
70	go	4	47833.713029
71	go	4	77265.608802
72	nogo	4	38463.386924
73	go	4	39025.852027
74	nogo	4	43563.236495
75	go	4	60258.785807
76	go	4	52916.585906
77	nogo	4	25199.494292
78	go	4	36460.653663
79	go	4	34008.550219
80	go	4	55735.532487
81	go	4	38635.207650
82	go	4	36668.202058
83	go	4	33191.014410
84	go	4	29413.981688
85	go	4	26165.254371
86	nogo	4	33437.327008
87	go	4	40126.347511
88	go	4	n/a
89	go	4	38420.180087
90	go	4	39972.216080
91	nogo	4	54459.181084
92	go	4	53486.355187
93	go	4	n/a
94	go	4	58743.480453
95	go	4	50799.182697
96	go	4	n/a
97	go	4	63684.218523
98	go	4	42400.220905
99	nogo	4	34375.587940
100	go	4	33579.210736
101	nogo	4	24559.146651
102	go	4	52599.647245
103	go	4	30866.743953
104	nogo	4	43311.898493
105	go	4	31917.462766
106	go	4	53471.695781
107	go	4	41881.043888
108	go	4	36403.690992
109	nogo	4	34438.216856
110	go	4	30474.354589
111	go	4	45204.179867
112	nogo	4	23752.330553
113	go	4	28321.693077
114	go	4	30735.311927
115	nogo	5	33752.617565
116	go	5	59682.228896
117	go	5	51521.518302
118	go	5	57046.287478
119	go	5	25772.291587
120	go	5	56563.700655
121	nogo	5	32752.490192
122	go	5	n/a
123	go	5	64269.595355
124	nogo	5	n/a
125	go	5	56177.338339
126	go	5	37636.912653
127	go	5	54173.878380
128	nogo	5	28837.045854
129	go	5	n/a
130	go	5	32711.883857
131	go	5	53478.357817
132	nogo	5	33642.708325
133	go	5	24487.157419
134	go	5	58484.269971
135	go	5	34415.075016
136	go	5	34135.189406
137	nogo	5	n/a
138	go	5	41287.987078
139	nogo	5	24056.377675
140	go	5	37553.500041
141	go	5	25787.676296
142	go	5	28386.610136
143	go	5	39879.021092
144	go	5	26831.540284
145	nogo	5	n/a
146	go	5	34642.557463
147	go	5	n/a
148	go	5	43033.693408
149	go	5	n/a
150	go	5	44157.644615
151	go	5	54279.377050
152	nogo	5	27153.556820
153	go	5	41913.417720
154	go	5	n/a
155	go	5	40653.698215
156	go	5	39079.711513
157	go	5	50737.281085
158	go	5	27905.924520
159	go	5	36302.067223
160	go	5	23813.366520
161	go	5	38102.663955
162	go	5	26899.153204
163	go	5	54930.046683
164	nogo	5	21313.745144
165	go	5	47802.241997
166	go	5	50932.867600
167	go	5	34391.705120
168	nogo	5	23005.147813
169	go	5	32733.411691
170	go	5	86587.727191
171	go	5	42562.295474
172	nogo	5	19924.386768
173	go	5	27046.497162
174	go	5	30461.356325
193	go	7	70676.266374
194	go	7	60996.028977
195	nogo	7	25762.115923
196	go	7	49328.717117
197	go	7	43462.297610
198	go	7	n/a
199	go	7	55571.320462
200	go	7	54468.738222
201	go	7	45459.613185
202	nogo	7	27810.534619
203	go	7	43273.754365
204	go	7	54247.364906
205	go	7	34277.754589
206	go	7	38052.763258
207	go	7	36417.724410
208	go	7	53743.184757
209	go	7	35646.758157
210	go	7	33101.439000
211	go	7	39369.314569
212	go	7	41192.438140
213	go	7	50393.576698
214	nogo	7	n/a
215	go	7	33074.632310
216	go	7	39167.734593
217	go	7	43737.128256
218	go	7	n/a
219	nogo	7	n/a
220	go	7	64013.961567
221	nogo	7	32859.914853
222	go	7	33487.778805
223	nogo	7	40294.158983
224	go	7	38622.306271
225	nogo	7	28482.155748
226	go	7	66300.380340
227	go	7	34648.110820
228	nogo	7	53917.518510
229	go	7	47192.281671
230	nogo	7	29325.727074
231	go	7	44296.578839
232	nogo	7	24118.940950
233	go	7	33507.475760
234	go	7	44200.551116
235	go	7	46663.919313
236	go	7	47006.450949
237	go	7	38055.916859
238	go	7	n/a
239	go	7	31435.386576
240	go	7	33030.717055
241	nogo	7	36622.370332
242	go	7	45398.048075
243	go	7	48679.814640
244	go	7	41101.032655
245	go	7	34733.773885
246	go	7	36480.623367
247	go	7	23847.355830
248	go	7	35816.478849
249	go	7	67919.426392
250	go	7	37998.394491
