onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
241.512	0.841	841.1	learning	LS1	h53_p33_k_down_right.jpg	98
288.378	1.444	1444.1	learning	LS1	h114_p33_i_up_left.jpg	98
335.243	1.136	1136.2	learning	LS1	h83_p49_i_up_left.jpg	98
382.109	1.1	1100.0	learning	LS1	h18_p49_i_down_right.jpg	98
428.974	1.143	1143.4	learning	LS1	h53_p35_i_down_left.jpg	97
475.839	1.011	1011.1	learning	LS1	h35_p50_k_down_right.jpg	97
522.371	1.057	1056.6	learning	LS1	h18_p7_k_down_right.jpg	98
568.903	1.07	1069.5	learning	LS1	h114_p35_k_up_right.jpg	98
615.768	0.841	841.4	learning	LS1	h83_p29_k_up_right.jpg	97
662.467	1.173	1173.3	learning	LS1	h35_p43_i_down_left.jpg	97
754.363	1.156	1156.2	learning	LS2	h114_p35_k_up_right.jpg	98
801.062	1.168	1168.5	learning	LS2	h18_p47_i_down_right.jpg	97
847.927	1.132	1132.1	learning	LS2	h53_p25_i_down_right.jpg	97
894.626	1.432	1432.5	learning	LS2	h35_p31_i_down_right.jpg	97
941.324	0.773	773.4	learning	LS2	h53_p33_k_down_right.jpg	98
988.023	1.042	1041.8	learning	LS2	h83_p34_i_up_right.jpg	97
1034.555	0.847	847.0	learning	LS2	h35_p50_k_down_right.jpg	98
1081.253	0.811	811.2	learning	LS2	h114_p16_i_up_left.jpg	97
1128.119	0.838	838.5	learning	LS2	h18_p7_k_down_right.jpg	98
1174.651	1.044	1043.5	learning	LS2	h83_p29_k_up_right.jpg	98
1266.547	0.851	850.6	learning	LS3	h18_p7_k_down_right.jpg	98
1313.079	0.672	671.9	learning	LS3	h114_p35_k_up_right.jpg	98
1359.61	1.004	1004.5	learning	LS3	h18_p49_i_down_right.jpg	97
1406.309	1.017	1016.6	learning	LS3	h35_p43_i_down_left.jpg	97
1452.841	0.806	806.2	learning	LS3	h83_p49_i_up_left.jpg	97
1499.373	0.771	771.4	learning	LS3	h35_p50_k_down_right.jpg	98
1546.071	0.96	959.5	learning	LS3	h83_p29_k_up_right.jpg	98
1592.603	0.781	780.7	learning	LS3	h53_p33_k_down_right.jpg	98
1639.135	0.73	729.7	learning	LS3	h114_p33_i_up_left.jpg	98
1685.667	0.838	838.5	learning	LS3	h53_p35_i_down_left.jpg	97
1777.396	1.525	1525.1	learning	LS4	h53_p25_i_down_right.jpg	98
1823.928	0.787	787.0	learning	LS4	h114_p35_k_up_right.jpg	98
1870.46	0.976	975.8	learning	LS4	h18_p7_k_down_right.jpg	98
1917.158	0.813	812.6	learning	LS4	h35_p50_k_down_right.jpg	98
1963.857	0.888	888.5	learning	LS4	h114_p16_i_up_left.jpg	97
2010.389	0.998	997.6	learning	LS4	h18_p47_i_down_right.jpg	97
