trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.908904	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.908904	1
2	go	1	go_only	1	1	1	0.858655	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.858655	1
3	go	1	go_only	1	1	1	0.942728	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.942728	1
4	go	1	go_only	1	1	0	0.460468	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
5	go	1	go_only	1	1	1	0.512243	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.512243	1
6	go	1	go_only	1	1	1	0.527575	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527575	1
7	go	1	go_only	1	1	1	0.658380	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.658380	1
8	go	1	go_only	1	1	1	0.592826	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.592826	1
9	go	1	go_only	1	1	1	0.511242	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.511242	1
10	go	1	go_only	1	1	1	0.626987	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.626987	1
11	go	1	go_only	1	1	1	0.511742	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.511742	1
12	go	1	go_only	1	1	1	0.627001	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.627001	1
13	go	1	go_only	1	1	1	0.644951	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.644951	1
14	go	1	go_only	1	1	1	0.627530	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.627530	1
15	go	1	go_only	1	1	1	0.477273	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.477273	1
16	go	1	go_only	1	1	1	0.609825	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.609825	1
