trial_index	trial_type	block_number	path_length
55	go	4	543.740474
56	go	4	603.313425
57	go	4	542.753216
58	nogo	4	699.330157
59	go	4	966.207854
60	go	4	647.676418
61	go	4	n/a
62	go	4	498.264419
63	nogo	4	n/a
64	go	4	574.242650
65	go	4	588.506669
66	go	4	521.386031
67	go	4	589.506148
68	go	4	585.883925
69	go	4	615.130535
70	go	4	571.092999
71	nogo	4	n/a
72	go	4	592.672274
73	go	4	600.316786
74	go	4	636.386059
75	go	4	555.469160
76	nogo	4	738.050346
77	go	4	634.115355
78	go	4	558.812691
79	go	4	567.655949
80	go	4	580.684770
81	nogo	4	564.451074
82	go	4	599.788417
83	go	4	623.705318
84	nogo	4	n/a
85	go	4	566.974745
86	go	4	552.028002
87	go	4	568.746397
88	nogo	4	669.897406
89	go	4	616.219350
90	go	4	537.507372
91	nogo	4	n/a
92	go	4	590.514996
93	go	4	587.398245
94	nogo	4	479.783296
95	go	4	569.519958
96	go	4	558.034959
97	go	4	565.276303
98	go	4	650.448652
99	go	4	485.399681
100	go	4	624.981292
101	go	4	774.505835
102	go	4	474.433700
103	nogo	4	684.466523
104	go	4	509.294065
105	go	4	540.025484
106	go	4	541.516521
107	go	4	489.431204
108	nogo	4	n/a
109	go	4	576.652916
110	go	4	566.146536
111	go	4	817.437768
112	go	4	608.917717
113	nogo	4	n/a
114	go	4	494.946926
115	go	5	728.249275
116	go	5	581.152758
117	nogo	5	n/a
118	go	5	566.209215
119	nogo	5	567.366628
120	go	5	575.134764
121	nogo	5	799.743361
122	go	5	536.524603
123	go	5	632.182216
124	nogo	5	551.527623
125	go	5	564.258981
126	go	5	591.203488
127	go	5	615.071246
128	nogo	5	574.816234
129	go	5	591.137577
130	go	5	725.238528
131	nogo	5	n/a
132	go	5	703.298487
133	go	5	586.649713
134	go	5	624.194410
135	go	5	780.477439
136	go	5	685.451167
137	nogo	5	n/a
138	go	5	600.406454
139	go	5	574.372077
140	nogo	5	12.418110
141	go	5	581.997893
142	nogo	5	28.981234
143	go	5	606.591071
144	go	5	627.765471
145	go	5	696.473646
146	nogo	5	n/a
147	go	5	585.352560
148	go	5	641.434677
149	go	5	575.136967
150	go	5	571.791033
151	go	5	613.244079
152	go	5	593.492627
153	go	5	576.768132
154	go	5	599.871481
155	nogo	5	n/a
156	go	5	592.620707
157	go	5	569.574624
158	go	5	608.595440
159	go	5	546.484567
160	go	5	783.811317
161	go	5	657.243640
162	go	5	664.945149
163	go	5	630.765172
164	go	5	643.650144
165	go	5	577.490748
166	go	5	625.325695
167	go	5	776.421027
168	go	5	n/a
169	go	5	885.518920
170	go	5	583.764113
171	go	5	652.379744
172	go	5	767.797210
173	nogo	5	346.811401
174	go	5	563.833283
193	go	7	701.035005
194	go	7	614.709964
195	go	7	581.512559
196	go	7	637.801347
197	nogo	7	661.477976
198	go	7	547.835253
199	go	7	612.952583
200	go	7	754.014369
201	go	7	n/a
202	go	7	577.130042
203	go	7	526.261310
204	go	7	500.665584
205	go	7	624.279734
206	go	7	601.006409
207	nogo	7	535.790157
208	go	7	n/a
209	nogo	7	322.944968
210	go	7	581.002435
211	go	7	617.886886
212	go	7	605.771737
213	go	7	594.193149
214	go	7	595.105952
215	nogo	7	n/a
216	go	7	581.846062
217	go	7	569.497173
218	go	7	574.735027
219	go	7	646.177790
220	go	7	578.492984
221	go	7	617.846736
222	go	7	613.760166
223	go	7	636.418645
224	go	7	629.667004
225	nogo	7	470.827986
226	go	7	592.746731
227	go	7	625.156295
228	go	7	610.883258
229	go	7	696.285024
230	go	7	620.180327
231	go	7	639.366711
232	nogo	7	n/a
233	go	7	626.522271
234	go	7	820.466771
235	nogo	7	685.862666
236	go	7	752.298687
237	go	7	573.835533
238	nogo	7	835.996647
239	go	7	628.727638
240	nogo	7	605.360667
241	go	7	615.754540
242	go	7	614.752300
243	go	7	623.909772
244	go	7	591.461892
