trial_index	trial_type	block_number	response_time_ms
55	go	4	511.466
56	go	4	561.173
57	go	4	526.895
58	nogo	4	627.636
59	go	4	643.216
60	go	4	595.087
61	go	4	n/a
62	go	4	610.912
63	nogo	4	n/a
64	go	4	644.100
65	go	4	760.134
66	go	4	677.130
67	go	4	676.401
68	go	4	743.142
69	go	4	526.327
70	go	4	611.384
71	nogo	4	n/a
72	go	4	662.021
73	go	4	625.888
74	go	4	478.108
75	go	4	559.929
76	nogo	4	461.198
77	go	4	693.583
78	go	4	760.323
79	go	4	659.945
80	go	4	694.719
81	nogo	4	660.288
82	go	4	557.854
83	go	4	677.980
84	nogo	4	n/a
85	go	4	627.813
86	go	4	727.669
87	go	4	543.968
88	nogo	4	810.220
89	go	4	627.146
90	go	4	593.163
91	nogo	4	n/a
92	go	4	627.094
93	go	4	1277.185
94	nogo	4	676.742
95	go	4	577.782
96	go	4	477.398
97	go	4	592.954
98	go	4	645.092
99	go	4	644.855
100	go	4	744.114
101	go	4	709.739
102	go	4	477.816
103	nogo	4	394.610
104	go	4	758.438
105	go	4	578.985
106	go	4	527.652
107	go	4	678.557
108	nogo	4	n/a
109	go	4	741.577
110	go	4	577.068
111	go	4	661.442
112	go	4	644.808
113	nogo	4	n/a
114	go	4	744.614
115	go	5	676.795
116	go	5	758.776
117	nogo	5	n/a
118	go	5	794.725
119	nogo	5	361.390
120	go	5	493.336
121	nogo	5	811.112
122	go	5	510.291
123	go	5	510.426
124	nogo	5	527.189
125	go	5	1010.874
126	go	5	644.603
127	go	5	1059.453
128	nogo	5	576.295
129	go	5	1341.339
130	go	5	1126.018
131	nogo	5	n/a
132	go	5	961.755
133	go	5	1044.262
134	go	5	893.816
135	go	5	977.913
136	go	5	912.596
137	nogo	5	n/a
138	go	5	860.051
139	go	5	925.540
140	nogo	5	211.188
141	go	5	594.505
142	nogo	5	426.540
143	go	5	974.872
144	go	5	1077.226
145	go	5	1044.315
146	nogo	5	n/a
147	go	5	943.313
148	go	5	659.161
149	go	5	742.500
150	go	5	794.978
151	go	5	761.876
152	go	5	762.312
153	go	5	727.260
154	go	5	1059.941
155	nogo	5	n/a
156	go	5	891.620
157	go	5	809.226
158	go	5	978.217
159	go	5	560.491
160	go	5	807.705
161	go	5	943.130
162	go	5	1210.650
163	go	5	993.749
164	go	5	727.431
165	go	5	1059.978
166	go	5	861.859
167	go	5	809.231
168	go	5	n/a
169	go	5	926.552
170	go	5	560.125
171	go	5	627.841
172	go	5	626.075
173	nogo	5	527.810
174	go	5	827.423
193	go	7	993.768
194	go	7	661.467
195	go	7	826.028
196	go	7	809.234
197	nogo	7	493.273
198	go	7	743.472
199	go	7	677.556
200	go	7	1007.421
201	go	7	n/a
202	go	7	827.520
203	go	7	594.245
204	go	7	677.622
205	go	7	761.854
206	go	7	843.875
207	nogo	7	508.049
208	go	7	n/a
209	nogo	7	791.483
210	go	7	943.169
211	go	7	726.591
212	go	7	910.461
213	go	7	742.713
214	go	7	761.519
215	nogo	7	n/a
216	go	7	710.941
217	go	7	644.287
218	go	7	612.085
219	go	7	693.686
220	go	7	860.280
221	go	7	643.713
222	go	7	710.825
223	go	7	708.865
224	go	7	961.203
225	nogo	7	694.566
226	go	7	876.131
227	go	7	860.026
228	go	7	878.066
229	go	7	956.107
230	go	7	760.075
231	go	7	877.599
232	nogo	7	n/a
233	go	7	878.155
234	go	7	726.155
235	nogo	7	410.886
236	go	7	777.588
237	go	7	677.066
238	nogo	7	393.176
239	go	7	727.591
240	nogo	7	392.850
241	go	7	1057.168
242	go	7	607.367
243	go	7	608.289
244	go	7	627.756
