trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	37	0.591946	739.955321	6898.860530	1250.038553	301715.879387	33038.582160
2	go	1	go_only	1	0	26	0.407353	598.774535	4396.913376	1469.915974	151060.925765	34323.834944
3	go	1	go_only	1	0	31	0.491450	601.380992	3279.463963	1223.686782	140441.343843	29469.540508
4	go	1	go_only	1	0	26	0.413098	583.568257	3730.603689	1412.664018	145006.074296	33595.918455
5	go	1	go_only	1	0	23	0.360333	616.038243	5742.977943	1709.637352	206459.507760	38641.611515
6	go	1	go_only	1	0	30	0.476376	571.437781	4374.644526	1199.553254	131261.814012	27542.193806
7	go	1	go_only	1	0	34	0.541005	750.972473	7236.013052	1388.107371	263969.948940	43625.387049
8	go	1	go_only	1	0	27	0.428359	582.658812	3192.468044	1360.211441	109658.460924	23447.335221
9	go	1	go_only	1	0	29	0.457000	633.282514	6552.091689	1385.739755	231907.207077	38002.088271
10	go	1	go_only	1	0	24	0.379038	578.503586	5270.893365	1526.243270	314794.842482	38723.421655
11	go	1	go_only	1	0	24	0.375977	586.566924	7291.715733	1560.114262	222739.650051	45893.306558
12	go	1	go_only	1	0	29	0.460478	777.057227	7625.521946	1687.499475	457508.441122	44271.815858
13	go	1	go_only	1	0	25	0.392762	563.819762	5651.019980	1435.525965	163539.511500	32299.075723
14	go	1	go_only	1	0	21	0.328123	600.507436	7074.121476	1830.131285	249178.346458	50581.615883
17	go	1	go_only	1	0	31	0.493239	635.656383	3152.501709	1288.740142	78671.404852	17893.652283
18	go	1	go_only	1	0	33	0.524910	545.918720	6831.186337	1040.023470	289854.733731	34846.226654
19	go	2	go_nogo_prac	1	0	33	0.529733	621.511962	4116.262385	1173.255578	168885.540039	23075.161195
20	go	2	go_nogo_prac	1	0	25	0.396003	606.381048	4684.065867	1531.255220	215459.945418	35532.491481
22	nogo	2	go_nogo_prac	1	0	31	0.492774	493.471832	3065.209260	1001.415317	85345.598783	14190.844097
23	go	2	go_nogo_prac	1	0	29	0.459937	570.645332	5138.392050	1240.702713	145402.399455	30359.616527
24	go	2	go_nogo_prac	1	0	23	0.360987	577.674368	6533.533706	1600.264963	298408.576153	41239.094836
25	go	2	go_nogo_prac	1	0	24	0.377492	610.005631	4968.176014	1615.944059	110817.024694	31044.423498
26	nogo	2	go_nogo_prac	1	0	35	0.558497	549.435655	7842.346973	983.775306	326563.877737	46882.306179
28	go	2	go_nogo_prac	1	0	24	0.376355	571.361429	3911.813028	1518.145721	105031.589720	26533.323385
29	nogo	2	go_nogo_prac	1	0	34	0.543546	684.472001	6309.784363	1259.272221	253314.577817	26015.251707
30	nogo	2	go_nogo_prac	1	0	30	0.478079	581.955256	7667.764656	1217.277669	308204.543211	35559.100278
32	go	2	go_nogo_prac	1	0	26	0.410071	549.261678	4723.188173	1339.430679	117299.169708	34885.103811
33	go	2	go_nogo_prac	1	0	27	0.427644	572.993770	5060.152714	1339.885601	287886.145625	39233.317290
34	go	2	go_nogo_prac	1	0	23	0.360131	608.435171	4571.479214	1689.485259	256817.618931	32943.872012
35	go	2	go_nogo_prac	1	0	28	0.444537	628.177730	3241.552543	1413.106884	196787.860953	26307.281866
36	go	2	go_nogo_prac	1	0	22	0.344352	603.108280	5699.918912	1751.430600	201940.935404	31697.015257
37	go	3	go_only	0	0	30	0.477515	874.940992	9488.521530	1832.277679	297538.172032	50918.778875
