onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
241.41	n/a	to late	learning	LS1	h97_p23_k_down_q2_right.jpg	n/a
287.942	n/a	to late	learning	LS1	h54_p3_k_up_q2_right.jpg	n/a
334.474	1.237	correct	learning	LS1	h26_p48_i_up_right.jpg	97
381.172	1.138	correct	learning	LS1	h54_p47_i_up_left.jpg	97
427.871	1.311	incorrect	learning	LS1	h93_p48_i_down_left.jpg	98
474.736	1.276	incorrect	learning	LS1	h75_p37_k_down_q1_left.jpg	97
521.435	1.177	incorrect	learning	LS1	h93_p27_k_down_q1_left.jpg	97
567.967	0.871	correct	learning	LS1	h75_p16_i_down_right.jpg	97
614.665	1.636	incorrect	learning	LS1	h97_p35_i_down_left.jpg	98
661.364	1.617	incorrect	learning	LS1	h26_p20_k_up_q2_right.jpg	97
753.26	1.154	correct	learning	LS2	h54_p31_i_up_left.jpg	97
799.959	1.151	correct	learning	LS2	h97_p23_k_down_q2_right.jpg	98
846.657	1.293	correct	learning	LS2	h93_p27_k_down_q1_left.jpg	98
893.189	1.45	correct	learning	LS2	h26_p20_k_up_q2_right.jpg	98
940.054	1.207	correct	learning	LS2	h75_p13_i_down_left.jpg	97
986.753	1.061	correct	learning	LS2	h26_p43_i_up_right.jpg	97
1033.618	1.329	incorrect	learning	LS2	h54_p3_k_up_q2_right.jpg	97
1080.317	1.135	correct	learning	LS2	h93_p35_i_down_left.jpg	97
1127.182	1.451	incorrect	learning	LS2	h75_p37_k_down_q1_left.jpg	97
1173.881	1.017	correct	learning	LS2	h97_p33_i_down_right.jpg	97
1265.61	1.147	correct	learning	LS3	h97_p35_i_down_left.jpg	97
1312.309	1.656	correct	learning	LS3	h26_p48_i_up_right.jpg	97
1358.841	0.967	correct	learning	LS3	h75_p37_k_down_q1_left.jpg	98
1405.706	1.57	correct	learning	LS3	h54_p47_i_up_left.jpg	97
1452.405	0.848	correct	learning	LS3	h97_p23_k_down_q2_right.jpg	98
1498.937	1.694	correct	learning	LS3	h54_p3_k_up_q2_right.jpg	98
1545.468	1.356	correct	learning	LS3	h93_p48_i_down_left.jpg	97
1592.0	0.97	correct	learning	LS3	h75_p16_i_down_right.jpg	97
1638.532	1.112	correct	learning	LS3	h93_p27_k_down_q1_left.jpg	98
1685.231	1.094	incorrect	learning	LS3	h26_p20_k_up_q2_right.jpg	97
1777.127	1.175	correct	learning	LS4	h54_p31_i_up_left.jpg	97
1823.658	1.061	correct	learning	LS4	h26_p43_i_up_right.jpg	97
1870.357	1.186	correct	learning	LS4	h75_p13_i_down_left.jpg	97
1916.889	0.913	correct	learning	LS4	h93_p27_k_down_q1_left.jpg	98
1963.421	0.911	correct	learning	LS4	h54_p3_k_up_q2_right.jpg	98
2010.119	1.179	correct	learning	LS4	h26_p20_k_up_q2_right.jpg	98
2056.818	1.912	correct	learning	LS4	h97_p33_i_down_right.jpg	97
2103.516	1.11	correct	learning	LS4	h93_p35_i_down_left.jpg	97
2150.048	1.635	correct	learning	LS4	h97_p23_k_down_q2_right.jpg	98
2196.58	0.818	correct	learning	LS4	h75_p37_k_down_q1_left.jpg	98
2468.933	1.137	correct	learning	LS1	h57_p34_i_down_left.jpg	97
2515.631	1.167	correct	learning	LS1	h88_p2_i_down_right.jpg	97
2562.497	0.844	correct	learning	LS1	h38_p37_k_up_q3_right.jpg	98
2609.029	1.241	incorrect	learning	LS1	h57_p36_k_down_q1_left.jpg	97
2655.727	1.062	correct	learning	LS1	h38_p47_i_up_left.jpg	97
2702.259	1.029	correct	learning	LS1	h88_p35_k_down_q1_left.jpg	98
2748.958	0.962	correct	learning	LS1	h102_p43_i_down_left.jpg	97
2795.656	1.102	correct	learning	LS1	h34_p21_i_up_right.jpg	97
