onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	3.151	correct	navigation	Trial1	navigation/STIM_000.jpg
5.427	4.328	incorrect	navigation	Trial1	navigation/STIM_000.jpg
12.446	2.349	correct	navigation	Trial1	navigation/STIM_000.jpg
18.612	3.545	incorrect	navigation	Trial1	navigation/STIM_000.jpg
25.916	1.929	correct	navigation	Trial1	navigation/STIM_000.jpg
30.604	1.99	incorrect	navigation	Trial1	navigation/STIM_000.jpg
36.057	3.926	correct	navigation	Trial1	navigation/STIM_001.jpg
42.315	2.438	incorrect	navigation	Trial1	navigation/STIM_001.jpg
48.127	2.416	correct	navigation	Trial1	navigation/STIM_001.jpg
53.565	3.819	incorrect	navigation	Trial1	navigation/STIM_001.jpg
60.591	3.817	correct	navigation	Trial1	navigation/STIM_001.jpg
66.725	1.956	correct	navigation	Trial1	navigation/STIM_001.jpg
71.352	4.176	incorrect	navigation	Trial1	navigation/STIM_002.jpg
78.681	3.584	correct	navigation	Trial1	navigation/STIM_002.jpg
84.813	4.414	incorrect	navigation	Trial1	navigation/STIM_002.jpg
91.154	3.081	correct	navigation	Trial1	navigation/STIM_002.jpg
96.789	2.82	correct	navigation	Trial1	navigation/STIM_002.jpg
102.259	3.799	correct	navigation	Trial1	navigation/STIM_002.jpg
109.675	2.86	incorrect	navigation	Trial1	navigation/STIM_003.jpg
115.466	3.004	correct	navigation	Trial1	navigation/STIM_003.jpg
120.636	3.377	correct	navigation	Trial1	navigation/STIM_003.jpg
127.409	2.968	correct	navigation	Trial1	navigation/STIM_003.jpg
133.751	2.586	correct	navigation	Trial1	navigation/STIM_003.jpg
138.985	3.019	correct	navigation	Trial1	navigation/STIM_003.jpg
145.078	2.17	incorrect	navigation	Trial1	navigation/STIM_004.jpg
150.396	2.304	incorrect	navigation	Trial1	navigation/STIM_004.jpg
154.893	2.461	correct	navigation	Trial1	navigation/STIM_004.jpg
159.869	2.759	incorrect	navigation	Trial1	navigation/STIM_004.jpg
164.944	3.31	incorrect	navigation	Trial1	navigation/STIM_004.jpg
171.34	3.704	correct	navigation	Trial1	navigation/STIM_004.jpg
177.574	2.58	correct	navigation	Trial1	navigation/STIM_005.jpg
182.805	3.147	correct	navigation	Trial1	navigation/STIM_005.jpg
189.303	3.738	incorrect	navigation	Trial1	navigation/STIM_005.jpg
196.652	4.019	incorrect	navigation	Trial1	navigation/STIM_005.jpg
202.659	2.781	correct	navigation	Trial1	navigation/STIM_005.jpg
207.598	1.766	correct	navigation	Trial1	navigation/STIM_005.jpg
212.412	3.598	correct	navigation	Trial1	navigation/STIM_006.jpg
218.027	2.778	correct	navigation	Trial1	navigation/STIM_006.jpg
223.584	3.168	correct	navigation	Trial1	navigation/STIM_006.jpg
229.317	2.784	incorrect	navigation	Trial1	navigation/STIM_006.jpg
234.241	1.945	incorrect	navigation	Trial1	navigation/STIM_006.jpg
239.219	3.26	correct	navigation	Trial1	navigation/STIM_006.jpg
245.426	2.247	incorrect	navigation	Trial1	navigation/STIM_007.jpg
250.543	3.377	incorrect	navigation	Trial1	navigation/STIM_007.jpg
257.267	3.301	correct	navigation	Trial1	navigation/STIM_007.jpg
263.893	2.628	incorrect	navigation	Trial1	navigation/STIM_007.jpg
270.083	4.061	incorrect	navigation	Trial1	navigation/STIM_007.jpg
276.996	2.402	correct	navigation	Trial1	navigation/STIM_007.jpg
282.425	2.233	correct	navigation	Trial1	navigation/STIM_008.jpg
286.825	4.625	incorrect	navigation	Trial1	navigation/STIM_008.jpg
294.859	4.614	incorrect	navigation	Trial1	navigation/STIM_008.jpg
302.986	3.277	correct	navigation	Trial1	navigation/STIM_008.jpg
309.659	3.468	correct	navigation	Trial1	navigation/STIM_008.jpg
317.014	1.843	correct	navigation	Trial1	navigation/STIM_008.jpg
322.354	3.232	incorrect	navigation	Trial1	navigation/STIM_009.jpg
329.06	4.474	incorrect	navigation	Trial1	navigation/STIM_009.jpg
336.681	3.191	incorrect	navigation	Trial1	navigation/STIM_009.jpg
343.139	3.853	correct	navigation	Trial1	navigation/STIM_009.jpg
349.295	1.921	correct	navigation	Trial1	navigation/STIM_009.jpg
354.288	3.191	correct	navigation	Trial1	navigation/STIM_009.jpg
360.808	3.581	correct	navigation	Trial1	navigation/STIM_010.jpg
367.827	4.077	incorrect	navigation	Trial1	navigation/STIM_010.jpg
374.96	3.416	correct	navigation	Trial1	navigation/STIM_010.jpg
382.126	2.353	correct	navigation	Trial1	navigation/STIM_010.jpg
387.376	2.165	correct	navigation	Trial1	navigation/STIM_010.jpg
393.107	3.315	correct	navigation	Trial1	navigation/STIM_010.jpg
400.198	5.129	correct	navigation	Trial1	navigation/STIM_011.jpg
409.091	2.333	correct	navigation	Trial1	navigation/STIM_011.jpg
415.307	3.525	incorrect	navigation	Trial1	navigation/STIM_011.jpg
422.131	2.791	incorrect	navigation	Trial1	navigation/STIM_011.jpg
427.885	3.387	correct	navigation	Trial1	navigation/STIM_011.jpg
433.797	2.827	correct	navigation	Trial1	navigation/STIM_011.jpg
439.709	1.287	correct	pointing	Trial1	pointing/STIM_000.jpg
443.287	1.188	correct	pointing	Trial1	pointing/STIM_000.jpg
448.1	1.018	correct	pointing	Trial1	pointing/STIM_000.jpg
451.678	1.101	correct	pointing	Trial1	pointing/STIM_000.jpg
454.895	1.507	correct	pointing	Trial1	pointing/STIM_000.jpg
460.155	1.217	correct	pointing	Trial1	pointing/STIM_000.jpg
464.333	0.899	correct	pointing	Trial1	pointing/STIM_001.jpg
468.213	1.004	correct	pointing	Trial1	pointing/STIM_001.jpg
472.1	1.07	incorrect	pointing	Trial1	pointing/STIM_001.jpg
476.652	1.203	correct	pointing	Trial1	pointing/STIM_001.jpg
481.73	1.042	correct	pointing	Trial1	pointing/STIM_001.jpg
485.264	0.87	correct	pointing	Trial1	pointing/STIM_001.jpg
488.49	1.235	correct	pointing	Trial1	pointing/STIM_002.jpg
493.559	0.963	correct	pointing	Trial1	pointing/STIM_002.jpg
496.717	1.02	correct	pointing	Trial1	pointing/STIM_002.jpg
500.507	0.905	correct	pointing	Trial1	pointing/STIM_002.jpg
