onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	12.191	12191.0	learning	LS1	PICTURE_220.jpg	i	n/a
12.191	9.835	9835.0	learning	LS1	PICTURE_216.jpg	i	n/a
22.026	14.992	14992.0	learning	LS1	PICTURE_53.jpg	c	n/a
37.018	13.124	13124.0	learning	LS1	PICTURE_695.jpg	i	n/a
50.142	11.744	11744.0	learning	LS1	PICTURE_53.jpg	i	n/a
61.886	11.465	11465.0	learning	LS1	PICTURE_695.jpg	c	n/a
73.351	11.677	11677.0	learning	LS1	PICTURE_703.jpg	c	n/a
85.028	9.011	9011.0	learning	LS1	PICTURE_220.jpg	c	n/a
94.039	11.138	11138.0	learning	LS1	PICTURE_216.jpg	c	n/a
105.177	8.957	8957.0	learning	LS1	PICTURE_703.jpg	i	n/a
114.134	11.640	11640.0	learning	LS2	PICTURE_695.jpg	c	n/a
125.774	11.216	11216.0	learning	LS2	PICTURE_216.jpg	i	n/a
136.990	10.147	10147.0	learning	LS2	PICTURE_53.jpg	i	n/a
147.137	8.764	8764.0	learning	LS2	PICTURE_216.jpg	c	n/a
155.901	10.900	10900.0	learning	LS2	PICTURE_703.jpg	i	n/a
166.801	11.275	11275.0	learning	LS2	PICTURE_695.jpg	i	n/a
178.076	10.845	10845.0	learning	LS2	PICTURE_220.jpg	i	n/a
188.921	10.264	10264.0	learning	LS2	PICTURE_53.jpg	c	n/a
199.185	7.742	7742.0	learning	LS2	PICTURE_220.jpg	c	n/a
206.927	10.016	10016.0	learning	LS2	PICTURE_703.jpg	c	n/a
216.943	7.723	7723.0	learning	LS3	PICTURE_220.jpg	c	n/a
224.666	8.238	8238.0	learning	LS3	PICTURE_216.jpg	c	n/a
232.904	7.482	7482.0	learning	LS3	PICTURE_53.jpg	c	n/a
240.386	10.721	10721.0	learning	LS3	PICTURE_703.jpg	i	n/a
251.107	9.171	9171.0	learning	LS3	PICTURE_53.jpg	i	n/a
260.278	8.902	8902.0	learning	LS3	PICTURE_695.jpg	i	n/a
269.180	8.951	8951.0	learning	LS3	PICTURE_220.jpg	i	n/a
