trial_index	trial_type	block_number	mean_acceleration
55	go	4	32390.636729
56	go	4	33586.063152
57	go	4	26958.197263
58	nogo	4	25119.901600
59	go	4	31730.181325
60	go	4	23392.554750
61	go	4	36934.614033
62	go	4	34149.377249
63	nogo	4	20991.050073
64	go	4	26672.193412
65	nogo	4	15789.444437
66	go	4	37904.346154
67	nogo	4	16000.103783
68	go	4	20709.126999
69	nogo	4	17140.331397
70	go	4	n/a
71	nogo	4	21962.494942
72	go	4	17522.263743
73	go	4	22523.190450
74	go	4	21059.781024
75	nogo	4	18146.503371
76	go	4	25499.661278
77	go	4	22164.369409
78	go	4	29672.480186
79	go	4	32203.590136
80	go	4	20981.830693
81	go	4	18309.694290
82	go	4	26924.215956
83	go	4	35817.929391
84	go	4	31023.094561
85	go	4	19652.544387
86	nogo	4	24832.594203
87	go	4	27118.721303
88	go	4	27223.586778
89	go	4	27098.741972
90	go	4	41009.210427
91	go	4	34887.376161
92	go	4	24901.102448
93	nogo	4	28110.185236
94	go	4	40270.259411
95	nogo	4	21015.117319
96	go	4	30997.478867
97	go	4	32142.862895
98	go	4	26309.931284
99	go	4	32941.307842
100	go	4	38937.818224
101	go	4	23109.568757
102	go	4	37922.630552
103	go	4	18448.142113
104	go	4	23550.033581
105	go	4	23864.257273
106	go	4	27092.436779
107	go	4	15698.777934
108	go	4	22449.283732
109	nogo	4	17789.432362
110	go	4	30079.876295
111	go	4	23286.106510
112	go	4	26414.236791
113	nogo	4	21677.050702
114	go	4	25773.441207
115	go	5	22250.859466
116	go	5	24664.421355
117	nogo	5	24532.424720
118	go	5	21225.609651
119	go	5	23372.493733
120	go	5	23378.271455
121	go	5	24942.949312
122	go	5	23415.277576
123	go	5	23032.991400
124	go	5	19929.052299
125	go	5	25644.904725
126	nogo	5	34036.377687
127	go	5	42841.283771
128	go	5	34767.958416
129	nogo	5	23937.945409
130	go	5	38801.360637
131	go	5	37012.908548
132	go	5	34008.214365
133	go	5	21034.672730
134	nogo	5	17046.407991
135	go	5	n/a
136	go	5	24307.348139
137	go	5	24225.808305
138	go	5	36636.584316
139	go	5	34031.824345
140	go	5	27750.575560
141	nogo	5	20052.697860
142	go	5	28277.937464
143	go	5	25052.179152
144	go	5	36940.627073
145	go	5	25042.991060
146	go	5	23895.194669
147	go	5	32297.030643
148	go	5	24735.911299
149	nogo	5	14131.733444
150	go	5	23161.460887
151	go	5	31504.481313
152	go	5	38190.216436
153	go	5	30939.298851
154	nogo	5	37598.058550
155	go	5	19740.177770
156	nogo	5	n/a
157	go	5	23079.575170
158	go	5	n/a
159	go	5	25693.695501
160	go	5	22048.846836
161	nogo	5	20799.712563
162	go	5	26856.039674
163	nogo	5	24365.622759
164	go	5	24712.857074
165	go	5	43634.023413
166	go	5	27668.097643
167	go	5	30331.952967
168	go	5	19501.863189
169	go	5	27505.337629
170	go	5	25688.956457
171	go	5	16010.274283
172	nogo	5	15110.709376
173	go	5	48735.110108
174	nogo	5	20506.929913
193	go	7	26046.515022
194	go	7	22599.120093
195	nogo	7	40758.887958
196	go	7	25419.046296
197	go	7	25439.545067
198	go	7	29748.211321
199	go	7	29009.335523
200	go	7	39064.485516
201	go	7	25134.758361
202	go	7	28474.178029
203	go	7	29906.218890
204	go	7	26199.657834
205	nogo	7	28072.576994
206	go	7	24347.335330
207	nogo	7	35757.486573
208	go	7	41360.180877
