trial_index	trial_type	block_number	path_length
55	go	4	550.623278
56	go	4	438.048033
57	go	4	435.363954
58	nogo	4	412.857469
59	go	4	583.445934
60	go	4	591.998705
61	go	4	524.264185
62	go	4	540.644274
63	nogo	4	596.486022
64	go	4	467.439610
65	nogo	4	462.586980
66	go	4	451.850237
67	nogo	4	514.532170
68	go	4	630.241712
69	nogo	4	481.898920
70	go	4	n/a
71	nogo	4	408.695932
72	go	4	410.197423
73	go	4	559.302863
74	go	4	530.627425
75	nogo	4	484.961084
76	go	4	475.437460
77	go	4	513.538396
78	go	4	584.103685
79	go	4	521.469819
80	go	4	540.554954
81	go	4	636.191247
82	go	4	586.735943
83	go	4	616.971922
84	go	4	512.564189
85	go	4	623.801969
86	nogo	4	459.073825
87	go	4	450.413350
88	go	4	502.579183
89	go	4	594.295483
90	go	4	579.295325
91	go	4	539.583236
92	go	4	523.654525
93	nogo	4	477.663697
94	go	4	519.949938
95	nogo	4	462.837546
96	go	4	511.456979
97	go	4	429.849831
98	go	4	627.850279
99	go	4	558.943128
100	go	4	483.520601
101	go	4	511.329191
102	go	4	573.595606
103	go	4	601.035150
104	go	4	547.224072
105	go	4	598.895282
106	go	4	388.688189
107	go	4	548.233730
108	go	4	587.616936
109	nogo	4	712.374774
110	go	4	683.306554
111	go	4	578.089873
112	go	4	548.720425
113	nogo	4	437.863006
114	go	4	515.256291
115	go	5	518.514318
116	go	5	541.229362
117	nogo	5	376.061166
118	go	5	524.547662
119	go	5	576.709757
120	go	5	492.330938
121	go	5	525.928993
122	go	5	510.759142
123	go	5	586.000126
124	go	5	455.873063
125	go	5	511.345834
126	nogo	5	475.538366
127	go	5	526.564877
128	go	5	538.642983
129	nogo	5	429.004276
130	go	5	625.175097
131	go	5	468.415571
132	go	5	525.415348
133	go	5	545.293280
134	nogo	5	532.170180
135	go	5	n/a
136	go	5	519.800565
137	go	5	554.046868
138	go	5	552.925327
139	go	5	599.047519
140	go	5	458.641598
141	nogo	5	456.292695
142	go	5	583.265192
143	go	5	456.101675
144	go	5	517.290539
145	go	5	476.435727
146	go	5	564.128493
147	go	5	580.219221
148	go	5	554.750972
149	nogo	5	433.469875
150	go	5	543.647998
151	go	5	479.250220
152	go	5	564.781593
153	go	5	601.034889
154	nogo	5	493.714486
155	go	5	450.717130
156	nogo	5	n/a
157	go	5	485.479084
158	go	5	n/a
159	go	5	540.136138
160	go	5	582.070758
161	nogo	5	479.965369
162	go	5	567.549614
163	nogo	5	382.447273
164	go	5	533.513306
165	go	5	491.848294
166	go	5	583.550943
167	go	5	571.394430
168	go	5	512.318034
169	go	5	538.605092
170	go	5	621.700848
171	go	5	595.737445
172	nogo	5	549.778287
173	go	5	594.216032
174	nogo	5	480.784637
193	go	7	472.134466
194	go	7	648.579717
195	nogo	7	499.205141
196	go	7	557.739572
197	go	7	649.990309
198	go	7	454.656450
199	go	7	471.303605
200	go	7	495.022466
201	go	7	565.049050
202	go	7	456.827335
203	go	7	584.301473
204	go	7	591.867773
205	nogo	7	480.415673
206	go	7	481.216283
207	nogo	7	594.539022
208	go	7	595.421534
209	nogo	7	370.954403
210	go	7	504.043149
211	go	7	615.372953
212	go	7	519.384104
213	go	7	436.037210
214	go	7	512.065795
215	go	7	490.083447
216	nogo	7	478.656674
217	go	7	549.549694
218	nogo	7	n/a
219	go	7	578.406656
220	go	7	581.124464
221	go	7	602.614240
222	nogo	7	521.078382
223	go	7	546.527361
224	go	7	584.664373
225	go	7	635.041525
226	nogo	7	472.606522
227	go	7	612.620705
228	go	7	475.578699
229	go	7	621.609496
230	go	7	448.111801
231	go	7	497.482811
232	go	7	490.251204
233	go	7	615.232282
234	nogo	7	530.205380
235	go	7	625.653837
236	go	7	585.616089
237	go	7	607.310528
238	go	7	598.822874
239	go	7	511.054672
240	nogo	7	n/a
241	go	7	531.502305
242	go	7	524.642621
243	go	7	562.572173
244	go	7	633.438426
245	go	7	583.549824
246	go	7	533.074853
247	go	7	580.350128
248	nogo	7	448.808724
249	go	7	587.731166
250	go	7	509.963977
251	nogo	7	601.109663
252	go	7	505.487583
253	nogo	8	512.895315
254	go	8	468.164907
255	go	8	n/a
256	go	8	593.218194
257	go	8	498.142560
258	go	8	588.548271
259	nogo	8	436.629763
260	go	8	500.490303
261	go	8	622.809306
262	go	8	551.844911
263	go	8	582.586934
264	go	8	581.349878
265	go	8	584.693777
266	nogo	8	425.275682
267	go	8	514.391329
268	go	8	n/a
269	go	8	522.352609
270	nogo	8	430.527099
271	go	8	595.067824
272	nogo	8	416.220487
273	go	8	552.648775
274	go	8	576.764367
275	go	8	551.576521
276	go	8	533.735541
277	go	8	544.851145
278	go	8	527.486867
279	go	8	625.375692
280	nogo	8	486.787527
281	go	8	527.771846
282	go	8	570.086219
283	go	8	522.445378
284	go	8	540.460453
285	go	8	577.391579
286	go	8	611.792521
287	go	8	509.404510
288	go	8	523.578505
289	go	8	507.578366
290	go	8	610.490843
291	go	8	617.621799
292	nogo	8	480.245728
293	go	8	460.278884
294	go	8	596.134791
295	nogo	8	488.960971
296	go	8	472.009546
297	go	8	563.981185
298	go	8	619.406755
299	go	8	554.447300
300	go	8	593.120665
301	go	8	530.942673
302	go	8	450.610787
303	go	8	572.638951
304	nogo	8	506.647739
305	go	8	554.155259
306	go	8	600.107113
307	go	8	518.528375
308	nogo	8	507.525620
309	go	8	488.500384
310	nogo	8	440.334779
311	go	8	604.352801
312	nogo	8	409.478348
331	go	10	n/a
332	nogo	10	507.942433
333	go	10	565.306963
334	go	10	541.875666
335	go	10	604.313548
336	go	10	617.331195
337	go	10	601.811343
338	go	10	591.860948
339	go	10	501.150420
340	go	10	492.873772
341	go	10	489.381030
342	nogo	10	438.725568
343	go	10	524.454059
344	nogo	10	399.155286
345	go	10	n/a
