trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	1.441490	0	0	0	0	0	0	1	1	0	0.674421	1	stopped_early	0	1.441490	1
2	go	1	go_only	1	1	1	0.806309	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.806309	1
3	go	1	go_only	1	1	1	0.592748	0	0	0	0	0	0	1	1	0	0.393045	1	stopped_early	0	0.592748	1
4	go	1	go_only	1	1	1	0.923696	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.923696	1
5	go	1	go_only	1	1	1	0.776801	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.776801	1
6	go	1	go_only	1	1	1	0.759978	0	0	0	0	0	0	1	1	0	0.543230	1	stopped_early	0	0.759978	1
7	go	1	go_only	1	1	1	0.658191	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.658191	1
8	go	1	go_only	1	1	1	0.727572	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.727572	1
9	go	1	go_only	1	1	1	0.626828	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.626828	1
10	go	1	go_only	1	1	1	0.628817	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628817	1
11	go	1	go_only	1	1	1	0.692555	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.692555	1
12	go	1	go_only	1	1	1	0.694342	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.694342	1
13	go	1	go_only	1	1	1	0.594898	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594898	1
14	go	1	go_only	1	1	1	0.744585	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.744585	1
15	go	1	go_only	1	1	1	0.927355	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.927355	1
16	go	1	go_only	1	1	1	0.677764	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677764	1
17	go	1	go_only	1	1	1	0.659505	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.659505	1
18	go	1	go_only	1	1	1	0.662299	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.662299	1
19	go	2	go_nogo_prac	1	1	1	0.859454	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.859454	1
20	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.557474	1	stopped_early	0	0.557474	1
21	go	2	go_nogo_prac	1	1	1	1.007523	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.007523	1
22	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.476892	1	stopped_early	0	0.476892	1
23	go	2	go_nogo_prac	1	1	1	0.975560	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.975560	1
24	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.410211	1	stopped_early	0	0.410211	1
25	go	2	go_nogo_prac	1	1	1	0.877028	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.877028	1
26	go	2	go_nogo_prac	1	1	1	0.875166	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.875166	1
27	go	2	go_nogo_prac	1	1	1	0.976646	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.976646	1
28	go	2	go_nogo_prac	1	1	1	0.843638	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.843638	1
29	go	2	go_nogo_prac	1	1	1	0.694062	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.694062	1
30	go	2	go_nogo_prac	1	1	1	0.742665	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.742665	1
31	go	2	go_nogo_prac	1	1	1	0.543364	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543364	1
32	go	2	go_nogo_prac	1	1	1	0.711389	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.711389	1
33	go	2	go_nogo_prac	1	1	1	0.725992	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.725992	1
34	go	2	go_nogo_prac	1	1	1	0.694226	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.694226	1
35	go	2	go_nogo_prac	1	1	1	0.675660	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.675660	1
36	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.461751	1	stopped_early	0	0.461751	1
37	go	3	go_only	0	1	1	0.542870	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.542870	1
38	go	3	go_only	0	1	1	0.776542	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.776542	1
39	go	3	go_only	0	1	1	0.761898	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.761898	1
40	go	3	go_only	0	1	1	0.626733	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.626733	1
41	go	3	go_only	0	1	1	0.643921	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.643921	1
42	go	3	go_only	0	1	1	0.677081	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677081	1
43	go	3	go_only	0	1	1	0.678035	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.678035	1
44	go	3	go_only	0	1	1	0.693602	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.693602	1
45	go	3	go_only	0	1	1	0.660299	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660299	1
46	go	3	go_only	0	1	1	0.810561	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.810561	1
47	go	3	go_only	0	1	1	0.795608	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.795608	1
48	go	3	go_only	0	1	1	0.776873	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.776873	1
49	go	3	go_only	0	1	1	0.745051	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.745051	1
50	go	3	go_only	0	1	1	0.758472	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.758472	1
51	go	3	go_only	0	1	1	0.742915	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.742915	1
52	go	3	go_only	0	1	1	0.761219	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.761219	1
53	go	3	go_only	0	1	1	0.743687	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.743687	1
54	go	3	go_only	0	1	1	0.978312	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.978312	1
55	go	4	go_nogo	0	1	1	0.842529	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.842529	1
56	go	4	go_nogo	0	1	1	0.945040	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.945040	1
57	go	4	go_nogo	0	1	1	0.825543	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.825543	1
58	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.441953	1	stopped_early	0	0.441953	1
59	go	4	go_nogo	0	1	1	0.892394	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.892394	1
60	go	4	go_nogo	0	1	1	0.777915	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.777915	1
61	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.476167	1	stopped_early	0	0.476167	1
62	go	4	go_nogo	0	1	1	0.828622	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.828622	1
63	go	4	go_nogo	0	1	1	0.913511	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.913511	1
64	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.410007	1	stopped_early	0	0.410007	1
65	go	4	go_nogo	0	1	1	0.925621	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.925621	1
66	go	4	go_nogo	0	1	1	0.826663	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.826663	1
67	go	4	go_nogo	0	1	1	0.942599	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.942599	1
68	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.407656	1	stopped_early	0	0.407656	1
69	go	4	go_nogo	0	1	1	1.044812	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.044812	1
70	go	4	go_nogo	0	1	1	1.160252	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.160252	1
71	go	4	go_nogo	0	1	1	0.928153	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.928153	1
72	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.493852	1	stopped_early	0	0.493852	1
