onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
211.615	1.79	incorrect	learning	LS1	h30_p47_i_up_left.jpg	98
258.442	1.137	incorrect	learning	LS1	h24_p40_k_up_q4_left.jpg	97
305.603	1.363	correct	learning	LS1	h24_p48_i_up_right.jpg	97
352.597	1.462	correct	learning	LS1	h69_p34_k_down_q1_left.jpg	98
399.591	0.857	correct	learning	LS1	h77_p35_i_down_left.jpg	97
446.418	1.644	correct	learning	LS1	h34_p21_i_up_right.jpg	97
493.578	n/a	to late	learning	LS1	h34_p41_k_up_q4_left.jpg	n/a
540.406	1.01	incorrect	learning	LS1	h30_p14_k_up_q2_right.jpg	97
587.733	1.012	correct	learning	LS1	h77_p42_k_down_q1_left.jpg	98
635.227	0.885	correct	learning	LS1	h69_p47_i_down_right.jpg	97
728.215	1.229	incorrect	learning	LS2	h30_p11_i_up_left.jpg	98
775.709	1.086	correct	learning	LS2	h24_p20_i_up_right.jpg	97
822.87	1.44	incorrect	learning	LS2	h34_p41_k_up_q4_left.jpg	97
870.197	0.866	correct	learning	LS2	h77_p42_k_down_q1_left.jpg	98
917.357	1.092	correct	learning	LS2	h69_p20_i_down_left.jpg	97
964.685	1.349	correct	learning	LS2	h34_p17_i_up_left.jpg	97
1011.845	2.007	correct	learning	LS2	h30_p14_k_up_q2_right.jpg	98
1059.006	1.658	incorrect	learning	LS2	h24_p40_k_up_q4_left.jpg	97
1106.167	0.716	correct	learning	LS2	h69_p34_k_down_q1_left.jpg	98
1153.327	0.91	correct	learning	LS2	h77_p16_i_down_right.jpg	97
1245.815	1.418	correct	learning	LS3	h34_p41_k_up_q4_left.jpg	98
1292.809	0.957	correct	learning	LS3	h24_p48_i_up_right.jpg	97
1339.803	1.312	correct	learning	LS3	h24_p40_k_up_q4_left.jpg	98
1386.631	0.995	correct	learning	LS3	h69_p47_i_down_right.jpg	97
1433.458	1.27	correct	learning	LS3	h30_p47_i_up_left.jpg	97
1480.285	0.826	correct	learning	LS3	h77_p42_k_down_q1_left.jpg	98
1527.113	0.702	correct	learning	LS3	h69_p34_k_down_q1_left.jpg	98
1574.107	1.008	correct	learning	LS3	h34_p21_i_up_right.jpg	97
1620.934	0.996	correct	learning	LS3	h30_p14_k_up_q2_right.jpg	98
1668.094	0.774	correct	learning	LS3	h77_p35_i_down_left.jpg	97
1760.749	1.025	correct	learning	LS4	h34_p41_k_up_q4_left.jpg	98
1807.91	0.947	correct	learning	LS4	h77_p16_i_down_right.jpg	97
1855.237	0.836	correct	learning	LS4	h69_p34_k_down_q1_left.jpg	98
1902.398	1.462	correct	learning	LS4	h24_p40_k_up_q4_left.jpg	98
1949.725	0.888	correct	learning	LS4	h24_p20_i_up_right.jpg	97
1996.886	1.098	correct	learning	LS4	h69_p20_i_down_left.jpg	97
2044.213	1.1	correct	learning	LS4	h34_p17_i_up_left.jpg	97
2091.373	0.814	correct	learning	LS4	h77_p42_k_down_q1_left.jpg	98
2138.534	1.232	correct	learning	LS4	h30_p11_i_up_left.jpg	97
2185.695	1.426	correct	learning	LS4	h30_p14_k_up_q2_right.jpg	98
2458.826	1.175	correct	learning	LS1	h101_p49_k_down_q2_right.jpg	98
2505.987	0.905	correct	learning	LS1	h27_p8_k_up_q1_left.jpg	98
2553.148	1.115	incorrect	learning	LS1	h60_p35_i_up_right.jpg	98
2599.975	1.166	correct	learning	LS1	h27_p10_i_up_left.jpg	97
2647.135	1.184	correct	learning	LS1	h88_p35_k_down_q1_left.jpg	98
2694.129	0.915	correct	learning	LS1	h101_p21_i_down_left.jpg	97
2741.29	1.285	incorrect	learning	LS1	h60_p49_k_up_q4_left.jpg	97
2788.451	1.208	incorrect	learning	LS1	h61_p15_i_up_right.jpg	98
2835.778	1.833	correct	learning	LS1	h88_p16_i_down_right.jpg	97
2883.105	1.466	correct	learning	LS1	h61_p5_k_up_q2_right.jpg	98
2975.76	0.838	correct	learning	LS2	h101_p49_k_down_q2_right.jpg	98
3023.087	0.919	correct	learning	LS2	h61_p5_k_up_q2_right.jpg	98
3070.415	1.081	correct	learning	LS2	h88_p2_i_down_right.jpg	97
3117.742	1.114	correct	learning	LS2	h27_p34_i_up_right.jpg	97
3165.069	1.291	correct	learning	LS2	h60_p48_i_up_right.jpg	97
3212.23	0.878	correct	learning	LS2	h27_p8_k_up_q1_left.jpg	98
3259.39	1.408	correct	learning	LS2	h60_p49_k_up_q4_left.jpg	98
3306.551	1.17	correct	learning	LS2	h61_p25_i_up_left.jpg	97
3353.712	1.14	correct	learning	LS2	h101_p37_i_down_left.jpg	97
3400.872	0.902	correct	learning	LS2	h88_p35_k_down_q1_left.jpg	98
3493.027	1.203	correct	learning	LS3	h88_p35_k_down_q1_left.jpg	98
3540.188	1.509	correct	learning	LS3	h61_p15_i_up_right.jpg	97
3587.182	0.952	correct	learning	LS3	h60_p35_i_up_right.jpg	97
3634.176	0.939	correct	learning	LS3	h61_p5_k_up_q2_right.jpg	98
3681.336	0.973	incorrect	learning	LS3	h88_p16_i_down_right.jpg	98
3728.33	1.024	correct	learning	LS3	h60_p49_k_up_q4_left.jpg	98
3775.324	1.331	correct	learning	LS3	h101_p21_i_down_left.jpg	97
3822.151	1.19	correct	learning	LS3	h27_p8_k_up_q1_left.jpg	98
3868.979	0.938	correct	learning	LS3	h101_p49_k_down_q2_right.jpg	98
3915.973	1.26	correct	learning	LS3	h27_p10_i_up_left.jpg	97
4008.627	1.335	correct	learning	LS4	h61_p5_k_up_q2_right.jpg	98
4056.121	1.4	correct	learning	LS4	h60_p49_k_up_q4_left.jpg	98
4103.449	0.954	correct	learning	LS4	h88_p35_k_down_q1_left.jpg	98
4150.776	2.139	correct	learning	LS4	h27_p34_i_up_right.jpg	97
4197.937	0.909	correct	learning	LS4	h101_p37_i_down_left.jpg	97
4245.264	1.135	correct	learning	LS4	h27_p8_k_up_q1_left.jpg	98
4292.424	0.961	correct	learning	LS4	h61_p25_i_up_left.jpg	97
4339.752	2.13	correct	learning	LS4	h60_p48_i_up_right.jpg	97
4386.912	1.284	correct	learning	LS4	h88_p2_i_down_right.jpg	97
4434.073	1.238	correct	learning	LS4	h101_p49_k_down_q2_right.jpg	98
4707.371	2.378	incorrect	control	LS1	h20_p12_i_up_right.jpg	97
4753.532	2.016	incorrect	control	LS1	h69_p34_k_down_q1_left.jpg	98
4799.526	1.143	correct	control	LS1	h56_p13_k_up_q2_right.jpg	98
4845.52	0.83	correct	control	LS1	h56_p2_i_up_left.jpg	97
4891.681	2.148	correct	control	LS1	h38_p25_i_up_left.jpg	97
4937.675	1.995	correct	control	LS1	h20_p53_k_up_q3_right.jpg	98
4983.836	0.865	correct	control	LS1	h38_p37_k_up_q3_right.jpg	98
5029.83	0.92	correct	control	LS1	h30_p14_k_up_q2_right.jpg	98
5076.157	1.406	correct	control	LS1	h69_p20_i_down_left.jpg	97
5122.485	2.083	correct	control	LS1	h30_p11_i_up_left.jpg	97
5214.139	2.018	correct	control	LS2	h20_p43_i_up_right.jpg	98
5260.467	2.407	correct	control	LS2	h69_p47_i_down_right.jpg	98
5306.794	1.021	correct	control	LS2	h38_p47_i_up_left.jpg	97
5353.122	n/a	to late	control	LS2	h30_p47_i_up_left.jpg	n/a
5404.282	1.668	correct	control	LS2	h56_p13_k_up_q2_right.jpg	98
5450.443	0.747	correct	control	LS2	h56_p49_i_up_left.jpg	97
5496.603	1.137	correct	control	LS2	h30_p14_k_up_q2_right.jpg	98
5542.764	0.711	correct	control	LS2	h20_p53_k_up_q3_right.jpg	98
5588.925	1.229	correct	control	LS2	h38_p37_k_up_q3_right.jpg	98
5635.085	1.155	correct	control	LS2	h69_p34_k_down_q1_left.jpg	97
5726.407	1.604	correct	control	LS3	h69_p20_i_down_left.jpg	97
5772.568	0.714	correct	control	LS3	h38_p37_k_up_q3_right.jpg	98
5818.562	0.945	correct	control	LS3	h30_p14_k_up_q2_right.jpg	98
5864.723	0.839	correct	control	LS3	h30_p11_i_up_left.jpg	97
5910.883	1.325	correct	control	LS3	h56_p2_i_up_left.jpg	97
5956.878	1.796	incorrect	control	LS3	h20_p12_i_up_right.jpg	97
6003.038	n/a	to late	control	LS3	h69_p34_k_down_q1_left.jpg	n/a
6054.032	1.532	correct	control	LS3	h20_p53_k_up_q3_right.jpg	98
6100.192	1.171	correct	control	LS3	h56_p13_k_up_q2_right.jpg	98
6146.187	1.338	correct	control	LS3	h38_p25_i_up_left.jpg	97
6237.841	1.257	correct	control	LS4	h30_p14_k_up_q2_right.jpg	98
6284.169	2.478	correct	control	LS4	h56_p49_i_up_left.jpg	97
6330.496	1.22	correct	control	LS4	h20_p43_i_up_right.jpg	98
6376.824	0.841	correct	control	LS4	h38_p47_i_up_left.jpg	97
6423.151	1.167	correct	control	LS4	h38_p37_k_up_q3_right.jpg	98
6469.478	0.9	correct	control	LS4	h20_p53_k_up_q3_right.jpg	98
6515.639	0.634	correct	control	LS4	h69_p34_k_down_q1_left.jpg	97
6561.8	1.536	correct	control	LS4	h69_p47_i_down_right.jpg	98
6607.961	2.39	correct	control	LS4	h30_p47_i_up_left.jpg	97
6654.121	0.829	correct	control	LS4	h56_p13_k_up_q2_right.jpg	98
6926.253	1.349	correct	learning	LS1	h80_p30_k_down_q2_right.jpg	98
6973.247	0.904	incorrect	learning	LS1	h44_p20_i_up_right.jpg	98
