onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	1.08	1	incongruent	Block1	incongruent/STIM_000.jpg
4.418	0.802	1	incongruent	Block1	incongruent/STIM_000.jpg
8.551	0.822	1	incongruent	Block1	incongruent/STIM_000.jpg
11.933	0.614	1	incongruent	Block1	incongruent/STIM_000.jpg
15.586	1.151	1	incongruent	Block1	incongruent/STIM_000.jpg
20.468	1.183	1	incongruent	Block1	incongruent/STIM_001.jpg
24.003	1.316	1	incongruent	Block1	incongruent/STIM_001.jpg
27.694	1.03	1	incongruent	Block1	incongruent/STIM_001.jpg
31.221	0.618	1	incongruent	Block1	incongruent/STIM_001.jpg
35.1	0.616	1	incongruent	Block1	incongruent/STIM_001.jpg
39.651	0.888	1	incongruent	Block1	incongruent/STIM_002.jpg
42.95	0.697	1	incongruent	Block1	incongruent/STIM_002.jpg
47.254	0.989	1	incongruent	Block1	incongruent/STIM_002.jpg
50.948	1.103	1	incongruent	Block1	incongruent/STIM_002.jpg
55.959	0.926	1	incongruent	Block1	incongruent/STIM_002.jpg
59.881	1.331	1	incongruent	Block1	incongruent/STIM_003.jpg
63.88	1.126	0	incongruent	Block1	incongruent/STIM_003.jpg
67.322	0.77	1	incongruent	Block1	incongruent/STIM_003.jpg
70.844	0.795	1	incongruent	Block1	incongruent/STIM_003.jpg
73.737	0.741	1	incongruent	Block1	incongruent/STIM_003.jpg
76.807	0.663	1	incongruent	Block1	incongruent/STIM_004.jpg
79.758	1.107	1	incongruent	Block1	incongruent/STIM_004.jpg
84.117	0.998	1	incongruent	Block1	incongruent/STIM_004.jpg
88.433	0.564	1	incongruent	Block1	incongruent/STIM_004.jpg
92.027	0.506	1	incongruent	Block1	incongruent/STIM_004.jpg
96.481	1.094	0	incongruent	Block1	incongruent/STIM_005.jpg
99.828	0.828	1	incongruent	Block1	incongruent/STIM_005.jpg
102.818	0.802	0	incongruent	Block1	incongruent/STIM_005.jpg
106.084	0.539	1	incongruent	Block1	incongruent/STIM_005.jpg
110.353	1.086	1	incongruent	Block1	incongruent/STIM_005.jpg
113.825	0.931	1	incongruent	Block1	incongruent/STIM_006.jpg
117.918	1.221	1	incongruent	Block1	incongruent/STIM_006.jpg
122.984	0.953	1	incongruent	Block1	incongruent/STIM_006.jpg
126.01	0.935	1	incongruent	Block1	incongruent/STIM_006.jpg
129.735	0.787	0	incongruent	Block1	incongruent/STIM_006.jpg
132.901	0.759	0	incongruent	Block1	incongruent/STIM_007.jpg
137.198	1.021	1	incongruent	Block1	incongruent/STIM_007.jpg
141.136	1.102	1	incongruent	Block1	incongruent/STIM_007.jpg
145.481	0.521	1	incongruent	Block1	incongruent/STIM_007.jpg
148.423	0.896	1	incongruent	Block1	incongruent/STIM_007.jpg
152.564	0.855	1	incongruent	Block1	incongruent/STIM_008.jpg
156.217	1.334	1	incongruent	Block1	incongruent/STIM_008.jpg
160.722	1.01	1	incongruent	Block1	incongruent/STIM_008.jpg
164.295	0.871	1	incongruent	Block1	incongruent/STIM_008.jpg
168.352	0.908	1	incongruent	Block1	incongruent/STIM_008.jpg
172.607	0.734	1	incongruent	Block1	incongruent/STIM_009.jpg
175.844	1.086	1	incongruent	Block1	incongruent/STIM_009.jpg
180.752	0.654	1	incongruent	Block1	incongruent/STIM_009.jpg
184.86	0.647	1	incongruent	Block1	incongruent/STIM_009.jpg
188.931	0.849	1	incongruent	Block1	incongruent/STIM_009.jpg
193.461	0.813	1	incongruent	Block1	incongruent/STIM_010.jpg
198.251	0.835	0	incongruent	Block1	incongruent/STIM_010.jpg
201.603	1.285	1	incongruent	Block1	incongruent/STIM_010.jpg
205.889	0.529	0	incongruent	Block1	incongruent/STIM_010.jpg
210.333	1.056	1	incongruent	Block1	incongruent/STIM_010.jpg
214.92	0.793	1	incongruent	Block1	incongruent/STIM_011.jpg
219.068	0.826	1	incongruent	Block1	incongruent/STIM_011.jpg
222.624	1.153	1	incongruent	Block1	incongruent/STIM_011.jpg
226.855	0.67	1	incongruent	Block1	incongruent/STIM_011.jpg
229.787	1.098	1	incongruent	Block1	incongruent/STIM_011.jpg
233.795	1.005	1	incongruent	Block1	incongruent/STIM_012.jpg
237.017	0.978	0	incongruent	Block1	incongruent/STIM_012.jpg
