onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	1.363	correct	incongruent	Block1	incongruent/STIM_000.jpg
5.342	0.876	correct	incongruent	Block1	incongruent/STIM_000.jpg
9.599	1.668	correct	incongruent	Block1	incongruent/STIM_000.jpg
15.058	1.438	correct	incongruent	Block1	incongruent/STIM_000.jpg
18.545	1.298	correct	incongruent	Block1	incongruent/STIM_000.jpg
23.818	1.224	correct	incongruent	Block1	incongruent/STIM_001.jpg
27.096	1.679	correct	incongruent	Block1	incongruent/STIM_001.jpg
30.83	1.299	incorrect	incongruent	Block1	incongruent/STIM_001.jpg
35.223	0.989	correct	incongruent	Block1	incongruent/STIM_001.jpg
39.771	0.921	correct	incongruent	Block1	incongruent/STIM_001.jpg
44.293	1.854	correct	incongruent	Block1	incongruent/STIM_002.jpg
48.416	1.37	correct	incongruent	Block1	incongruent/STIM_002.jpg
52.474	1.231	correct	incongruent	Block1	incongruent/STIM_002.jpg
57.027	0.768	correct	incongruent	Block1	incongruent/STIM_002.jpg
60.983	0.7	correct	incongruent	Block1	incongruent/STIM_002.jpg
64.803	0.87	correct	incongruent	Block1	incongruent/STIM_003.jpg
69.023	1.394	incorrect	incongruent	Block1	incongruent/STIM_003.jpg
72.826	1.262	correct	incongruent	Block1	incongruent/STIM_003.jpg
76.177	1.187	correct	incongruent	Block1	incongruent/STIM_003.jpg
79.389	0.782	correct	incongruent	Block1	incongruent/STIM_003.jpg
84.081	1.091	correct	incongruent	Block1	incongruent/STIM_004.jpg
88.458	1.628	correct	incongruent	Block1	incongruent/STIM_004.jpg
92.753	1.574	incorrect	incongruent	Block1	incongruent/STIM_004.jpg
97.663	0.978	correct	incongruent	Block1	incongruent/STIM_004.jpg
101.352	1.352	correct	incongruent	Block1	incongruent/STIM_004.jpg
104.769	1.575	incorrect	incongruent	Block1	incongruent/STIM_005.jpg
109.895	1.736	correct	incongruent	Block1	incongruent/STIM_005.jpg
114.917	1.058	incorrect	incongruent	Block1	incongruent/STIM_005.jpg
119.818	0.805	correct	incongruent	Block1	incongruent/STIM_005.jpg
123.913	1.251	correct	incongruent	Block1	incongruent/STIM_005.jpg
127.194	1.528	correct	incongruent	Block1	incongruent/STIM_006.jpg
131.462	1.165	correct	incongruent	Block1	incongruent/STIM_006.jpg
135.23	1.664	correct	incongruent	Block1	incongruent/STIM_006.jpg
140.535	1.495	correct	incongruent	Block1	incongruent/STIM_006.jpg
145.224	1.306	incorrect	incongruent	Block1	incongruent/STIM_006.jpg
149.577	1.056	incorrect	incongruent	Block1	incongruent/STIM_007.jpg
154.587	1.344	correct	incongruent	Block1	incongruent/STIM_007.jpg
159.499	1.317	correct	incongruent	Block1	incongruent/STIM_007.jpg
163.556	1.357	correct	incongruent	Block1	incongruent/STIM_007.jpg
168.16	0.99	correct	incongruent	Block1	incongruent/STIM_007.jpg
171.167	1.049	correct	incongruent	Block1	incongruent/STIM_008.jpg
174.999	1.628	correct	incongruent	Block1	incongruent/STIM_008.jpg
180.251	1.637	correct	incongruent	Block1	incongruent/STIM_008.jpg
185.348	1.106	correct	incongruent	Block1	incongruent/STIM_008.jpg
189.596	1.291	correct	incongruent	Block1	incongruent/STIM_008.jpg
194.617	1.694	incorrect	incongruent	Block1	incongruent/STIM_009.jpg
199.314	1.513	correct	incongruent	Block1	incongruent/STIM_009.jpg
203.069	1.058	correct	incongruent	Block1	incongruent/STIM_009.jpg
207.711	1.436	incorrect	incongruent	Block1	incongruent/STIM_009.jpg
212.837	1.248	correct	incongruent	Block1	incongruent/STIM_009.jpg
216.126	1.839	incorrect	incongruent	Block1	incongruent/STIM_010.jpg
220.754	1.716	incorrect	incongruent	Block1	incongruent/STIM_010.jpg
225.837	0.903	correct	incongruent	Block1	incongruent/STIM_010.jpg
229.009	0.916	incorrect	incongruent	Block1	incongruent/STIM_010.jpg
232.025	0.724	correct	incongruent	Block1	incongruent/STIM_010.jpg
236.214	1.351	incorrect	incongruent	Block1	incongruent/STIM_011.jpg
240.889	1.54	correct	incongruent	Block1	incongruent/STIM_011.jpg
246.053	1.626	correct	incongruent	Block1	incongruent/STIM_011.jpg
250.715	0.905	correct	incongruent	Block1	incongruent/STIM_011.jpg
254.526	0.764	correct	incongruent	Block1	incongruent/STIM_011.jpg
258.597	1.003	correct	incongruent	Block1	incongruent/STIM_012.jpg
263.371	1.531	incorrect	incongruent	Block1	incongruent/STIM_012.jpg
268.241	1.035	incorrect	incongruent	Block1	incongruent/STIM_012.jpg
272.745	1.204	correct	incongruent	Block1	incongruent/STIM_012.jpg
277.806	0.987	correct	incongruent	Block1	incongruent/STIM_012.jpg
282.569	1.096	correct	incongruent	Block1	incongruent/STIM_013.jpg
287.611	0.86	incorrect	incongruent	Block1	incongruent/STIM_013.jpg
