onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	2.08	FLOW_B	B	1	1	1	106 + 6	112	112.0	2079.5	1	0
6.083	3.078	FLOW_B	B	1	2	1	102 + 5	107	107.0	3078.5	1	0
13.175	3.856	FLOW_B	B	1	3	1	8 + 108	116	116.0	3856.2	1	0
21.039	1.953	FLOW_B	B	1	4	1	1 + 103	104	104.0	1952.7	1	0
27.0	4.237	FLOW_B	B	1	5	1	9 + 102	111	111.0	4236.6	1	0
35.291	2.562	FLOW_B	B	1	6	1	4 + 107	111	111.0	2561.8	1	0
41.865	4.077	FLOW_B	B	1	7	1	9 + 104	113	113.0	4077.5	1	0
49.953	1.896	FLOW_B	B	1	8	1	4 + 105	109	109.0	1895.7	1	0
55.866	3.305	FLOW_B	B	1	9	1	7 + 100	107	107.0	3305.4	1	0
63.188	2.547	FLOW_B	B	1	10	1	107 + 9	116	116.0	2547.1	1	0
69.74	2.861	FLOW_B	B	1	11	1	8 + 103	111	111.0	2860.6	1	0
76.606	2.528	FLOW_B	B	1	12	1	9 + 107	116	116.0	2528.5	1	0
83.141	2.163	FLOW_B	B	1	13	1	6 + 109	115	115.0	2162.7	1	0
89.312	2.585	FLOW_B	B	1	14	1	7 + 101	108	108.0	2585.1	1	0
95.919	2.112	FLOW_B	B	1	15	1	4 + 103	107	107.0	2112.2	1	0
102.041	2.172	FLOW_B	B	1	16	1	3 + 105	108	108.0	2171.9	1	0
108.232	1.517	FLOW_B	B	1	17	1	6 + 106	112	112.0	1516.9	1	0
113.771	3.153	FLOW_B	B	1	18	1	107 + 8	115	115.0	3152.9	1	0
120.932	2.097	FLOW_B	B	1	19	1	104 + 7	111	111.0	2097.1	1	0
127.034	1.761	FLOW_B	B	1	20	1	107 + 4	111	111.0	1761.3	1	0
132.803	1.7	FLOW_B	B	1	21	1	1 + 108	109	109.0	1699.9	1	0
138.509	1.694	FLOW_B	B	1	22	1	3 + 100	103	103.0	1694.3	1	0
144.256	1.992	FLOW_B	B	1	23	1	1 + 104	105	105.0	1991.9	1	0
150.293	1.926	FLOW_B	B	1	24	1	102 + 2	104	104.0	1926.2	1	0
156.24	2.461	FLOW_B	B	1	25	1	108 + 5	113	113.0	2460.6	1	0
162.753	3.878	FLOW_B	B	1	26	1	9 + 102	111	111.0	3877.5	1	0
215.763	18.015	FLOW_F	F	2	1	6	105 + 45 + 36 + 91	277	n/a	18015.2	0	1
237.78	17.738	FLOW_F	F	2	2	6	71 + 28 + 89 + 100	288	288.0	17738.5	1	0
259.547	13.823	FLOW_F	F	2	3	6	109 + 23 + 26 + 55	213	213.0	13822.7	1	0
277.371	15.764	FLOW_F	F	2	4	7	23 + 42 + 60 + 106 + 3	234	232.0	15763.8	0	0
297.141	18.009	FLOW_F	F	2	5	7	83 + 17 + 103 + 77 + 3	283	n/a	18008.9	0	1
319.169	16.886	FLOW_F	F	2	6	6	103 + 61 + 70 + 98	332	302.0	16886.0	0	0
340.062	18.011	FLOW_F	F	2	7	6	54 + 102 + 95 + 36	287	n/a	18011.4	0	1
362.074	5.582	FLOW_F	F	2	8	5	6 + 51 + 24 + 100	181	181.0	5582.2	1	0
371.67	14.099	FLOW_F	F	2	9	5	102 + 64 + 96 + 6	268	n/a	14098.9	0	1
434.484	18.02	FLOW_O	O	3	1	9	2 + 73 + 92 + 48 + 83 + 109	407	n/a	18020.0	0	1
456.552	18.021	FLOW_O	O	3	2	9	100 + 36 + 78 + 73 + 93 + 8	388	n/a	18021.4	0	1
478.576	18.016	FLOW_O	O	3	3	9	6 + 73 + 40 + 10 + 74 + 102	305	n/a	18016.1	0	1
500.645	18.007	FLOW_O	O	3	4	9	94 + 4 + 102 + 83 + 79 + 42	404	n/a	18007.2	0	1
522.693	18.009	FLOW_O	O	3	5	9	85 + 40 + 82 + 108 + 7 + 87	409	n/a	18009.4	0	1
544.744	18.022	FLOW_O	O	3	6	9	49 + 30 + 102 + 26 + 13 + 5	225	n/a	18021.7	0	1
566.81	18.011	FLOW_O	O	3	7	9	8 + 48 + 44 + 16 + 66 + 100	282	n/a	18010.7	0	1
588.866	15.636	FLOW_O	O	3	8	9	63 + 88 + 93 + 108 + 63 + 4	419	n/a	15636.5	0	1
636.003	3.084	FLOW_B	B	4	1	1	9 + 104	113	113.0	3083.6	1	0
643.101	5.622	FLOW_B	B	4	2	1	7 + 108	115	115.0	5622.5	1	0
652.775	5.418	FLOW_B	B	4	3	1	7 + 105	112	112.0	5418.0	1	0
662.24	1.694	FLOW_B	B	4	4	1	5 + 100	105	105.0	1694.2	1	0
667.978	2.046	FLOW_B	B	4	5	1	5 + 104	109	109.0	2046.0	1	0
674.069	1.884	FLOW_B	B	4	6	1	105 + 4	109	109.0	1883.5	1	0
679.999	2.115	FLOW_B	B	4	7	1	103 + 3	106	106.0	2114.8	1	0
686.161	2.648	FLOW_B	B	4	8	1	108 + 5	113	113.0	2648.1	1	0
692.856	7.284	FLOW_B	B	4	9	1	105 + 8	113	113.0	7283.9	1	0
704.187	2.248	FLOW_B	B	4	10	1	4 + 107	111	111.0	2247.9	1	0
710.479	2.902	FLOW_B	B	4	11	1	109 + 2	111	111.0	2901.8	1	0
717.425	5.75	FLOW_B	B	4	12	1	9 + 105	114	114.0	5750.3	1	0
727.23	2.258	FLOW_B	B	4	13	1	5 + 102	107	107.0	2257.5	1	0
733.537	1.937	FLOW_B	B	4	14	1	5 + 106	111	111.0	1937.1	1	0
739.517	1.962	FLOW_B	B	4	15	1	102 + 1	103	103.0	1962.1	1	0
745.523	2.69	FLOW_B	B	4	16	1	108 + 2	110	110.0	2689.8	1	0
752.24	2.116	FLOW_B	B	4	17	1	104 + 3	107	107.0	2116.0	1	0
758.41	5.009	FLOW_B	B	4	18	1	7 + 106	113	113.0	5009.2	1	0
767.475	3.498	FLOW_B	B	4	19	1	7 + 105	112	112.0	3497.6	1	0
775.028	2.234	FLOW_B	B	4	20	1	105 + 3	108	108.0	2234.4	1	0
781.316	2.369	FLOW_B	B	4	21	1	109 + 7	116	116.0	2368.7	1	0
787.731	1.761	FLOW_B	B	4	22	1	100 + 3	103	103.0	1761.1	1	0
793.541	3.544	FLOW_B	B	4	23	1	6 + 101	107	107.0	3544.1	1	0
801.132	3.21	FLOW_B	B	4	24	1	105 + 9	114	114.0	3209.8	1	0
842.354	18.01	FLOW_F	F	5	1	6	37 + 54 + 85 + 101	277	n/a	18009.8	0	1
864.415	12.829	FLOW_F	F	5	2	6	101 + 36 + 51 + 44	232	232.0	12829.3	1	0
881.291	10.348	FLOW_F	F	5	3	6	102 + 69 + 16 + 13	200	180.0	10348.1	0	0
895.686	18.01	FLOW_F	F	5	4	6	103 + 93 + 27 + 19	242	n/a	18010.2	0	1
917.742	17.05	FLOW_F	F	5	5	5	65 + 1 + 107 + 58	231	214.0	17050.3	0	0
938.793	18.019	FLOW_F	F	5	6	5	5 + 108 + 29 + 62	204	n/a	18019.4	0	1
960.821	6.373	FLOW_F	F	5	7	4	10 + 33 + 103	146	146.0	6373.3	1	0
971.25	7.911	FLOW_F	F	5	8	4	15 + 36 + 107	158	158.0	7911.2	1	0
983.21	9.098	FLOW_F	F	5	9	5	101 + 3 + 87 + 55	246	146.0	9098.4	0	0
996.312	16.046	FLOW_F	F	5	10	5	58 + 4 + 106 + 27	195	195.0	16045.7	1	0
1052.79	4.363	FLOW_B	B	6	1	1	103 + 3	106	106.0	4363.3	1	0
1061.155	2.433	FLOW_B	B	6	2	1	106 + 3	109	109.0	2433.1	1	0
1067.624	2.132	FLOW_B	B	6	3	1	7 + 103	110	110.0	2131.5	1	0
1073.796	1.682	FLOW_B	B	6	4	1	104 + 7	111	111.0	1681.9	1	0
1079.526	7.657	FLOW_B	B	6	5	1	8 + 108	116	116.0	7657.1	1	0
1091.188	2.389	FLOW_B	B	6	6	1	109 + 8	117	117.0	2389.3	1	0
1097.579	2.74	FLOW_B	B	6	7	1	6 + 109	115	115.0	2740.1	1	0
1104.322	2.54	FLOW_B	B	6	8	1	3 + 101	104	104.0	2540.5	1	0
1110.872	2.627	FLOW_B	B	6	9	1	9 + 103	112	112.0	2626.8	1	0
1117.506	2.68	FLOW_B	B	6	10	1	2 + 106	108	108.0	2679.7	1	0
1124.192	2.074	FLOW_B	B	6	11	1	4 + 103	107	107.0	2074.1	1	0
1130.32	2.249	FLOW_B	B	6	12	1	9 + 104	113	113.0	2249.0	1	0
1136.574	1.846	FLOW_B	B	6	13	1	103 + 7	110	110.0	1846.1	1	0
1142.421	1.922	FLOW_B	B	6	14	1	101 + 9	110	110.0	1922.2	1	0
1148.353	2.966	FLOW_B	B	6	15	1	9 + 104	113	113.0	2966.0	1	0
1155.326	1.961	FLOW_B	B	6	16	1	100 + 4	104	104.0	1961.0	1	0
1161.342	3.573	FLOW_B	B	6	17	1	8 + 104	112	112.0	3572.9	1	0
1168.918	1.809	FLOW_B	B	6	18	1	104 + 7	111	111.0	1809.4	1	0
1174.779	1.857	FLOW_B	B	6	19	1	4 + 100	104	104.0	1856.7	1	0
1180.69	1.824	FLOW_B	B	6	20	1	5 + 100	105	105.0	1823.8	1	0
1186.567	2.031	FLOW_B	B	6	21	1	103 + 3	106	106.0	2031.5	1	0
1192.602	1.768	FLOW_B	B	6	22	1	4 + 107	111	111.0	1768.0	1	0
1198.423	2.912	FLOW_B	B	6	23	1	102 + 6	108	108.0	2911.5	1	0
1205.386	2.593	FLOW_B	B	6	24	1	102 + 9	111	111.0	2592.9	1	0
1211.988	1.905	FLOW_B	B	6	25	1	109 + 1	110	110.0	1904.8	1	0
1217.945	1.912	FLOW_B	B	6	26	1	105 + 1	106	106.0	1911.9	1	0
1255.664	18.012	FLOW_O	O	7	1	9	104 + 8 + 61 + 25 + 94 + 87	379	n/a	18012.2	0	1
1277.722	18.01	FLOW_O	O	7	2	9	16 + 102 + 1 + 56 + 73 + 78	326	n/a	18009.7	0	1
1299.733	18.008	FLOW_O	O	7	3	9	106 + 36 + 7 + 63 + 62 + 66	340	n/a	18007.8	0	1
1321.744	18.013	FLOW_O	O	7	4	9	26 + 105 + 11 + 2 + 54 + 37	235	n/a	18012.9	0	1
1343.811	18.014	FLOW_O	O	7	5	9	33 + 59 + 9 + 101 + 26 + 81	309	n/a	18013.9	0	1
1365.879	18.018	FLOW_O	O	7	6	9	39 + 89 + 18 + 23 + 8 + 102	279	n/a	18017.6	0	1
1387.94	18.018	FLOW_O	O	7	7	9	31 + 88 + 74 + 108 + 3 + 51	355	n/a	18018.2	0	1
1410.0	15.668	FLOW_O	O	7	8	9	3 + 23 + 55 + 106 + 23 + 21	231	n/a	15668.3	0	1
1457.118	18.004	FLOW_F	F	8	1	6	89 + 39 + 103 + 57	288	n/a	18003.5	0	1
1479.125	8.772	FLOW_F	F	8	2	6	81 + 41 + 69 + 108	299	199.0	8772.0	0	0
1491.94	16.037	FLOW_F	F	8	3	5	7 + 98 + 109 + 94	308	308.0	16037.3	1	0
1511.983	9.032	FLOW_F	F	8	4	5	12 + 16 + 107 + 5	140	140.0	9032.4	1	0
1525.028	18.006	FLOW_F	F	8	5	6	89 + 93 + 58 + 102	342	n/a	18006.5	0	1
1547.045	18.021	FLOW_F	F	8	6	6	23 + 106 + 97 + 96	322	n/a	18021.3	0	1
1569.121	15.565	FLOW_F	F	8	7	5	26 + 103 + 1 + 97	227	227.0	15565.0	1	0
1588.694	13.39	FLOW_F	F	8	8	5	33 + 101 + 68 + 1	203	203.0	13390.4	1	0
1606.098	18.01	FLOW_F	F	8	9	6	95 + 104 + 76 + 44	319	n/a	18009.9	0	1
1661.599	18.014	FLOW_O	O	9	1	9	54 + 105 + 46 + 25 + 85 + 7	322	n/a	18014.0	0	1
1683.65	18.013	FLOW_O	O	9	2	9	91 + 50 + 6 + 29 + 67 + 108	351	n/a	18013.0	0	1
1705.702	18.009	FLOW_O	O	9	3	9	109 + 88 + 55 + 64 + 29 + 7	352	n/a	18008.6	0	1
1727.76	18.012	FLOW_O	O	9	4	9	37 + 1 + 104 + 10 + 11 + 47	210	n/a	18012.2	0	1
1749.823	18.022	FLOW_O	O	9	5	9	89 + 12 + 4 + 11 + 105 + 67	288	n/a	18022.1	0	1
1771.89	18.014	FLOW_O	O	9	6	9	28 + 100 + 20 + 2 + 60 + 88	298	n/a	18014.2	0	1
1793.959	18.017	FLOW_O	O	9	7	9	35 + 68 + 3 + 71 + 68 + 103	348	n/a	18017.2	0	1
1816.014	15.606	FLOW_O	O	9	8	9	23 + 5 + 109 + 65 + 82 + 69	353	n/a	15606.1	0	1
