trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.725764	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.725764	1
2	go	1	go_only	1	1	1	0.642992	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.642992	1
3	go	1	go_only	1	1	1	0.526060	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526060	1
4	go	1	go_only	1	1	1	0.691434	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.691434	1
5	go	1	go_only	1	1	1	0.625578	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.625578	1
6	go	1	go_only	1	1	1	0.694776	0	0	0	0	0	0	1	1	0	0.461320	1	stopped_early	0	0.694776	1
7	go	1	go_only	1	1	1	0.443663	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443663	1
8	go	1	go_only	1	1	1	0.479509	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.479509	1
9	go	1	go_only	1	1	1	0.493187	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493187	1
10	go	1	go_only	1	1	1	0.590857	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.590857	1
11	go	1	go_only	1	1	1	0.541240	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.541240	1
12	go	1	go_only	1	1	1	0.563067	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.563067	1
13	go	1	go_only	1	1	1	0.577540	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577540	1
14	go	1	go_only	1	1	1	0.492221	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.492221	1
15	go	1	go_only	1	1	1	0.509276	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.509276	1
16	go	1	go_only	1	1	1	0.711517	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.711517	1
17	go	1	go_only	1	1	1	0.710019	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.710019	1
18	go	1	go_only	1	1	1	0.460018	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460018	1
19	go	2	go_nogo_prac	1	1	1	0.526179	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526179	1
20	go	2	go_nogo_prac	1	1	1	0.492924	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.492924	1
21	go	2	go_nogo_prac	1	1	1	0.442931	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.442931	1
22	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.394219	1	stopped_early	0	0.394219	1
23	go	2	go_nogo_prac	1	1	1	0.711147	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.711147	1
24	go	2	go_nogo_prac	1	1	1	0.509271	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.509271	1
25	go	2	go_nogo_prac	1	1	1	0.544541	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.544541	1
26	go	2	go_nogo_prac	1	1	1	0.526240	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526240	1
27	go	2	go_nogo_prac	1	1	1	0.625838	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.625838	1
28	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.376408	1	stopped_early	0	0.376408	1
29	go	2	go_nogo_prac	1	1	1	0.494512	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494512	1
30	go	2	go_nogo_prac	1	1	1	0.577534	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577534	1
31	go	2	go_nogo_prac	1	1	1	0.677601	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677601	1
32	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.410694	1	stopped_early	0	0.410694	1
33	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.392757	1	stopped_early	0	0.392757	1
34	go	2	go_nogo_prac	1	1	1	0.660265	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660265	1
35	go	2	go_nogo_prac	1	1	1	0.476701	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.476701	1
36	go	2	go_nogo_prac	1	1	1	0.628710	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628710	1
37	go	3	go_only	0	1	1	0.775870	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.775870	1
38	go	3	go_only	0	1	1	0.444361	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.444361	1
39	go	3	go_only	0	1	1	0.560108	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560108	1
40	go	3	go_only	0	1	1	0.544844	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.544844	1
41	go	3	go_only	0	1	1	0.461466	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461466	1
42	go	3	go_only	0	1	1	0.478688	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.478688	1
43	go	3	go_only	0	1	1	0.793584	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.793584	1
44	go	3	go_only	0	1	1	0.543910	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543910	1
45	go	3	go_only	0	1	1	0.727466	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.727466	1
46	go	3	go_only	0	1	1	0.594429	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594429	1
47	go	3	go_only	0	1	1	0.542242	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.542242	1
48	go	3	go_only	0	1	1	0.659524	0	0	0	0	0	0	1	1	0	0.509237	1	stopped_early	0	0.659524	1
49	go	3	go_only	0	1	1	0.628131	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628131	1
50	go	3	go_only	0	1	1	0.594344	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594344	1
51	go	3	go_only	0	1	1	0.510373	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.510373	1
52	go	3	go_only	0	1	1	0.511531	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.511531	1
53	go	3	go_only	0	1	1	0.562118	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.562118	1
54	go	3	go_only	0	1	1	0.494858	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494858	1
55	go	4	go_nogo	0	1	1	0.443011	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443011	1
56	go	4	go_nogo	0	1	1	0.443360	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443360	1
57	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.343197	1	stopped_early	0	0.343197	1
58	go	4	go_nogo	0	1	1	0.495093	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.495093	1
59	go	4	go_nogo	0	1	1	0.459349	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.459349	1
60	go	4	go_nogo	0	1	1	0.510668	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.510668	1
61	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.410837	1	stopped_early	0	0.410837	1
62	go	4	go_nogo	0	1	1	0.475189	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.475189	1
63	go	4	go_nogo	0	1	1	0.510019	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.510019	1
64	go	4	go_nogo	0	1	1	0.693054	0	0	0	0	0	0	1	1	0	0.526338	1	stopped_early	0	0.693054	1
65	go	4	go_nogo	0	1	1	0.494013	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494013	1
66	go	4	go_nogo	0	1	1	0.578979	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.578979	1
67	go	4	go_nogo	0	1	1	0.444066	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.444066	1
68	go	4	go_nogo	0	1	1	0.677528	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677528	1
69	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.342509	1	stopped_early	0	0.342509	1
