trial_index	trial_type	block_number	mean_acceleration
55	go	4	34317.457639
56	nogo	4	23617.151451
57	go	4	36715.265522
58	go	4	33822.237077
59	go	4	26113.883259
60	go	4	24301.353503
61	nogo	4	15854.542660
62	go	4	30874.374373
63	go	4	37537.854811
64	nogo	4	19216.432454
65	go	4	33605.766743
66	go	4	40631.483969
67	go	4	n/a
68	go	4	53213.887110
69	go	4	51584.894663
70	go	4	26873.752474
71	go	4	35540.106164
72	go	4	47618.322884
73	go	4	n/a
74	go	4	43883.720335
75	go	4	30543.236890
76	nogo	4	22170.415980
77	go	4	27566.100964
78	go	4	20201.783323
79	go	4	37064.675940
80	go	4	18020.274497
81	go	4	20550.042147
82	go	4	36734.768659
83	go	4	45786.820786
84	nogo	4	14864.708195
85	go	4	34435.956913
86	go	4	37636.617435
87	go	4	43839.102411
88	go	4	46715.076379
89	go	4	26663.493829
90	nogo	4	n/a
91	go	4	25882.286158
92	nogo	4	n/a
93	go	4	55122.423436
94	go	4	19132.913822
95	go	4	49784.097331
96	go	4	28436.072780
97	go	4	19733.767788
98	go	4	30662.227630
99	nogo	4	n/a
100	go	4	35547.663452
101	go	4	29978.404701
102	go	4	26019.766316
103	nogo	4	n/a
104	go	4	30290.142280
105	go	4	43548.899747
106	nogo	4	n/a
107	go	4	35145.961333
108	nogo	4	n/a
109	go	4	27276.893108
110	go	4	30043.291765
111	go	4	25943.670826
112	go	4	23539.517070
113	nogo	4	45192.683831
114	go	4	27732.543927
115	go	5	30573.464371
116	go	5	18839.882394
117	nogo	5	21722.905145
118	go	5	53421.022744
119	go	5	30556.938469
120	go	5	16850.007862
121	nogo	5	20510.708605
122	go	5	33096.074390
123	nogo	5	n/a
124	go	5	22007.914504
125	nogo	5	n/a
126	go	5	37855.164569
127	go	5	25888.987743
128	go	5	21895.299798
129	go	5	20592.811110
130	go	5	27347.135615
131	go	5	35306.631397
132	nogo	5	n/a
133	go	5	20543.480584
134	nogo	5	n/a
135	go	5	39669.069295
136	nogo	5	16847.134939
137	go	5	26498.749322
138	nogo	5	n/a
139	go	5	46681.059284
140	go	5	53435.163870
141	go	5	16848.013985
142	go	5	25610.041113
143	go	5	41744.293227
144	go	5	32950.283350
145	go	5	26836.559931
146	go	5	65014.162334
147	go	5	33104.537336
148	go	5	30338.427628
149	nogo	5	n/a
150	go	5	4313.931335
151	go	5	38960.555178
152	go	5	37845.052117
153	go	5	19128.372700
154	go	5	25890.648293
155	go	5	20134.753846
156	go	5	40725.909266
157	go	5	41171.832686
158	nogo	5	n/a
159	go	5	26420.528164
160	go	5	24286.698151
161	nogo	5	n/a
162	go	5	27995.375870
163	go	5	44494.097529
164	nogo	5	19745.233533
165	go	5	44763.137935
166	go	5	39945.010987
167	go	5	22064.713406
168	go	5	25475.335388
169	go	5	n/a
170	go	5	42336.520694
171	go	5	38840.760266
172	go	5	30865.671259
173	go	5	44392.272231
174	go	5	17123.451462
193	nogo	7	20967.648824
194	go	7	35443.224417
195	go	7	26864.526632
196	go	7	41191.971393
197	go	7	35125.367773
198	go	7	40281.566690
199	go	7	32136.424909
200	go	7	33792.100134
201	go	7	17700.802161
202	go	7	32481.191210
203	go	7	22025.516222
204	go	7	38655.246064
205	go	7	30632.138122
206	go	7	26138.444453
207	go	7	19513.451795
208	nogo	7	33837.697415
209	go	7	42652.750455
210	go	7	37157.600191
211	go	7	17491.525868
212	go	7	22958.605257
213	go	7	33898.875987
214	go	7	35367.916225
215	go	7	37281.650432
216	nogo	7	26865.733176
217	go	7	26007.615870
218	nogo	7	22421.149440
219	go	7	n/a
220	go	7	40882.725936
221	go	7	21888.758080
222	nogo	7	10256.693285
223	go	7	26987.494306
224	nogo	7	21486.756769
225	go	7	26702.285247
226	go	7	29137.272417
227	go	7	53522.903414
228	go	7	19253.683621
229	go	7	35075.252492
230	go	7	41636.319093
231	go	7	32229.152066
232	nogo	7	n/a
233	go	7	49964.246386
234	go	7	31619.597196
235	go	7	25456.132397
236	go	7	36265.261744
237	go	7	25352.604487
238	nogo	7	18061.914426
239	go	7	22516.994124
240	nogo	7	13760.887989
241	go	7	12782.397213
242	nogo	7	14179.834678
243	go	7	14866.941968
244	go	7	34709.896634
245	go	7	27980.885175
246	go	7	39731.043347
247	go	7	31585.928257
248	go	7	34821.648312
249	nogo	7	15039.578127
250	go	7	n/a
251	go	7	16732.744428
252	nogo	7	11745.681519
253	go	8	31497.438886
254	go	8	38028.202563
255	nogo	8	13526.115090
256	go	8	29676.566990
257	go	8	45396.275959
258	nogo	8	34546.060225
259	go	8	27626.084454
260	go	8	41898.719292
261	go	8	20917.357837
262	go	8	14762.289726
263	go	8	19153.764640
264	go	8	60619.474359
265	nogo	8	18464.037233
266	go	8	44425.664043
267	go	8	12923.309699
268	go	8	13459.946417
269	nogo	8	22699.232193
270	go	8	36554.816438
271	go	8	13610.680009
272	nogo	8	16456.924419
273	go	8	24442.825563
274	go	8	19530.544309
275	nogo	8	30139.881449
276	go	8	13976.095156
277	nogo	8	17875.725673
278	go	8	19050.590580
279	go	8	16810.000021
280	go	8	10641.273595
281	go	8	16613.980366
282	go	8	12056.485175
283	go	8	19706.102373
284	go	8	13200.654257
285	nogo	8	14856.112351
