trial_index	trial_type	block_number	mean_velocity
55	go	4	860.739379
56	nogo	4	649.444924
57	go	4	1035.574996
58	go	4	1057.919083
59	go	4	1081.132788
60	go	4	974.130223
61	nogo	4	628.516289
62	go	4	985.668980
63	go	4	952.717420
64	nogo	4	689.015475
65	go	4	1087.994495
66	go	4	992.848360
67	go	4	n/a
68	go	4	1291.682717
69	go	4	1123.555172
70	go	4	1063.022710
71	go	4	1140.191399
72	go	4	1410.002321
73	go	4	n/a
74	go	4	1493.377419
75	go	4	1124.951487
76	nogo	4	747.900835
77	go	4	1055.588608
78	go	4	700.531696
79	go	4	1304.060457
80	go	4	776.730987
81	go	4	985.821753
82	go	4	1253.663260
83	go	4	1285.856439
84	nogo	4	794.531302
85	go	4	998.253977
86	go	4	1045.763111
87	go	4	1478.263079
88	go	4	1268.842117
89	go	4	1325.545799
90	nogo	4	n/a
91	go	4	789.335739
92	nogo	4	n/a
93	go	4	1312.611274
94	go	4	1093.106548
95	go	4	1579.246425
96	go	4	916.648655
97	go	4	768.933687
98	go	4	1085.929229
99	nogo	4	n/a
100	go	4	1482.721140
101	go	4	1128.054057
102	go	4	933.295076
103	nogo	4	n/a
104	go	4	885.819464
105	go	4	1244.697464
106	nogo	4	n/a
107	go	4	1266.847974
108	nogo	4	n/a
109	go	4	961.661965
110	go	4	1006.834359
111	go	4	906.221369
112	go	4	953.843298
113	nogo	4	1374.158979
114	go	4	904.447840
115	go	5	982.162410
116	go	5	682.607360
117	nogo	5	870.278182
118	go	5	1330.511010
119	go	5	1162.709145
120	go	5	993.875982
121	nogo	5	774.850961
122	go	5	1238.549086
123	nogo	5	n/a
124	go	5	732.088665
125	nogo	5	n/a
126	go	5	1019.562402
127	go	5	1013.696236
128	go	5	1031.253551
129	go	5	858.716833
130	go	5	1198.829418
131	go	5	1131.143321
132	nogo	5	n/a
133	go	5	959.294475
134	nogo	5	n/a
135	go	5	1068.105238
136	nogo	5	754.972818
137	go	5	823.142821
138	nogo	5	n/a
139	go	5	1588.912629
140	go	5	1310.665191
141	go	5	699.285980
142	go	5	1002.123278
143	go	5	1562.098646
144	go	5	1122.041121
145	go	5	1378.795912
146	go	5	1692.780449
147	go	5	1071.543633
148	go	5	1119.978424
149	nogo	5	n/a
150	go	5	99.392922
151	go	5	1100.700465
152	go	5	1616.873381
153	go	5	712.006723
154	go	5	908.522116
155	go	5	730.976437
156	go	5	822.057421
157	go	5	998.067262
158	nogo	5	n/a
159	go	5	1069.285561
160	go	5	894.071368
161	nogo	5	n/a
162	go	5	916.307358
163	go	5	1343.389624
164	nogo	5	676.000144
165	go	5	1501.222408
166	go	5	1111.821955
167	go	5	907.610403
168	go	5	1224.728683
169	go	5	n/a
170	go	5	1530.693531
171	go	5	1210.116069
172	go	5	1436.651413
173	go	5	1139.446827
174	go	5	1112.646659
193	nogo	7	567.301312
194	go	7	1464.658026
195	go	7	1221.170530
196	go	7	1291.700215
197	go	7	1278.405513
198	go	7	1369.757802
199	go	7	1460.466885
200	go	7	1411.030483
201	go	7	923.530715
202	go	7	1062.517846
203	go	7	830.314601
204	go	7	1385.234872
205	go	7	1012.205524
206	go	7	1218.193460
207	go	7	806.695455
208	nogo	7	1246.328793
209	go	7	1434.383654
210	go	7	1229.575195
211	go	7	960.390859
212	go	7	996.278472
213	go	7	1328.988547
214	go	7	1258.486648
215	go	7	1236.668966
216	nogo	7	1060.612248
217	go	7	1041.620653
218	nogo	7	858.044216
219	go	7	n/a
220	go	7	1195.689431
221	go	7	992.390902
222	nogo	7	731.795370
223	go	7	938.994179
224	nogo	7	774.513983
225	go	7	1160.232451
226	go	7	875.506103
227	go	7	1570.471511
228	go	7	899.438966
229	go	7	1353.408641
230	go	7	1473.884330
231	go	7	1202.751719
232	nogo	7	n/a
233	go	7	1266.623635
234	go	7	1454.243324
235	go	7	1200.726795
236	go	7	992.409994
237	go	7	1057.936045
238	nogo	7	629.984506
239	go	7	899.483719
240	nogo	7	600.426720
241	go	7	777.885722
242	nogo	7	511.759589
243	go	7	563.538927
244	go	7	1045.628512
245	go	7	1073.527120
246	go	7	1369.365244
247	go	7	1199.715042
248	go	7	1016.684186
249	nogo	7	656.481167
250	go	7	n/a
251	go	7	783.446735
252	nogo	7	568.750640
253	go	8	1227.542812
254	go	8	1266.279776
255	nogo	8	558.519586
256	go	8	1131.335251
257	go	8	1159.248127
258	nogo	8	1208.307753
259	go	8	887.256644
260	go	8	1416.870840
261	go	8	950.090844
262	go	8	778.385495
263	go	8	1015.969469
264	go	8	1818.452166
265	nogo	8	843.717085
266	go	8	1399.963879
267	go	8	681.576271
268	go	8	883.051941
269	nogo	8	949.577509
270	go	8	1395.785971
271	go	8	700.743346
272	nogo	8	561.179521
273	go	8	956.289620
274	go	8	1071.268154
275	nogo	8	900.119042
276	go	8	731.812244
277	nogo	8	514.603273
278	go	8	797.354391
279	go	8	857.450956
280	go	8	803.519181
281	go	8	922.990707
282	go	8	806.919366
283	go	8	790.290691
284	go	8	849.030104
285	nogo	8	801.680563
286	go	8	1062.252624
287	go	8	908.902168
288	nogo	8	1174.789173
289	go	8	761.000482
290	nogo	8	851.673781
291	go	8	878.412299
292	go	8	1012.950482
293	go	8	766.886211
294	nogo	8	644.866837
295	go	8	1031.503943
296	go	8	1189.633080
297	nogo	8	788.750333
298	go	8	1198.721973
299	go	8	1054.538842
300	go	8	1070.464162
301	go	8	967.280802
302	go	8	775.647774
303	go	8	1127.191189
304	go	8	n/a
305	go	8	889.962893
306	go	8	882.835130
307	go	8	738.989131
308	go	8	1313.890060
309	go	8	1662.469995
310	go	8	796.764247
311	go	8	719.634982
312	go	8	877.925796
331	go	10	1109.693506
332	nogo	10	n/a
333	go	10	n/a
334	go	10	1074.043185
335	go	10	1236.658092
336	go	10	707.092399
337	go	10	1018.736282
338	nogo	10	1234.064314
339	go	10	1277.678201
340	go	10	906.999343
341	go	10	1480.166192
342	go	10	951.513786
343	go	10	1178.182027
344	nogo	10	n/a
345	go	10	968.397114
346	go	10	1187.292719
347	nogo	10	534.241410
348	go	10	1532.667170
349	go	10	1136.960888
350	go	10	784.714045
351	nogo	10	854.596439
352	go	10	1173.617293
353	go	10	941.300499
354	go	10	1182.991437
355	go	10	1158.072490
356	go	10	1124.950091
357	go	10	1041.954245
358	go	10	1039.369687
359	go	10	1694.873566
360	go	10	1345.962311
361	go	10	917.087875
362	nogo	10	n/a
363	go	10	1645.645489
364	nogo	10	n/a
365	go	10	1042.308991
366	go	10	817.115639
367	go	10	987.564365
368	go	10	1468.933831
369	go	10	1557.013097
370	nogo	10	667.163847
371	go	10	1141.023343
372	go	10	1149.081772
373	go	10	1284.538807
374	go	10	n/a
375	nogo	10	1320.433392
376	go	10	1342.787692
377	nogo	10	n/a
378	go	10	1424.915999
379	go	10	1299.401509
380	go	10	1026.604084
381	go	10	1200.843621
382	go	10	1490.216797
383	nogo	10	669.607380
384	go	10	901.062646
385	go	10	912.978994
386	go	10	910.186597
387	go	10	935.457129
388	nogo	10	n/a
389	go	10	1244.122256
390	go	10	1010.261275
391	go	11	923.118623
392	go	11	937.721953
393	go	11	1279.775613
394	nogo	11	n/a
395	go	11	1418.954884
396	go	11	1186.285063
397	nogo	11	n/a
398	go	11	n/a
399	go	11	936.328787
400	nogo	11	n/a
401	go	11	875.453372
402	nogo	11	955.636874
403	go	11	1000.068279
404	go	11	291.115350
405	go	11	1228.686266
406	go	11	1026.023159
407	go	11	n/a
408	go	11	1196.108043
409	nogo	11	739.855924
410	go	11	874.528825
411	go	11	1011.839451
412	go	11	1012.073216
413	go	11	1376.678918
414	go	11	n/a
415	go	11	1017.594369
416	go	11	1054.754598
417	go	11	987.813446
418	go	11	1324.928366
419	nogo	11	1023.529804
420	go	11	1191.617594
421	go	11	1188.717779
422	nogo	11	n/a
423	go	11	1034.459758
424	go	11	1087.588630
425	nogo	11	696.120997
426	go	11	1187.890458
427	go	11	1245.426337
428	go	11	842.581385
429	go	11	806.060772
430	go	11	755.692740
431	go	11	1058.067033
432	nogo	11	n/a
433	go	11	1353.022207
434	go	11	907.613295
435	nogo	11	n/a
436	go	11	1003.767933
437	go	11	1458.094740
438	go	11	1154.365038
439	go	11	1173.855114
440	go	11	1089.423670
441	nogo	11	n/a
442	go	11	1249.705120
443	go	11	954.258694
444	go	11	882.030939
445	go	11	1012.782858
446	go	11	845.380835
447	go	11	1230.896266
448	go	11	942.086918
449	go	11	1224.967580
450	nogo	11	n/a
469	go	13	1008.204082
470	go	13	1043.783957
471	go	13	1036.821776
472	go	13	869.577771
473	go	13	990.845701
474	nogo	13	n/a
475	go	13	1414.881335
476	go	13	1099.504316
477	go	13	1064.500113
478	go	13	772.198338
479	go	13	1478.526003
480	go	13	1465.863672
481	go	13	1077.667497
482	go	13	1511.824027
483	nogo	13	n/a
484	go	13	1133.322007
485	go	13	971.740285
486	nogo	13	n/a
487	go	13	999.960707
488	nogo	13	n/a
489	go	13	921.228438
490	go	13	775.646061
491	go	13	1113.408551
492	go	13	968.872537
493	go	13	1166.193908
494	go	13	1062.395422
495	go	13	808.546064
496	go	13	1114.156532
497	nogo	13	1002.679840
498	go	13	1234.271849
499	go	13	955.979211
500	go	13	708.710627
501	go	13	650.263268
502	go	13	1215.847912
503	go	13	977.974377
504	nogo	13	1794.310990
505	go	13	1142.494115
506	nogo	13	n/a
507	go	13	898.173961
508	go	13	1000.864235
509	go	13	809.196418
510	nogo	13	648.795920
511	go	13	1375.321863
512	nogo	13	n/a
513	go	13	1493.599257
514	go	13	985.437373
515	go	13	834.752425
516	nogo	13	1369.560997
517	go	13	1029.488128
518	go	13	901.513025
519	go	13	1527.215965
520	go	13	1177.416666
