onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	2.416	correct	generate	Run1	generate/STIM_000.jpg
4.839	1.481	correct	generate	Run1	generate/STIM_000.jpg
9.972	1.239	incorrect	generate	Run1	generate/STIM_000.jpg
14.801	1.075	correct	generate	Run1	generate/STIM_000.jpg
18.945	1.466	correct	generate	Run1	generate/STIM_000.jpg
22.467	2.684	correct	generate	Run1	generate/STIM_001.jpg
27.746	1.496	correct	generate	Run1	generate/STIM_001.jpg
32.088	1.062	incorrect	generate	Run1	generate/STIM_001.jpg
36.414	1.749	correct	generate	Run1	generate/STIM_001.jpg
40.233	1.327	correct	generate	Run1	generate/STIM_001.jpg
43.841	2.361	incorrect	generate	Run1	generate/STIM_002.jpg
48.56	2.382	correct	generate	Run1	generate/STIM_002.jpg
54.04	1.79	correct	generate	Run1	generate/STIM_002.jpg
59.468	2.046	correct	generate	Run1	generate/STIM_002.jpg
64.901	1.63	correct	generate	Run1	generate/STIM_002.jpg
70.47	1.98	correct	generate	Run1	generate/STIM_003.jpg
75.639	1.844	incorrect	generate	Run1	generate/STIM_003.jpg
79.522	2.555	correct	generate	Run1	generate/STIM_003.jpg
84.215	1.169	incorrect	generate	Run1	generate/STIM_003.jpg
88.037	1.547	correct	generate	Run1	generate/STIM_003.jpg
92.855	1.289	correct	generate	Run1	generate/STIM_004.jpg
97.905	2.68	correct	generate	Run1	generate/STIM_004.jpg
102.693	1.754	correct	generate	Run1	generate/STIM_004.jpg
106.976	1.945	correct	generate	Run1	generate/STIM_004.jpg
112.852	1.706	incorrect	generate	Run1	generate/STIM_004.jpg
116.569	1.316	correct	generate	Run1	generate/STIM_005.jpg
121.563	1.305	incorrect	generate	Run1	generate/STIM_005.jpg
125.654	2.692	correct	generate	Run1	generate/STIM_005.jpg
131.607	1.181	incorrect	generate	Run1	generate/STIM_005.jpg
136.554	2.252	incorrect	generate	Run1	generate/STIM_005.jpg
140.953	1.654	correct	generate	Run1	generate/STIM_006.jpg
145.46	2.18	correct	generate	Run1	generate/STIM_006.jpg
150.016	2.134	correct	generate	Run1	generate/STIM_006.jpg
154.21	1.694	correct	generate	Run1	generate/STIM_006.jpg
159.041	1.905	correct	generate	Run1	generate/STIM_006.jpg
164.144	1.396	correct	generate	Run1	generate/STIM_007.jpg
168.87	2.693	correct	generate	Run1	generate/STIM_007.jpg
174.482	1.346	correct	generate	Run1	generate/STIM_007.jpg
178.024	2.37	correct	generate	Run1	generate/STIM_007.jpg
182.695	2.04	incorrect	generate	Run1	generate/STIM_007.jpg
188.003	2.678	correct	generate	Run1	generate/STIM_008.jpg
194.48	2.05	correct	generate	Run1	generate/STIM_008.jpg
199.307	2.182	correct	generate	Run1	generate/STIM_008.jpg
205.193	1.333	correct	generate	Run1	generate/STIM_008.jpg
209.235	1.703	incorrect	generate	Run1	generate/STIM_008.jpg
214.821	2.22	correct	generate	Run1	generate/STIM_009.jpg
219.489	2.474	correct	generate	Run1	generate/STIM_009.jpg
225.703	2.339	correct	generate	Run1	generate/STIM_009.jpg
230.634	2.421	incorrect	generate	Run1	generate/STIM_009.jpg
235.592	1.362	correct	generate	Run1	generate/STIM_009.jpg
240.61	2.3	correct	generate	Run1	generate/STIM_010.jpg
246.045	2.712	correct	generate	Run1	generate/STIM_010.jpg
251.726	2.396	correct	generate	Run1	generate/STIM_010.jpg
257.299	2.141	incorrect	generate	Run1	generate/STIM_010.jpg
262.9	2.198	incorrect	generate	Run1	generate/STIM_010.jpg
268.821	2.28	correct	generate	Run1	generate/STIM_011.jpg
273.762	2.242	correct	generate	Run1	generate/STIM_011.jpg
279.666	2.081	correct	generate	Run1	generate/STIM_011.jpg
285.152	2.082	correct	generate	Run1	generate/STIM_011.jpg
290.791	1.735	correct	generate	Run1	generate/STIM_011.jpg
296.26	2.252	correct	generate	Run1	generate/STIM_012.jpg
302.344	2.274	correct	generate	Run1	generate/STIM_012.jpg
307.058	1.526	correct	generate	Run1	generate/STIM_012.jpg
312.299	1.968	incorrect	generate	Run1	generate/STIM_012.jpg
317.68	2.161	correct	generate	Run1	generate/STIM_012.jpg
323.008	3.024	correct	generate	Run1	generate/STIM_013.jpg
329.994	2.312	correct	generate	Run1	generate/STIM_013.jpg
335.844	2.777	correct	generate	Run1	generate/STIM_013.jpg
342.028	1.918	correct	generate	Run1	generate/STIM_013.jpg
346.998	2.034	correct	generate	Run1	generate/STIM_013.jpg
351.351	1.485	correct	generate	Run1	generate/STIM_014.jpg
356.501	2.136	correct	generate	Run1	generate/STIM_014.jpg
362.26	1.946	incorrect	generate	Run1	generate/STIM_014.jpg
367.441	1.081	correct	generate	Run1	generate/STIM_014.jpg
370.675	1.332	correct	generate	Run1	generate/STIM_014.jpg
374.058	3.027	correct	generate	Run1	generate/STIM_015.jpg
380.902	2.812	incorrect	generate	Run1	generate/STIM_015.jpg
385.929	1.956	incorrect	generate	Run1	generate/STIM_015.jpg
391.355	2.144	correct	generate	Run1	generate/STIM_015.jpg
397.4	1.376	correct	generate	Run1	generate/STIM_015.jpg
401.401	2.27	correct	generate	Run1	generate/STIM_016.jpg
407.112	2.116	correct	generate	Run1	generate/STIM_016.jpg
412.597	2.768	correct	generate	Run1	generate/STIM_016.jpg
418.354	1.449	correct	generate	Run1	generate/STIM_016.jpg
423.678	1.877	correct	generate	Run1	generate/STIM_016.jpg
429.132	1.579	correct	generate	Run1	generate/STIM_017.jpg
433.933	2.61	correct	generate	Run1	generate/STIM_017.jpg
440.422	1.243	correct	generate	Run1	generate/STIM_017.jpg
443.968	2.492	correct	generate	Run1	generate/STIM_017.jpg
448.902	1.889	incorrect	generate	Run1	generate/STIM_017.jpg
454.018	2.364	correct	generate	Run1	generate/STIM_018.jpg
459.519	2.249	correct	generate	Run1	generate/STIM_018.jpg
464.126	2.136	correct	generate	Run1	generate/STIM_018.jpg
468.371	1.753	correct	generate	Run1	generate/STIM_018.jpg
472.991	1.067	correct	generate	Run1	generate/STIM_018.jpg
476.82	1.394	correct	generate	Run1	generate/STIM_019.jpg
481.007	1.378	correct	generate	Run1	generate/STIM_019.jpg
486.337	2.449	correct	generate	Run1	generate/STIM_019.jpg
491.667	1.715	correct	generate	Run1	generate/STIM_019.jpg
495.543	1.812	correct	generate	Run1	generate/STIM_019.jpg
499.858	1.363	incorrect	generate	Run1	generate/STIM_020.jpg
503.32	2.137	incorrect	generate	Run1	generate/STIM_020.jpg
509.198	1.89	correct	generate	Run1	generate/STIM_020.jpg
513.839	2.524	correct	generate	Run1	generate/STIM_020.jpg
519.591	1.639	incorrect	generate	Run1	generate/STIM_020.jpg
524.803	1.902	correct	generate	Run1	generate/STIM_021.jpg
528.745	1.132	correct	generate	Run1	generate/STIM_021.jpg
533.59	2.394	correct	generate	Run1	generate/STIM_021.jpg
538.95	1.458	correct	generate	Run1	generate/STIM_021.jpg
543.542	1.754	correct	generate	Run1	generate/STIM_021.jpg
547.996	1.603	correct	generate	Run1	generate/STIM_022.jpg
552.349	1.467	incorrect	generate	Run1	generate/STIM_022.jpg
556.47	2.173	correct	generate	Run1	generate/STIM_022.jpg
561.662	1.48	correct	generate	Run1	generate/STIM_022.jpg
566.019	1.196	correct	generate	Run1	generate/STIM_022.jpg
569.646	2.739	incorrect	generate	Run1	generate/STIM_023.jpg
574.558	2.779	correct	generate	Run1	generate/STIM_023.jpg
580.433	1.176	correct	generate	Run1	generate/STIM_023.jpg
583.806	2.41	correct	generate	Run1	generate/STIM_023.jpg
588.981	2.21	correct	generate	Run1	generate/STIM_023.jpg
594.554	3.127	correct	generate	Run1	generate/STIM_024.jpg
599.995	2.015	correct	generate	Run1	generate/STIM_024.jpg
604.765	1.594	correct	generate	Run1	generate/STIM_024.jpg
608.611	1.542	correct	generate	Run1	generate/STIM_024.jpg
613.241	1.267	correct	generate	Run1	generate/STIM_024.jpg
618.105	0.796	correct	repeat	Run1	repeat/STIM_000.jpg
621.558	0.697	correct	repeat	Run1	repeat/STIM_000.jpg
624.918	0.97	correct	repeat	Run1	repeat/STIM_000.jpg
629.293	0.586	correct	repeat	Run1	repeat/STIM_000.jpg
633.517	0.819	correct	repeat	Run1	repeat/STIM_000.jpg
636.666	0.43	correct	repeat	Run1	repeat/STIM_001.jpg
639.773	0.635	correct	repeat	Run1	repeat/STIM_001.jpg
644.126	0.69	correct	repeat	Run1	repeat/STIM_001.jpg
648.215	0.606	correct	repeat	Run1	repeat/STIM_001.jpg
651.535	0.838	correct	repeat	Run1	repeat/STIM_001.jpg
654.366	0.496	correct	repeat	Run1	repeat/STIM_002.jpg
656.97	0.557	correct	repeat	Run1	repeat/STIM_002.jpg
661.161	0.908	correct	repeat	Run1	repeat/STIM_002.jpg
664.65	0.982	correct	repeat	Run1	repeat/STIM_002.jpg
667.92	1.006	correct	repeat	Run1	repeat/STIM_002.jpg
672.318	0.815	correct	repeat	Run1	repeat/STIM_003.jpg
676.489	0.693	correct	repeat	Run1	repeat/STIM_003.jpg
679.688	0.838	correct	repeat	Run1	repeat/STIM_003.jpg
683.807	0.57	incorrect	repeat	Run1	repeat/STIM_003.jpg
686.727	0.592	correct	repeat	Run1	repeat/STIM_003.jpg
689.72	0.759	correct	repeat	Run1	repeat/STIM_004.jpg
693.341	1.025	correct	repeat	Run1	repeat/STIM_004.jpg
697.209	0.61	correct	repeat	Run1	repeat/STIM_004.jpg
700.076	0.712	correct	repeat	Run1	repeat/STIM_004.jpg
703.159	0.49	correct	repeat	Run1	repeat/STIM_004.jpg
705.961	0.729	correct	repeat	Run1	repeat/STIM_005.jpg
710.54	0.562	correct	repeat	Run1	repeat/STIM_005.jpg
714.313	0.81	correct	repeat	Run1	repeat/STIM_005.jpg
718.509	0.832	correct	repeat	Run1	repeat/STIM_005.jpg
722.295	0.92	correct	repeat	Run1	repeat/STIM_005.jpg
725.543	0.648	correct	repeat	Run1	repeat/STIM_006.jpg
729.518	0.816	correct	repeat	Run1	repeat/STIM_006.jpg
733.125	0.893	correct	repeat	Run1	repeat/STIM_006.jpg
736.599	0.714	correct	repeat	Run1	repeat/STIM_006.jpg
739.46	0.6	incorrect	repeat	Run1	repeat/STIM_006.jpg
742.286	0.716	correct	repeat	Run1	repeat/STIM_007.jpg
745.374	0.85	correct	repeat	Run1	repeat/STIM_007.jpg
748.826	0.741	correct	repeat	Run1	repeat/STIM_007.jpg
753.402	0.829	correct	repeat	Run1	repeat/STIM_007.jpg
757.284	0.795	correct	repeat	Run1	repeat/STIM_007.jpg
760.9	0.606	correct	repeat	Run1	repeat/STIM_008.jpg
764.679	0.854	correct	repeat	Run1	repeat/STIM_008.jpg
767.615	0.622	correct	repeat	Run1	repeat/STIM_008.jpg
770.273	0.8	correct	repeat	Run1	repeat/STIM_008.jpg
774.73	1.01	correct	repeat	Run1	repeat/STIM_008.jpg
778.453	0.683	correct	repeat	Run1	repeat/STIM_009.jpg
782.549	0.66	correct	repeat	Run1	repeat/STIM_009.jpg
785.766	0.912	correct	repeat	Run1	repeat/STIM_009.jpg
790.196	0.847	correct	repeat	Run1	repeat/STIM_009.jpg
794.046	0.913	correct	repeat	Run1	repeat/STIM_009.jpg
798.59	0.801	correct	repeat	Run1	repeat/STIM_010.jpg
802.481	0.596	correct	repeat	Run1	repeat/STIM_010.jpg
806.287	0.779	correct	repeat	Run1	repeat/STIM_010.jpg
809.962	0.777	correct	repeat	Run1	repeat/STIM_010.jpg
814.672	0.562	correct	repeat	Run1	repeat/STIM_010.jpg
818.128	0.575	correct	repeat	Run1	repeat/STIM_011.jpg
822.434	0.874	correct	repeat	Run1	repeat/STIM_011.jpg
826.992	0.825	correct	repeat	Run1	repeat/STIM_011.jpg
830.794	0.751	correct	repeat	Run1	repeat/STIM_011.jpg
833.952	0.529	correct	repeat	Run1	repeat/STIM_011.jpg
837.482	0.737	correct	repeat	Run1	repeat/STIM_012.jpg
841.43	0.689	correct	repeat	Run1	repeat/STIM_012.jpg
845.636	0.604	correct	repeat	Run1	repeat/STIM_012.jpg
850.045	0.74	correct	repeat	Run1	repeat/STIM_012.jpg
852.973	0.74	correct	repeat	Run1	repeat/STIM_012.jpg
856.614	1.122	correct	repeat	Run1	repeat/STIM_013.jpg
861.154	0.636	correct	repeat	Run1	repeat/STIM_013.jpg
864.705	1.042	correct	repeat	Run1	repeat/STIM_013.jpg
868.984	0.744	correct	repeat	Run1	repeat/STIM_013.jpg
873.127	0.843	correct	repeat	Run1	repeat/STIM_013.jpg
875.968	1.03	correct	repeat	Run1	repeat/STIM_014.jpg
879.313	0.899	correct	repeat	Run1	repeat/STIM_014.jpg
882.677	0.654	correct	repeat	Run1	repeat/STIM_014.jpg
886.108	0.996	correct	repeat	Run1	repeat/STIM_014.jpg
890.59	0.718	correct	repeat	Run1	repeat/STIM_014.jpg
894.226	1.467	correct	generate	Run2	generate/STIM_000.jpg
899.096	1.465	correct	generate	Run2	generate/STIM_000.jpg
903.364	1.472	correct	generate	Run2	generate/STIM_000.jpg
908.215	1.648	correct	generate	Run2	generate/STIM_000.jpg
913.33	1.457	correct	generate	Run2	generate/STIM_000.jpg
918.225	1.32	correct	generate	Run2	generate/STIM_001.jpg
921.733	2.37	incorrect	generate	Run2	generate/STIM_001.jpg
927.603	2.195	correct	generate	Run2	generate/STIM_001.jpg
933.281	1.569	incorrect	generate	Run2	generate/STIM_001.jpg
938.611	1.374	correct	generate	Run2	generate/STIM_001.jpg
942.283	2.523	correct	generate	Run2	generate/STIM_002.jpg
947.535	2.405	correct	generate	Run2	generate/STIM_002.jpg
953.624	1.788	incorrect	generate	Run2	generate/STIM_002.jpg
